TIME_SAMPLE,MINACCX,MINACCY,MINACCZ,MAXACCX,MAXACCY,MAXACCZ,MEDIANACCX,MEDIANACCY,MEDIANACCZ,MEANACCX,MEANACCY,MEANACCZ,ARMEMANX,ARMMEANY,ARMMEANZ,RMSX,RMSY,RMSZ,VARX,VARY,VARZ,STDX,STDY,STDZ,KURTX,KURTY,KURTZ,SKEWX,SKEWY,SKEWZ,MODEX,MODEY,MODEZ,TRIMX,TRIMY,TRIMZ,RANGEX,RANGEY,RANGEZ,SMV,SMA,EVA,AAE,FREEZE
814421,-672,425,-747,1709,2138,898,-9,953,242,10.5563909774436,968.503759398496,233.593984962406,0,931.148813585978,218.837714896724,341.816905656349,988.455820851107,310.407372402953,117611.657780816,39341.1761221234,42103.1520847574,342.945560958027,198.346101857645,205.190526303622,8.85035691450749,13.9124027166872,7.80345327065989,1.54259615853469,1.90885762637608,-1.00168975937729,-18,953,212,-11.4285714285714,960.966386554622,242.495798319328,2381,1713,1645,1063.03660660046,1465.84210526316,137231.998968175,1190236.44360902,1
816500,-690,620,-292,1672,2111,626,54,935,242,73.2857142857143,976.601503759398,212.413533834586,11641.2303147682,943.405422316254,0,393.52242916464,997.442933713522,276.055527268226,150621.5995671,41453.5899977216,31322.6534518114,388.099986559005,203.601547139803,176.982070989723,4.81554064657558,9.97128808867425,3.22818110117663,0.837093914608488,2.00834709365957,-0.57225617870594,-154,870,212,59.1344537815126,959.134453781513,219.243697478992,2362,1491,918,1080.49105471424,1525.33834586466,154597.738568009,1225958.96240602,1
818578,-672,481,-353,2063,1870,727,-45,981,252,12.187969924812,1014.06766917293,228.548872180451,0,952.196141414033,0,493.668308174872,1046.33370300546,298.425126943053,245405.002278423,66984.6241740715,37101.9313055365,495.383691978676,258.813879407716,192.618616196713,4.7804942752211,4.21934682121135,3.60526856067777,1.18634938940773,0.835617271703066,-0.46436344259133,-400,768,232,-26.4705882352941,1001.47058823529,231.924369747899,2735,1389,1080,1153.86548952459,1644.72932330827,254655.443262355,1427580.17293233,1
820656,-1027,435,-414,1763,2138,818,-45,972,212,-8.64661654135338,1007.09022556391,207.887218045113,963.914467425222,935.307831243844,0,438.030486115884,1042.29481852392,299.133196374011,193248.94235589,72694.3402825245,46614.0553656869,439.600889848837,269.61887968487,215.902884106922,4.0468545600543,5.36990644820997,4.09673166243636,0.578227298577453,0.836886627241927,0.0295423519401888,45,953,212,-23.4201680672269,996.159663865546,208.159663865546,2790,1703,1232,1135.44847053696,1598.54135338346,197486.663915726,1367729.86466165,1
822734,-790,333,-646,1063,2157,676,-27,981,252,17.3834586466165,1034.87969924812,219.924812030075,-657.842855130203,975.315866424844,0,464.939886162029,1064.28060704229,297.122794290876,217502.26851219,62184.7732968786,40217.4185463659,466.371384748453,249.368749639722,200.542809759826,2.20328332389948,6.48808995811499,6.35604256177545,0.309689102016681,1.05006884899697,-1.22973073005194,-54,1175,252,7.42016806722689,1024.64705882353,233.504201680672,1853,1824,1322,1171.54099610718,1683.54135338346,220361.312142881,1437144.26315789,1
824812,-963,287,-232,1600,1935,797,81,962,242,63.5037593984962,994.84962406015,233.12030075188,-4539.10470611738,934.41570448102,255.832152473781,489.339235314363,1026.05275113919,287.910112852444,237203.645819093,63536.1893369788,28763.4248120301,487.035569357201,252.063859640724,169.597832568786,3.28526120913454,6.31509799626672,4.23930252479859,0.353409178296679,1.28403088246721,0.0923610544866946,-236,925,202,52.1848739495798,976.487394957983,233.033613445378,2563,1648,1029,1136.39497842737,1627.51879699248,250487.929744536,1375129.36842105,1
826890,-1218,379,-595,1763,2314,727,-54,953,232,-6.93984962406015,987.458646616541,221.90977443609,818.773252106092,906.480757950525,247.375079529875,552.956421891706,1028.56708854556,289.694290511372,308028.647869674,83503.5228981545,34941.5524037366,555.003286359346,288.969761217596,186.926596298485,3.55140769288237,6.86895176316856,6.68904455052931,0.714266489254573,1.26319183442584,-1.23566406401835,209,990,191,-37.9327731092437,972.352941176471,233.764705882353,2981,1935,1322,1154.39326833679,1682.53383458647,322686.025986258,1447633.84210526,1
828968,-1318,490,-515,2236,3083,626,-54,962,242,-6.98496240601504,1003.48120300752,221.548872180451,0,957.373406594295,141.143800294444,520.378975550981,1035.1851347261,300.624062689049,272796.590681248,65123.3879015721,41603.7343358396,522.299330538771,255.192844534427,203.969934882177,5.25450174423367,34.4571021224941,5.29487532419035,0.983509357855495,4.03321788414731,-1.0721576513917,-245,944,222,-35.9831932773109,990.798319327731,235.899159663866,3554,2593,1141,1152.90969079579,1659.74436090226,301719.972027144,1432777.36842105,1
831046,-600,648,-343,863,1388,646,9,953,252,41.7368421052632,965.563909774436,226.398496240602,0,947.386630358683,168.406463260967,286.258322267963,974.666775522933,284.139923700633,80809.4529505582,17795.4598997494,29702.5445431761,284.270035266748,133.399624811127,172.344261706551,3.10860688021225,3.89807175398956,4.03534183108939,0.436563190846541,0.424532815438237,-0.664888678127734,-218,916,232,34.2689075630252,962.571428571429,233.672268907563,1463,740,989,1044.88523478674,1437.95488721805,81459.4149975549,1112654.64661654,1
833125,-1554,472,-757,2127,2287,858,18,972,262,42.3533834586466,1008.9022556391,248,0,952.974719566088,0,537.308574060938,1039.21932816421,320.589987132512,289080.230234678,62563.4524948735,41586.6212121212,537.661817720654,250.126872796334,203.927980454182,4.166348728912,7.36874052160174,7.81338623333172,0.357644699241614,1.2688820127628,-1.00475810313786,309,888,222,33.890756302521,997.252100840336,255.873949579832,3681,1815,1615,1173.83868685942,1717.01503759398,305454.548312175,1471455.2556391,1
835203,-772,305,-555,1718,2231,757,-45,962,242,-11,1007.74436090226,241.240601503759,0,949.097597343808,0,483.447791304597,1039.2302964322,309.56762230885,235370.46969697,64939.1765778082,37920.1992481203,485.149945580714,254.831663216736,194.731094712992,3.95253356642791,9.85790594673721,5.36689672143093,0.894800224150985,1.86053072514213,-0.573584488864952,181,925,232,-41.4117647058824,986.546218487395,246.453781512605,2490,1926,1312,1147.32979348576,1659.06766917293,246193.896105957,1409553.4887218,1
837281,-1045,379,-767,1763,1972,727,45,953,262,86.4736842105263,1005.88721804511,222.037593984962,598.312474586658,941.089931156481,217.08577022176,523.597826781707,1037.75843959342,297.548517557645,268697.266347687,65626.9190020506,39531.6576668945,518.360170487362,256.177514630091,198.825696696615,3.44676896997754,6.24112164572663,8.00314140265027,0.547959345917358,1.08846630404472,-1.60176493147741,-327,935,343,68.1512605042017,993.789915966387,237.882352941176,2808,1593,1494,1158.73038534895,1665.75187969925,284561.94794824,1439632.38345865,1
839359,-1381,398,-505,1972,2259,878,-63,972,252,-10.3684210526316,1016.93233082707,242.052631578947,0,947.319907112,0,595.511008212489,1060.22092321131,321.634558892051,357211.658692185,90598.2302346775,45199.1562998405,597.671865401229,300.995399025762,212.600932029567,4.36804054870625,7.77563023161286,5.07208949456299,0.839401889903647,1.85781958893715,-0.0347060390083398,-545,981,232,-44.0420168067227,987.159663865546,239.554621848739,3353,1861,1383,1200.92783973848,1745.48872180451,380126.480326868,1582150.55639098,1
841437,-981,203,-444,1863,2138,707,-27,981,262,-13.0827067669173,1030.30827067669,224.037593984962,0,930.537813224359,0,513.655614420366,1070.97990054362,295.42222873894,265668.440077466,86110.2603098657,37362.3697881066,515.430344544698,293.445498022828,193.293480976743,4.0546098518917,5.90658344268326,3.59447325047697,0.892933300781074,0.926864561753727,-0.549432684327528,-518,981,303,-45.4957983193277,1016.43697478992,226.731092436975,2844,1935,1151,1184.17578908676,1684.22556390977,274125.169659423,1498114.33082707,1
843515,-881,398,-222,1336,1870,696,0,981,222,26.7293233082707,1013.32330827068,211.789473684211,0,955.694158271167,0,437.764442099764,1040.81760082903,267.846830879199,192369.638300296,56905.0083162451,27090.8341307815,438.599633265118,238.547706583495,164.592934632023,2.96752870355233,4.255686699696,3.67501600756146,0.484895229414612,0.565393059544415,-0.217337893349618,-354,953,222,10.8487394957983,1005.13445378151,215.243697478992,2217,1472,918,1130.58863700866,1589.81203007519,197343.255281612,1346680.90977444,1
845593,-554,759,-121,418,1268,484,-9,972,222,-3.36842105263158,971.81954887218,205.172932330827,0,963.428272533568,279.030097440775,194.583804934679,976.161763988779,245.246937086635,38138.2647527911,8522.6338573707,18186.871383003,195.290206494824,92.3181122931502,134.858708962391,2.83789944525347,3.46256044260081,2.43140809456234,-0.18517269747599,0.585584161932154,-0.228896352368739,-54,944,303,-0.327731092436975,967.697478991597,206.983193277311,972,509,605,1021.39852247763,1340.48120300752,39047.653471166,1050900.70676692,1
847671,-809,537,-484,3854,1824,969,-18,962,202,31.0902255639098,992.375939849624,178.218045112782,0,944.888127043194,0,579.328487337367,1017.34645993824,284.171490635893,337190.158464343,50563.9939621782,49362.9142173616,580.680771564155,224.864390160332,222.177663632872,16.5560608367178,4.9146201917934,4.86165393198889,2.72309416518338,0.917123817531429,-0.162742131788125,36,944,171,-24.8991596638655,982.663865546219,181.957983193277,4663,1287,1453,1137.55841186915,1614.04511278195,357368.43272017,1451368.7518797,1
849750,-1190,472,-282,2227,2101,959,-45,990,232,34.0676691729323,1010.33082706767,232.127819548872,0,949.518645870233,0,519.716963167945,1043.35200124227,306.359057611247,270982.578719526,68328.7685121896,40275.3699020278,520.559870446739,261.397720939165,200.6872439943,6.37851842314217,6.57039695511316,5.19456703065398,1.13765055691275,1.2470395324285,0.65952263928123,-145,925,222,8.51260504201681,993.949579831933,225.310924369748,3417,1629,1241,1149.86641939302,1649.00751879699,280581.848714537,1452544.9924812,1
851828,-818,444,-606,1500,1981,626,-27,953,262,-0.556390977443609,1011.18796992481,227.87969924812,-396.764699517652,945.589406533736,0,445.209370362582,1046.30197340389,286.813528272291,199712.672932331,72794.0325814536,30562.6369332422,446.892238612767,269.803692675719,174.821729007701,3.41102677473239,4.65835551532314,6.06029963282874,0.671403296540533,0.997650063260907,-0.92826023869872,-27,861,333,-21.563025210084,996.117647058824,233.546218487395,2318,1537,1232,1135.75759258828,1613.53383458647,201098.288294057,1375221.20300752,1
853906,-1072,268,-767,2890,3203,616,-81,990,262,18.593984962406,1043.16541353383,231.18045112782,7284.49604369586,956.467211158355,231.522754094533,613.77746328461,1091.41027274744,312.003675031373,379228.379357485,103762.472431078,44234.4823422192,615.815215269552,322.121828554163,210.319952316035,5.41293235971739,17.3161691669488,7.94230677090095,1.04258444450633,2.48845581610405,-1.75402599742815,-590,925,353,-12.8319327731092,1022.93277310924,250.81512605042,3962,2935,1383,1227.19769717999,1809.28571428571,412353.199411222,1665245.45112782,1
855984,-1209,166,-808,1954,2796,949,-27,962,252,14.1729323308271,1023.74436090226,227.962406015038,0,801.76617529424,0,578.362382172961,1104.72867420422,354.15634158619,336834.765322397,173678.782638414,74016.3697881067,580.374676672231,416.747864587708,272.059496779853,4.30557403443882,6.34940242264241,4.90556027201725,0.78049303656388,1.07077442030418,-0.644737221812699,-154,907,252,-17.7647058823529,1002.78991596639,237.134453781513,3163,2630,1757,1217.06375798268,1731.68421052632,406964.563484317,1680355.20300752,1
858062,-1100,370,-929,1172,1666,797,18,953,242,11.6992481203008,1007.26315789474,204.09022556391,0,949.445584170644,0,478.792685919726,1035.84646291661,291.124601905415,230841.21189337,58841.2408293461,43427.2342219184,480.459375903281,242.572135311016,208.392020533221,2.55922064823979,3.70403408455655,9.06612229074392,0.148424874866889,0.689822871239701,-1.43807024733483,-90,953,242,5.73949579831933,997.571428571429,213.445378151261,2272,1296,1726,1146.9652034259,1645.47368421053,239446.570000697,1386973.86466165,1
