B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11
601218,80,1029,79,-154,1018,-20,300,952,126,1
601250,50,1039,128,-354,898,50,378,1028,19,1
601281,-10,1029,99,-354,898,30,310,914,-48,1
601312,20,1039,79,-372,925,-30,252,942,-9,1
601343,50,1019,69,-336,935,-30,300,1000,-38,1
601375,40,1019,59,-309,935,-20,320,961,-58,1
601406,70,1009,79,-263,944,10,330,923,-29,1
601437,50,1009,79,-209,981,50,310,961,-38,1
601468,101,1029,79,-163,972,60,281,980,-38,1
601500,70,1019,79,-209,990,10,291,942,48,1
601531,40,1068,89,-345,935,20,320,923,58,1
601562,20,1039,108,-327,916,80,407,942,48,1
601593,-20,1068,89,-372,925,90,330,933,38,1
601625,60,1029,108,-318,935,80,291,980,38,1
601656,80,1049,89,-236,962,80,300,952,67,1
601687,40,1039,79,-245,962,70,320,990,48,1
601718,50,1039,118,-245,935,90,310,1000,48,1
601750,70,1019,118,-227,962,70,252,980,48,1
601781,60,1029,99,-236,953,40,262,990,19,1
601812,60,1039,89,-254,944,60,262,990,9,1
601843,40,1039,89,-281,953,50,271,980,0,1
601875,40,1029,89,-281,962,40,252,980,29,1
601906,50,1039,89,-272,944,50,223,990,0,1
601937,50,1039,79,-272,953,60,223,1009,9,1
601968,50,1039,108,-245,962,50,233,971,9,1
602000,40,1049,108,-272,944,60,233,990,-19,1
602031,40,1049,79,-281,953,80,194,1000,-29,1
602062,30,1029,79,-290,953,30,194,971,-29,1
602093,40,1029,89,-281,953,20,203,990,-38,1
602125,50,1039,89,-263,953,30,184,980,-19,1
602156,40,1039,89,-254,953,60,203,980,-29,1
602187,50,1049,69,-254,962,70,203,1009,-38,1
602218,60,1029,69,-236,962,30,184,990,-29,1
602250,50,1039,69,-263,972,30,203,980,-38,1
602281,50,1039,89,-263,962,30,194,990,-48,1
602312,60,1019,69,-245,972,50,203,990,-38,1
602343,60,1029,59,-254,962,50,203,990,-29,1
602375,50,1019,69,-254,962,40,194,1000,-48,1
602406,40,1049,49,-254,962,50,174,1009,-19,1
602437,60,1029,79,-254,953,40,194,1000,-29,1
602468,40,1039,49,-236,944,20,203,990,-9,1
602500,50,1039,99,-272,953,20,203,1000,-19,1
602531,60,1029,69,-254,962,20,194,1000,-19,1
602562,40,1029,69,-254,972,10,184,1000,9,1
602593,40,1039,69,-254,962,0,213,1000,-19,1
602625,60,1039,59,-236,953,50,203,990,-19,1
602656,60,1049,59,-254,944,30,194,990,-9,1
602687,50,1039,49,-263,972,20,203,1000,-9,1
602718,40,1029,69,-236,944,30,184,990,0,1
602750,40,1029,79,-254,981,20,203,1019,-29,1
602781,60,1039,59,-245,962,40,194,1000,-29,1
602812,40,1039,79,-245,962,40,194,1000,-9,1
602843,40,1029,69,-254,953,30,213,971,-9,1
602875,60,1039,79,-254,953,40,194,1009,-38,1
602906,40,1039,79,-254,962,10,203,990,-9,1
602937,40,1029,69,-263,962,40,194,1000,-19,1
602968,50,1039,69,-254,972,30,203,990,-19,1
603000,40,1049,69,-254,962,20,203,990,0,1
603031,60,1029,49,-245,962,40,203,1000,-9,1
603062,40,1029,79,-245,962,40,194,1000,-19,1
603093,50,1039,69,-254,962,30,203,990,0,1
603125,50,1039,79,-254,962,20,203,990,-38,1
603156,60,1039,79,-245,944,30,194,1000,-9,1
603187,50,1049,89,-254,962,50,194,1000,-19,1
603218,50,1029,79,-254,981,10,174,1000,0,1
603250,50,1049,59,-254,972,20,194,990,0,1
603281,30,1068,79,-254,972,30,184,1000,-9,1
603312,50,1029,69,-263,962,20,194,1000,0,1
603343,50,1039,89,-263,962,60,203,990,-38,1
603375,30,1029,89,-263,953,30,194,990,-9,1
603406,40,1049,69,-263,953,20,184,990,-19,1
603437,40,1049,69,-254,962,30,194,1009,-19,1
603468,40,1058,59,-272,953,20,194,980,-29,1
603500,40,1029,79,-245,944,30,194,980,-29,1
603531,50,1019,69,-254,953,20,194,1000,-19,1
603562,40,1039,69,-263,962,60,174,1009,-9,1
603593,60,1029,89,-281,953,20,174,1000,-48,1
603625,40,1039,69,-245,953,30,174,1000,-38,1
603656,40,1039,69,-272,953,20,184,1000,-19,1
603687,40,1019,69,-263,953,30,184,980,-29,1
603718,40,1039,69,-263,962,30,165,1000,-67,1
603750,40,1039,69,-254,953,20,174,1009,-9,1
603781,30,1039,69,-263,962,10,174,1009,-58,1
603812,40,1029,69,-263,953,30,184,1000,-58,1
603843,40,1029,59,-254,962,0,174,1000,-48,1
603875,50,1029,59,-245,962,10,174,990,-58,1
603906,30,1039,49,-263,962,10,184,1000,-29,1
603937,40,1049,79,-254,953,10,165,1000,-48,1
603968,30,1039,79,-245,953,20,174,1019,-58,1
604000,30,1049,69,-263,962,40,165,1000,-48,1
604031,30,1039,79,-263,962,10,184,1000,-48,1
604062,20,1049,39,-272,962,10,184,971,-48,1
604093,60,1019,69,-272,953,10,174,990,-67,1
604125,40,1029,49,-245,953,40,174,990,-67,1
604156,50,1039,89,-254,962,40,174,1009,-38,1
604187,50,1039,59,-245,953,40,174,1009,-58,1
604218,50,1039,29,-245,962,0,184,980,-38,1
604250,30,1029,69,-263,953,10,194,980,-67,1
604281,30,1039,59,-245,972,10,155,1000,-58,1
604312,60,1029,69,-254,953,30,165,1000,-58,1
604343,30,1049,39,-254,953,20,184,980,-67,1
604375,40,1039,39,-263,962,30,184,990,-87,1
604406,50,1039,69,-245,962,20,165,1009,-67,1
604437,40,1039,59,-254,962,40,184,1000,-77,1
604468,30,1019,59,-254,962,10,184,1000,-58,1
604500,70,1039,49,-254,944,10,174,1000,-48,1
604531,40,1029,49,-236,944,30,184,980,-58,1
604562,50,1039,39,-245,962,10,165,1000,-87,1
604593,40,1049,49,-254,962,-20,145,1000,-58,1
604625,50,1029,29,-254,981,-10,174,980,-67,1
604656,40,1039,49,-245,962,20,165,1000,-67,1
604687,40,1029,29,-254,944,-10,165,1000,-67,1
604718,40,1039,29,-245,944,20,174,990,-67,1
604750,60,1039,49,-254,953,0,165,1000,-77,1
604781,40,1029,59,-254,953,0,155,1000,-77,1
604812,70,1019,39,-245,972,20,165,1000,-67,1
604843,60,1039,49,-245,962,10,174,1009,-77,1
604875,40,1039,49,-245,953,10,155,1000,-67,1
604906,40,1049,39,-245,962,0,165,990,-67,1
604937,50,1039,59,-254,962,0,165,990,-87,1
604968,40,1039,59,-245,953,0,184,990,-67,1
605000,50,1029,39,-254,962,10,165,1000,-58,1
605031,40,1039,19,-254,953,10,155,1009,-67,1
605062,50,1029,49,-263,953,10,155,1000,-67,1
605093,40,1029,49,-263,962,-10,165,1000,-67,1
605125,60,1019,59,-254,972,10,155,1009,-58,1
605156,50,1039,29,-263,953,0,165,1000,-87,1
605187,50,1039,59,-254,962,0,174,1000,-87,1
605218,50,1039,19,-236,953,-10,184,990,-87,1
605250,50,1039,59,-254,972,20,145,1009,-48,1
605281,50,1029,59,-245,972,0,174,1000,-58,1
605312,40,1039,19,-227,953,0,155,1000,-67,1
605343,60,1019,69,-254,972,10,145,1009,-67,1
605375,50,1039,39,-245,953,-10,165,980,-58,1
605406,50,1049,39,-254,962,-20,165,1019,-77,1
605437,60,1039,59,-254,962,20,155,1009,-48,1
605468,40,1029,49,-254,953,20,165,990,-48,1
605500,30,1039,49,-254,962,0,165,1009,-77,1
605531,40,1029,49,-245,944,10,155,1000,-48,1
605562,50,1029,39,-254,972,-10,165,990,-77,1
605593,40,1049,49,-272,962,0,165,1000,-77,1
605625,40,1049,49,-254,962,10,165,990,-38,1
605656,40,1039,39,-254,962,10,155,1000,-58,1
605687,50,1039,39,-245,953,0,165,1000,-77,1
605718,40,1029,29,-245,962,-10,155,1009,-29,1
605750,30,1039,39,-245,953,10,155,1009,-48,1
605781,50,1049,39,-245,972,0,155,1009,-48,1
605812,40,1039,49,-263,962,30,155,1000,-58,1
605843,30,1029,59,-245,953,0,135,1000,-48,1
605875,50,1039,49,-254,972,0,155,1019,-77,1
605906,40,1029,39,-254,962,10,155,1009,-67,1
605937,40,1039,49,-245,962,-10,155,1009,-58,1
605968,40,1039,59,-245,962,20,145,1000,-87,1
606000,40,1049,39,-254,962,10,145,1009,-58,1
606031,50,1029,49,-245,953,20,145,990,-67,1
606062,50,1049,49,-245,972,20,155,990,-58,1
606093,50,1039,59,-263,962,10,155,1009,-67,1
606125,40,1029,59,-245,962,20,145,1000,-67,1
606156,50,1019,49,-263,972,10,155,990,-77,1
606187,50,1039,49,-245,953,20,155,952,0,1
606218,30,1039,39,-245,953,-10,155,1009,-38,1
606250,30,1039,59,-263,962,0,145,1009,-67,1
606281,40,1029,29,-263,962,0,135,1009,-58,1
606312,40,1029,49,-263,953,20,145,1000,-67,1
606343,50,1049,49,-245,953,20,145,990,-58,1
606375,40,1039,49,-254,972,20,135,1000,-38,1
606406,40,1039,49,-254,953,10,135,1009,-58,1
606437,40,1039,49,-263,953,10,145,1000,-48,1
606468,50,1019,49,-254,944,20,135,1009,-67,1
606500,60,1039,39,-254,972,10,135,1019,-58,1
606531,50,1039,39,-254,972,0,126,1009,-38,1
606562,40,1039,49,-263,962,0,135,1000,-58,1
606593,40,1049,49,-263,962,10,155,1000,-48,1
606625,40,1039,29,-263,972,30,145,1009,-48,1
606656,50,1039,69,-254,962,10,126,990,-48,1
606687,40,1039,49,-254,962,20,135,1028,-58,1
606718,50,1049,29,-263,972,10,145,1009,-67,1
606750,40,1039,49,-245,953,-10,126,1009,-48,1
606781,50,1029,49,-254,962,10,135,1009,-58,1
606812,40,1049,49,-263,953,-10,126,1009,-48,1
606843,60,1019,49,-263,962,10,145,990,-58,1
606875,40,1029,49,-254,953,30,135,1000,-87,1
606906,50,1039,29,-254,953,-10,116,1000,-58,1
606937,50,1039,49,-254,962,20,135,1019,-97,1
606968,40,1029,49,-263,953,-20,126,1000,-67,1
607000,60,1039,59,-254,953,10,116,1000,-67,1
607031,40,1049,19,-254,953,0,126,990,-77,1
607062,70,1039,69,-245,953,20,116,1009,-58,1
607093,40,1039,59,-245,953,10,116,1009,-67,1
607125,50,1039,39,-254,972,-10,126,1019,-87,1
607156,60,1039,49,-245,981,0,135,990,-58,1
607187,60,1039,49,-236,962,-20,145,1019,-77,1
607218,40,1039,49,-263,962,10,116,1009,-38,1
607250,40,1039,49,-254,953,0,126,990,-38,1
607281,40,1039,39,-254,962,-10,135,1009,-48,1
607312,30,1049,39,-263,944,0,126,1009,-38,1
607343,40,1049,49,-263,953,20,145,1000,-67,1
607375,40,1029,39,-263,944,0,165,971,-48,1
607406,40,1049,39,-263,962,-30,165,980,-38,1
607437,40,1029,29,-263,972,20,155,1009,-29,1
607468,50,1049,49,-245,962,0,126,1028,-19,1
607500,50,1029,29,-254,962,10,126,1009,-29,1
607531,50,1029,39,-254,953,0,126,1009,-38,1
607562,50,1049,49,-263,944,-10,135,1019,-19,1
607593,40,1049,39,-245,962,-10,145,990,-29,1
607625,30,1029,39,-263,962,-30,155,1000,-58,1
607656,60,1039,29,-254,944,10,135,990,-48,1
607687,60,1049,29,-236,953,-10,155,1000,-58,1
607718,60,1039,0,-218,972,0,155,1000,-67,1
607750,70,1039,19,-218,962,0,135,1009,-77,1
607781,80,1009,29,-236,962,-30,145,1009,-58,1
607812,60,1029,9,-245,981,-40,145,1000,-87,1
607843,60,1039,29,-236,972,-20,145,1000,-77,1
607875,70,1039,19,-245,962,0,135,1000,-77,1
607906,50,1049,19,-245,962,0,135,1009,-106,1
607937,70,1039,9,-245,962,-20,126,1019,-67,1
607968,70,1029,9,-254,962,-10,145,1000,-106,1
608000,50,1039,9,-245,962,-30,116,1000,-97,1
608031,70,1039,19,-245,953,-30,116,1000,-97,1
608062,70,1009,29,-227,972,-40,126,1009,-106,1
608093,80,1039,0,-236,972,-50,126,1009,-116,1
608125,90,1029,29,-218,972,-30,126,990,-106,1
608156,111,1039,9,-190,972,-10,116,1000,-106,1
608187,90,1029,9,-209,944,0,135,1000,-106,1
608218,70,1049,0,-245,962,-20,135,1000,-126,1
608250,70,1039,9,-236,990,-30,135,1000,-116,1
608281,80,1029,9,-236,972,-20,116,1000,-106,1
608312,80,1029,9,-236,972,-10,97,1000,-126,1
608343,80,1029,19,-227,953,-30,135,980,-106,1
608375,80,1039,9,-227,962,-10,126,1000,-116,1
608406,90,1029,9,-236,972,-20,116,990,-97,1
608437,70,1049,29,-236,972,-30,126,990,-97,1
608468,80,1029,19,-227,962,-10,116,1009,-126,1
608500,70,1029,9,-236,962,-20,106,990,-106,1
608531,70,1049,9,-236,953,-20,116,1009,-116,1
608562,70,1029,19,-227,972,-10,126,1009,-126,1
608593,70,1049,0,-236,962,-20,135,990,-87,1
608625,70,1029,9,-227,972,-30,116,1000,-106,1
608656,70,1029,-9,-227,944,-20,106,1019,-97,1
608687,70,1029,19,-227,953,-30,116,1000,-87,1
608718,80,1019,9,-254,962,-30,106,1009,-87,1
608750,70,1029,19,-245,981,-30,106,1009,-77,1
608781,70,1049,29,-236,953,-30,116,1009,-87,1
608812,60,1049,9,-263,962,-20,97,1009,-87,1
608843,60,1039,29,-236,962,-20,97,1000,-77,1
608875,70,1029,19,-236,944,-10,106,1000,-67,1
608906,70,1039,19,-245,953,-10,126,980,-77,1
608937,70,1039,9,-236,962,-20,116,1000,-87,1
608968,80,1039,0,-245,962,0,97,1009,-97,1
609000,60,1039,39,-254,972,-20,97,1000,-97,1
609031,60,1049,0,-245,935,-20,106,1000,-97,1
609062,60,1039,29,-227,953,-20,106,1009,-97,1
609093,70,1039,39,-245,962,-40,106,990,-77,1
609125,60,1039,19,-245,962,-20,97,1009,-87,1
609156,40,1039,39,-245,972,-20,97,1009,-87,1
609187,80,1039,19,-236,981,-20,106,1009,-87,1
609218,60,1039,19,-254,962,-40,97,1000,-87,1
609250,60,1058,9,-245,953,-20,97,1019,-97,1
609281,40,1039,29,-254,953,-20,87,1000,-77,1
609312,40,1058,19,-281,944,-10,87,1000,-87,1
609343,40,1039,39,-327,981,-50,77,1000,-67,1
609375,20,1068,49,-336,981,-40,116,1000,-58,1
609406,0,1078,19,-400,898,50,116,1009,-77,1
609437,10,1098,39,-409,944,30,126,990,-77,1
609468,-20,1166,19,-427,944,40,135,990,-67,1
609500,-30,1147,79,-509,1009,-60,155,1000,-87,1
609531,50,1117,198,-490,944,-60,135,990,-87,1
609562,60,960,198,-281,953,-20,87,933,-116,1
609593,-121,764,69,-81,962,10,-29,990,-97,1
609625,-282,735,-39,36,916,80,-58,1076,-97,1
609656,-272,882,0,-172,833,131,-19,1009,-87,1
609687,-20,1000,128,-318,787,171,9,961,-106,1
609718,303,1068,168,-409,833,40,-58,971,-48,1
609750,454,1127,89,-363,833,80,-29,1009,-58,1
609781,1757,1803,-534,-645,1046,-50,116,1095,-29,1
609812,-858,617,-138,-381,1009,-474,145,1133,-38,1
609843,262,1156,29,-381,925,-111,67,971,-67,1
609875,10,1009,178,-81,1018,70,165,1000,-19,1
609906,70,1068,59,-318,990,20,339,1114,-9,1
609937,161,1019,158,-218,1009,10,320,1009,-29,1
609968,111,1049,118,-145,990,151,252,990,-29,1
610000,121,1029,158,-227,944,111,281,961,-19,1
610031,151,1039,158,-227,990,101,330,961,-29,1
610062,101,1039,138,-227,1009,161,349,952,-58,1
610093,70,1039,158,-245,981,111,252,942,48,1
610125,70,1029,148,-290,944,131,155,971,155,1
610156,50,1029,168,-336,916,90,281,942,48,1
610187,40,1029,178,-300,916,121,252,952,87,1
610218,30,1039,188,-336,907,151,242,980,87,1
610250,40,1029,198,-281,944,161,271,1000,77,1
610281,60,1029,178,-245,953,181,233,971,87,1
610312,70,1009,207,-236,944,181,213,971,77,1
610343,60,1039,178,-254,953,191,203,980,87,1
610375,60,1019,198,-281,925,151,233,961,77,1
610406,50,1019,198,-245,953,181,223,980,67,1
610437,101,1009,198,-172,944,171,213,1009,38,1
610468,80,1019,198,-209,953,181,194,1000,77,1
610500,80,1029,207,-236,907,181,203,990,77,1
610531,80,1029,188,-245,935,181,194,961,29,1
610562,90,1029,207,-318,879,171,135,942,38,1
610593,90,1019,207,-409,898,171,87,933,77,1
610625,101,1039,227,-390,842,202,77,961,67,1
610656,181,1147,257,-354,879,282,271,1066,-97,1
610687,242,1313,138,-81,1101,161,203,1114,-233,1
610718,181,1401,19,-345,1268,-10,223,1133,106,1
610750,121,1450,128,-500,1027,50,349,1095,-87,1
610781,80,1470,168,-554,1046,0,262,1019,-155,1
610812,131,1411,277,-418,1138,30,116,1038,-155,1
610843,181,1137,277,-136,1027,181,58,971,-97,1
610875,464,745,277,236,1074,373,77,933,-135,1
610906,-121,441,158,163,1027,222,116,1076,-106,1
610937,-191,529,59,63,898,202,97,980,-116,1
610968,-50,696,178,9,935,171,67,961,-116,1
611000,242,882,198,36,898,90,48,942,-106,1
611031,212,1078,148,9,861,20,38,971,-58,1
611062,171,1264,138,-36,833,111,0,971,-77,1
611093,282,1392,118,-209,824,171,-48,980,-67,1
611125,525,1509,138,-372,879,171,-58,971,-67,1
611156,757,1205,306,-927,851,-80,-29,971,-19,1
611187,727,1078,99,-981,814,101,-9,952,-9,1
611218,878,1058,79,-636,814,-70,-38,952,-38,1
611250,-424,1323,-356,172,638,212,-87,1066,-67,1
611281,434,1313,19,-781,1175,-202,97,1266,145,1
611312,-30,1441,-29,-400,1064,10,203,1438,38,1
611343,181,813,247,272,833,414,213,1304,-135,1
611375,262,1147,148,518,1185,232,174,1133,-174,1
611406,171,1117,79,-100,1157,111,126,1209,-77,1
611437,-50,1029,99,-190,1027,101,320,1028,58,1
611468,-20,1009,108,-218,972,111,320,914,67,1
611500,10,1000,198,-345,888,171,291,876,38,1
611531,-90,1029,227,-409,870,151,242,923,48,1
611562,-101,1009,178,-372,888,101,223,923,97,1
611593,-50,1029,188,-372,870,151,223,952,87,1
611625,0,1029,217,-318,935,202,252,990,87,1
611656,10,1029,207,-236,953,202,242,980,77,1
611687,10,1019,217,-209,962,242,194,1009,87,1
611718,0,1029,247,-227,953,212,174,980,106,1
611750,60,1000,217,-209,944,202,174,980,87,1
611781,0,990,198,-281,935,191,213,961,77,1
611812,40,1039,227,-227,935,202,223,980,48,1
611843,50,1029,217,-209,916,191,184,1000,58,1
611875,50,1019,237,-227,944,171,174,990,58,1
611906,50,990,217,-254,935,202,155,990,58,1
611937,70,1000,237,-209,935,181,165,990,48,1
611968,101,1000,207,-190,944,191,145,1000,48,1
612000,80,1019,207,-227,953,232,135,990,48,1
612031,101,1019,237,-200,935,222,106,1009,19,1
612062,90,1009,217,-236,907,212,106,971,29,1
612093,90,1019,237,-290,898,202,87,942,97,1
612125,131,1019,247,-236,916,222,106,1000,38,1
612156,151,1078,247,-181,935,313,135,1038,-9,1
612187,191,1078,287,-45,1027,202,97,1019,9,1
612218,242,1147,158,-136,1148,141,106,1095,-38,1
612250,202,1274,108,-390,1046,101,252,1200,29,1
612281,101,1274,158,-463,1018,101,320,1104,-87,1
612312,151,1303,89,-454,981,70,184,1009,-116,1
612343,131,1284,148,-300,1037,10,135,980,-97,1
612375,272,1235,287,-281,981,90,155,961,-126,1
612406,242,1127,277,-254,1000,181,184,914,-145,1
612437,414,941,227,-27,1074,232,194,857,-116,1
612468,545,774,277,200,1138,242,155,952,-135,1
612500,-262,441,198,200,1111,151,126,1066,-77,1
612531,-323,519,9,127,972,131,165,1047,-67,1
612562,-181,607,89,63,935,131,165,1000,-87,1
612593,-141,656,148,63,935,151,145,961,-87,1
612625,121,833,178,72,888,101,135,952,-77,1
612656,141,1068,29,45,842,121,116,952,-58,1
612687,121,1245,29,72,842,60,116,971,-67,1
612718,212,1323,19,9,861,292,58,961,-77,1
612750,616,1627,118,-100,805,303,0,904,-48,1
612781,696,1323,584,-554,888,70,-29,923,-48,1
612812,1010,1225,198,-1209,935,-70,87,971,-29,1
612843,909,1088,9,-481,768,111,155,1028,-48,1
612875,444,1382,178,-581,925,0,135,1171,-48,1
612906,202,1088,207,-409,1212,-50,116,1285,106,1
612937,161,1098,128,81,1027,50,126,1114,-58,1
612968,161,990,158,254,1074,141,262,1019,-87,1
613000,20,1068,158,-63,1074,161,310,1019,0,1
613031,-10,1019,158,-218,990,212,271,1028,-9,1
613062,40,1029,178,-154,990,111,203,952,9,1
613093,-30,1019,207,-300,962,121,213,923,29,1
613125,-60,1029,188,-327,907,151,184,933,38,1
613156,-20,1019,217,-327,916,202,165,961,67,1
613187,0,1029,207,-318,925,222,184,1000,67,1
613218,-10,1029,217,-281,935,202,194,1000,87,1
613250,0,1029,217,-272,935,202,184,1000,77,1
613281,-20,990,217,-272,907,212,174,971,58,1
613312,-10,1009,207,-254,935,191,194,980,67,1
613343,0,1009,247,-245,944,191,155,971,48,1
613375,0,1009,198,-245,925,181,184,1000,48,1
613406,40,1000,237,-209,944,212,155,1009,38,1
613437,40,1019,227,-172,944,232,145,1019,58,1
613468,30,1009,227,-181,972,191,155,1009,67,1
613500,60,1009,237,-163,953,191,165,1028,87,1
613531,80,1019,237,-181,972,191,194,980,58,1
613562,40,1029,227,-227,953,212,194,990,58,1
613593,40,1009,247,-209,944,202,174,1000,29,1
613625,60,1009,237,-200,953,202,145,990,67,1
613656,70,1000,247,-200,962,191,145,1009,48,1
613687,101,1029,237,-181,953,242,135,1019,29,1
613718,90,1029,247,-172,953,222,155,1019,29,1
613750,80,1019,257,-190,935,202,174,1038,9,1
613781,131,1019,207,-136,944,202,165,1009,9,1
613812,141,1029,217,-109,972,232,155,990,9,1
613843,181,1009,217,-27,981,212,155,980,-19,1
613875,202,1009,207,-36,1009,181,184,1019,-29,1
613906,191,1039,207,-54,1018,181,184,1038,-48,1
613937,161,1039,148,-81,990,171,145,1038,-48,1
613968,181,1039,168,-127,1009,181,145,1028,-48,1
614000,171,1019,158,-81,972,161,135,1019,-48,1
614031,232,990,178,-54,953,171,165,990,-58,1
614062,232,1000,148,-27,962,151,165,971,-77,1
614093,272,980,118,9,990,131,126,1000,-77,1
614125,262,1000,138,-27,981,141,116,1000,-58,1
614156,272,990,148,-45,962,121,155,990,-87,1
614187,282,980,138,-45,972,121,155,980,-87,1
614218,292,970,128,0,990,131,135,1000,-67,1
614250,323,970,118,18,981,131,126,1009,-87,1
614281,313,980,128,18,981,111,135,1009,-67,1
614312,323,970,138,-9,981,121,145,990,-58,1
614343,333,990,138,-54,962,121,155,1009,-87,1
614375,313,1000,108,-109,981,101,155,1000,-87,1
614406,333,990,108,-145,962,60,184,980,-87,1
614437,303,1019,99,-136,990,90,165,1000,-97,1
614468,323,1029,118,-145,1000,70,165,1009,-97,1
614500,343,1039,118,-136,1000,40,165,990,-97,1
614531,353,1068,118,-181,1027,50,174,1009,-116,1
614562,323,1068,118,-218,981,80,194,990,-97,1
614593,333,990,168,-136,944,70,174,961,-126,1
614625,505,901,217,-36,1000,131,145,961,-126,1
614656,373,794,227,90,1009,121,106,971,-97,1
614687,50,637,49,190,981,151,126,1000,-116,1
614718,-111,686,39,100,962,141,126,961,-87,1
614750,-60,764,59,-9,944,111,145,961,-145,1
614781,131,970,89,-72,953,90,126,971,-116,1
614812,343,1058,108,-63,1000,20,126,980,-106,1
614843,484,1166,128,-118,990,-10,126,1019,-97,1
614875,727,1127,158,-136,990,40,135,1000,-97,1
614906,757,1127,138,-36,962,50,135,990,-97,1
614937,848,1098,188,-109,925,70,126,1000,-48,1
614968,929,1029,217,-118,944,151,135,1019,-58,1
615000,222,1147,-306,-190,1055,80,184,1047,-38,1
615031,-131,843,-59,-409,981,60,203,1057,-58,1
615062,20,1098,148,-272,972,151,233,1019,-38,1
615093,111,1058,178,-200,935,101,184,971,-67,1
615125,80,1029,69,-127,972,131,155,971,-19,1
615156,151,1000,168,-200,981,131,155,1000,0,1
615187,121,1039,138,-200,990,101,223,1009,19,1
615218,121,1029,138,-154,981,141,223,1019,0,1
615250,161,1000,168,-127,972,131,194,990,9,1
615281,151,1009,158,-136,972,111,174,1009,9,1
615312,151,1029,148,-154,962,131,203,1000,19,1
615343,131,1029,158,-172,953,131,233,980,19,1
615375,90,1029,158,-190,953,141,223,980,38,1
615406,131,1019,158,-154,962,141,203,971,38,1
615437,141,1000,158,-181,962,151,213,990,58,1
615468,131,1019,158,-163,962,141,203,990,9,1
615500,141,1019,158,-145,972,161,194,1009,38,1
615531,141,1019,188,-127,962,151,213,990,38,1
615562,161,1009,178,-136,981,161,213,1000,58,1
615593,141,1029,158,-145,981,141,213,971,29,1
615625,151,1019,158,-154,953,171,213,980,9,1
615656,141,1029,188,-163,953,161,194,990,29,1
615687,141,1009,178,-154,972,151,213,980,19,1
615718,141,1019,148,-136,962,181,203,1009,38,1
615750,151,1019,158,-127,981,161,223,1000,9,1
615781,151,1009,198,-136,981,151,223,990,38,1
615812,141,1019,188,-145,972,191,203,990,9,1
615843,141,1009,178,-145,962,161,213,980,9,1
615875,151,1009,168,-136,972,191,213,990,29,1
615906,161,1000,178,-127,972,161,213,990,9,1
615937,161,1019,198,-127,972,161,223,990,9,1
615968,161,990,188,-127,981,181,213,990,19,1
616000,161,1000,188,-127,962,171,233,990,29,1
616031,151,1009,207,-109,944,212,223,1000,38,1
616062,141,1019,217,-100,990,171,213,1000,29,1
616093,171,1029,217,-90,981,212,184,1028,29,1
616125,171,1009,227,-127,962,212,203,1009,58,1
616156,131,1009,217,-145,953,171,203,990,58,1
616187,141,1009,207,-172,972,191,203,971,67,1
616218,121,1000,227,-172,944,202,203,990,67,1
616250,111,1019,237,-190,944,212,194,990,67,1
616281,111,1009,217,-181,944,191,213,1000,67,1
616312,111,1009,237,-172,962,202,223,1009,58,1
616343,141,1019,227,-136,953,202,184,1019,58,1
