B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11
503343,151,1009,178,-118,953,191,320,933,-203,1
503375,151,1019,178,-136,972,202,330,933,-194,1
503406,151,1029,168,-136,962,212,330,933,-174,1
503437,141,1000,168,-127,953,202,310,942,-203,1
503468,141,1009,178,-127,953,202,310,933,-223,1
503500,141,1019,188,-118,962,191,320,933,-194,1
503531,151,1009,178,-127,972,212,339,923,-194,1
503562,151,1019,188,-127,953,222,320,933,-213,1
503593,151,1009,178,-136,953,222,320,914,-194,1
503625,141,1000,178,-127,962,212,320,914,-223,1
503656,131,1019,178,-127,972,191,310,942,-174,1
503687,131,1009,188,-136,972,202,320,952,-203,1
503718,151,1009,178,-136,962,181,320,933,-213,1
503750,141,1019,178,-136,962,212,320,942,-194,1
503781,131,1029,168,-136,972,202,310,933,-194,1
503812,151,1009,188,-127,981,222,330,923,-184,1
503843,161,1019,178,-118,972,212,330,942,-203,1
503875,161,1000,178,-127,972,191,320,933,-203,1
503906,151,1019,178,-127,953,191,320,942,-213,1
503937,141,1009,168,-136,962,212,330,923,-203,1
503968,151,1029,207,-127,953,202,310,942,-194,1
504000,131,1019,198,-127,972,212,320,933,-194,1
504031,151,1019,168,-127,962,202,320,923,-184,1
504062,141,1009,178,-136,962,212,320,933,-194,1
504093,151,1009,168,-127,962,212,320,942,-213,1
504125,131,1019,178,-127,953,212,310,933,-174,1
504156,151,1019,178,-145,962,222,310,923,-213,1
504187,151,1009,178,-127,962,212,310,942,-203,1
504218,131,1009,178,-127,962,222,310,923,-194,1
504250,151,1019,178,-145,972,191,310,933,-194,1
504281,151,1009,168,-136,962,212,310,933,-213,1
504312,161,1019,168,-127,953,222,310,933,-194,1
504343,151,1009,188,-127,953,202,320,942,-194,1
504375,141,1009,178,-136,953,191,320,942,-194,1
504406,141,1019,178,-145,962,202,320,933,-203,1
504437,151,1000,198,-136,962,212,310,933,-203,1
504468,131,1029,178,-127,953,212,300,933,-194,1
504500,141,1000,178,-127,944,212,320,933,-203,1
504531,151,1029,168,-136,953,212,310,933,-223,1
504562,151,1019,178,-127,962,212,310,942,-203,1
504593,161,990,178,-136,953,212,300,923,-194,1
504625,141,1039,148,-136,962,222,310,942,-194,1
504656,151,1009,198,-127,944,222,310,952,-203,1
504687,151,1009,188,-118,962,222,320,933,-194,1
504718,151,1000,178,-136,953,212,320,933,-184,1
504750,131,1009,168,-136,962,202,320,942,-184,1
504781,141,1009,168,-127,953,212,300,952,-194,1
504812,141,1029,168,-145,962,222,310,933,-184,1
504843,131,1009,188,-145,962,232,320,933,-203,1
504875,141,1009,188,-136,962,202,310,933,-203,1
504906,151,1019,198,-118,944,191,300,942,-184,1
504937,141,1000,198,-136,953,212,320,923,-184,1
504968,131,1029,178,-154,972,232,330,942,-194,1
505000,141,1009,178,-136,972,202,310,942,-184,1
505031,131,1009,198,-136,944,232,320,942,-174,1
505062,151,1009,168,-145,953,222,320,933,-174,1
505093,141,1029,178,-136,962,202,310,933,-184,1
505125,121,1009,178,-145,962,222,320,933,-203,1
505156,141,1000,198,-145,962,222,310,942,-184,1
505187,151,1009,188,-136,962,222,320,923,-184,1
505218,141,1009,198,-145,953,212,330,933,-223,1
505250,161,1000,207,-136,962,212,320,933,-194,1
505281,131,1009,198,-145,962,232,320,933,-194,1
505312,141,1019,178,-136,962,232,320,942,-203,1
505343,121,1009,188,-136,972,202,330,942,-184,1
505375,141,1000,188,-145,962,232,320,933,-184,1
505406,121,1009,188,-145,962,222,310,933,-174,1
505437,151,1000,198,-145,953,232,320,942,-194,1
505468,141,1019,207,-118,953,222,320,942,-213,1
505500,141,1009,188,-127,953,232,320,933,-184,1
505531,141,1009,188,-145,953,242,320,923,-184,1
505562,131,1019,188,-163,953,242,310,933,-184,1
505593,131,1009,178,-145,944,212,330,914,-165,1
505625,131,1019,198,-136,953,202,310,942,-194,1
505656,141,1009,188,-154,962,212,310,942,-174,1
505687,131,1019,188,-154,953,222,310,933,-194,1
505718,141,1029,178,-154,953,222,320,933,-174,1
505750,131,1000,207,-136,962,242,320,942,-194,1
505781,131,1019,207,-145,962,242,320,933,-174,1
505812,121,1009,198,-145,953,222,320,933,-174,1
505843,131,1009,188,-154,962,212,310,933,-184,1
505875,141,1000,188,-136,962,212,310,933,-194,1
505906,131,1019,207,-154,962,222,320,933,-203,1
505937,131,1019,188,-145,953,222,300,923,-194,1
505968,131,1009,188,-154,953,212,320,942,-184,1
506000,141,1039,178,-154,953,222,310,933,-184,1
506031,141,1009,198,-154,962,212,310,933,-184,1
506062,141,1009,198,-154,962,212,310,942,-203,1
506093,141,1029,188,-145,953,212,310,942,-184,1
506125,141,1019,207,-136,953,232,310,942,-174,1
506156,131,1029,178,-154,953,222,310,942,-174,1
506187,121,1009,198,-145,953,212,300,933,-184,1
506218,131,1009,188,-145,953,222,310,952,-194,1
506250,131,1000,207,-145,962,212,310,933,-184,1
506281,131,990,198,-145,962,212,300,933,-184,1
506312,131,1009,178,-163,953,232,300,942,-174,1
506343,131,1019,168,-163,953,232,310,952,-203,1
506375,121,1009,188,-145,962,222,320,942,-203,1
506406,131,1009,188,-145,953,232,310,942,-174,1
506437,131,1009,198,-145,962,222,310,942,-194,1
506468,141,1009,198,-154,953,212,300,952,-203,1
506500,131,1009,178,-136,944,222,320,914,-194,1
506531,111,1009,198,-145,953,242,310,942,-194,1
506562,131,1009,198,-145,953,222,300,952,-184,1
506593,141,1019,188,-145,953,232,310,933,-203,1
506625,121,1019,178,-145,953,212,310,942,-184,1
506656,141,1019,178,-154,953,222,310,942,-194,1
506687,131,1019,178,-154,953,212,300,952,-194,1
506718,131,1019,198,-145,962,222,310,961,-213,1
506750,101,1019,188,-136,944,222,291,942,-174,1
506781,121,1009,188,-163,962,222,300,933,-203,1
506812,121,1009,178,-154,944,222,281,952,-194,1
506843,131,1000,188,-145,953,202,300,942,-184,1
506875,131,1019,168,-154,953,212,310,942,-174,1
506906,141,1009,168,-145,962,202,310,952,-203,1
506937,131,1029,178,-145,962,232,310,942,-194,1
506968,141,1000,188,-145,953,222,300,942,-223,1
507000,141,1019,178,-154,953,212,310,933,-194,1
507031,141,1019,198,-145,953,232,291,942,-194,1
507062,141,1009,188,-154,962,202,300,942,-203,1
507093,141,1019,198,-145,962,212,300,942,-194,1
507125,131,1019,178,-145,962,232,310,923,-194,1
507156,141,1009,168,-154,953,232,300,942,-184,1
507187,141,1019,188,-136,953,212,310,942,-203,1
507218,141,1009,188,-145,962,212,310,942,-203,1
507250,131,1009,188,-154,953,232,310,942,-203,1
507281,151,1029,168,-136,962,212,320,942,-194,1
507312,141,1019,178,-145,953,202,320,933,-213,1
507343,151,1000,178,-145,962,212,310,942,-174,1
507375,121,1009,198,-145,953,232,320,942,-203,1
507406,141,990,188,-154,962,202,310,933,-194,1
507437,141,1009,158,-145,953,232,310,942,-213,1
507468,131,1009,188,-145,962,222,320,942,-203,1
507500,131,1009,188,-136,953,212,320,942,-213,1
507531,121,1009,178,-145,962,222,310,942,-194,1
507562,141,1000,188,-145,953,222,310,942,-194,1
507593,141,1009,188,-136,972,202,320,933,-174,1
507625,151,1019,188,-145,962,222,320,933,-194,1
507656,151,1009,188,-145,962,202,330,942,-203,1
507687,141,1000,188,-136,962,232,330,942,-184,1
507718,131,1009,178,-136,953,222,330,942,-194,1
507750,151,1019,188,-127,953,222,330,942,-194,1
507781,131,1029,178,-136,953,232,300,933,-194,1
507812,131,1019,178,-127,944,212,330,942,-194,1
507843,151,1009,198,-136,944,222,330,933,-184,1
507875,121,1009,198,-136,962,232,320,933,-194,1
507906,151,1029,198,-136,962,212,330,914,-184,1
507937,151,1019,207,-136,962,202,330,942,-213,1
507968,141,1009,198,-136,953,212,320,933,-194,1
508000,151,1019,198,-127,962,202,330,933,-174,1
508031,141,1009,198,-145,962,232,320,933,-213,1
508062,141,1019,188,-136,962,242,320,942,-203,1
508093,141,1019,178,-127,962,212,330,942,-174,1
508125,151,1009,198,-127,962,212,330,942,-184,1
508156,121,1019,178,-136,962,222,310,933,-194,1
508187,131,1029,178,-136,962,222,330,933,-194,1
508218,131,1009,207,-136,953,222,320,933,-174,1
508250,141,1019,168,-136,962,212,330,923,-184,1
508281,151,1019,198,-127,962,232,330,933,-203,1
508312,131,1029,188,-127,953,222,320,942,-184,1
508343,131,1019,188,-136,953,212,320,933,-194,1
508375,131,1009,198,-127,953,222,320,933,-213,1
508406,121,1009,188,-163,962,212,320,933,-194,1
508437,121,1009,188,-136,953,222,339,923,-213,1
508468,151,1009,168,-145,953,212,330,952,-194,1
508500,141,1019,198,-145,953,222,320,942,-174,1
508531,141,1009,178,-136,972,212,330,933,-194,1
508562,141,1009,178,-145,953,232,320,942,-194,1
508593,131,1009,207,-145,962,202,330,923,-203,1
508625,131,1009,188,-145,962,212,320,933,-213,1
508656,141,1009,207,-145,953,232,310,933,-194,1
508687,141,1009,207,-127,953,222,310,942,-184,1
508718,151,1000,188,-136,972,191,310,933,-194,1
508750,151,1009,178,-136,962,222,310,942,-194,1
508781,121,1019,188,-145,962,232,320,942,-184,1
508812,141,1019,198,-145,953,232,320,942,-194,1
508843,131,1009,188,-127,962,232,320,942,-184,1
508875,131,1009,188,-145,953,232,310,933,-184,1
508906,131,1000,168,-136,962,222,320,942,-203,1
508937,151,1019,188,-136,962,212,320,952,-203,1
508968,141,1019,198,-145,962,222,320,933,-194,1
509000,141,1009,188,-127,944,222,320,923,-194,1
509031,131,1009,188,-145,962,222,320,933,-184,1
509062,151,1000,178,-154,962,222,320,933,-194,1
509093,141,1000,188,-136,953,232,330,923,-203,1
509125,141,1019,188,-136,953,232,310,952,-194,1
509156,151,1000,198,-136,962,242,320,942,-203,1
509187,151,1019,198,-136,944,222,310,942,-194,1
509218,141,1009,178,-145,962,232,320,923,-174,1
509250,141,1019,198,-145,953,222,330,942,-203,1
509281,131,1019,178,-136,953,202,320,942,-184,1
509312,131,1000,188,-154,944,222,310,942,-213,1
509343,141,1009,207,-136,953,232,320,952,-213,1
509375,141,1019,178,-145,962,202,320,933,-194,1
509406,121,1019,178,-136,953,222,320,933,-174,1
509437,151,1009,188,-145,962,212,320,942,-194,1
509468,131,1029,188,-145,962,232,320,933,-203,1
509500,141,1019,168,-145,972,222,330,942,-184,1
509531,141,1029,198,-136,953,242,330,933,-184,1
509562,131,1009,188,-136,972,222,320,933,-194,1
509593,131,1009,198,-136,953,232,330,952,-213,1
509625,141,1019,188,-136,953,222,320,923,-174,1
509656,141,1000,188,-136,953,242,320,933,-184,1
509687,131,1019,178,-145,962,212,320,933,-184,1
509718,121,1009,198,-154,953,232,310,952,-174,1
509750,121,1029,178,-136,953,212,320,933,-203,1
509781,131,1029,198,-145,962,232,320,942,-194,1
509812,141,1009,198,-154,962,222,310,942,-184,1
509843,121,1019,198,-145,953,232,320,933,-165,1
509875,141,1000,188,-145,962,262,330,942,-194,1
509906,131,1009,198,-154,953,222,320,942,-194,1
509937,151,1009,198,-145,962,222,310,942,-184,1
509968,121,1009,178,-154,944,222,300,942,-194,1
510000,121,1019,188,-154,962,222,300,961,-194,1
510031,131,1009,188,-154,953,212,300,933,-184,1
510062,131,1019,207,-154,953,232,310,933,-194,1
510093,131,1009,188,-163,953,232,310,942,-184,1
510125,131,1019,168,-145,953,212,310,952,-184,1
510156,131,1019,198,-145,962,222,310,942,-184,1
510187,121,1019,188,-172,953,232,310,933,-203,1
510218,121,1000,198,-145,944,222,310,933,-194,1
510250,131,1000,188,-154,962,232,310,942,-174,1
510281,121,1019,178,-154,962,232,300,952,-203,1
510312,141,1019,178,-154,962,212,310,942,-184,1
510343,121,1029,178,-154,953,202,310,933,-184,1
510375,101,1029,178,-154,953,242,310,942,-194,1
510406,141,1009,207,-145,953,222,300,952,-174,1
510437,131,1009,188,-154,962,222,310,942,-174,1
510468,141,1019,188,-154,953,222,310,942,-203,1
510500,121,1009,207,-154,953,202,310,942,-184,1
510531,131,1019,198,-154,953,222,320,952,-165,1
510562,131,990,178,-154,953,191,300,942,-203,1
510593,141,1009,188,-154,962,232,300,952,-194,1
510625,131,1019,178,-145,962,222,310,933,-184,1
510656,141,1019,188,-154,972,212,310,933,-194,1
510687,141,1009,188,-145,962,212,300,961,-184,1
510718,141,1019,188,-154,953,222,300,942,-203,1
510750,141,1009,207,-145,953,222,300,942,-194,1
510781,141,1009,168,-145,962,222,300,933,-203,1
510812,141,1000,188,-145,953,212,291,942,-194,1
510843,141,1019,198,-154,962,222,300,952,-184,1
510875,141,1009,198,-163,953,232,310,952,-184,1
510906,141,1019,188,-145,962,222,300,933,-194,1
510937,131,1019,188,-145,953,212,300,942,-184,1
510968,131,1009,178,-145,944,232,310,942,-174,1
511000,121,1019,198,-154,962,212,300,952,-213,1
511031,151,990,188,-145,962,212,310,933,-174,1
511062,131,1039,158,-154,962,222,310,942,-213,1
511093,131,1019,178,-154,962,212,291,942,-203,1
511125,131,1029,188,-145,944,222,310,933,-194,1
511156,121,1019,188,-145,953,212,310,933,-194,1
511187,131,1009,198,-145,953,222,300,933,-184,1
511218,131,1029,178,-145,962,212,300,942,-184,1
511250,131,1009,188,-136,953,222,310,933,-184,1
511281,131,1000,178,-136,972,222,300,942,-194,1
511312,141,1000,188,-145,962,202,320,942,-184,1
511343,131,1009,188,-136,944,222,310,933,-194,1
511375,121,1019,178,-154,972,212,310,952,-194,1
511406,131,1019,188,-136,935,222,310,942,-184,1
511437,131,1019,198,-145,953,212,320,933,-194,1
511468,121,1019,168,-136,953,212,300,942,-184,1
511500,131,1019,198,-145,953,222,310,942,-184,1
511531,121,1029,188,-136,953,222,320,942,-184,1
511562,141,1000,207,-145,981,212,310,942,-194,1
511593,131,1009,207,-145,962,252,300,952,-184,1
511625,131,1019,198,-136,944,202,300,952,-174,1
511656,141,1009,217,-145,953,232,320,933,-174,1
511687,141,1009,178,-145,953,212,310,933,-184,1
511718,131,1019,198,-136,953,222,300,952,-184,1
511750,141,1009,198,-145,944,232,310,923,-184,1
511781,121,1019,178,-154,962,202,310,933,-194,1
511812,131,1019,207,-154,962,232,310,942,-194,1
511843,141,1029,178,-145,953,222,310,933,-203,1
511875,141,1019,178,-145,962,222,310,933,-194,1
511906,141,1009,188,-145,953,242,320,942,-174,1
511937,131,1009,207,-145,953,222,310,942,-174,1
511968,121,1009,188,-145,953,222,300,942,-174,1
512000,121,1009,178,-154,962,222,300,952,-194,1
512031,121,1000,178,-145,953,222,320,942,-174,1
512062,121,1019,168,-154,962,222,330,914,-184,1
512093,121,1019,188,-154,944,222,310,952,-184,1
512125,141,1000,217,-145,953,212,330,952,-174,1
512156,131,1000,198,-145,944,232,320,923,-184,1
512187,141,1019,198,-154,962,242,310,942,-174,1
512218,141,1019,168,-136,962,222,310,952,-184,1
512250,141,1000,198,-145,953,232,300,933,-184,1
512281,121,1009,207,-145,944,252,320,952,-155,1
512312,141,1009,198,-145,972,202,320,952,-174,1
512343,121,1000,198,-136,962,191,310,942,-165,1
512375,141,990,207,-145,953,232,310,952,-155,1
512406,131,1009,178,-163,953,232,310,942,-184,1
512437,131,1019,188,-154,953,222,300,952,-184,1
512468,131,1009,198,-163,962,212,300,942,-174,1
512500,131,1029,227,-154,962,232,310,952,-174,1
512531,131,1029,188,-154,972,222,310,942,-165,1
512562,131,1009,207,-163,962,232,310,923,-203,1
512593,131,1029,198,-145,953,212,310,942,-194,1
512625,111,1019,198,-145,962,232,310,952,-184,1
512656,121,1029,198,-145,953,222,310,942,-184,1
512687,141,1019,188,-154,953,242,310,961,-213,1
512718,121,1009,198,-145,953,232,310,942,-194,1
512750,111,1029,188,-145,953,232,300,942,-174,1
512781,131,1019,188,-145,935,222,310,942,-174,1
512812,121,1009,207,-154,962,222,300,933,-184,1
512843,141,1009,188,-136,953,232,300,942,-184,1
512875,121,1019,198,-154,953,232,310,942,-184,1
512906,131,1009,168,-145,935,222,300,942,-174,1
512937,121,1019,188,-154,962,212,300,952,-174,1
512968,131,1019,198,-154,953,232,300,942,-194,1
513000,121,1019,198,-145,953,242,300,952,-165,1
513031,121,1019,188,-163,953,232,300,933,-203,1
513062,131,1009,188,-154,953,242,300,952,-174,1
513093,121,1019,188,-145,944,222,300,942,-184,1
513125,121,1000,207,-154,953,222,291,952,-203,1
513156,121,1019,188,-154,953,202,291,952,-184,1
513187,121,1019,207,-163,953,212,291,952,-184,1
513218,131,1009,188,-163,953,212,291,942,-194,1
513250,121,1029,188,-172,953,232,291,952,-203,1
513281,131,1019,198,-154,953,212,291,952,-174,1
513312,111,1009,168,-154,962,212,291,961,-184,1
513343,131,1009,188,-172,953,212,291,942,-184,1
513375,121,1009,198,-172,953,222,291,942,-174,1
513406,121,1009,188,-172,953,222,262,952,-184,1
513437,131,1009,198,-172,972,222,291,942,-194,1
513468,121,1019,207,-163,944,222,291,942,-194,1
513500,121,1009,198,-172,953,242,291,952,-184,1
513531,131,990,188,-163,944,222,300,942,-184,1
513562,131,1019,178,-163,953,212,300,952,-184,1
513593,151,1009,188,-136,944,222,310,952,-194,1
513625,131,1009,188,-154,962,232,310,942,-184,1
513656,111,1019,207,-154,944,222,300,952,-184,1
513687,121,1009,198,-172,953,212,300,942,-184,1
513718,141,1029,188,-163,962,212,310,933,-165,1
513750,131,1009,198,-154,962,232,310,933,-174,1
513781,111,1019,198,-163,962,232,300,952,-174,1
513812,111,1019,188,-163,953,232,300,942,-165,1
513843,121,1009,188,-163,953,212,300,933,-184,1
513875,131,1009,198,-163,944,232,291,952,-174,1
513906,121,1019,178,-154,953,222,310,952,-184,1
513937,111,1019,198,-145,953,232,300,942,-184,1
513968,111,1029,198,-163,953,212,300,952,-165,1
514000,131,1019,207,-154,935,242,300,952,-165,1
514031,131,1019,207,-145,953,212,291,961,-174,1
514062,121,1019,198,-163,962,222,300,942,-194,1
514093,141,1009,178,-163,944,212,291,952,-184,1
514125,121,1019,178,-154,953,232,300,942,-174,1
514156,121,1019,198,-154,953,242,310,952,-174,1
514187,121,1019,178,-154,962,222,291,961,-203,1
514218,131,1009,217,-163,953,222,310,933,-174,1
514250,131,1009,188,-145,953,222,300,961,-174,1
514281,121,1000,188,-154,953,222,310,952,-174,1
514312,121,1019,198,-154,962,212,291,952,-184,1
514343,121,1000,198,-154,953,222,300,942,-165,1
514375,131,1000,227,-154,972,212,291,942,-194,1
514406,121,1019,207,-154,953,232,310,971,-203,1
514437,131,1009,207,-145,953,232,300,942,-145,1
514468,131,1019,207,-154,953,232,300,942,-184,1
514500,131,1009,198,-145,962,232,300,952,-165,1
514531,131,1009,188,-154,953,232,291,942,-184,1
514562,111,1019,207,-163,962,222,300,933,-174,1
514593,121,1009,198,-136,935,232,300,952,-174,1
514625,121,1019,207,-145,953,222,310,942,-174,1
514656,141,1000,198,-154,944,222,300,952,-165,1
514687,121,1019,158,-154,944,242,300,942,-184,1
514718,121,1019,198,-154,953,232,291,961,-165,1
514750,121,1029,217,-163,953,222,262,952,-135,1
514781,131,1000,188,-154,953,212,310,952,-184,1
514812,131,1009,198,-163,972,242,271,952,-165,1
514843,111,1019,198,-163,953,242,291,961,-165,1
514875,121,1009,188,-154,925,242,291,942,-155,1
514906,121,1009,198,-154,953,222,300,952,-165,1
514937,111,1000,188,-145,962,222,291,952,-155,1
514968,121,1009,188,-163,953,242,300,952,-184,1
515000,111,1019,198,-145,953,222,310,942,-174,1
515031,121,1009,198,-154,944,232,291,961,-165,1
515062,131,1019,198,-154,944,232,310,942,-174,1
515093,121,1000,207,-145,953,232,310,942,-165,1
515125,121,1009,198,-154,953,242,310,933,-174,1
515156,121,1019,178,-163,944,232,310,942,-174,1
515187,111,1019,207,-145,962,212,300,952,-145,1
515218,111,1019,188,-154,944,232,300,961,-165,1
515250,121,1000,207,-163,962,242,291,942,-174,1
515281,111,1019,198,-154,962,232,281,952,-184,1
515312,131,1000,188,-163,962,242,300,961,-155,1
515343,131,1029,217,-154,953,212,291,952,-174,1
515375,111,1009,198,-163,944,232,291,952,-174,1
515406,111,1019,207,-163,953,222,291,952,-155,1
515437,101,1019,188,-154,944,222,281,961,-165,1
515468,121,1029,178,-163,962,242,300,952,-174,1
515500,101,1029,178,-154,962,232,281,971,-145,1
515531,111,1019,198,-154,953,232,271,961,-165,1
515562,101,1000,198,-181,953,242,281,961,-155,1
515593,90,1019,198,-181,953,212,281,961,-165,1
515625,121,1019,188,-181,953,232,300,942,-174,1
515656,111,1019,207,-163,953,222,271,952,-165,1
515687,121,1029,188,-172,953,242,271,961,-165,1
515718,101,1019,198,-172,944,242,271,961,-145,1
515750,121,1009,188,-163,953,242,310,952,-145,1
515781,101,1029,188,-154,935,242,291,952,-155,1
515812,111,1019,188,-163,944,222,281,961,-155,1
515843,101,1029,188,-172,962,222,281,961,-174,1
515875,111,1019,178,-181,953,222,281,952,-145,1
515906,111,1000,207,-181,944,222,291,942,-155,1
515937,80,1000,188,-181,944,202,281,952,-145,1
515968,111,1009,198,-181,944,222,310,933,-126,1
516000,111,1009,198,-181,953,242,281,952,-145,1
516031,101,1019,207,-181,953,252,281,971,-135,1
516062,121,1019,198,-172,944,222,281,942,-155,1
516093,101,1009,198,-172,953,232,300,942,-165,1
516125,121,1009,198,-181,944,232,281,961,-145,1
516156,101,1019,198,-172,944,252,281,961,-135,1
516187,111,1019,188,-181,953,232,281,952,-155,1
516218,111,1009,198,-172,944,232,281,942,-145,1
516250,101,1029,207,-172,962,242,281,952,-165,1
516281,111,1019,198,-181,953,232,281,952,-145,1
516312,101,1009,198,-172,944,212,281,961,-155,1
516343,90,1009,198,-172,935,242,281,952,-155,1
516375,111,1029,227,-181,944,242,310,942,-155,1
516406,121,1000,207,-163,944,242,300,942,-145,1
516437,101,1000,217,-181,953,222,281,952,-174,1
516468,80,1009,217,-190,944,242,271,961,-165,1
516500,90,1029,188,-181,944,232,281,942,-145,1
516531,121,1000,217,-181,953,242,291,952,-155,1
516562,101,1019,227,-190,944,242,281,961,-145,1
516593,111,1029,207,-181,935,252,291,952,-165,1
516625,90,1019,217,-181,944,242,271,971,-165,1
516656,111,1019,178,-190,953,252,281,961,-145,1
516687,111,1009,188,-181,935,252,300,942,-155,1
516718,101,1019,188,-172,944,232,281,952,-165,1
