F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,F86,F87,F88,F89,F90,F91,F92,F93,F94,F95,F96,F97,F98,F99,F100,F101,F102,F103,F104,F105,F106,F107,F108,F109,F110,F111,F112,F113,F114,F115,F116,F117,F118,F119,F120,F121,F122,F123,F124,F125,F126,F127,F128,F129,F130,F131,F132,F133,F134,F135,F136,F137,F138,F139,F140,F141,F142,F143,F144,F145,F146,F147,F148,F149
1098000,-13.96944,2.40345,-12.52737,-14.80329,5.89581,-3.75723,-4.27716,8.03439,-3.32559,16.74567,21.06207,4.94424,12.12516,14.16564,8.12268,1.70694,14.47956,0.47088,-2.76642,10.24164,0.87309,-0.35316,9.76095,1.53036,-0.56898,9.569655,-1.03986,-3.2373,10.877220703125,0.0964905468750002,0.6066871875,9.91078242187499,1.40022421875,-0.775066640625,9.99378421875,-1.2486290625,-3.01688636040108,9.00086684558761,0,0,9.64085252535946,0,0,9.81045626406201,0,5.53430535407463,11.5738787913454,3.10099944610869,4.6004819400266,10.0450607190438,2.12256188660661,1.51274849062192,10.0943046903545,1.5270791138196,20.307073473652,15.7638954857452,9.68253191975325,20.9601156404755,2.70073613659645,2.56467764379309,1.70096851499256,2.03516388865608,0.778981880082578,4.50633703507094,3.97037724728333,3.11167670553244,4.57822188633049,1.64339165648255,1.60146109655935,1.3042118367016,1.42659170355644,0.882599501519561,5.72707523969976,2.61141631083817,9.43782404600366,3.93680318511838,3.2955101597775,6.34075660005396,2.82504473697013,3.25831231825865,2.32374146947482,0.0950192101942069,0.0209010151282894,-2.45012173147943,0.267484446487513,0.370905643806992,-0.161140719594551,-0.664586328481687,0.904857813958938,-0.416152671510736,-3.36483,9.99639,1.05948,-0.52974,9.43722,0.6867,-0.95157,9.24102,-0.85347,-3.23907594827586,10.8620379310345,0.465721293103449,0.541156810344828,9.87148163793104,1.43826439655172,-0.722134396551724,9.90767715517241,-1.22684198275862,30.71511,18.65862,17.47161,26.92845,8.26983,11.87991,5.9841,6.44517,3.79647,1.07497619382339,0.899230786732964,0.901004428882526,16.9961315625,15.037427109375,12.381063046875,27.5212080147892,21.5763276770819,2.34825711807923,22297.5236599884,16201.3373302095,13633.9668220743,-412.397685,1381.27743,11.237355,75.74301,1258.95654,177.899445,-98.261865,1268.74692,-159.06915,-24946.2585675,87682.44708,1510.8062175,5451.431715,80784.628965,9918.5550075,-5505.2665425,81038.91888,-10786.825845,1
1100000,-10.99701,2.40345,-19.90449,-16.677,5.80752,-7.42617,-3.99267,7.09263,-3.80628,16.34346,20.38518,7.95591,19.08045,15.8922,8.22078,3.0411,15.696,0.47088,-3.07053,9.99639,0.72594,0.44145,9.48627,1.18701,-0.328635,9.569655,-1.3734,-2.937865078125,10.19979421875,0.13258828125,0.665010703125,9.719027578125,1.175897109375,-0.443212734375,9.82885359375,-1.279361953125,-4.6094032910793,8.72966589897547,0,0,9.51327658122005,3.31076722655514,0,9.6529596130234,0,4.62759187797084,10.735031007793,3.31951265563914,4.77960672547578,9.82963900716257,2.26903919603048,1.29912984270873,9.92251002396816,1.51877411441272,12.8842132881087,11.2933176777884,11.088211269164,22.5787980749027,2.17933197785472,3.79545686806796,1.50304334644837,1.86440789505627,0.675182668100879,3.58945863440556,3.36055318032439,3.32989658535576,4.75171527712916,1.47625606784688,1.94819323170674,1.22598668281852,1.36543322614336,0.821694997003681,9.42658323201761,3.3695984675466,19.8689764086765,6.46453673049311,5.47893226445906,6.94604548559597,3.48537851946554,4.74557458926401,2.70658413298344,1.30456872313192,0.0578371541007693,-3.60656538147122,0.466805651868596,1.02860213262925,-0.708531511040268,-0.352359867217289,0.858583275461117,0.0771120249418915,-3.16863,10.09449,0.97119,-2.66832,8.71128,0.6867,-0.18639,8.77995,-1.90314,-3.08541413793104,10.1751687931034,0.550713103448276,0.54936,9.6451750862069,1.23614456896552,-0.412611982758621,9.78040086206897,-1.28519456896552,27.34047,17.98173,27.8604,35.75745,10.08468,15.64695,7.03377,8.60337,4.27716,0.993671527953109,0.877948800097556,0.884822341526004,15.733937109375,14.702354296875,12.1720640625,19.8708011137396,23.0701498982857,1.89951930367531,18902.3566845807,15950.7177388119,13113.6791468256,-373.47651,1295.719515,15.42132,84.10113,1235.005425,148.33701,-55.64232,1248.98958,-163.00296,-23069.91213,82318.4886825,3461.25249,5611.62411,78879.1124925,9764.04996,-3883.469985,79606.20762,-9443.738745,1
1102000,-11.79162,3.45312,-12.72357,-9.18216,7.53408,-3.46293,-2.65851,7.46541,-2.47212,8.12268,16.44156,4.75785,12.21345,13.07673,7.13187,1.32435,12.89034,0.28449,-3.11958,10.04544,1.25568,0.08829,9.62361,1.77561,-0.47088,9.81,-1.13796,-2.961623671875,10.269000703125,0.795146484375,0.671908359375,9.78057,1.4739525,-0.469270546875,9.899286328125,-1.069519921875,-3.42285284643737,9.56695664317648,0,0,9.66105909345665,0,0,9.78882325635784,0,4.11489844102073,10.5395395320976,2.15349907436294,3.05854123060771,9.84296629498572,2.0689334189142,1.13915094031661,9.95494473327966,1.25046088427021,8.22543562190059,5.67384502210108,4.03683812955526,8.97331766014926,1.23407718735118,2.12454754735748,1.0859338770745,1.11375605563444,0.423084910666923,2.86800202613258,2.38198342187789,2.00918842559757,2.9955496424111,1.11089026791631,1.45758277547365,1.04208151172281,1.05534641499104,0.650449775668286,5.59956449090776,3.67317332377628,21.5163180281782,7.321605744524,3.64475076358411,6.32929866714735,2.15373917402579,3.32421507318352,1.9699298530014,0.314650748046623,-0.237370390354563,-3.38613102368097,1.2322492194789,0.661968724854402,-0.837755832300123,-0.291230478840061,0.337085497383557,0.0742090529282384,-3.56103,9.7119,1.35378,-0.26487,9.53532,2.37402,0.75537,9.89829,-0.65727,-3.01420706896552,10.3078575,0.959519482758621,0.471556551724138,9.73329594827586,1.56917715517241,-0.440604310344827,9.88729603448276,-1.07030482758621,19.9143,12.98844,17.48142,21.39561,5.54265,10.5948,3.98286,5.42493,2.75661,0.975662957747625,0.881558127825037,0.885739480785326,15.357631640625,13.549832578125,11.910949453125,10.2921699783581,9.14922974979488,1.27556546577168,16979.4356469561,14146.4506157379,13051.1669671125,-378.79353,1307.80053,98.673885,86.450625,1243.06434,187.18461,-59.492745,1258.049115,-135.618345,-23245.20702,81218.25549,6248.2170825,5824.9940625,78444.93906,12869.361315,-3724.0844625,80209.8144675,-7772.8970925,1
1104000,-29.6262,2.49174,-17.08902,-11.23245,7.08282,-3.26673,-3.52179,8.03439,-2.85471,17.23617,19.04121,8.15211,11.05587,13.16502,9.30969,1.70694,13.07673,0.37278,-2.47212,10.09449,0.57879,0.70632,9.62361,1.72656,-1.03986,9.7119,-0.95157,-2.964459375,10.25758125,0.192597890625,0.8592946875,9.71205328125,1.5778771875,-0.8948559375,9.86326523437501,-1.02499171875,-3.27709544103136,9.08419379041722,0,0,9.59169634375664,3.57303086885456,0,9.77215247202708,0,5.95936103319601,10.6741411156678,2.75702603719385,3.3720278607668,9.77363260083612,2.32401810319736,1.43692276382172,9.91098525120048,1.30446835839955,26.9364052036028,8.78797148405669,7.62365845396324,10.7159025222771,1.20936343008521,2.93428784897628,1.27393247779282,0.951057704196795,0.656155892469464,5.1900294029613,2.96445129561217,2.76109732786862,3.27351531572361,1.09971061197263,1.71297631302253,1.12868617329744,0.975221874342857,0.810034500789605,10.5845205353988,3.32729112231455,15.4256867061119,5.58855188283875,4.03450076851203,6.60613156002568,2.38226561228551,3.62983919531963,2.11231783698523,-1.38741591221953,-0.204568251626877,-2.1928511085353,-0.0921969181937817,0.537756871056518,0.205443298646118,0.25112974299177,0.707279202221244,-0.281183384700178,-3.07053,9.99639,0.97119,0,9.34893,1.18701,-1.61865,9.81,-1.61865,-2.6516599137931,10.2877300862069,0.346479051724138,0.842898879310345,9.67333655172414,1.56773948275862,-0.898037844827587,9.82319275862069,-1.01043,46.86237,16.54947,25.24113,22.28832,6.0822,12.57642,5.22873,5.04234,3.22749,0.998665416059656,0.878264872148093,0.884241622536876,16.006931015625,14.04776671875,12.156659296875,29.5207454967021,11.2060172831154,1.32732978035786,20102.7155265189,14373.8273604996,13055.2337122263,-376.28217,1309.659525,19.026495,112.39317,1234.563975,198.89775,-114.919245,1252.55061,-129.77649,-24562.351575,82824.1990875,-581.656972499999,6945.327945,77754.9061125,12113.667585,-5801.3078175,79600.32162,-9316.924875,1
1106000,-23.37723,2.49174,-17.38332,-7.57332,8.44641,-3.75723,-2.65851,8.96634,-1.99143,19.9143,17.30484,6.88662,4.45374,12.07611,5.54265,1.23606,11.772,0.28449,-2.27592,10.09449,0.77499,0.485595,9.62361,1.38321,-0.85347,9.89829,-0.65727,-3.318845625,9.78018679687501,0.426505078125,0.416388515625,9.6938128125,1.1345878125,-0.746709609375,9.902658515625,-0.695973515625,-5.77100901268568,8.90087218587505,0.973601048058634,0,9.66305193898815,1.77718705367659,0,9.87863454933022,0,6.15546439916105,10.0546690472799,2.63253156696218,1.90824457041941,9.71011310265939,1.99933660402332,1.15186819736427,9.9151217010833,0.871180939111442,27.0866199047634,5.48718449744714,6.80145221481417,3.49532517250093,0.318780092118012,2.73139638618101,0.775281993943941,0.248937494387543,0.276739118583606,5.20448075265568,2.34247401211777,2.60795939669585,1.86957887570996,0.564606138930504,1.65269367584589,0.880500990314004,0.498936363064012,0.526059995232108,8.78968247290343,5.02393814641192,24.3482571623883,4.74717466426365,5.32432198207906,4.14802109159884,2.4654103902545,4.5001441679429,2.38761427367921,-0.679408758900949,-0.653089534926278,-3.75252518081853,-0.49684059421274,1.20154559653278,-0.895505494419921,0.176423371790974,0.888882222661242,-0.261512104349233,-2.27592,10.09449,0.77499,0.44145,9.43722,1.18701,-1.13796,9.6138,-0.65727,-3.06875405172414,9.84492698275862,0.672576982758621,0.449484051724138,9.65802956896552,1.20663,-0.751733534482759,9.87799344827587,-0.688475948275862,43.29153,14.8131,24.26994,12.02706,3.6297,9.29988,3.89457,2.80566,2.27592,0.958080385556225,0.864665959661503,0.881051787918049,15.26083453125,12.925058203125,11.589671953125,29.0184201652311,3.51757151823323,0.866952731989081,18677.2907610522,13046.4052048845,12850.6105497681,-418.42593,1245.33045,50.6196,52.763085,1231.45911,141.170805,-95.19624,1257.40656,-88.46658,-30581.708715,78289.47999,2419.749315,1328.4824625,78537.952575,8333.9947575,-6046.594605,79801.176465,-5796.792765,1
1108000,-17.83458,3.07053,-11.16378,-7.30845,8.34831,-4.25754,-3.0411,8.59356,-1.90314,9.81,14.4207,7.76952,4.8069,11.88972,5.54265,0.95157,11.95839,0.56898,-2.27592,10.09449,0.77499,0.397305,9.579465,1.67751,-0.65727,9.81,-0.65727,-2.861454375,9.87361171874999,0.7863328125,0.541389375,9.701553515625,1.552815703125,-0.768015703125,9.90334828125001,-0.611362265625,-1.64955996412253,9.12123168397085,0,0,9.66750592578717,0,0,9.86958722602606,0,4.45114392846975,10.1236666817417,2.27309675071634,2.04178505253331,9.71952835885356,2.21077588853845,1.22813666705622,9.92094893028746,0.850846532268103,11.716294683965,5.0397920860427,4.58446568426132,3.90630172763268,0.351839649282819,2.49579179486879,0.925703612191627,0.351667903127732,0.352933292994039,3.42290734375983,2.24494812546809,2.14113654031249,1.97643662373289,0.593160728034838,1.57980751829734,0.962134924109725,0.593015938342075,0.594081890814759,9.77151755668035,3.96746437038136,11.5533783809479,3.9794640907767,5.23104144752271,4.92011231525488,2.68847125407154,4.93076413144247,2.00406512503433,-1.51410217743636,-0.82390890311058,-1.02745518470116,0.0497250092816794,1.10899405326631,-0.292001916454015,-0.398280564110642,0.910868637020599,-0.00657003151792028,-1.08891,10.09449,0.67689,-0.70632,9.43722,1.87371,-0.47088,9.81,-1.23606,-2.594745,9.9787150862069,0.817443620689655,0.517646637931034,9.66657103448275,1.56816232758621,-0.740824137931035,9.87731689655173,-0.607120603448275,27.64458,11.35017,18.9333,12.11535,3.54141,9.80019,3.99267,3.36483,2.47212,0.934323554417212,0.871691138362082,0.881192646672448,14.5607990625,13.11964875,11.5767196875,12.0677203834409,4.16368160797562,1.11124525737195,16315.939608714,13251.2829118272,12884.158357992,-362.99943,1252.477035,99.537165,68.321745,1232.81289,197.480205,-97.781175,1258.009875,-77.82273,-24265.344015,80561.0075625,5553.3208275,4777.6833675,78562.04103,12709.9169325,-6896.6924175,80049.7496025,-4461.0975,1
1110000,-14.36184,2.97243,-19.4238,-10.07487,7.80876,-8.51508,-2.943,7.56351,-3.0411,19.7181,19.1295,5.72904,9.62361,13.89096,7.42617,0.85347,12.79224,0.47088,-2.57022,10.29069,0.67689,0.17658,9.81,1.48131,-1.03986,9.854145,-1.03986,-3.16694390625,10.740493828125,0.43761796875,0.863050078125,9.96558046875,1.21046203125,-0.97962046875,9.921665390625,-1.047447421875,0,9.63562283948809,0,0,9.84672343206489,0,0,9.79338534671597,0,5.31664597493849,11.1455544550447,2.90935791414559,3.36869634272423,10.0288378515896,2.22082609574223,1.32355496969809,9.98766348758468,1.33387510314081,18.3807906444051,8.93498097726004,8.33799456859584,10.6867498452984,1.27475358674151,3.49414825164781,0.798378829624974,1.32432409973528,0.687447371778341,4.28728243114506,2.98914385355741,2.88755858271236,3.2690594741146,1.12904986016629,1.86926409360684,0.893520469617218,1.15079281355737,0.829124460969727,9.57294825751185,3.45316886011153,21.8615462912299,4.1146209695772,4.63089185333661,13.4961654745142,2.44322646264134,2.84212931757387,2.07476617686306,0.318886380881978,-0.0649046762405395,-3.29870469865403,0.143852936777777,0.896415916867944,-1.96902833255387,0.0629279586777115,0.465500191046463,-0.267082263785704,-2.57022,9.89829,0.77499,-1.59903,10.17297,1.77561,-1.23606,9.05463,-0.56898,-3.12913629310345,10.7817819827586,0.683909224137931,0.836217931034483,9.90623948275862,1.31166465517241,-0.975080172413794,9.88932568965517,-1.03436301724138,34.07994,16.15707,25.15284,19.69848,6.0822,15.94125,3.79647,5.22873,3.51198,1.03238540967926,0.896189052085351,0.891484091617332,16.246049765625,14.171234765625,12.12040828125,21.7056963848716,11.1401350842686,1.40828000017899,20602.1724167421,14957.7948480627,13220.4086386974,-400.70907,1366.802775,54.028575,110.87262,1266.515145,152.36892,-125.44047,1260.589905,-132.45462,-28580.282325,85918.5771975,669.8488725,6784.895205,79632.7215975,8290.22499,-7992.829935,79931.5292925,-8010.056295,1
1112000,-16.63776,2.10915,-21.46428,-10.60461,5.99391,-3.07053,-4.27716,7.00434,-3.1392,12.47832,21.44466,5.72904,11.86029,14.07735,5.94486,1.61865,14.94063,0.37278,-2.97243,10.09449,0.97119,0.26487,9.62361,1.48131,-0.65727,9.52551,-1.13796,-3.510063984375,10.652050546875,0.212371171875,0.700112109375,9.780953203125,1.323200390625,-0.816299296875,9.8305396875,-1.14393796875,0,8.56211234503653,0,0,9.59379441925115,0,0,9.66243529319637,0,5.4915882942636,11.3803527380013,3.71502096192932,4.47258789672058,9.87465338973281,2.17405980970564,1.46869457806845,9.92067034611967,1.39745916251491,17.977441581643,16.1725959943595,13.8645963922451,19.6675381701522,1.85623584820462,2.99910730827308,1.50245716819557,1.79420680956526,0.649371247419464,4.23998131854882,4.02151662863148,3.72351935569631,4.43480982344815,1.362437465796,1.7317930904912,1.22574759563116,1.33948005194749,0.805835744689614,5.5627090084598,2.71991323946216,15.3060552236841,3.5184983525307,3.81384508879492,3.59585872048238,2.83997403829515,3.95894918531364,2.45459407621378,-0.418020726291158,-0.00907219593006653,-3.21066872879636,0.532060060471598,0.420327664079154,0.0587699317281881,-0.604228825005687,0.842152762014756,-0.333757259121842,-3.16863,9.89829,0.77499,-4.63032,9.53532,1.87371,0.18639,8.22078,-1.23606,-3.4119349137931,10.6435117241379,0.715707155172414,0.591137068965517,9.7486875,1.31073439655172,-0.764503448275863,9.7688149137931,-1.1251900862069,29.11608,19.33551,27.19332,22.4649,8.08344,9.01539,5.89581,7.93629,3.51198,1.0675894744705,0.883591776526381,0.885338316557382,17.053535390625,14.848124765625,12.105769921875,29.1795961145196,20.3150599320485,1.83893653244473,22204.3329513729,15646.6378390311,13123.7959668381,-451.66221,1359.474705,24.66234,91.21338,1242.11277,167.74119,-103.63284,1248.553035,-144.525825,-29188.93887,85634.2490625,-199.196955,4422.313665,77624.36199,11074.98969,-5712.681825,78889.9231125,-9267.5732175,1
1114000,-9.40779,3.16863,-25.53543,-17.83458,4.53222,-15.25455,-5.99391,7.37712,-4.65975,25.76106,21.15036,9.0252,15.24474,21.07188,6.72966,1.32435,19.14912,0.95157,-3.46293,9.76095,1.15758,0.79461,9.34893,1.82466,-0.613125,9.7119,-0.95157,-2.869041796875,10.0549434375,0.3884146875,0.53817046875,9.496693125,1.7348371875,-0.798058828125,9.91085906250001,-0.9169284375,-1.91961592716089,9.10560155671059,0,19.1384419323396,9.28429267589544,3.36086319055401,0,9.74941621861086,0,5.08352116707727,10.4838070020946,4.37698939931354,4.1795322306915,9.62319624110539,2.93023746544942,1.54224010239545,10.0149362230496,1.35164348392753,17.7494542351188,8.87767858982747,19.1568329899716,17.3141288455604,2.43777066774449,5.62054202133218,1.75532007840098,2.09014948788573,0.993947563487304,4.21301011571522,2.97954335256721,4.37685194974328,4.16102497535888,1.56133618024578,2.37076823441942,1.32488493024903,1.445734930022,0.996969188835494,21.2849051897941,6.52612295565322,15.458169313055,7.73704267161007,26.1988825870646,23.3118923101687,5.72289414358519,16.6516786846404,3.95027994415102,3.34134258801298,1.03933366255824,-3.08360394681861,-0.244766574777991,3.16225075474207,-3.20988273500136,-1.29821432729615,2.85275180069924,-0.503835325940793,-3.75723,9.7119,1.35378,0.35316,8.71128,1.18701,0.28449,9.6138,-1.32435,-3.25548232758621,9.90336413793103,0.929243793103448,0.488554913793103,9.41159560344827,1.89290715517241,-0.695156896551724,9.76864577586207,-0.886198189655173,35.16885,17.98173,34.56063,33.07932,16.53966,21.98421,7.31826,11.772,5.61132,0.960786542555343,0.86345240223861,0.891495657994102,16.592771953125,14.6294690625,12.104543671875,23.8121159314559,19.2348098311544,2.15461782065294,19828.5354131193,15188.5679572656,13376.5622006823,-374.66352,1280.641545,49.574835,69.508755,1206.63,220.77405,-101.773845,1258.735815,-115.654995,-25726.249215,83004.0163875,-1154.0165175,3299.6253825,76351.16133,14041.744605,-6942.9514725,79967.9832525,-7956.2067525,1
1116000,-7.92648,7.30845,-2.91357,-3.8259,8.34831,-1.38321,-2.08953,8.40717,-2.47212,6.23916,15.76467,10.78119,11.86029,11.88972,5.05215,0.65727,11.6739,1.23606,-2.17782,9.99639,0.87309,0.79461,9.53532,1.77561,-0.995715,9.89829,-0.65727,-2.35915171875,9.96243820312501,1.018630546875,0.757439296875,9.559308515625,1.63827,-0.883513125000001,9.916760390625,-0.6404090625,0,9.89289778355059,0,0,9.53746328041735,1.46138496336571,0,9.88738108979391,0,2.86029824250871,10.0043704886534,1.96971003441001,1.84272716979333,9.57065347586907,1.8581337562218,1.05676429292588,9.93164822870842,0.999725459521576,2.63630533948206,0.843846473731392,2.86452855798789,2.84414904828376,0.218737545337149,0.774785474631496,0.338802221108268,0.297826664554965,0.593967598950295,1.62367032967966,0.918611165690572,1.69249181917901,1.68646050896063,0.467693858562574,0.880218992428302,0.582067196385665,0.545734976481226,0.770692934280765,9.55011866688813,21.2131141511108,14.1612280487315,18.1716663126557,7.25389754419347,5.96206148485557,2.72269182345865,4.95283579151149,2.7430915422342,0.592315291956937,3.13058197244549,2.59566084884569,2.4539332408155,1.03644479560698,-0.197328876334553,0.529182692142844,0.4653973769399,-0.0230986364045294,-1.98162,9.99639,0.97119,1.33416,9.53532,1.87371,-1.03986,9.81,-0.28449,-2.35905129310345,9.89169362068965,0.853554568965517,0.663528103448276,9.54335405172413,1.6505325,-0.902689137931035,9.90420982758621,-0.644330948275863,14.16564,8.45622,13.69476,15.68619,3.54141,6.43536,2.7468,3.26673,3.70818,0.913619496949782,0.861018838714233,0.883063710405194,13.78350984375,12.49870640625,11.655736171875,3.1126409717216,2.84419907782114,0.727802105929491,14355.0070438392,12601.0511914842,12896.4913029153,-299.3031,1262.69415,132.13089,96.05952,1212.79068,209.15901,-112.613895,1258.794675,-80.211465,-21213.51678,79996.40037,8826.04719,6121.856925,77014.783305,13305.798405,-6341.1570225,79980.6626775,-4752.2852775,1
1118000,-17.23617,4.8069,-7.47522,-6.15087,8.26002,-1.98162,-2.37402,8.59356,-1.90314,7.03377,13.17483,6.01353,7.30845,12.35079,5.54265,0.95157,11.6739,0.47088,-1.87371,10.19259,0.87309,0.44145,9.62361,1.38321,-0.85347,9.854145,-0.95157,-2.712235078125,9.952934765625,0.829174921874999,0.543765234375,9.681856875,1.342360546875,-0.706856484375,9.87621750000001,-0.80809875,-1.45877036896415,9.61024346184013,0,0,9.6563910594797,3.91493449491203,0,9.84913261384767,0,4.4744053669078,10.0750723456357,2.02742016956953,2.15269628190494,9.69567750090069,1.99162121484236,1.12106045860012,9.8899965013204,1.01278154460562,12.7638014673654,2.4654335203842,3.44985347317007,4.37258144454797,0.269918390916142,2.18166750297056,0.763092119517464,0.274503245428346,0.375637535588977,3.57264628355024,1.57016990175719,1.85737811798515,2.09107184107767,0.519536707958294,1.47704688584031,0.873551440681923,0.523930573099477,0.61289276026804,9.45469545003862,5.33732494212928,8.38518999676184,4.17295055434082,10.3120067025999,3.55616817087248,2.20251081971003,4.4574561865318,2.01677411368249,-2.25835207914271,-1.3574581049326,-1.20307897825261,-0.0606265773817464,1.89755917568263,0.121086978413266,0.175159084843636,0.508112639254427,0.375273321053397,-2.07972,10.19259,0.97119,0.26487,9.62361,1.87371,-0.95157,10.08468,-1.32435,-2.32649224137931,10.0586327586207,0.914190517241379,0.553842155172414,9.63857870689655,1.30870474137931,-0.709449051724138,9.86184077586208,-0.82006525862069,24.26994,8.36793,13.48875,13.45932,4.09077,7.52427,3.32559,3.08034,2.37402,0.927637311794605,0.866391818551568,0.879272121027448,14.373872578125,12.96268875,11.695282734375,12.8902964106564,4.39045422194702,0.931568895940536,16081.6407937515,13133.6727740172,12812.1003270477,-344.84112,1263.93021,106.13439,69.999255,1229.609925,170.29179,-88.863885,1254.44394,-102.68127,-19069.997445,80837.77464,6333.40467,5198.6795175,78075.8549775,9985.54014,-4322.9064825,79475.3226,-7838.194905,1
1120000,-10.3986,2.49174,-6.60213,-6.06258,8.62299,-3.26673,-2.18763,8.77995,-2.08953,8.71128,14.6169,7.76952,7.39674,11.16378,6.53346,1.42245,11.38941,0.28449,-2.27592,10.09449,0.38259,0.08829,9.62361,1.28511,-0.85347,9.89829,-1.280205,-2.377085625,9.75512531249999,0.27054140625,0.0637650000000001,9.700173984375,1.36650234375,-0.72639984375,9.90311835937501,-1.12554421875,0,9.17788424328899,0,0,9.68170703767505,0.917817066804361,0,9.87745391319896,0,3.24502845881131,9.91111781516848,2.05741509861586,2.07040465431353,9.7096247068399,1.99351934308124,1.09744236960734,9.91613766932678,1.27483063718529,4.91809625692087,3.09194228265502,4.19251828461533,4.31623000428661,0.184881003369039,2.12337961903856,0.682051549338558,0.260064793450043,0.361164966445054,2.21767812292967,1.7583919593353,2.04756398791719,2.07755385111593,0.429977910326843,1.45718208163515,0.825864122806263,0.509965482606463,0.600970021253186,10.8379462956421,7.8378451246451,6.53004606681638,4.60276910140617,4.48625313108602,6.0373393588366,2.54228822871887,3.51601508526911,2.30084861941962,0.802503018856867,-1.40256773523588,-0.0283924602684988,-0.213108825965736,0.676394114684088,0.489853243064695,0.473285637310273,0.414096271251216,0.587249549415001,-2.37402,10.09449,0.77499,0.08829,9.53532,1.98162,-1.52055,10.08468,-1.70694,-2.39490853448276,9.84205163793103,0.289225862068965,0.095985775862069,9.68619103448276,1.32604137931035,-0.754693448275862,9.88839543103449,-1.14751629310345,19.10988,12.12516,14.37165,13.45932,2.54079,9.80019,3.61008,2.60946,2.37402,0.901246602788664,0.866684615676948,0.884422128909093,13.813093125,12.814542421875,11.983144921875,4.99599975653846,4.44288302396092,0.754323109086052,14463.1581353802,13124.8008641943,12948.3979757001,-302.437395,1238.703795,33.03027,10.33974,1231.454205,174.171645,-92.503395,1257.980445,-143.741025,-21524.5060425,79227.2203425,-803.443905,660.64464,78149.5820325,8658.5389875,-7228.4322825,79584.2160525,-9270.1532475,1
1122000,-28.53729,4.4145,-10.78119,-15.24474,8.17173,-4.84614,-3.32559,8.59356,-1.99143,12.78243,14.5188,4.26735,9.00558,15.61752,5.24835,0.56898,11.30112,1.03986,-2.47212,9.99639,0.57879,0.26487,9.62361,1.67751,-1.32435,9.89829,-0.56898,-3.49864453125,9.896987109375,0.28449,0.1676896875,9.693276328125,1.303273828125,-1.25690625,9.898213359375,-0.5741915625,-2.53293772030944,9.54234130133324,0,0,9.64534828616051,2.0001413376838,0,9.87556267435587,0,6.18095724965031,10.0200372519631,1.63856276856331,2.50136785917788,9.72335253046149,2.03426319157787,1.4721421083413,9.9095495779422,0.818780632554822,26.1681576979746,2.47009026780969,2.6244569563937,6.27776638552116,0.588576713820269,2.45891432973405,0.592014176617323,0.226313201874453,0.343388496429035,5.1154821569403,1.57165208230374,1.62001757903848,2.50554712298954,0.767187534974513,1.56809257690165,0.769424575002204,0.475723871457437,0.58599359760072,12.3945232488721,6.6401052999394,20.035994457818,16.5028348020561,31.079882027445,6.63471030322478,3.18053863876508,4.06754040720011,2.84430915217501,-2.38127816013639,-1.24337887655816,-2.64489762204018,-1.80781931097412,4.11411849526874,-1.56424762452189,-0.215673043514615,0.175072801999947,0.30124527614709,-2.37402,9.89829,0.67689,0.44145,9.62361,1.48131,-1.52055,9.99639,-0.37278,-2.94748215517241,10.0002801724138,0.355781637931035,0.258104482758621,9.63384284482758,1.42431051724138,-1.24417862068966,9.89008681034483,-0.589276551724139,41.31972,10.1043,15.04854,24.25032,7.44579,10.09449,3.89457,2.70756,3.03129,0.952476389261967,0.867327891768543,0.884437434457336,14.838161484375,12.944908125,11.872016015625,26.3754052190507,6.28187319296693,0.726582960395884,18085.1541759045,13432.1474983896,12932.7074494839,-444.662775,1255.90563,34.37424,21.02283,1230.845985,168.15321,-160.7859,1257.352605,-72.6921,-31627.1873925,80175.70755,2079.67095,2423.055285,78452.4559725,9807.39054,-10785.81051,79674.4876725,-4087.18935,1
