F1,F2,F3,F4,F5,F6,F7
788000,20.4974350441018,2611.81602945235,911.336957191485,1438.02556216809,675.000287110747,1
789000,21.6348829423061,2371.03164238253,832.569144922017,1558.10848651245,670.805722374059,1
790000,20.8787526202972,1936.06041581024,648.849260512513,1270.12044965977,551.8828849434,1
791000,20.9033856714996,1767.09795844452,608.916763496285,1096.50409477967,471.788655340458,1
792000,22.0292471647451,1776.29066556081,538.242766668242,1049.36756871396,413.693303965189,1
793000,20.9832504326791,2810.663361013,732.046887765032,1275.89171363757,492.379540398991,1
794000,21.6372269471249,2999.80025564867,898.212858216227,1478.96383245139,623.103397423963,1
795000,20.5103173900269,2986.17226383813,892.496753208091,1520.72286548513,633.581002074504,1
796000,18.9191094300055,2767.17739455061,878.961063764157,1487.97525060736,670.168737313754,1
797000,17.3207670719325,1663.09610400933,741.090482273439,1110.55872864633,597.421807262451,1
798000,25.2023919852028,26922.1079560103,28914.3045351197,4006.50079161358,4102.73846114752,1
799000,58.1925080617076,214413.677209514,86548.613797897,28208.0673716697,23887.9294615097,1
800000,96.456272509793,1066555.16250443,429622.46694004,102326.943612393,111366.523699341,1
801000,117.513436168364,1700003.88145792,670284.865952518,181484.626805552,179930.184275592,1
802000,133.533509793246,2284468.12823951,990419.152574367,272038.135015442,219128.525073279,1
803000,148.388996673542,2688221.92868793,1313144.80091566,392780.194419046,328625.625547632,1
804000,138.258736767055,2511225.82425001,1178044.90602093,521896.594370896,312149.296420603,1
805000,133.413489539734,2239929.82559623,1228428.36360143,554842.071153589,287690.282656818,1
806000,131.099871340326,2062883.09936231,1222074.47183554,596675.497530673,333985.652791867,1
807000,118.542274281935,1764685.80887264,1056727.90607917,504547.539803182,264045.809506215,1
808000,121.727705882126,1673562.94139928,1099498.30918691,399360.527239446,262454.961825583,1
809000,126.608440867705,1994667.2709619,1078423.93720246,436097.578210841,263126.030350444,1
810000,135.205945832037,1963744.585713,900622.119951932,415859.946851535,238916.35118931,1
811000,129.414606001827,2054715.3898206,886309.873678187,490724.701388295,236732.173563953,1
812000,122.370550796961,1622188.90439912,754903.68352819,452774.097946685,192723.747852753,1
813000,113.798481133818,962151.144045564,505838.387704043,340080.403307812,165086.072006635,1
814000,92.6109378420102,686838.656843143,419551.21294579,264893.14848475,120458.95680674,1
815000,92.3704196928162,426982.201820095,402463.589464993,156352.84969406,116362.84688272,1
816000,101.406156425556,1448588.7333352,656205.941048367,219834.965672247,175168.966557808,1
817000,112.892794559852,2301701.60660886,965434.254290296,259291.702889065,215487.027138827,1
818000,134.638076557343,3282748.17478205,1363324.52378408,455701.404718794,311022.789375096,1
819000,145.243502286396,3771570.93489164,1359827.43370533,499404.950019293,302069.168963673,1
820000,146.6289887051,3215502.24753598,1337896.55349147,527842.784573779,308758.110299857,1
821000,140.260358162443,2646929.6903245,1205541.52798991,550800.675073867,279476.697365604,1
822000,129.389819355086,2154470.88769195,915017.237243319,343011.110762136,232284.40240793,1
823000,124.563807713082,2023062.44641311,929019.360240967,323091.457796663,249214.308593023,1
824000,148.952438505318,2243893.40710221,1026066.33834417,345687.314842395,252482.967172032,1
825000,152.187609642812,2503068.1916172,1101428.71161865,299264.626275974,294163.663499031,1
826000,149.630424116044,2299349.10049432,1158496.77346967,351113.00774985,340658.103701025,1
827000,146.433413306177,2370429.22748009,1125641.84148819,387598.677626926,298074.221136681,1
828000,110.963277909425,1600679.07413342,704517.413105025,277416.757606393,218906.889199613,1
829000,99.3051434720781,1288805.18270383,478300.827495981,259741.695008825,170631.736537519,1
830000,99.8749891658557,1115156.78114183,556838.30757441,321318.607304055,134691.43416125,1
831000,93.9977521783468,697237.891379338,526355.689114515,277731.116204698,147624.280732262,1
832000,103.171417954189,1006299.49466099,638592.878609536,281967.698488162,174713.314407302,1
833000,122.326634711482,1164463.78667057,768740.280959182,291860.053013243,227829.537819927,1
834000,123.553983634163,1359039.69469273,847874.969848275,234477.043601334,229868.799217356,1
835000,136.996042642185,1705449.11324789,978926.593602689,291712.11571234,275278.283841878,1
836000,137.637524451046,1829994.34547838,1096251.93830245,311528.887443918,343415.047200026,1
837000,131.458494420856,2073668.48899133,1248073.61914761,470797.820333479,346356.035926412,1
838000,136.117179146878,1973162.41106458,1092088.70841526,436976.569547521,359141.17208729,1
839000,150.596266995108,2555188.1373859,1039960.47738773,381731.78748672,343265.0240078,1
840000,157.909157737839,2822216.33511197,935764.821920087,364206.975011462,289397.975655884,1
841000,162.256348253837,2883882.17053443,763654.764834881,250704.935290712,276214.408660617,1
842000,155.788360219639,3024331.80257315,654183.597629509,258303.83804079,210493.548552773,1
843000,125.301972226915,2002536.57084916,474266.061286322,302892.31050737,159458.238634388,1
844000,107.608024472024,1253556.96817166,332479.669842047,258441.281355239,108781.342439059,1
845000,89.5952477748314,1313552.47439379,430827.440301516,239432.519330448,99681.384813216,1
846000,85.8586945125668,1592676.77952702,905947.310899174,665258.182109087,133318.426725919,1
847000,102.745044951183,2171770.41154008,1056138.19268381,734568.276218373,167802.593375715,1
848000,116.984090345202,2841625.99738656,1438592.32159404,851184.005346321,266210.831467325,1
849000,123.666072629288,2707889.96946264,1416084.99574495,837781.512904076,272018.672226862,1
850000,127.364629230979,2152409.72842948,1023752.4953701,386741.930944759,276920.380884133,1
851000,138.040149302553,2368320.16619833,1080942.65796542,359315.525948315,285339.086597858,1
852000,152.477653153085,2344066.89671057,1068066.05300447,336904.922508808,335965.238192201,1
853000,171.172167509324,2760157.08460501,1290282.00135885,464002.622427562,434779.294612122,1
854000,177.999269629558,4128456.70000582,1528407.68177395,726207.814200995,556736.267939142,1
855000,176.101858846055,4248912.41119893,1564277.48678241,680029.296668523,580427.630614152,1
856000,160.239225017183,4085265.60241478,1451509.26663124,728742.641342749,476398.454478618,1
857000,142.619939613547,3330726.53810147,1258561.35233532,641623.532627756,420061.448945486,1
858000,131.249954619041,2436607.08292232,1016948.89634214,452907.39668784,263812.834488689,1
859000,110.366030329459,1581714.62681711,792387.017179613,484027.559843796,204558.100899482,1
860000,101.460968799213,1138530.96286169,566151.204891524,338805.992548054,181126.176533021,1
861000,105.563165838649,1422776.7847619,703368.970722557,396722.530351688,183897.540969023,1
862000,117.409175270943,1938399.92211586,659095.512395746,505613.954954819,238270.603429109,1
863000,133.717916369917,2064763.65381665,777043.215219123,457714.742718228,272668.885878737,1
864000,150.394608090574,2589725.87135204,880108.410979101,498994.563450229,295968.640462734,1
865000,149.72560889871,2715602.33500418,714322.217146097,398588.209487603,250454.338484236,1
866000,144.777223609813,2080490.12772487,762193.771199102,357583.799693825,227342.883331447,1
867000,138.473670402079,2435965.75399706,841978.436459082,546021.710153644,244138.393944189,1
868000,140.615157981321,2437974.73216642,946374.884056733,551085.10112996,267889.405954673,1
869000,142.166010571646,2058839.68547544,982847.465260609,565083.112989391,318075.969350109,1
870000,145.338019021384,2569901.07041056,1199283.98930793,530212.384969007,348369.344297186,1
871000,140.794015628994,2167204.67302822,1114183.84578053,321295.250485052,310447.035061893,1
872000,127.124492943455,1978377.38770504,1006324.39842049,317648.647432643,286356.464840984,1
873000,117.120561491184,2004878.7522234,873851.699773429,373925.05111178,204707.901785368,1
874000,116.429759001461,1613487.09720095,827852.023765904,429881.337147451,162821.444416219,1
875000,117.338601533187,1909651.70180005,795011.077051406,475584.384770878,155796.837013875,1
876000,110.174448709461,1588000.92005918,668680.534734493,434636.957886613,115023.194077643,1
877000,109.680266548026,1286073.18560913,570862.704965959,325807.025318994,99656.0877385696,1
878000,104.56665264032,1358370.27646531,303508.430774759,267515.418779094,89488.0346317884,1
879000,120.609409793931,1428522.57814527,542687.42785393,400904.042911272,145930.900141855,1
880000,128.304232783439,2221452.87428267,847799.827232518,439718.703684425,217005.64470718,1
881000,135.722513961786,2965997.15580656,1093369.42578631,526516.820451757,283843.947608108,1
882000,139.298488128555,2782901.83010464,1298928.93036909,476934.608163735,343254.033298794,1
883000,131.206035002189,2796593.0216887,1315121.18879576,465809.935623847,371663.313089595,1
884000,128.137349359937,2155595.46048822,1125200.37049171,437165.017980686,324906.728759502,1
885000,121.422146653166,1791820.41792962,1037731.69966969,411014.845966037,291230.60132476,1
886000,129.245750107602,1689015.22611406,919332.320069899,443533.982310373,261049.222008338,1
887000,130.805302039858,2194247.36435265,776739.793053322,309122.352069063,212636.154391466,1
888000,140.819111210912,2534883.57364023,891700.305581973,464556.629336779,236398.858272771,1
889000,150.920625385137,2460054.29557207,902362.457200632,494598.850406521,255930.525271761,1
890000,138.444565794764,2351912.18310399,937749.872841283,475469.528883204,220987.050850636,1
891000,130.415048932977,1420867.36137527,729380.610550364,445578.872233405,179831.595807542,1
892000,116.52429425258,911053.090863442,572714.411884818,280151.624743574,133734.999905202,1
893000,106.096817521569,930712.444730022,592372.607413258,293293.582899688,113015.734257869,1
894000,110.478963014205,1011011.42509413,552496.844394826,303421.746569899,128090.689360183,1
895000,114.524586442592,1259787.05177996,782450.673001696,444633.647857444,183445.891824669,1
896000,127.549023301849,1687857.33490158,973050.212555188,605455.476150147,229011.497829115,1
897000,133.219024770314,2111095.26949085,1133752.20875201,592721.08400505,250374.297479893,1
898000,141.265769976102,2325343.70002345,1253355.64074971,783343.512360179,301039.561448792,1
899000,153.177054127307,2517087.32934342,1341353.65691217,850436.50308754,333059.336753166,1
900000,146.390222956322,2237133.48508891,1262574.90734713,734076.920514082,331475.662274991,1
901000,141.8540320953,1937932.10851683,1088446.3041618,838565.055984379,333551.003988616,1
902000,143.595317972258,1909237.25571168,1041098.89767565,717493.146102215,287776.814150557,1
903000,133.145291136648,2353487.07369525,955736.751168761,554532.96559981,241693.214710772,1
904000,143.25062014617,2840499.63351985,1053042.66502572,627318.054733999,231756.402317586,1
905000,142.732030787954,3083696.85650177,1009991.81385683,642621.177289799,224718.661288074,1
906000,133.001973381378,2929051.78259796,933779.505347459,560028.317571489,234726.895055455,1
907000,129.287192207527,2191701.87902806,769904.084987883,596667.495305941,200706.515185173,1
908000,117.907031017307,1544627.76413967,487109.401251656,498477.140179371,162889.55521691,1
909000,108.769347677483,832975.770269052,357283.848440937,286852.922458702,117471.275938836,1
910000,133.422935006417,1517346.6711581,590514.501016116,348627.693118689,151213.083299822,1
911000,164.656987703495,2402761.97624542,835471.555713419,292061.411189909,319984.231512276,1
912000,168.434349443716,2888765.87055448,1224397.30693379,478316.565067127,422093.588123893,1
913000,175.044229060587,3890852.58635675,1553571.08444835,783064.367151454,520828.284182564,1
914000,153.991543112953,3107286.52923825,1381188.30950697,738487.367182497,490921.376829605,1
915000,127.159560557029,2680294.43070801,1388611.87199444,873012.801598351,356191.527730906,1
916000,121.982760864596,2391033.33439514,1106133.73473744,684290.298862227,284432.123424223,1
917000,128.236702227184,2521968.35512114,871310.45868632,538234.731719157,214742.728004574,1
918000,133.139606437727,2482398.13552804,889836.126670906,481967.005537673,257019.497019035,1
919000,127.232285363305,2069157.13160341,716510.371753684,329005.496770855,271168.638300038,1
920000,129.734511173671,2216050.87140803,758870.920000597,394008.761859459,283289.44038008,1
921000,122.550804124983,1547794.15057213,807569.261539132,256729.681459207,301360.163765409,1
922000,120.69993584332,1368037.45697493,581079.713171759,212365.096456628,209853.474224868,1
923000,117.438539160588,1796720.30484759,591269.647687142,535925.966091461,175897.592356753,1
924000,117.243378866082,1623682.68052416,676621.082723549,521212.589556421,168985.716675898,1
925000,106.531648286139,1184055.04200779,533368.648709232,501936.892084593,117532.35849145,1
926000,94.941558531017,1168601.50682482,501161.267318509,509204.843566497,101139.568622634,1
927000,88.5782123715281,584735.490041624,379124.286624675,170258.328475174,77302.7412359721,1
928000,70.8041721812084,514608.568369003,158570.942319622,94841.2874389318,39909.1629532537,1
929000,63.6109027179552,460742.82695295,118335.041069989,78542.7458465137,28377.8766553401,1
930000,54.5574490629764,336870.177790175,98808.1992466678,57006.4692561958,24077.0257533694,1
931000,47.4702518799765,167387.253005089,30702.0066388908,21423.6888122154,8398.13642795817,1
932000,33.552452293936,22883.3159136888,3082.08875587726,4692.01937101468,2710.06928415059,1
933000,29.9083748737174,10368.4737733093,2289.39666657795,3541.26610758352,1890.36084125095,1
934000,33.0348705960633,9820.00431267754,2255.1456251549,3952.43294480063,1944.23492376012,1
935000,28.1474208387758,6851.376019041,1944.10412909464,3381.9172862532,1274.24004554116,1
936000,28.0796062198231,5209.67053611046,2002.95438911314,3076.75017583171,1371.75048436876,1
937000,32.732624604722,4782.94305334465,2328.68848784863,3531.06957003809,1562.07363234645,1
938000,31.1365803618056,3887.15880458514,2704.8777375903,4148.13051827759,1857.78436954615,1
939000,33.9804063457488,5297.85476909236,3158.55587278118,4863.38720308153,2221.25025178122,1
940000,38.5330346477248,6794.32133174857,3782.12852430089,6048.1811273366,3176.34280523725,1
941000,35.7758067395012,8370.70843207353,4170.77627741642,6375.39204497172,3288.57357133415,1
942000,34.2533745402815,8914.04979338789,3792.41605092219,6372.53523568326,3378.21459156138,1
943000,33.8639963274047,9025.0737129531,4358.94455818519,6889.24149543772,3561.93243807298,1
944000,29.9290468796427,9308.45517371284,4283.8380864699,7457.78752131849,3235.47077554911,1
945000,30.0843928294506,8197.11082938331,4339.77190072146,7353.05382164067,3717.69173811398,1
946000,31.2746548755804,8800.84828470729,4128.10514053426,6916.11906090747,3463.97636846257,1
947000,30.2502576226783,10133.3924439949,3209.36099358426,6233.29101868724,3147.86480654595,1
948000,28.6188561245435,9698.7695114399,2573.39912822292,4589.68920113723,2668.95734091728,1
949000,25.8616882727167,9464.29740723795,1679.93860124722,3933.04974658499,1839.51960540732,1
950000,22.143570149205,9642.28967635845,1839.50979532344,3275.02712502946,1696.2364212012,1
951000,21.2828790600282,8711.77328666846,1888.07291765908,3044.4238225365,1823.11170364254,1
952000,21.4320408426909,9215.51442693221,1988.28847128754,3078.18744206599,2406.95297126346,1
953000,24.6768230795459,13450.0546754573,2700.4073728254,3524.37727830842,4385.66178091006,1
954000,25.7065636720463,13701.1645869074,2900.57454818967,3793.47321297795,5292.10055915395,1
955000,26.4083613622741,14436.1430449236,3087.03944143982,4979.24501093148,6514.71170948099,1
956000,27.5673905165207,15333.5414736057,3549.64465940962,5872.94571030992,6779.34938155717,1
957000,24.3677835421151,10853.1662119102,2885.42825604338,5314.81811474122,5297.45971293002,1
958000,22.8160400806692,10027.3741311291,2619.89229854198,5171.7671904278,4866.85486415418,1
959000,21.6451228438328,8906.91650669757,2506.28855103394,4127.91614164746,4086.2337561937,1
960000,20.4622626016412,7681.74351127522,2255.62577299248,3585.43339091583,3878.98680539402,1
961000,21.51610671046,8662.89259067905,3018.88427019525,3693.49736882199,4465.90702009251,1
962000,24.3431873600093,9109.60200249821,3248.36634429773,3768.47976117114,4058.22509794613,1
963000,25.5821573099717,8540.48211834622,2995.54235598299,3356.88911113144,3216.80579949484,1
964000,27.6124755385591,7403.09996543391,2735.41091647574,2702.99635510149,2326.60149616259,1
965000,27.5294196370097,5419.23292468135,1932.94374139394,2421.02970751965,1127.87024680879,1
966000,26.4459356981221,4713.54862930595,1515.56508262304,1914.13871711869,1076.81511171096,1
967000,29.2044421517377,7892.37247686172,1676.94697105138,3694.78299702365,1633.74360084945,1
968000,49.7063633617612,136511.565475004,35343.6706821807,114119.546247116,11557.5541268623,1
969000,60.7253346216904,200291.426164808,50162.2644406249,194627.348002608,15899.3377202186,1
970000,71.1867696211364,208826.519565723,57255.8628763163,226578.83980963,23159.4431997453,1
971000,71.6555684798693,209836.496269396,58571.7069910243,230806.352387798,24135.2941957321,1
972000,59.4126027431372,86018.8796596125,26347.2858011265,121642.071253456,16360.2619359115,1
973000,48.4429392081103,26181.1292158065,12215.3701181038,42166.5964300256,13745.4764340475,1
974000,34.744929942967,26677.8252865194,11934.4186200791,16103.3616875772,12565.6687291976,1
975000,43.26528398947,38678.0476818445,25068.85308065,43680.1497742135,21790.985662731,1
976000,48.3871855786318,42697.2295041978,29464.83833229,92838.9407243179,25379.8377689591,1
977000,50.680592956166,61393.9980812231,51426.2995827976,216525.548928313,29055.6756929481,1
978000,48.779172912023,53035.2256024112,44724.6718564532,212737.764392446,23173.9269580713,1
979000,37.7767089109705,36581.851662517,30139.019011885,180063.622309078,12859.5763935996,1
980000,30.6736073028304,27757.5833395806,24208.7448203314,130063.503345191,7305.31532713578,1
981000,26.7826158540371,5194.72499377393,1509.81770498673,5860.15112617172,1860.71441784079,1
982000,30.5090625780707,5812.43583037293,1764.30449404181,5573.68198142194,2079.19362560753,1
983000,34.5249385222596,16697.8616969055,2592.63776572364,8303.86185789083,2579.8329949671,1
984000,38.03666579551,19684.9162506529,2560.67499320494,9197.90163370881,2906.64064164431,1
985000,39.6733254575828,19998.0639154096,2728.28363014696,9193.2812167639,3228.69442427586,1
986000,36.289734966548,18329.4884940317,2497.67127869371,7580.86071101133,2844.71232340772,1
987000,35.8445564127793,9089.41666690696,2047.01174654103,5084.64961109656,2582.49397720234,1
988000,45.136076834346,28665.059455368,11477.1055813571,29611.3147418174,9242.08138574822,1
989000,71.3767137447686,750337.14201274,394329.820037785,168133.014326059,90566.9629007149,1
990000,94.7286185202898,1391213.56933542,582916.284806831,388897.950051654,139483.276004066,1
991000,96.4569389455816,1429651.10108856,585352.36803582,389372.27135807,140715.020938274,1
992000,91.0901179555618,1413122.30572937,576347.355810894,363873.431605089,133684.560561181,1
993000,71.2560355382051,691584.834283874,193617.226057839,225197.000557197,52295.5664071872,1
994000,37.4492768504996,54698.2487445228,5184.06639198942,5038.1877649233,3755.40027564562,1
995000,30.165900526908,14979.8995019116,2850.74706735513,4536.8471182929,2265.52907588646,1
996000,29.9339258188915,20480.4001261916,3800.01094064616,5854.35661273396,2828.50669489508,1
997000,43.3979320086993,68528.3872977748,10732.7491068435,10324.1169889046,11024.3013944616,1
998000,107.340004042045,580997.361202814,422587.148353607,138229.349201109,97958.2089453089,1
999000,138.71780921783,1218339.726429,687961.51155225,231265.610058863,138549.896169277,1
1000000,151.54418228129,1600068.47176644,904201.092031679,382736.831020569,183701.917469167,1
1001000,160.228247807113,2408353.18657982,1052808.42467384,468231.713952783,216532.720274592,1
1002000,131.804863889084,2574187.46620583,883206.527504074,540123.944488781,165337.989587071,1
1003000,110.882766386838,2032031.1929565,683665.301514186,481671.697239728,150230.510212507,1
1004000,116.375933546438,2000739.89507214,574262.106996724,463323.377072774,133427.13906135,1
1005000,130.001064905358,2157292.79263519,748001.115088939,441112.016646325,200780.165076589,1
1006000,136.970696703067,1877748.44025729,662753.816039049,501395.125689161,249029.962818553,1
1007000,135.47953782106,2300322.01323696,620721.65965087,520624.225799467,255306.874525081,1
1008000,133.680103813743,2406059.95876682,737283.407735321,550239.794290176,280221.094871441,1
1009000,118.546400883645,2046258.66443957,841938.665964214,672661.095821259,221744.42481825,1
1010000,126.766818696418,2575381.23033313,922290.566277925,507204.961918826,205100.068380062,1
1011000,134.348157775616,2959031.43347033,1294642.79976475,674488.497737815,243556.894161135,1
1012000,127.512475227903,3474995.51735844,1351020.81127078,592507.688985155,254735.899556947,1
1013000,122.674194274109,3565952.3987233,1114317.50296024,557185.773596885,260289.054551336,1
1014000,121.748954574645,3475719.21019692,1104462.22595327,642253.817929612,256744.16600605,1
1015000,128.019597044501,3094963.90857907,775476.030868837,495237.812724399,227039.495528216,1
1016000,148.877748795867,2426069.24748724,581021.257672589,566143.452270288,204812.588280743,1
1017000,147.919889604331,2024177.19002506,473848.309938357,517519.911900216,188900.916307629,1
1018000,144.125974594266,1769481.54993098,440557.278536301,479080.934641325,191799.695454624,1
1019000,135.131824101352,2205875.33843455,742534.516213501,520371.666246673,255506.369387391,1
1020000,115.168721261038,2192820.34793834,888942.950146195,523441.621129768,261865.499404051,1
1021000,116.99643001124,2305990.86170667,975442.069751368,527549.035262285,273138.920321675,1
1022000,116.325708524804,2543225.15835184,1027029.36586145,442879.269239543,281528.958027515,1
1023000,121.848030168655,2195364.2255563,872221.740673948,515682.353264317,229992.059471841,1
1024000,129.090926084602,2483529.01261726,850759.93563654,417668.188044139,256164.493235859,1
1025000,143.807028121945,2732114.08232033,919455.446837014,553904.426379787,264717.87801281,1
1026000,140.055433274237,2448072.28815541,872000.161262117,652906.742068293,257077.06151823,1
1027000,130.439065704658,2145436.69716931,824497.207723235,654966.060969509,241515.091193923,1
1028000,124.024263542927,2124653.70001463,854530.194839968,956334.065758112,268961.43056535,1
1029000,120.642953933534,1829579.65947641,667441.779324178,788065.315567698,250213.315172969,1
1030000,118.819911675656,1867263.46416922,608922.20680434,798665.372500213,229317.866372999,1
1031000,126.944023238801,2304979.66154875,1000139.61601011,760181.330252947,291517.506913212,1
1032000,125.334051083817,2597161.00209118,1045676.02696364,677249.061395684,282419.997116667,1
1033000,119.596635578656,2961020.49397371,1222344.22554806,816196.451820118,301253.119467217,1
1034000,120.464070674204,3004326.25646703,1325914.86230706,877973.01245302,307515.459695112,1
1035000,104.450548053808,2645409.71997052,842320.207570943,785845.666325768,225432.866604997,1
1036000,86.7524236026773,1788891.78825974,556945.882484967,509450.319442667,132482.817658282,1
1037000,60.9739211154163,1016703.5018533,321974.852115046,291994.351612183,72970.9001561186,1
1038000,33.1927045454421,396055.392289307,78945.4694237379,63411.7792703672,20223.3746874639,1
1039000,30.0641406103667,13711.6494141263,4529.19807182866,3356.26510089192,3170.39409850602,1
1040000,31.3975618708543,10859.2537130782,3192.93235723548,2896.39887437351,2616.934528519,1
1041000,30.4020700185896,12408.1800465177,3350.90561898774,3300.97991930795,2646.82879762294,1
1042000,30.1209902259797,16972.1387222454,4496.50369895263,4212.30911291062,4665.32934530394,1
1043000,28.7149873271458,24359.913484162,10895.7056326929,5566.26414763294,11980.7905731516,1
1044000,28.8091435721275,23362.6858750172,10826.9760033901,6081.71454850243,12524.7780335643,1
1045000,31.1026139346361,24128.1404762746,10752.8121831541,5865.92967688305,13789.6069794923,1
1046000,31.0522662974773,20384.7837314666,9449.90888306865,5352.85581868407,12622.4377311501,1
1047000,28.2198864039864,11733.7401795457,2458.79690921939,3720.98126495569,4830.51793333827,1
1048000,58.4174029903654,180065.519000904,97656.6605498316,58928.7128989337,28472.0456731194,1
1049000,89.3683613320893,1125007.50984881,507660.294873971,196777.850242346,96590.0336252187,1
1050000,107.709580979511,1581418.96137044,667796.234615117,366778.071409503,172738.123000845,1
1100984,123.580123991574,2085707.69460583,913868.336222492,426490.76310657,226259.370574724,1
1101984,124.598121334136,2321293.81700204,999039.464498634,478559.771901367,295558.726832601,1
1102984,114.258017597989,1858165.10651852,776018.685394135,488137.424818224,279748.288242114,1
1103984,119.405315918941,2064950.91094345,843673.138598627,477974.069133205,263337.245814643,1
1104984,118.538794583979,2514843.32303618,916841.947550013,478541.829513613,312615.591244726,1
1105984,121.597863018601,3080706.01319438,1032792.18350161,474802.701762414,275550.376437392,1
1106984,127.841713056371,3236908.06150473,1046743.55626101,511867.439759289,261713.002017805,1
1107984,123.503778644317,3318297.30481212,1004430.9403087,457767.305252857,267156.919548477,1
1108984,117.147345358153,3091687.51084073,1044671.08132486,837376.908866253,254056.294611016,1
1109984,106.880348475792,2185329.82979427,778654.840866452,839170.941998948,208693.169887326,1
1110984,92.6204415230569,1571133.95234135,598040.861172668,698435.474168508,182669.126080685,1
1111984,76.92202794381,878176.68143049,430298.952063863,627840.012570984,126356.393047644,1
1112984,88.0376513759538,763412.007482877,173804.784834569,390338.224362473,86572.7832879383,1
1113984,125.605474080235,829669.396547422,236728.684321198,413274.889231848,128205.369952135,1
1114984,132.639722418105,879960.810710153,242078.345328411,391841.660330192,129541.361065899,1
1115984,136.309965821167,961186.127087085,247351.733628239,408361.933007904,137242.080970127,1
1116984,139.821666683693,762370.200332333,410252.569000643,339821.44367832,114092.376904576,1
1117984,121.738904103647,1439703.86456868,625363.440435393,390698.329929282,126187.252361776,1
1118984,134.424287306755,2442620.3711276,1008609.61528125,589197.909451568,204086.924364503,1
1119984,154.756341650445,3305230.97003076,1502272.87568595,695854.542386146,255374.58513641,1
1120984,155.706463249183,3780084.0614931,1677977.07387807,995279.01773935,301916.241783565,1
1121984,148.464585693124,3899102.87581208,1599365.33696536,892149.125788889,271339.09158776,1
1122984,139.612391469956,3485971.53072424,1330515.87223058,856586.61662522,221052.902133231,1
1123984,124.271314494253,3151590.13354442,1019481.22429436,835729.846475915,183899.640961938,1
1124984,120.680360125144,2654507.01943618,840532.074230368,578262.655857631,176370.50077761,1
1125984,121.421583507958,2058905.59198254,788609.969017231,599199.563982207,186514.738915798,1
