A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45
684421,-106,866,-203,281,1333,0,77,1000,-106,78.4586466165414,1003.28571428571,-107.526315789474,0,998.854487388628,0,113.290597131873,1005.64381428168,120.865705628158,6729.59865573024,4773.14502164502,3069.69059011164,82.0341310414771,69.0879513493128,55.404788512471,2.67315326368442,6.90623829237391,1.93080115160626,-0.00881428494427383,1.22525499741541,0.182797383829396,106,1000,-87,78.1260504201681,999.016806722689,-108.55462184874,387,467,203,1016.78829215467,1205.57142857143,8175.7682777886,1038762.7593985,1
686500,-126,828,-194,223,1409,29,77,1000,-116,76.1654135338346,1005,-99.3984962406015,0,998.809826290232,0,101.529357952839,1008.28020407266,114.461734749236,4541.18455228982,6654,3245.832421964,67.3883116889703,81.5720540381324,56.9722074520902,3.24077710245517,7.31472397440684,2.00588991831395,-0.124797831268598,1.1159834418899,0.453772959148901,48,1000,-135,76.7983193277311,1001.56302521008,-100.991596638655,349,581,223,1016.5810424033,1190.78947368421,7095.02825880184,1040038.66917293,1
688578,-184,838,-223,271,1342,0,58,990,-106,62.6842105263158,1009.7969924812,-109.052631578947,0,1003.19371326589,0,109.153303243752,1013.36428812699,122.059457962894,8045.62679425837,7271.89029391661,3028.80781499203,89.6974179910346,85.2753791777944,55.0346056131233,2.89049183386947,5.86512052836001,1.96793542592694,-0.0934388366140179,1.2376731468162,0.0708582222615509,9,990,-58,63.7058823529412,1004.19327731092,-109.453781512605,455,504,223,1023.10862805383,1205.44360902256,8258.89809128311,1053720.13533835,1
690656,-116,809,-233,262,1285,9,67,1000,-116,61.5864661654135,1004.3007518797,-115.872180451128,0,997.633748541599,0,100.749857739783,1007.73082394746,129.829529641439,6405.80496696286,6953.69674185464,3455.32444748234,80.0362728202836,83.3888286394205,58.7820078551451,2.66898105405171,4.39578492773968,2.03066446894641,-0.0309236683658761,0.609103856586151,0.031055364028663,29,980,-58,61.6554621848739,1001.90756302521,-116.319327731092,378,476,242,1017.74795335206,1203.74436090226,7096.79109247148,1042527.65413534,1
692734,-67,876,-203,233,1247,0,77,1000,-116,70.0601503759399,1002.41353383459,-111.947368421053,105.526879363939,998.414301408856,0,88.3247595971522,1004.50690031575,122.407399402861,2914.75393028024,4233.04739120528,2469.92902711324,53.9884610845711,65.0618735605214,49.6983805280739,3.42162794599308,5.70733559876706,2.10959259445321,-0.0323707458616752,0.967392296834781,0.174506853690884,97,1028,-155,69.890756302521,998.991596638655,-112.672268907563,300,371,203,1013.75702902833,1190.73684210526,4754.77311430306,1031818.94736842,1
694812,-38,904,-213,174,1295,-9,67,1000,-126,72.5112781954887,1004.25563909774,-116.195488721805,0,1000.52871591316,-79.2640207262216,88.8522470425553,1006.24762643908,127.981906615946,2656.81237183869,4035.23718386876,2899.77967646389,51.5442758396962,63.5235167781883,53.8496023798123,2.14107038163609,6.86417950223705,1.78838153577949,-0.0675992766897998,1.33946412080914,0.137061396887337,58,1019,-145,72.9411764705882,999.865546218487,-116.53781512605,212,391,204,1016.34421655567,1195.93984962406,4496.42458647418,1036808.37593985,1
696890,-77,780,-203,262,1238,0,67,1009,-106,74.0601503759399,1005.09022556391,-107.187969924812,0,1000.30699959918,0,100.092513597149,1007.44505624544,117.589383695531,4567.95089997722,4775.08270676692,2355.71439963545,67.586617758083,69.1019732479972,48.5357023193798,2.76299244476458,4.50721016884563,2.17726200506456,0.322687275939531,0.0360575017587581,-0.101297987560619,77,1028,-97,73.1344537815126,1004.45378151261,-107.126050420168,339,458,203,1016.94227470983,1193.39097744361,5432.06729774745,1038791.31578947,1
698968,-87,885,-213,271,1219,-19,58,1000,-126,64.593984962406,1008.06766917293,-111.804511278195,0,1004.12888415182,-84.296385261812,90.132859329032,1010.12402648001,121.759346030868,3981.48541809068,4181.56356801094,2342.70391888813,63.0990128139155,64.665010384372,48.4014867425385,3.80314639560069,4.13435952229635,1.84432776045641,0.547055232676398,0.852002436472552,0.132270671310614,106,952,-155,62.0672268907563,1004.10924369748,-111.789915966387,358,334,194,1019.43728660615,1191.93984962406,4872.08129855639,1043299.81954887,1
701046,-58,819,-233,194,1228,29,67,1000,-116,71.0827067669173,1003.18045112782,-117.857142857143,0,999.658135882575,0,93.0490209553646,1004.97718898288,131.813806937089,3632.68250170882,3635.46719070403,3510.97186147186,60.2717388309714,60.2948355226551,59.2534544264877,2.07963528035532,4.60682317362956,2.0555657248717,-0.0555220908169402,0.545007626141049,0.164202982996108,9,961,-174,71.7647058823529,1001.27731092437,-118.55462184874,252,409,262,1016.17620224842,1198.6015037594,4605.43504530037,1036012.15037594,1
703125,-58,790,-213,203,1285,9,67,1009,-126,75.3308270676692,1003.05263157895,-115.81954887218,0,999.093808219878,-80.7032829482694,91.4422863303587,1005.04729249443,127.878349146566,2707.31396673502,4035.82296650717,2960.96719070403,52.0318553074462,63.5281273650276,54.4147699683095,2.90888457638189,6.05146575943491,2.05273422703026,0.249095182183868,0.429687910590598,0.205281646680672,58,1019,-165,74.7394957983193,1002.20168067227,-116.613445378151,261,495,222,1015.35231304426,1196.77443609023,4454.17221012548,1034834.62406015,1
705203,-58,857,-223,184,1180,29,77,1009,-116,78.6917293233083,1007.6992481203,-104.015037593985,0,1005.45527331326,0,94.8405864706944,1008.8330785869,117.519731186066,2823.57849168375,2303.72704488494,3014.42401458191,53.1373549556595,47.9971566333355,54.90377049513,2.52779824457725,4.75178690588598,2.29950829335308,-0.10797344263479,0.403002078850286,0.283309952242511,87,1019,-145,79.4705882352941,1006.67226890756,-105.100840336134,242,323,252,1018.99947082304,1194.57142857143,3347.72731601861,1040549.80451128,1
707281,-106,819,-203,242,1247,38,77,1009,-77,76.0827067669173,1006.85714285714,-85.0751879699248,0,1002.52790199128,0,99.2169719291866,1009.00468340232,98.9523694944766,4086.15219867852,4361.94155844156,2573.13066757804,63.9230177532203,66.0449964678745,50.7260354017346,3.39951716163802,4.91120021915001,2.35425934759512,-0.291652468153709,0.141156921535817,-0.0837943092761088,58,990,-67,77.2773109243697,1006.75630252101,-84.8151260504202,348,428,241,1016.66998218826,1179.23308270677,4723.02143168486,1037726.03007519,1
709359,-67,828,-194,281,1228,19,77,1009,-87,83.1428571428571,1007.44360902256,-92.9097744360902,0,1002.57716621168,0,106.058219222565,1009.89218511874,108.163862045655,4368.45670995671,4977.02141717931,3090.4311916154,66.0943016451245,70.5480078895167,55.5916467791286,3.69009674270136,3.81261120711716,1.91695896415454,0.455226829788302,0.292320346785344,-0.0577953262167597,106,1009,-38,81.2605042016807,1005.73109243697,-93.2521008403361,348,400,213,1018.91961346996,1189.25563909774,5633.3467121322,1042829.9924812,1
711437,-77,828,-233,262,1219,38,77,1009,-106,81.4586466165414,1001.63157894737,-102.526315789474,73.4896769949886,995.875466548407,0,100.303899128853,1004.46156226866,119.953687805107,3451.31077694236,5720.21929824561,3906.61483253589,58.7478576370437,75.6321313876953,62.5029185921417,3.32085528480851,3.32602077744155,2.18636942393096,0.160900712807852,-0.0342326774490041,0.252962606223382,38,1038,-77,81,1000.9243697479,-103.983193277311,339,391,271,1013.97781684295,1192.5037593985,6282.49100355375,1033392.78947368,1
713515,-106,828,-203,242,1219,9,67,1000,-87,76.9624060150376,1008.46616541353,-91.4210526315789,0,1002.42769411082,0,105.610078694244,1011.48694237072,106.355235368202,5269.90009113693,6148.05377079061,2976.00318979267,72.5940775210825,78.4095260206986,54.5527560238038,2.5358079831528,3.08531783302862,1.88925661526703,0.00570597327280342,0.18350766901703,-0.184342572321129,58,990,-38,76.9495798319328,1007.44537815126,-90.7226890756303,348,391,212,1019.6521706734,1187.03007518797,6525.96456556532,1045570.7593985,1
715593,-106,828,-194,281,1266,9,58,1000,-106,63.5714285714286,1005.56390977444,-99.9624060150376,0,999.579973574467,0,99.387938936347,1008.63709875876,112.866379178532,5880.85281385281,6236.91444520392,2767.14251537936,76.6867186274964,78.9741378250115,52.6036359520838,3.31932820414893,4.2305733911205,1.93551976775385,0.393327593759956,0.58246356165131,0.160461232475918,77,1019,-155,60.672268907563,1003.14285714286,-101.142857142857,387,438,203,1016.83255589462,1185.24812030075,6641.86095569587,1039965.57894737,1
717671,-106,790,-233,213,1228,38,77,1009,-116,68.3383458646616,1006.35338345865,-103.744360902256,0,1000.63121108581,0,98.5912424239941,1009.21799920771,117.820814633503,5088.36192754614,5817.57871952609,3142.47960811119,71.3327549415143,76.2730536921532,56.0578237903612,2.28510785535583,3.88011819604666,2.52072692744039,-0.161095199347957,0.246394821246907,0.221306688289067,87,1038,-126,69.1848739495798,1004.57983193277,-104.218487394958,319,438,271,1018.1726924806,1193.11278195489,7366.14421242112,1042122.94736842,1
719750,-106,847,-223,223,1285,19,87,1000,-106,88.7593984962406,1002.43609022556,-108.06015037594,0,996.166002521478,0,110.93183573912,1005.68294230892,121.477062409861,4461.18409660515,6569.45989974937,3103.01150603782,66.7920960638693,81.0522047803104,55.7046811860352,2.75652399927341,3.86831017588375,2.30406113965508,-0.225059656464613,0.64493748846164,0.164709368852004,87,942,-87,90.3025210084034,998.932773109244,-108.739495798319,329,438,242,1016.01688601938,1206.59398496241,6757.61057527439,1038460.72932331,1
721828,-116,761,-233,194,1266,19,67,1009,-106,74.2481203007519,1007.78947368421,-104.390977443609,0,1000.66834056165,0,96.0276824122799,1011.310420651,119.849968867722,3736.62736386421,7163.00079744817,3492.80052403736,61.1279589374961,84.6345130395879,59.099919831057,3.05974673735152,4.11576099671398,1.93917072079082,-0.22037503997889,0.146616413531722,-0.0784850623387365,67,1019,-155,75.6386554621849,1007.18487394958,-104,310,505,252,1019.57625447719,1193.34586466165,7319.76245150668,1046334.09774436,1
723906,-97,809,-223,291,1190,38,87,1009,-97,79.1203007518797,1001.42105263158,-99.0526315789474,0,996.643806320979,0,109.227120761166,1003.70400109022,114.55779642523,5713.50056960583,4612.27591706539,3337.15629984051,75.5877011795294,67.9137387946311,57.7681252927643,2.85081331165664,3.73381752531113,2.21590730983966,-0.0295924974218241,-0.466025152175118,0.0140615533911957,97,1009,-48,78.8739495798319,1003.32773109244,-99.5378151260504,388,381,261,1013.87712136949,1193.14285714286,6521.00234546467,1032475.77443609,1
725984,-48,876,-233,223,1209,19,67,1009,-106,77.1428571428571,1014.10204081633,-110.714285714286,0,1009.09174005359,-119.439970366691,106.145837297137,1016.67851559951,124.784467243748,5426.66666666667,5341.26020408163,3382.54166666667,73.6659125149934,73.0839257571843,58.1596223050551,2.08879068720561,3.3668644786766,2.61144457250562,0.223388825982631,0.560840296419725,0.0605309028305662,29,971,-97,76.4444444444444,1011.8,-111.266666666667,271,333,252,1027.29843793114,1212.08163265306,7012.39219062231,1060473.30612245,1
726750,-38,895,-233,310,1171,58,87,1000,-106,95.2781954887218,1005.92481203008,-103.195488721805,84.1915785818955,1002.98649583829,0,122.832791781519,1007.42240134754,115.924949794953,6055.49020277967,3038.00945545682,2810.41604010026,77.8170302875898,55.1181408926029,53.0133571857155,2.54028854577064,3.37703213683526,3.3098814593233,0.388552135417721,0.482890269380647,0.206849486001265,29,1000,-106,93.2773109243697,1004.20168067227,-104.420168067227,348,276,291,1020.13807713445,1211.43609022556,6518.91272058976,1043426.38345865,3
