A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80,A81,A82,A83,A84,A85,A86,A87,A88,A89,A90,A91,A92
760000,63,944,-101,-19,990,-126,209,1000,-20,38,1038,-48,163,972,-60,0,1019,-77,161.546875,971.2265625,-58.0546875,1.546875,1013.3671875,-78.9375,158.164035900385,971.123932446296,-54.3657202474701,0,1013.24807473602,-76.206103338236,162.703910524609,971.277625894111,59.7194613379927,10.6675618113981,1013.42670939368,80.3280383801323,378.123769685039,99.9718873031496,197.611158956693,112.28125,121.588521161417,223.208661417323,19.4454048475479,9.99859426635313,14.0574236244304,10.5962847262614,11.0267185128404,14.9401693905164,9.68849781980436,3.34255566220462,3.11776358851169,3.73090303364059,2.93567351291536,2.7786334526848,-1.60740254214999,-0.45374676302949,-0.225733170422955,0.482525188871194,-0.0297949444766473,-0.4204894334813,172,972,-60,0,1019,-77,162.612068965517,971.5,-57.8448275862069,1.28448275862069,1013.30172413793,-78.448275862069,146,56,81,57,48,78,986.570886191398,1016.60225106039,1190.828125,1100.0078125,391.121971197672,224.9639745275,973419.203125,1033600.0859375,979.016042020944,1008.67038261444,98.9969878987159,98.9969878987159,1
762000,145,944,-101,-19,980,-106,190,990,-30,29,1038,-48,172,962,-70,9,1009,-77,175.09375,964.9765625,-66.2578125,9.8671875,1012.484375,-75.2734375,174.646147601929,964.872371793862,-63.803140788695,0,1012.37838717068,-73.3153911604244,175.312043225786,965.028598183753,67.3610259163264,13.8245140059244,1012.53726011688,76.1863976540432,77.0935039370079,101.219918799213,148.570804625984,94.4940329724409,107.936761811024,139.365588090551,8.78029065219414,10.0608110408263,12.1889624097371,9.72080413198625,10.3892618511145,11.8053203298577,3.16093655256345,2.65498748154393,3.03569749596444,3.47430311048281,3.1862686241994,2.88411503671483,-0.373323498251319,-0.0906279964118275,0.0815095451275534,-0.546858875897256,-0.176161302693829,0.0940504230621324,181,972,-70,9,1009,-77,175.258620689655,965.077586206897,-66.2068965517241,10.198275862069,1012.75862068966,-75.3103448275862,45,46,71,48,58,58,983.087190090846,1015.44010639172,1206.328125,1099.21875,173.290087813888,147.543683988354,966552.015625,1031227.1875,975.349043010627,1007.49472658082,109.026690552306,109.026690552306,1
764000,154,944,-101,-19,990,-106,200,981,-30,29,1028,-38,172,972,-70,9,1019,-77,175.6171875,968.2109375,-68.5390625,10.375,1013.8515625,-72.5625,175.013419124344,968.135447887491,-65.9840853448095,0,1013.78796060813,-70.3636968377851,175.917883009375,968.248543602055,69.748599896342,13.8236663009493,1013.88327961728,73.549728075636,106.537340059055,73.3960999015748,168.581139271654,84.1102362204724,64.8203125,145.38188976378,10.3216926935002,8.56715237996703,12.9838799775588,9.17116329701268,8.05110629044233,12.0574412610545,2.78387649948116,2.77246189960732,3.10497434899514,3.09336478176037,3.01829952541896,3.37377447763623,0.0510164590115027,-0.400440579946121,-0.236939771516947,0.00762428390835891,-0.316011584538467,0.132706979274409,172,972,-70,9,1019,-77,175.646551724138,968.491379310345,-68.3620689655172,10.3448275862069,1014.00862068966,-72.6637931034483,46,37,71,48,38,68,986.535187489591,1016.60935214184,1212.3671875,1097.5078125,172.460410245079,149.647198580352,973317.2109375,1033559.9609375,978.777099691135,1008.67293877473,118.340672262702,118.340672262702,1
766000,154,944,-101,-9,990,-97,200,990,-40,58,1047,-19,181,962,-70,9,1019,-67,179.7109375,966.2890625,-68.9296875,15.8125,1014.6640625,-63.2578125,179.232782777137,966.183766061349,-66.1871778108345,0,1014.54947299755,-58.5926804106704,179.94866889616,966.341574735611,70.1785112231657,20.8851023459307,1014.72144037785,65.0574865983923,86.1756274606299,102.285863681102,175.089505413386,187.61811023622,117.358698326772,232.744032972441,9.28308286403983,10.1136473975071,13.2321391095086,13.697376034709,10.8332219734838,15.2559507397094,2.84260864070438,2.50904648084084,2.74001405078912,3.28347738194207,2.87393188687372,3.01922696446044,-0.000821588777401821,-0.229924624504237,0.082128488929217,0.751750836070426,0.158667348307781,0.311237092945157,181,972,-80,9,1009,-67,179.603448275862,966.603448275862,-68.9655172413793,15.1896551724138,1014.48275862069,-63.551724137931,46,46,61,67,57,78,985.403318783232,1016.96072218915,1214.9296875,1094.296875,201.833765169306,243.379693582007,971122.5859375,1034328.265625,977.66299435178,1009.09531407164,127.681072151439,127.681072151439,1
768000,154,935,-111,-19,980,-106,209,990,-50,58,1038,-38,181,962,-80,19,1009,-67,183.8203125,963.453125,-77.890625,16.140625,1013.375,-70.546875,183.169265642099,963.327767054648,-76.01170149921,0,1013.25128544773,-68.0940182939893,184.137707470523,963.515689739923,78.810988288436,20.3224014329016,1013.43668863674,71.706105911561,117.707615649606,121.509596456693,145.358021653543,153.680856299213,126.015748031496,166.20250984252,10.8493140635529,11.0231391380447,12.056451453622,12.3968083109812,11.2256736114808,12.8919552373765,3.26897528217692,3.20568568699814,2.73078132217162,3.68424280594573,2.66534064746748,2.85231854695183,-0.276458276152853,-0.132137479190083,-0.172133910532197,0.0200811812783093,-0.226379874375273,-0.0779297051067662,181,972,-80,19,1009,-77,184.137931034483,963.474137931035,-77.7068965517241,16.2327586206897,1013.74137931034,-70.448275862069,55,55,61,77,58,68,984.060082039324,1016.11004195193,1225.1640625,1101.078125,188.43553913653,196.263761785861,968480.3515625,1032608.6875,976.325716524294,1008.13537351826,138.249465419215,138.249465419215,1
770000,154,935,-101,-9,980,-97,209,981,-50,29,1028,-48,181,962,-80,19,1019,-67,181.4296875,963.0078125,-77.4609375,15.703125,1013.5859375,-71.734375,180.875711419483,962.912852877599,-75.5347484475046,0,1013.49629660008,-69.7981254248461,181.704150853799,963.055046940464,78.3474333497914,17.6077042796612,1013.63051469088,72.7045605515913,100.451710137795,91.6928518700787,139.211060531496,63.9426673228346,91.0791707677165,141.235974409449,10.0225600590765,9.57563845756923,11.7987736876125,7.99641590481852,9.54354078776407,11.884274248327,2.95044730169494,3.01140656393286,2.53309344261071,3.20714443295133,3.18080105375606,2.53461467854582,-0.0445363695029822,-0.501746875527373,0.249920576290261,-0.238613821399503,-0.558623545450479,-0.306366681773997,181,962,-80,19,1019,-67,181.422413793103,963.293103448276,-77.5862068965517,15.9827586206897,1013.88793103448,-71.5689655172414,55,46,51,38,48,49,983.132433339255,1016.340930866,1221.8984375,1101.3046875,148.742317375833,153.643884861671,966629.7421875,1033042.8046875,975.408367521326,1008.47126183393,148.548854217022,148.548854217022,1
772000,163,935,-111,0,980,-87,209,990,-40,48,1028,-19,190,962,-80,19,1009,-67,188.75,963.7734375,-77.5703125,22.8515625,1013.0859375,-63.84375,188.187226038051,963.688025739811,-75.3378875105361,0,1012.98417394123,-60.9192940576653,189.02322939258,963.81613343132,78.6144170143111,25.6217985805056,1013.13654758996,65.0068506005329,104.031496062992,82.9482652559055,164.357221948819,135.33999753937,103.354761318898,151.04625984252,10.1995831318242,9.10759382361255,12.8201880621471,11.6335720025867,10.1663543770074,12.2900878696012,2.78229765525684,3.05716515594905,3.36610212361725,2.6875561090166,3.39796800226446,3.52276557546523,-0.436960689138519,-0.00296534245911177,-0.0672369883531472,0.300865257319923,-0.510037662713922,0.250708660258202,190,962,-80,19,1009,-67,189.112068965517,963.672413793103,-77.4396551724138,22.6551724137931,1013.50862068966,-63.9741379310345,46,55,71,48,48,68,985.278867841459,1015.49233027934,1230.09375,1099.78125,173.303625728091,154.99277891956,970851.546875,1031328.03125,977.589791490927,1007.50326716977,157.890470357613,157.890470357613,1
774000,154,944,-101,-9,990,-87,209,990,-40,48,1038,-19,181,962,-70,29,1019,-58,182.2734375,965.078125,-74.7109375,25.390625,1015.3203125,-55.7265625,181.635643333085,964.981683555741,-72.8035778573484,0,1015.25071913434,-52.0298350481362,182.584676417546,965.126246599376,75.6019076313554,27.8850878607187,1015.3550833637,57.3147150607939,114.45220226378,93.6158956692913,134.978777066929,133.940698818898,71.1643085629921,180.940391240157,10.6982336048424,9.67553076938373,11.6180367130996,11.5732751984431,8.43589405830776,13.4514085225361,3.02744627524604,2.7328808914824,2.76382381651256,3.26251749771372,2.77764133093237,2.78679618877691,-0.282573802768975,-0.18645314227277,0.0669335979968255,-0.279759320616029,-0.0728698250001066,0.0190326340621844,190,972,-70,29,1019,-58,182.353448275862,965.189655172414,-74.8275862068966,25.5344827586207,1015.45689655172,-55.7586206896552,55,46,61,57,48,68,985.108298219414,1017.31912769448,1222.0625,1096.71875,161.873191663096,212.542040481875,970521.484375,1035008.5,977.442951594626,1009.37649964605,167.282032654111,167.282032654111,1
776000,145,935,-101,-9,971,-97,200,990,-40,48,1038,-38,181,962,-70,19,1014,-67,177.3203125,965.7890625,-69.546875,17.5859375,1013.0625,-68.3515625,176.635797546868,965.70535268018,-67.4882170059596,0,1012.93967606614,-65.872132814425,177.652509305385,965.830766911316,70.4894717315997,22.1227046831982,1013.12363510087,69.5396132610759,118.849347933071,81.191375492126,133.037155511811,181.567359744094,124.846456692913,165.111651082677,10.9018048016405,9.01062569925785,11.5341733779153,13.474693307979,11.1734711120991,12.8495778562051,3.42522532935068,3.33422769666512,3.30995982972836,2.86990380823393,3.8020275760761,3.01953820210344,-0.316836211197475,-0.364014346092086,0.0692292969223084,0.226152835085112,-0.37805775875835,-0.228374332024404,181,972,-70,19,1019,-67,177.508620689655,965.896551724138,-69.5689655172414,17.3879310344828,1013.30172413793,-68.1810344827586,55,55,61,57,67,59,984.524075466358,1015.68405851797,1212.65625,1099.984375,152.144910065325,200.731894654741,969358.25,1031744.671875,976.862762729152,1007.82316473159,176.625110888432,176.625110888432,1
778000,145,944,-121,-29,980,-106,209,990,-40,29,1038,-19,172,972,-70,0,1019,-67,174.328125,967.5078125,-69.59375,0.40625,1015.5,-66.9609375,173.33243403901,967.405128797731,-65.6866838088495,0,1015.3965811527,-62.7410610602045,174.836798901147,967.559151131082,71.4628399939437,13.5825025308299,1015.55158196174,68.6978779694104,179.009596456693,100.12592273622,265.72342519685,185.770669291339,105.590551181102,237.486651082677,13.3794467918779,10.006294155991,16.3010252805414,13.6297714321018,10.2757263091765,15.4106019052689,2.62531713641839,2.11524418498034,3.24080680317337,2.61474777118513,3.67039589474615,3.21114777071939,0.413460170721131,0.00797067467349324,-0.32956245030683,-0.109864622760657,-0.21539702535968,-0.0197665915187886,163,962,-70,0,1019,-58,173.974137931034,967.48275862069,-69.1551724137931,0.448275862068966,1015.48275862069,-67.0689655172414,64,46,81,58,58,87,985.779520784734,1017.91058504548,1211.4296875,1092.9765625,286.47829656555,266.28548809134,971845.5546875,1036248.8984375,978.018678801138,1009.97327619494,186.133570816057,186.133570816057,1
780000,-72,898,-191,-29,961,-97,463,1027,40,135,1066,0,118,981,-30,19,1019,-29,131.40625,975.609375,-40.1796875,29.671875,1014.4765625,-38.84375,122.121346338476,975.202825032825,0,0,1014.23724265497,0,144.29629889571,975.807293987906,62.823724121545,43.3258006273398,1014.59503543902,45.1782926304215,3581.80216535433,389.263533464567,2350.77848179134,1004.55290354331,242.282910925197,536.432086614173,59.8481592478359,19.7297626307203,48.4848273358928,31.6946825752098,15.5654396316068,23.1610035752809,11.5729052532312,5.7497888841584,4.71164741661389,3.68440184265949,4.69428769943803,2.61566707606357,1.47405816184896,-1.23755460988829,-1.4316695400098,0.919147975906066,-0.594186385827965,-0.592120884753851,118,981,-10,0,1019,-29,128.112068965517,976.793103448276,-36.0948275862069,27.8879310344828,1015.12068965517,-37.8706896551724,535,129,231,164,105,97,988.277796034492,1016.41956238067,1152.2734375,1085.1796875,4904.271566839,1237.09679767813,976968.1171875,1033321.2890625,980.411378187395,1008.33929380575,201.001599209412,201.001599209412,1
782000,54,953,-20,-67,990,-87,172,1000,111,38,1047,58,122.5,981,10,0,1019,-19,123.921875,978.9609375,20.1640625,-6.359375,1017.421875,-16.4296875,119.842446970628,978.883758911944,0,0,1017.2725961015,0,125.658142394355,978.999365583298,32.309658966012,23.8589605808803,1017.49653715627,30.0752961332054,436.749753937008,75.8331077755905,642.342950295276,532.97219488189,153.127706692913,639.585568405512,20.8985586569267,8.70822070090042,25.3444855993424,23.0861905666979,12.3744780371906,25.29002903133,3.64037440306221,3.15314335361047,3.79164994060681,2.39909048864952,3.03509314851502,3.40646971877672,-0.277622110943763,-0.451889736335195,0.946087516731707,-0.444805187622237,0.0527205588326663,0.561811643238004,118,981,10,9,1019,-29,124.431034482759,979.336206896552,18.9655172413793,-6.01724137931035,1017.37931034483,-17.3620689655172,118,47,131,105,57,145,987.52369987521,1018.1447184434,1126.015625,1060.5234375,687.663957363457,825.708675421336,975273.640625,1036772.9765625,979.788157772179,1010.21822351545,215.220590875223,215.220590875223,1
784000,-9,935,-191,-67,961,-155,318,1018,60,67,1066,9,100,981,-30,-9,1009,-62.5,103.5703125,981.40625,-41.078125,0.953125,1014.34375,-66.3515625,0,981.181159844004,0,0,1014.05473261381,0,114.953013498994,981.517917246038,66.5264280192466,27.2083971413239,1014.48775559393,74.8706697412278,2506.97139517717,220.920275590551,2759.91510826772,745.210383858268,294.463582677165,1212.56046998032,50.0696654190655,14.8633870833855,52.5348941967881,27.2985417899614,17.1599412200965,34.821838980449,6.35526855557461,3.61789754206765,3.19420799186229,2.66019683074336,3.95674420702725,2.52342445072074,1.01780586820813,-0.476804557777484,-0.82471522465205,0.372774259210957,-0.152888301373246,-0.182410471659338,90,981,-10,-9,1009,-58,101.051724137931,981.913793103448,-38.8965517241379,0.370689655172414,1014.5,-66.2844827586207,327,83,251,134,105,164,990.382073591869,1017.47971362346,1133.3828125,1102.7265625,3494.12774213841,1536.63610328986,981017.3828125,1035531.3203125,982.521904632808,1009.47926569056,227.006394767366,227.006394767366,1
786000,54,953,-50,-38,980,-77,136,1009,20,29,1038,-9,118,981,-10,0,1019,-48,113.359375,979.6875,-10,0.125,1015.65625,-46.1953125,110.96363170225,979.562033103023,0,0,1015.55409318615,-40.6035736981173,114.242819796257,979.750167453418,17.5,10.7245337894008,1015.70714283203,47.9471551554417,202.657234251969,123.759842519685,207.874015748031,115.905511811024,104.195866141732,166.221395177165,14.2357730472205,11.1247401102086,14.4178367222004,10.7659422165932,10.207637637658,12.8926876630579,6.84246835802548,2.84616629167228,2.86501377410468,4.23584776332113,3.35507270463455,3.2671736418743,-1.43764787040691,-0.0693519242199627,-0.189902897406216,-0.499309762921787,-0.33780133724039,0.380659590986711,118,981,-10,0,1019,-48,114.327586206897,979.706896551724,-9.74137931034483,0.474137931034483,1015.74137931034,-46.5258620689655,82,56,70,67,58,68,986.487047908461,1016.84275750472,1106.953125,1069.3515625,239.954564511655,181.058530230875,973268.0625,1034074.9453125,978.822667366064,1008.83666567662,240.000458364163,240.000458364163,1
788000,100,962,-50,-29,990,-87,136,1000,30,19,1038,-29,118,981,-10,0,1019,-48,115.5390625,979.5625,-9.53125,-1.1484375,1015.9140625,-47.984375,114.933878219761,979.477269337695,0,0,1015.83276771982,-45.2680361946065,115.83835046089,979.605150047712,15.5120920574886,9.08166077873425,1015.9545888289,49.3476189901803,69.7937376968504,84.2165354330709,150.959645669291,81.7966904527559,82.9925565944882,133.732037401575,8.3542646412985,9.17695676316887,12.2865636232956,9.04415227938782,9.11002506003623,11.5642568892936,2.50478412539286,2.72040575802499,3.60527471739169,3.29080288993976,2.80196492268507,3.14640310800157,-0.025860432894124,0.105561782480958,0.140756645037181,-0.668514082145422,-0.315915801663853,-0.480653041663887,118,981,-10,0,1019,-48,115.594827586207,979.413793103448,-9.6551724137931,-0.663793103448276,1016.19827586207,-47.6379310344828,36,38,80,48,48,58,986.513019032341,1017.15087664249,1107.2890625,1070.40625,151.670138570084,146.358285655811,973285.3984375,1034681.390625,978.870425459466,1009.21794509948,250.151306800851,250.151306800851,1
