CLUSTER,CLUSTER_MOD,REAL
2,4,74989.5159508777
1,3,75276.1749749249
1,3,75502.6796252295
2,4,75955.2305213418
2,4,76779.2914774062
2,4,77897.9114840793
2,4,79176.5800393101
2,4,80223.6945498662
1,3,80571.2610461425
2,4,80860.867778786
1,3,81397.7771075083
2,4,81938.4413259964
2,4,82469.4176912939
1,3,82872.5782709024
2,4,83341.9028600598
2,4,83924.0875387275
1,3,84368.4296718606
1,3,84700.5265313934
1,3,84944.5975881094
1,3,85241.0907324085
2,4,85690.0217233959
2,4,86141.3147176965
1,3,86559.3456089376
2,4,87056.0992302886
1,3,87498.7503529262
1,3,87811.6152990041
2,4,88425.0964442121
2,4,89225.6433966693
1,3,89742.2062705811
1,3,90063.6978399702
2,4,90425.1481181128
2,4,90876.0942445989
1,3,91366.9662774111
2,4,92027.2217532733
2,4,92658.1210813187
2,4,93133.0786839489
1,3,93802.3027575388
2,4,94534.6603602989
1,3,94865.5511763876
1,3,94911.7434940923
1,3,95122.5705807517
1,3,95341.5168428219
1,3,95514.1149946879
1,3,95830.2120157465
2,4,96203.8063292552
2,4,96669.3919011672
2,4,97324.0497676709
2,4,98123.9805755477
2,4,99000.942759767
1,3,99617.96952696
2,4,100041.394239708
2,4,100568.157108798
2,4,101229.532700634
2,4,102226.911408652
2,4,103112.174213102
2,4,103726.24417676
2,4,104408.727218792
2,4,105109.171160034
2,4,105957.36079751
2,4,107045.690854242
2,4,108055.840755903
2,4,108732.075753172
2,4,109194.106860492
1,3,109435.350753696
1,3,109571.538422172
1,3,109804.961317855
1,3,110107.038797021
1,3,110290.93053283
2,4,110572.395028421
2,4,111110.353766802
1,3,111581.524708893
1,3,111961.230430769
1,3,112223.422077712
2,4,112651.800590392
1,3,113186.930632301
2,4,114082.455712192
2,4,115100.883449198
1,3,115425.464767483
1,3,115434.881287531
1,3,115444.448730917
1,3,115454.115101374
1,3,115464.327769404
1,3,115474.525517376
1,3,115485.092838053
1,3,115498.268077471
1,3,115519.477594834
1,3,115556.769456152
1,3,115589.271420856
1,3,115602.616207198
1,3,115612.293000643
1,3,115622.302287941
1,3,115632.565226703
1,3,115642.09570532
1,3,115690.246438535
2,4,116688.907943108
2,4,117647.84576521
2,4,118273.653548981
2,4,118910.749647236
1,3,118932.994162938
1,3,118944.630292076
1,3,118954.286149617
1,3,118964.613640255
1,3,118975.443217608
1,3,118985.444279445
1,3,118994.576962036
1,3,119003.814111057
1,3,119013.845216961
1,3,119024.021330991
1,3,119034.162176455
1,3,119044.155660719
1,3,119053.85472036
1,3,119063.472919771
1,3,119073.380457631
1,3,119083.856722901
1,3,119094.215561317
1,3,119104.10641966
1,3,119113.787279693
1,3,119123.49629338
1,3,119133.890290378
1,3,119143.879302379
1,3,119153.386602865
1,3,119163.513157214
1,3,119173.699221859
1,3,119183.451441778
1,3,119192.984091528
1,3,119202.779458445
1,3,119212.466021207
1,3,119222.396945784
1,3,119232.151602119
1,3,119241.861719107
1,3,119252.271080957
1,3,119262.355691738
1,3,119272.276180891
1,3,119282.138111601
1,3,119291.492573221
1,3,119301.632086092
1,3,119311.957591174
1,3,119321.885892224
1,3,119331.451569035
1,3,119340.656643998
1,3,119350.467305918
1,3,119359.983205288
1,3,119369.571917332
1,3,119380.074260561
1,3,119389.727331537
1,3,119398.954836271
1,3,119409.23750596
1,3,119419.772642224
1,3,119435.31912273
1,3,119452.52444152
1,3,119467.310968684
1,3,119483.824260921
1,3,119544.037126531
1,3,119602.357526272
1,3,119736.036040208
2,4,120115.458936572
1,3,120496.457043093
1,3,120761.025154774
1,3,121024.677449713
1,3,121158.522611063
1,3,121170.201643698
1,3,121181.893730413
1,3,121334.605595718
2,4,121674.983131361
1,3,121966.489602106
1,3,122190.8635406
2,4,122535.098192045
2,4,123004.005671062
2,4,123579.088725377
2,4,124163.54977177
1,3,124590.395399597
1,3,124903.838036708
1,3,125222.019893304
1,3,125494.746949919
1,3,125743.845628411
1,3,126076.812551726
1,3,126486.966224977
2,4,126869.056047144
1,3,127166.19160226
1,3,127350.321746508
1,3,127540.378543309
2,4,128256.963405097
2,4,129323.839619877
2,4,130153.719763336
2,4,130865.811403697
2,4,131477.787520932
2,4,131980.991716817
1,3,132420.788559714
2,4,133244.28762368
2,4,134843.060683047
1,3,135986.104426235
2,4,136494.511181993
2,4,137197.417251691
2,4,138025.610736644
2,4,138785.081487597
1,3,139287.85801585
2,4,139745.530990762
1,3,140054.906705635
1,3,140118.561790948
1,3,140160.50635636
1,3,140177.986806103
1,3,140238.923623924
1,3,140389.171302408
1,3,140548.596596179
1,3,140725.950975564
2,4,141027.845830813
1,3,141339.897731309
1,3,141513.304341504
1,3,141654.245342129
1,3,141799.929898943
1,3,141867.743752887
1,3,141891.010126801
1,3,141906.125347364
1,3,141919.496001248
1,3,141933.527264342
1,3,141947.809003763
1,3,141978.637470545
1,3,142125.175510604
1,3,142365.137763559
1,3,142595.076882345
1,3,142806.445385421
1,3,142978.736377861
1,3,143148.193928221
1,3,143344.691326322
1,3,143631.359569483
1,3,143971.728291305
1,3,144309.50092897
1,3,144644.841841828
1,3,144981.508137808
1,3,145304.296161692
1,3,145605.081621093
1,3,145929.701578243
2,4,146332.818523148
2,4,146829.260123141
1,3,147130.443350028
1,3,147329.851155256
1,3,147577.515357042
1,3,147718.738222267
1,3,147779.587056117
1,3,147801.384376158
1,3,147815.339818294
1,3,147826.826671732
1,3,147838.245938048
1,3,147849.659498821
1,3,147861.529020872
1,3,147890.060669515
1,3,147955.80777007
1,3,148010.836770565
1,3,148043.528760084
1,3,148070.181337347
1,3,148087.675656921
1,3,148104.310737503
1,3,148113.748696224
1,3,148124.13510566
1,3,148150.12897216
1,3,148175.524804484
1,3,148185.321987403
1,3,148194.99161362
1,3,148205.059297855
1,3,148214.678316082
1,3,148224.328728536
1,3,148233.800947507
1,3,148242.957433063
1,3,148252.614094472
1,3,148261.900414577
1,3,148271.134495808
1,3,148280.585546004
1,3,148289.301020154
1,3,148297.715931267
1,3,148306.659938061
1,3,148316.300194405
1,3,148326.041170875
1,3,148334.964776794
1,3,148344.168454261
1,3,148353.788703602
1,3,148363.264960324
1,3,148378.594834691
1,3,148394.287344316
1,3,148404.156295618
1,3,148413.725517467
1,3,148423.409647253
1,3,148436.77027236
1,3,148449.574947454
1,3,148458.416872332
1,3,148467.897471977
1,3,148477.749703529
1,3,148487.725303195
1,3,148497.61056211
1,3,148506.949472262
1,3,148516.403421679
1,3,148526.694430862
1,3,148536.286109417
1,3,148544.930687461
1,3,148554.929772948
