CLUSTER,CLUSTER_MOD,REAL
1,3,47089.8960613968
1,3,47386.8957495448
1,3,47788.619808261
1,3,48149.8213036951
1,3,48423.754274938
1,3,48677.5007377098
2,4,48822.0436050291
2,4,48906.1335169323
2,4,49092.3836418622
1,3,49351.5955613472
1,3,49649.2404440234
2,4,49921.1515657785
2,4,50146.1319739216
1,3,50406.3348115716
2,4,50616.2940976701
1,3,50879.1037313768
1,3,51197.78123673
2,4,51409.465223984
1,3,51613.9481697399
1,3,51942.7377699577
1,3,52354.2205865152
1,3,52767.4250861443
1,3,53171.0304207338
1,3,53553.7956881278
1,3,53985.8103991071
2,4,54227.9415763577
2,4,54253.9574915723
2,4,54278.8377845521
2,4,54288.7327798705
2,4,54328.5103352018
2,4,54453.3272002818
2,4,54631.5941641065
2,4,54827.9480026126
2,4,54941.4870555177
2,4,54951.5662907847
2,4,54960.8267603026
2,4,55054.4454652649
1,3,55305.3791083714
1,3,55622.3092841095
1,3,55970.9133420039
1,3,56306.2537366245
1,3,56646.20055429
1,3,57062.9564105798
2,4,57393.3249849373
2,4,57614.3247625247
1,3,57835.5129869401
2,4,58021.811759251
2,4,58199.44785295
2,4,58354.58174268
2,4,58493.3439955296
2,4,58625.6224907581
2,4,58676.0454570315
2,4,58686.2836580418
2,4,58696.417475736
2,4,58706.6860990636
2,4,58717.4057081599
2,4,58727.1883457961
2,4,58736.3526158282
2,4,58745.6851061472
2,4,58757.2431162718
2,4,58831.6927807559
1,3,59073.7478384862
2,4,59405.8204388129
1,3,59716.5221599831
2,4,60012.873078444
2,4,60175.3856711003
2,4,60250.1683880527
1,3,60444.6211947411
1,3,60727.4979712552
1,3,60962.375498775
2,4,61060.2846856036
2,4,61074.0311476527
2,4,61095.6357767635
1,3,61282.967300029
1,3,61667.1902264131
2,4,61935.8698904028
2,4,62094.0811348037
1,3,62395.1505461663
1,3,62727.7289255099
2,4,62962.9542585658
2,4,63118.4191542419
2,4,63207.9293280007
2,4,63299.4772515387
2,4,63378.4729702461
2,4,63416.5492071626
2,4,63457.4201743523
1,3,63610.5807747907
1,3,63907.6925216906
2,4,64164.2679980119
2,4,64327.2142488836
2,4,64447.3815934849
2,4,64502.157312376
2,4,64525.9908580914
2,4,64545.805269601
2,4,64558.2842890417
2,4,64567.6717636633
2,4,64576.8463266434
2,4,64585.7120734498
2,4,64594.3236189008
2,4,64602.8313620933
2,4,64611.5784902628
2,4,64627.689393845
2,4,64644.2361123628
2,4,64654.6727549815
2,4,64665.3432906063
2,4,64675.0611680434
2,4,64684.0468531283
2,4,64693.5576417315
2,4,64703.3650292215
2,4,64713.290204044
2,4,64723.3360084647
2,4,64733.3307755104
2,4,64743.1040878391
2,4,64752.4058790058
2,4,64761.7676818353
2,4,64771.3925781834
2,4,64780.9017763388
2,4,64790.4428796908
2,4,64800.0299189176
2,4,64808.8920876112
2,4,64817.5804095647
2,4,64827.4861530581
2,4,64837.6476739239
2,4,64847.6660703196
2,4,64857.7661253925
2,4,64867.7027434903
2,4,64877.8052625887
2,4,64888.3695371842
2,4,64899.6150447855
2,4,64910.4534989562
2,4,64920.4241775463
2,4,64930.1337122159
2,4,64939.5466524616
2,4,64949.4803863929
2,4,64959.6986992801
2,4,64969.352968784
2,4,64979.3236516811
2,4,64990.5672187973
2,4,65001.2125049259
2,4,65010.1550885585
2,4,65019.3501666299
2,4,65028.6312118872
2,4,65038.0220116781
2,4,65047.9773076259
2,4,65058.2463710436
2,4,65067.7044171148
2,4,65076.7159534865
2,4,65085.8882199503
2,4,65095.0180541584
2,4,65105.441004071
2,4,65116.3770674319
2,4,65126.3128844428
2,4,65135.6139195201
2,4,65144.8751805409
2,4,65154.2425861054
2,4,65164.1546018709
2,4,65174.6862878878
2,4,65185.2225873597
2,4,65195.8161094589
2,4,65205.6073126042
2,4,65214.7474680577
2,4,65224.666086663
2,4,65234.8871137919
2,4,65245.0237601609
2,4,65254.8678147131
2,4,65264.653185593
2,4,65274.7431523539
2,4,65284.6117869826
2,4,65294.817481978
2,4,65304.6229990137
2,4,65313.7714014324
2,4,65323.300642525
2,4,65332.7129695154
2,4,65342.1071753695
2,4,65351.6900119353
2,4,65361.053982904
2,4,65370.6481223209
2,4,65380.5569363925
2,4,65390.4337157918
2,4,65400.2593786503
2,4,65410.0227632208
2,4,65419.7414552747
2,4,65430.4300041357
2,4,65444.2668385578
2,4,65473.75997728
2,4,65500.0395391331
2,4,65509.1046531095
1,3,65721.6043096661
1,3,66142.0647963003
2,4,66456.4947180732
2,4,66652.9685467208
1,3,66889.2111160072
1,3,67170.9319783989
1,3,67506.8866723247
1,3,67802.9152080701
1,3,68044.2313504796
1,3,68328.1860977111
2,4,68545.9983821492
2,4,68693.4670241324
2,4,68791.5358930876
2,4,68905.6092214373
1,3,69093.9738743417
1,3,69305.1643157548
1,3,69544.7698391896
1,3,69831.6052659133
1,3,70171.1843209267
1,3,70500.2058927116
1,3,70798.7030032759
1,3,71105.5956082453
1,3,71470.1803882142
1,3,71805.4054573805
1,3,72085.2796251187
1,3,72376.8846637966
1,3,72639.0798067994
2,4,72904.3061618168
2,4,73133.94325606
2,4,73310.0902874569
1,3,73531.4658016123
2,4,73763.6916534486
2,4,73867.5854212257
2,4,73929.9128120629
2,4,74060.481147446
2,4,74173.0960597009
2,4,74244.6099475757
2,4,74303.7800881804
2,4,74336.2927568066
2,4,74346.793298033
2,4,74356.3147244762
2,4,74365.4950653778
2,4,74374.9379245806
2,4,74384.4875880681
2,4,74394.1671587259
2,4,74403.8356018714
2,4,74413.5202541235
2,4,74423.2251442256
2,4,74435.616258588
2,4,74450.2050959718
2,4,74462.4876083379
2,4,74472.5029352189
2,4,74481.9566830304
2,4,74491.3864687276
2,4,74500.7748631452
2,4,74510.5849712941
2,4,74520.7210398353
2,4,74530.6992256207
2,4,74540.7128070942
2,4,74551.6751281936
2,4,74562.3564634001
2,4,74571.8793237083
2,4,74581.4504971967
2,4,74590.8583284972
2,4,74600.2976960446
2,4,74609.9710732131
2,4,74619.9331182367
2,4,74629.6125109961
2,4,74639.0801603341
2,4,74649.2252928599
2,4,74659.6642444296
2,4,74671.8395968574
2,4,74684.327495584
2,4,74694.9523275458
2,4,74705.0361236351
2,4,74715.0254884883
2,4,74724.2425423722
2,4,74733.8372725759
2,4,74743.9082607831
2,4,74753.9415774079
2,4,74764.3933253495
2,4,74774.0202955506
2,4,74783.1263933896
2,4,74792.3668507811
2,4,74802.2868522847
2,4,74812.2430555049
2,4,74822.0596321998
2,4,74831.5463409449
2,4,74840.4015626784
2,4,74849.8283704666
2,4,74859.7110698322
2,4,74869.009642352
2,4,74877.7883065701
2,4,74886.9768952701
2,4,74896.5683174544
2,4,74905.8993763938
2,4,74914.7621976237
2,4,74923.4649148305
2,4,74932.7887248186
2,4,74942.6201378802
2,4,74963.9234554443
2,4,74984.7853934932
2,4,74994.0669855326
2,4,75003.7344868408
2,4,75013.3331834213
2,4,75023.2517968592
2,4,75033.1783905508
2,4,75042.7494285955
2,4,75052.0617183618
2,4,75061.0070217331
2,4,75069.6511608046
2,4,75078.791631415
2,4,75088.4899457359
2,4,75097.9210742756
2,4,75107.045255946
2,4,75115.9646856197
2,4,75124.9773651218
2,4,75134.0509584114
2,4,75143.5747171855
2,4,75154.0196455596
2,4,75163.8784668037
2,4,75173.0740536586
2,4,75182.5502869494
2,4,75192.2302978397
2,4,75201.771161113
2,4,75211.1740879692
2,4,75220.2611754979
2,4,75229.4970363806
2,4,75246.2448369677
2,4,75269.6100680601
2,4,75296.2149337557
2,4,75332.9340035925
2,4,75359.0245191045
2,4,75370.3108251181
2,4,75381.7891026392
2,4,75391.2214244097
2,4,75400.7840447397
2,4,75409.7934572468
2,4,75419.9087421083
2,4,75430.8005416513
2,4,75441.0138944836
2,4,75450.8587282973
2,4,75460.3016689894
2,4,75470.0306568135
2,4,75479.7596446377
2,4,75489.5549112346
2,4,75501.7576162499
2,4,75513.9240084523
2,4,75523.844646187
2,4,75534.0832375386
2,4,75548.8486041468
2,4,75566.5969077392
2,4,75584.9419664551
2,4,75599.4748915103
2,4,75609.1081618695
2,4,75619.1325754365
2,4,75627.876382101
2,4,75635.9575950719
2,4,75644.8463916641
2,4,75653.5659933971
2,4,75663.2004743657
2,4,75673.9456361717
2,4,75683.4656256001
2,4,75692.0518251041
2,4,75700.5443648582
2,4,75709.4180616957
2,4,75718.6695050863
2,4,75728.3834498175
2,4,75737.9272001163
2,4,75747.5972808473
2,4,75756.7886828839
2,4,75765.8536952786
2,4,75775.6081579614
2,4,75784.9726318708
2,4,75794.0331640566
2,4,75802.855519368
2,4,75812.1789419527
2,4,75821.1214070995
2,4,75830.0061461042
2,4,75839.5614395131
2,4,75848.9594071088
2,4,75858.5337258963
2,4,75868.5906064193
2,4,75878.1358811387
2,4,75886.8612217014
2,4,75895.4879203737
2,4,75904.5038348942
2,4,75914.8182848636
2,4,75925.303339665
2,4,75935.0355639813
2,4,75944.5863095851
2,4,75953.6499402562
2,4,75962.9597805245
2,4,75972.8782271734
2,4,75982.3204249424
2,4,75991.4901901147
2,4,76000.8555385146
2,4,76010.4171306132
2,4,76019.8762849956
2,4,76029.0043046567
2,4,76038.2549030192
2,4,76048.0921494672
2,4,76059.0136305926
2,4,76076.8170536743
2,4,76092.7115987895
2,4,76101.4276309558
2,4,76113.1539020643
2,4,76125.1457665814
2,4,76134.6696982277
2,4,76143.7686700554
2,4,76153.0413891192
2,4,76162.371347034
2,4,76172.0162903846
2,4,76181.9238315503
2,4,76191.6013372254
2,4,76200.5682167402
2,4,76208.9076458175
2,4,76217.5152679574
2,4,76226.6653302766
2,4,76235.6926426299
2,4,76244.9898926804
2,4,76255.6275822648
2,4,76266.4208619354
2,4,76275.8430225673
2,4,76285.4806503397
2,4,76295.1450744547
2,4,76304.6234748696
2,4,76314.6802779765
2,4,76324.5817045195
2,4,76334.5143798672
2,4,76344.3125821704
2,4,76353.8706340578
2,4,76363.6257300684
2,4,76372.9814286955
2,4,76382.2293757457
2,4,76392.4712048155
2,4,76402.6307370179
2,4,76412.152953732
2,4,76421.385633775
2,4,76430.9141225677
2,4,76440.6846030111
2,4,76450.1184717945
2,4,76459.196706529
2,4,76470.9769616396
2,4,76484.9777355255
2,4,76496.8638146708
2,4,76506.9974776724
2,4,76516.0008126826
2,4,76525.0307111603
2,4,76535.0661234797
2,4,76544.5060914857
2,4,76553.53374915
2,4,76566.9135261039
2,4,76584.7345762014
2,4,76612.0205899405
2,4,76639.0957283268
2,4,76653.4448056468
2,4,76663.6931098271
2,4,76673.7458601688
2,4,76683.5325500534
2,4,76694.6799257367
2,4,76709.9749042018
2,4,76723.6596738343
2,4,76743.2913297905
2,4,76775.5924126235
2,4,76811.0252957243
2,4,76833.6782844815
2,4,76842.8960646397
2,4,76852.0176741237
2,4,76861.7413932921
2,4,76871.7717777902
2,4,76881.7875838427
2,4,76891.509468023
2,4,76900.785815204
2,4,76981.5475126727
2,4,77069.0922719425
2,4,77085.0566177556
2,4,77094.4742485072
2,4,77104.1525886855
2,4,77114.1311975573
2,4,77123.7204922359
2,4,77132.7204980334
2,4,77143.5346329834
2,4,77263.2446791475
1,3,77555.9562715664
1,3,77951.5299200852
1,3,78388.8076559842
1,3,78824.6653582148
1,3,79254.9880417649
1,3,79656.8640768434
1,3,80018.9538831166
1,3,80377.6732795076
1,3,80783.2393158696
1,3,81234.5733596495
1,3,81686.5371784166
1,3,82136.3950408223
1,3,82581.9980820112
1,3,82986.7737407618
1,3,83332.8924364528
1,3,83708.5781927926
1,3,84129.5787538904
1,3,84562.4832316762
1,3,85021.5672182444
1,3,85480.1786655886
1,3,85867.3239393313
1,3,86156.583811798
1,3,86506.4425945483
1,3,86956.1583550669
1,3,87435.6511928667
1,3,87926.0758895022
1,3,88409.6256291894
1,3,88791.6415215417
1,3,89091.6399422349
1,3,89464.2809213445
1,3,89907.9494339163
1,3,90395.8382618135
1,3,90901.1192099662
1,3,91375.1164393241
1,3,91761.9455356633
1,3,92091.0166411987
1,3,92489.4702868145
1,3,92959.0667364746
1,3,93431.3637467126
1,3,93924.4427211975
1,3,94402.9407886319
2,4,94726.2639121902
1,3,95010.2971243008
1,3,95435.1290706022
1,3,95913.6141518281
1,3,96387.8182735775
1,3,96869.2847426975
1,3,97336.5545518233
1,3,97709.5838157412
1,3,98068.7962562007
1,3,98532.3143329229
1,3,99040.0314266841
1,3,99563.0925663543
1,3,100058.361909876
1,3,100433.820002549
1,3,100684.505235332
2,4,100800.204614403
2,4,100817.441068406
2,4,100827.033003736
2,4,100836.877184527
2,4,100845.936148898
2,4,100855.212234383
2,4,100864.849234467
2,4,100874.006713132
2,4,100883.203039609
2,4,100892.572860786
2,4,100902.187235783
2,4,100911.863815367
2,4,100923.303978153
2,4,100934.871967923
2,4,100945.051240319
2,4,100963.889692155
2,4,100988.636658423
2,4,101004.151125858
2,4,101013.293161406
2,4,101022.709154706
2,4,101032.029469436
2,4,101041.65163604
2,4,101051.351160844
2,4,101060.996724329
2,4,101070.820919216
2,4,101080.596356944
2,4,101090.185002726
2,4,101099.804067267
2,4,101109.182513145
2,4,101119.011596673
2,4,101128.56688766
2,4,101137.780133417
2,4,101245.865122785
1,3,101496.488215134
2,4,101668.65812211
2,4,101698.266727766
2,4,101708.009467964
2,4,101717.584845636
2,4,101726.994105692
2,4,101757.55243501
1,3,101953.188717139
1,3,102290.324168034
1,3,102627.643960062
1,3,102994.259283139
1,3,103381.976770802
1,3,103729.488197552
1,3,104062.236504452
1,3,104370.35722421
2,4,104511.648238616
1,3,104661.65440969
1,3,104987.076745028
1,3,105327.796842803
1,3,105665.381416548
1,3,106061.704304577
1,3,106462.200757295
1,3,106799.786941189
1,3,107085.176975476
2,4,107324.810437058
2,4,107540.636106763
1,3,107791.756351816
1,3,108030.449901697
1,3,108260.363426765
1,3,108526.24676703
1,3,108801.246963163
1,3,109144.117133364
1,3,109565.34388907
1,3,109961.024824741
1,3,110365.28461166
1,3,110841.582460325
1,3,111277.659075245
2,4,111585.99747902
1,3,111799.617264878
1,3,112056.969193096
1,3,112367.677727703
1,3,112693.232493583
1,3,113029.466264588
1,3,113361.508415018
1,3,113751.784738729
1,3,114187.087118949
1,3,114608.988888119
1,3,114958.240170438
1,3,115199.86040435
2,4,115351.857827114
2,4,115505.103139739
2,4,115662.858129748
2,4,115845.127324628
1,3,116178.317444009
1,3,116586.423325961
1,3,116924.669420142
1,3,117249.388112751
1,3,117576.907595281
1,3,117861.101134477
1,3,118124.115889255
2,4,118315.11748589
1,3,118535.490706192
1,3,118916.53157278
1,3,119323.239119891
2,4,119510.476457972
2,4,119523.636636803
2,4,119533.961779822
2,4,119565.561594764
2,4,119597.611178451
2,4,119607.837690086
2,4,119617.839728358
2,4,119628.314062319
2,4,119639.05413184
2,4,119649.943285403
2,4,119660.567803425
2,4,119670.433334914
2,4,119679.523676891
2,4,119688.863869857
2,4,119702.921439848
2,4,119725.117086498
2,4,119742.526759863
2,4,119751.492449847
2,4,119761.027776812
2,4,119770.72871799
2,4,119781.365543666
2,4,119802.031941043
2,4,119821.284600114
2,4,119830.11756382
2,4,119899.960233384
1,3,120172.207487794
1,3,120603.129628404
1,3,121065.285402371
1,3,121504.839445807
1,3,121886.623371995
1,3,122231.810823422
2,4,122488.570506104
2,4,122604.455178679
2,4,122633.907407977
2,4,122644.55458888
2,4,122663.918730448
2,4,122684.905112668
2,4,122707.038858841
2,4,122727.523463125
2,4,122737.730142171
2,4,122747.481462705
2,4,122756.827455577
2,4,122766.300646537
2,4,122785.743234976
2,4,122861.658691075
2,4,122981.214736987
2,4,123157.405932959
2,4,123375.456938459
1,3,123597.045979944
1,3,123866.603635159
2,4,124145.433484235
2,4,124436.262904029
2,4,124678.114630197
1,3,124863.052498338
2,4,125027.462994945
2,4,125095.537396188
2,4,125107.425478582
2,4,125116.844461431
2,4,125128.122937657
2,4,125139.892206645
2,4,125149.854174153
2,4,125163.093450275
2,4,125175.211171589
2,4,125183.375822954
2,4,125192.471300751
2,4,125202.792203226
2,4,125221.884512265
2,4,125242.211964321
2,4,125301.097500645
2,4,125448.945303002
1,3,125683.200256403
2,4,125923.020128443
1,3,126121.920459011
1,3,126416.370627531
1,3,126762.384599181
2,4,126938.251190607
2,4,126974.694697639
2,4,126989.397332925
2,4,126999.142141276
2,4,127008.979337208
2,4,127018.740383488
2,4,127028.8889185
2,4,127038.724243579
2,4,127048.870191332
2,4,127150.824332758
1,3,127395.06132531
1,3,127655.669532623
1,3,127968.897192195
2,4,128277.948081655
2,4,128499.584668295
2,4,128638.475302381
2,4,128669.794031987
2,4,128681.082105008
2,4,128691.348520071
2,4,128700.066068266
2,4,128709.111191727
2,4,128718.442176711
2,4,128727.731339854
1,3,129058.455165969
