CLUSTER,CLUSTER_MOD,REAL
1,3,109673.60734839
1,3,110327.291597577
1,3,110920.313244629
2,4,111364.622727496
1,3,111719.990117211
1,3,112146.1075368
1,3,112706.314382119
1,3,113318.177442056
1,3,113902.06129533
1,3,114474.787090784
2,4,114906.186431339
1,3,115298.185712678
1,3,115805.71706615
1,3,116359.823597004
1,3,116911.400385185
1,3,117417.2926377
1,3,117889.732015796
1,3,118321.574822987
2,4,118637.562972373
1,3,118969.179697473
1,3,119420.728816155
1,3,119891.314833363
1,3,120393.8960613
1,3,120961.456134214
1,3,121480.28998004
2,4,121827.859416362
1,3,122231.337168296
1,3,122723.744166478
1,3,123200.403940527
1,3,123715.131441463
1,3,124231.999200176
1,3,124718.136881781
1,3,125093.080616638
1,3,125495.524461581
2,4,125804.595992759
2,4,125878.902436528
2,4,125897.058145692
2,4,125915.268161021
2,4,125935.058914591
2,4,126005.328502923
1,3,126198.320287863
2,4,126341.374205469
2,4,126366.452089841
2,4,126512.518241037
1,3,126875.641884573
1,3,127357.887385921
1,3,127943.772778539
1,3,128508.541512232
1,3,129015.077805259
1,3,129579.831583889
1,3,130166.592004527
1,3,130596.734865937
1,3,130948.901336453
1,3,131473.613144935
1,3,131968.741139294
2,4,132257.470011545
1,3,132672.150452058
1,3,133233.381746535
1,3,133759.647874695
1,3,134309.705956242
1,3,134796.686060589
2,4,135128.085665885
1,3,135383.55775705
2,4,135696.76546788
2,4,136022.65719544
1,3,136534.33366273
1,3,137265.751514911
2,4,137743.393886344
1,3,138056.15744009
1,3,138551.981627859
1,3,139094.08879579
1,3,139644.435772843
1,3,140217.123715082
1,3,140753.97909627
1,3,141247.476192009
1,3,141670.905669825
1,3,142173.858606801
1,3,142774.542012566
1,3,143374.225364169
1,3,143934.903987845
1,3,144434.044499161
1,3,144898.889326466
2,4,145215.407819319
2,4,145354.217783506
2,4,145449.70574426
2,4,145648.569524012
2,4,145901.363020205
1,3,146257.86144907
1,3,146784.247564429
1,3,147350.34650136
2,4,147644.348735476
2,4,147674.003000747
2,4,147705.721626746
2,4,147896.711425051
2,4,148195.074476517
2,4,148360.308415154
2,4,148408.529092745
2,4,148419.777916082
2,4,148430.169825717
2,4,148439.688002765
2,4,148449.042899381
2,4,148458.280988178
2,4,148467.119539916
2,4,148476.117127321
2,4,148485.305467414
2,4,148494.697724967
2,4,148504.178516185
2,4,148513.538842283
2,4,148522.84211531
2,4,148532.289358445
2,4,148541.168397154
2,4,148549.857960961
2,4,148559.596425697
2,4,148569.430277328
2,4,148578.164883185
2,4,148587.03776229
2,4,148596.060342979
2,4,148605.286177041
2,4,148615.293628125
2,4,148625.18189026
2,4,148635.18083783
2,4,148645.79974442
2,4,148655.603236502
2,4,148664.688221602
2,4,148673.447510846
2,4,148681.987635623
2,4,148691.262325288
2,4,148700.616156342
2,4,148708.895463547
2,4,148733.164720753
2,4,148764.779871307
2,4,148823.953155895
2,4,148996.866057389
1,3,149331.560579841
1,3,149782.060799596
1,3,150252.115370153
1,3,150725.251304587
1,3,151154.770146303
2,4,151437.964295609
2,4,151627.566253709
2,4,151789.829566352
2,4,151975.014578343
2,4,152213.088118191
2,4,152491.870436555
2,4,152778.922706515
2,4,153089.593845719
2,4,153401.914068503
2,4,153585.223479797
2,4,153737.96905652
2,4,153940.003230555
2,4,154110.291422282
2,4,154263.104906944
2,4,154520.622752781
1,3,155045.89340984
1,3,156078.040537715
1,3,157002.11730708
1,3,157503.174555524
1,3,158098.211575147
1,3,158690.892853094
1,3,159171.231200678
2,4,159537.451452376
1,3,159960.516943095
1,3,160550.054325973
1,3,161107.847624734
1,3,161607.665353006
1,3,162058.67024421
1,3,162486.384695203
1,3,162903.371328872
1,3,163282.568960005
1,3,163698.719758348
1,3,164171.508636391
2,4,164541.801320003
2,4,164805.637839819
1,3,165167.568779634
2,4,165515.531536224
1,3,165908.274732534
2,4,166300.573239704
2,4,166548.262220791
1,3,166901.609690727
2,4,167167.09767976
1,3,167415.374599126
1,3,167885.906326177
1,3,168451.551571818
1,3,169084.189832893
1,3,169858.122080359
1,3,170676.07832193
1,3,171373.573221686
1,3,172010.549459626
2,4,172360.757066032
2,4,172433.463489127
2,4,172545.662353561
1,3,172908.581629711
1,3,173446.491369289
2,4,173778.390848666
2,4,173877.439215706
2,4,173913.671379011
2,4,173932.696229405
2,4,173947.02330088
2,4,173959.886277541
2,4,173971.645159428
2,4,173983.764604439
2,4,173995.851082466
2,4,174007.573051513
2,4,174020.126522234
2,4,174031.764087465
2,4,174042.254779695
2,4,174052.763151143
2,4,174064.330075771
2,4,174078.509918409
2,4,174092.092161108
2,4,174102.028772471
2,4,174112.446173366
2,4,174125.382277861
2,4,174137.928120639
2,4,174149.285483757
2,4,174160.001612432
2,4,174169.829816329
2,4,174180.109740137
2,4,174190.033934065
2,4,174199.25858949
2,4,174208.62995497
2,4,174217.660854285
2,4,174226.359564464
2,4,174236.152084546
2,4,174246.581234685
2,4,174256.388825904
2,4,174266.507265155
2,4,174276.466685213
2,4,174286.028361741
2,4,174295.949127892
2,4,174305.578884413
2,4,174314.998917238
2,4,174324.319621268
2,4,174334.169556816
2,4,174344.155834668
2,4,174353.805259808
2,4,174363.878554263
2,4,174374.014898355
2,4,174384.428749181
2,4,174394.724638306
2,4,174404.582919849
2,4,174414.393277421
2,4,174449.709855728
2,4,174655.587108713
2,4,174995.767006011
1,3,175466.231184249
1,3,176056.441261228
1,3,176657.004888752
1,3,177198.1739902
1,3,177621.929438703
2,4,177981.207505942
2,4,178181.279842026
2,4,178267.191931855
2,4,178327.534646719
2,4,178349.892420833
2,4,178366.01516243
2,4,178380.740374055
2,4,178396.064168473
2,4,178412.389505666
2,4,178428.141652553
2,4,178442.908392548
2,4,178456.671514647
2,4,178479.702821128
2,4,178600.880453011
2,4,178885.259488496
1,3,179378.895228485
1,3,179881.008025214
1,3,180354.638074359
1,3,180862.647000197
2,4,181196.451999629
2,4,181334.419972661
2,4,181391.943206661
2,4,181431.067243355
2,4,181445.373935677
2,4,181457.613381746
2,4,181498.381373645
2,4,181665.913723268
1,3,182060.316827466
1,3,182555.480339602
1,3,182962.245227761
1,3,183353.895224095
1,3,183725.147230749
2,4,184040.336784348
2,4,184234.52083946
2,4,184305.794191543
2,4,184362.135799399
2,4,184386.3035603
2,4,184400.307543653
2,4,184413.066594858
2,4,184425.584944034
2,4,184440.491208537
2,4,184461.897019783
2,4,184656.585141281
1,3,185229.590179088
1,3,185891.930237391
1,3,186409.970876451
1,3,186988.916344414
1,3,187542.463253102
2,4,187807.482370309
2,4,187864.307047709
2,4,187902.493769213
2,4,187939.414084662
2,4,187963.308440995
2,4,187986.091710447
2,4,188009.865186441
2,4,188039.758346666
2,4,188099.198678345
2,4,188221.461093214
2,4,188483.658339994
1,3,188937.849679227
1,3,189420.457349206
1,3,189848.792910613
1,3,190608.863778903
1,3,191348.902200287
1,3,191693.992529759
1,3,192042.697821613
2,4,192374.305444712
2,4,192608.716224745
2,4,192810.003484239
2,4,193005.234379891
2,4,193116.400996052
2,4,193137.000795343
2,4,193243.730693341
2,4,193359.424564638
2,4,193423.050634095
2,4,193604.961197343
2,4,193806.97402114
2,4,193888.426623297
2,4,193918.726209119
2,4,193944.743840274
2,4,193963.639975025
2,4,193980.305987773
2,4,193994.890774171
2,4,194010.53357792
2,4,194026.548855921
2,4,194040.629694619
2,4,194053.621960943
2,4,194066.738322402
2,4,194078.503490168
2,4,194089.109536973
2,4,194100.643573762
2,4,194111.530377709
2,4,194121.493616154
2,4,194131.602420059
2,4,194141.287523962
2,4,194166.683417536
2,4,194205.897783018
2,4,194235.885989403
2,4,194257.563477152
2,4,194278.706370529
2,4,194299.505568251
2,4,194315.745731333
