TIME_SAMPLE,MINACCX,MINACCY,MINACCZ,MAXACCX,MAXACCY,MAXACCZ,MEDIANACCX,MEDIANACCY,MEDIANACCZ,MEANACCX,MEANACCY,MEANACCZ,ARMEMANX,ARMMEANY,ARMMEANZ,RMSX,RMSY,RMSZ,VARX,VARY,VARZ,STDX,STDY,STDZ,KURTX,KURTY,KURTZ,SKEWX,SKEWY,SKEWZ,MODEX,MODEY,MODEZ,TRIMX,TRIMY,TRIMZ,RANGEX,RANGEY,RANGEZ,SMV,SMA,EVA,AAE,FREEZE
773250,-60,1009,89,-10,1058,138,-30,1029,108,-32.6315789473684,1033.34586466165,111.458646616541,-29.4573643410853,1033.22953069491,110.618278512071,33.9614996524979,1033.40396354944,111.879432957077,89.2344497607653,120.985532011848,94.6895648211437,9.4463987720594,10.9993423445153,9.7308563251722,3.6039802389629,2.35793098850689,2.45693050132836,-0.321016100123345,-0.093429017974604,0.162404682967667,-30,1039,108,-32.3529411764706,1033.45378151261,111.302521008403,50,49,49,1039.93860574053,1177.43609022556,139.890145182695,1081594.14285714,1
775328,-60,1000,89,-20,1058,138,-40,1039,108,-39.8496240601504,1033.34586466165,110.323308270677,-37.6948512045348,1033.23729402605,109.278314953727,40.837105344678,1033.39989639281,110.830256990867,80.2802460697197,112.515835042151,112.962861699704,8.95992444553634,10.6073481625782,10.6283988304779,2.96974522398809,3.37455355250334,2.78373887348396,-0.1562633671304,-0.43182442115433,-0.115072573072421,-40,1039,108,-39.6638655462185,1033.6218487395,110.453781512605,40,58,49,1040.07626104987,1183.51879699248,149.326385904181,1081866.36090226,1
777406,-70,1009,79,-20,1058,148,-40,1029,108,-44.2857142857143,1032.96240601504,113.96992481203,-41.8082478856373,1032.8602423901,112.501849850072,45.4137205592935,1033.01348352423,114.705245011214,101.948051948052,106.324333561176,169.42333105491,10.0969327990262,10.3113691409616,13.0162717801569,3.01044667126455,3.03459700398469,2.84700476145977,-0.173681245704574,0.0142736845187086,0.259877016375291,-40,1029,108,-44.2016806722689,1033.03361344538,113.941176470588,50,49,69,1040.30625680402,1191.21804511278,188.460218634776,1082336.55639098,1
779484,-262,921,-29,343,1098,316,-101,1029,99,-79.3759398496241,1034.3984962406,91.1278195488722,0,1033.82892784883,0,111.107378801141,1034.67300053936,101.50180560637,6090.10002278425,572.271815903394,2013.47596263386,78.0390929136433,23.9222034082021,44.8717724480977,13.0113622616204,9.25380223911783,11.3709161422375,1.96144821104985,-1.41228750197492,1.28840600099642,-101,1029,99,-82.4453781512605,1035.68907563025,90.4621848739496,605,177,345,1045.37575799073,1219.98496240602,7515.33073588761,1093195.68421053,1
781562,-202,990,99,-90,1049,178,-131,1019,148,-130.556390977444,1021.09022556391,141.857142857143,-128.039398529755,1020.98121359443,139.300323332034,131.940918653152,1021.14466583899,143.052201419017,366.188083845979,112.022100706311,343.062770562771,19.1360414884056,10.5840493529798,18.5219537458328,4.90954584532406,3.1564716414641,2.36548193224037,-1.07352096505762,-0.0919762746624825,-0.292717488478897,-121,1019,148,-129.319327731092,1021.19327731092,142.36974789916,112,59,79,1039.4764234388,1293.5037593985,522.645319284201,1080608.76691729,1
783640,-404,921,-108,111,1117,346,-131,1029,79,-139.345864661654,1028.18045112782,80.593984962406,-109.908183076459,1027.62470891347,0,157.512787403083,1028.45604407114,113.820429737213,5433.86431989064,571.088402825246,6508.63693324221,73.7147496766464,23.897455990654,80.6761236875087,6.22689069622817,7.45445798739469,3.32051929122823,-0.169842672786438,-0.196297668550879,0.199694961249909,-121,1019,49,-138.613445378151,1028.16806722689,79.4285714285714,515,196,454,1046.44833675382,1266.03007518797,7433.10417059734,1095487.20300752,1
785718,-161,1000,89,-101,1058,158,-121,1029,118,-119.12030075188,1027.04511278195,120.187969924812,-118.086378908806,1026.95741790252,118.110398958101,119.675406861722,1027.08894051553,121.239494545276,133.561175666439,90.7100706311233,255.79015721121,11.5568670350765,9.52418346269764,15.9934410684884,5.52996534591059,3.37327531681573,2.62994481044977,-1.0804016884549,-0.0245093350618424,0.326823018718389,-121,1029,118,-118.310924369748,1027.1512605042,119.798319327731,60,58,69,1041.07627683465,1266.35338345865,266.37649391186,1083932.90977444,1
787796,-131,1009,79,-90,1049,138,-111,1029,118,-113.774436090226,1028.0977443609,114.586466165414,-113.22244379152,1028.00344282174,112.847612311294,114.04892763519,1028.14488388341,115.389956691487,63.0093415356572,97.6646160856689,186.18375484165,7.937842372815,9.88254097313383,13.6449168132917,3.05605751361736,2.52345553884737,2.71441070746681,-0.086232901620402,-0.00793712958082087,-0.408462375897949,-111,1029,128,-113.605042016807,1028.0756302521,114.966386554622,41,40,59,1040.8207345729,1256.45864661654,196.914897377868,1083403.90225564,1
789875,-141,1000,99,-90,1049,148,-111,1029,118,-114.827067669173,1027.12781954887,121.300751879699,-114.136113523769,1027.04874239333,120.259666642923,115.166828975363,1027.16725581989,121.804879095333,78.7350193665982,81.6274777853725,123.484620642515,8.87327557143348,9.03479262547694,11.1123634138969,2.85637821651307,2.74583112510806,2.44417258361333,0.0548632778986712,-0.278392600723722,-0.193519307558218,-121,1029,128,-114.697478991597,1027.48739495798,121.546218487395,51,49,49,1040.71854333382,1263.25563909774,141.759298698821,1083172.39849624,1
791953,-151,1000,89,-101,1049,148,-121,1029,118,-122.578947368421,1027.2030075188,120.406015037594,-121.937240579422,1027.10827833736,119.228943101119,122.902645009682,1027.2502605229,120.969827841988,80.0637958532696,97.8145363408522,137.121781727045,8.94783749591316,9.89012317116689,11.709901012692,2.7827127744004,2.63052267446548,2.69004457366639,-0.259165091536539,-0.228050111960701,-0.242240959567904,-121,1029,118,-122.176470588235,1027.40336134454,120.714285714286,50,49,59,1041.58043037938,1270.18796992481,155.805811561194,1084981.85714286,1
794031,-141,1000,79,-101,1049,138,-121,1029,118,-122.954887218045,1027.95488721805,115.075187969925,-122.262022666755,1027.86281384057,113.891515693689,123.293555191988,1028.00095082019,115.630634388222,84.0282524493051,95.4221918432445,129.115516062885,9.16669255780432,9.76842832001364,11.3629008647829,2.66934953266383,3.06607494793426,3.50171981907727,0.15838297254409,0.0836591967469834,-0.34010236986996,-121,1029,118,-122.932773109244,1027.90756302521,115.09243697479,40,49,59,1041.76045612179,1265.98496240602,148.62662905026,1085357.69924812,1
796109,-141,1000,99,-101,1049,158,-121,1029,138,-118.744360902256,1025.10526315789,132.473684210526,-117.812121422414,1024.999223666,131.207638370131,119.203276182459,1025.15830796564,133.061040885391,110.025062656641,109.579744816587,157.145135566188,10.4892832289266,10.4680344294708,12.5357542878834,2.6315356061546,2.76181614257321,3.27089760790842,0.0144670859721105,0.0668640616696255,-0.54139093117191,-121,1029,138,-118.478991596639,1024.96638655462,133.126050420168,40,49,59,1040.55295139809,1276.32330827068,176.232540922012,1082864.21804511,1
798187,-141,1000,99,-101,1049,168,-121,1029,128,-121.526315789474,1024.07518796992,130.563909774436,-120.89920833063,1023.98910271952,129.416451044638,121.837220383086,1024.11806180307,131.140428663609,76.2360446570973,88.4791524265208,152.02050580998,8.73132548111095,9.40633575982278,12.3296595983011,2.87199322490852,3.3072033301321,3.14537138029884,-0.0353168029888333,-0.40663725004997,0.26785419960319,-121,1029,128,-121.420168067227,1024.3781512605,130.352941176471,40,49,69,1039.60182494697,1276.16541353383,161.100246163613,1080859.92481203,1
800265,-151,990,69,-80,1058,148,-121,1029,118,-121.721804511278,1026.6015037594,114.729323308271,-120.364458739127,1026.48084656587,111.576065466646,122.350077046904,1026.66169725061,116.094562182822,154.505354294828,124.52939166097,317.517088174983,12.4300182741148,11.1592737963082,17.8190091805067,3.68131154114703,3.0899899999502,2.68410505302496,0.425683018767991,-0.181703930151868,-0.596847133130444,-121,1029,128,-122.09243697479,1026.73109243697,115.63025210084,71,68,79,1040.36485100362,1263.05263157895,363.162851961542,1082481.72932331,1
802343,-2151,500,-1623,1373,1980,623,-151,1039,89,-218.729323308271,1063.64661654135,39.8345864661654,0,1007.34260754575,0,427.685597050932,1090.43410338937,278.301291808997,136095.729209387,58139.5484164958,76439.5481886535,368.911546592658,241.121439147364,276.47703012846,13.1846176231522,5.6775607144404,22.0467383156033,-1.46925277019115,0.766357580383108,-3.96613378258769,-131,1019,89,-191.90756302521,1056.01680672269,77.7142857142857,3524,1480,2246,1148.26703040904,1502.55639097744,199494.641194735,1449413.11278195,1
804421,-1494,225,-1019,1454,1892,574,-292,1029,69,-281.293233082707,1085.84210526316,53.4511278195489,-307.847624757475,926.562296096652,0,451.345157421479,1140.10131128773,225.970638188479,125530.405787195,121692.906698565,48570.9010025063,354.302703612596,348.845104163101,220.388069101996,8.69400306697392,3.35608732232287,12.5960151209855,-0.173907949271954,-0.00987854774354719,-2.50195288973682,-303,1009,49,-267.605042016807,1088.01680672269,76.3613445378151,2948,1667,1593,1187.03357342235,1582.21052631579,166233.04175228,1554606.18045113,1
806500,-2171,303,-1564,1252,2000,722,-282,1029,69,-329.451127819549,1064.5037593985,27.2706766917293,-428.915545112746,857.849547706539,0,544.472615079426,1146.83561696122,298.929958854498,189335.961608567,183442.948849396,89286.7595124174,435.127523386612,428.302403506443,298.808901327282,7.12372121216686,2.36000860075061,11.9458357763978,-1.09655262649345,0.171796353280755,-2.4124696679228,-343,980,49,-302.605042016807,1060.94117647059,57.5210084033613,3423,1697,2286,1198.11959011052,1641.87218045113,275262.580037942,1701041.48120301,1
808578,-1777,215,-1683,1787,2019,712,-303,1029,89,-341.759398496241,1115.0977443609,38.8045112781955,-212.1057171335,930.692987780896,0,563.395492707394,1182.48024669953,351.558089404246,202134.805308726,155989.407040328,123012.203918888,449.594045010303,394.954943050886,350.730956601906,7.08296184102937,2.97421695195569,12.1055226823342,-0.0652444678658872,0.19776467478767,-2.63357760206683,-323,1019,128,-331.033613445378,1115.02521008403,81.890756302521,3564,1804,2395,1267.51510913511,1747.88721804511,277454.134130242,1839267.10526316,1
810656,-1646,196,-1277,1575,2245,831,-282,1049,99,-318.082706766917,1096.03007518797,69.1428571428571,-443.182923381535,869.26825200532,136.43925437032,543.043130980646,1182.35597606446,314.912304298349,195186.80371383,198173.756664388,95104.0930735931,441.799506239912,445.167110941934,308.389515181034,5.90468100677261,2.67279793417093,8.35607416615188,-0.293695422430601,0.227786782144425,-1.79610623781853,-313,1019,99,-304.058823529412,1088.8487394958,97.436974789916,3221,2049,2108,1239.74808191198,1724.68421052632,279947.283831575,1792031.2556391,1
812734,-1929,323,-1891,1424,2098,663,-262,1039,89,-330.383458646617,1095.33834586466,9.55639097744361,0,925.802879488855,157.289580796097,570.224286436579,1160.7893930587,371.383382155628,217638.889724311,148784.604351789,138878.491114149,466.51783430466,385.726074244131,372.664045910186,7.40821980571229,2.77358989034763,14.4419318333153,-0.919771000093651,0.0982653627936938,-3.13100922457937,-292,1009,118,-299.554621848739,1091.52941176471,65.2521008403361,3353,1775,2554,1241.3318825553,1703.30827067669,331265.166514136,1810513.36842105,1
814812,-1858,323,-2217,292,2333,386,-343,1019,89,-401.436090225564,1052.44360902256,-15.6165413533835,0,938.062900773596,0,539.073355589726,1098.56782707154,413.364455332496,130429.823536113,99965.3395989976,171918.920027341,361.150693666942,316.172958361397,414.631064956958,6.79876840153559,5.666440310248,16.3302388720688,-1.5587706979079,0.593492475430507,-3.62027286646403,-333,1019,108,-374.226890756303,1043.75630252101,59.4033613445378,2150,2010,2603,1200.6506616753,1683.58646616541,274602.476043894,1668321.52631579,1
816890,-939,107,-2297,1464,2245,653,-323,990,99,-287.548872180451,992.142857142857,2.90977443609023,-804.758139975894,877.788625449368,0,421.154642717739,1029.90956972178,332.153544981247,95404.2040328092,76944.8051948053,111153.249373434,308.875709684024,277.389266545779,333.396534735191,13.4845445600175,8.5588476316106,24.0636552298553,2.37580033923372,1.03584264624798,-4.12275584773113,-313,970,108,-312.546218487395,981.638655462185,54.9243697478992,2403,2138,2950,1107.36438827316,1534.15037593985,156190.290679044,1348410.93233083,1
818968,-1767,284,-1534,1383,1892,722,-333,1049,59,-358.676691729323,1083.31578947368,-14.8571428571429,-572.039806154,952.682624976072,0,579.195890609773,1135.12702412649,320.43042011541,208385.720437457,115811.020733652,103231.093073593,456.492848177775,340.310183117773,321.295958694773,5.61167560177499,2.9066514313679,11.7423227780219,-0.27938522421971,0.09143456401792,-2.49514079680152,-363,1049,69,-347.81512605042,1080.33613445378,20.7563025210084,3150,1608,2256,1236.03746962077,1714.15789473684,305274.297136914,1726656.89473684,1
821046,-2020,313,-2178,1535,2156,594,-303,1049,69,-359.18045112782,1103.58646616541,1.63157894736842,-935.287713921388,904.51947920336,0,619.933497524842,1183.90697980969,348.340221298713,257241.088402825,185124.56254272,122257.476874003,507.189400917276,430.261040000975,349.653366741982,6.09526903856922,2.73228153043269,17.236287408399,-0.615120529286595,0.308298543996419,-3.22708280139476,-353,1058,89,-336.764705882353,1095.90756302521,45.3193277310924,3555,1843,2772,1271.86104782414,1735.39097744361,319030.085129906,1907294.18796992,1
823125,-1919,284,-1940,1707,2147,584,-272,1058,89,-335.323308270677,1131.71428571429,28.6466165413534,-925.979989175944,903.978599890998,0,608.905921347979,1220.10954765163,333.985727487588,260281.705285942,209465.008658009,111564.669628617,510.178111335583,457.67347384135,334.012978233806,6.10904582071282,2.68958239982358,13.6069727844361,-0.47190722788615,0.280325632018339,-2.67055384278198,-303,960,89,-316.63025210084,1125.59663865546,65.6974789915966,3626,1863,2524,1292.45417473866,1767.38345864662,331468.539512699,1970980.19548872,1
825203,-1979,303,-1821,2454,2107,574,-282,1068,79,-300.556390977444,1151.81954887218,50.2857142857143,0,951.990593091158,0,666.171386198382,1233.08235338341,326.415552297918,356127.824447482,195272.027796765,104806.478354978,596.764463123838,441.895946798298,323.738286822826,9.18953642591716,2.6979030268797,13.0364467466952,0.725137907593022,0.326894487859514,-2.42093191026969,-252,1049,39,-304.495798319328,1145.19327731092,83.5546218487395,4433,1804,2395,1326.48406198552,1825.3984962406,389993.141555379,2070823.51879699,1
827281,-1606,176,-1336,1868,2117,940,-313,1049,89,-339.729323308271,1107.27819548872,52.8571428571429,-215.016187555301,869.834693427712,0,587.216756229752,1193.07397876116,333.179036970653,231145.441330599,198855.672020961,109034.199134199,480.775874322536,445.932362607785,330.203269417792,7.84745328151467,2.69069837958918,8.57663851364231,0.468113114009541,0.164759007908016,-1.69221088036275,-323,1019,89,-337.512605042017,1100.68067226891,78.7142857142857,3474,1941,2276,1271.13480188609,1762.61654135338,299118.759712885,1879257.30827068,1
829359,-2131,303,-1801,1959,2078,930,-323,1019,69,-381.96992481203,1057.95488721805,20.5112781954887,-619.344839412006,849.632647994982,0,626.343956528439,1139.48123666948,360.363037501063,248272.43848257,180506.134313055,130421.418432445,498.269443657314,424.860135000985,361.139056919138,7.29557339391317,2.80326622725558,12.257444924474,-0.205002593363712,0.261275516305709,-2.47659090230884,-353,1009,69,-366.974789915966,1048.60504201681,57.6134453781513,4090,1775,2731,1241.33142361817,1737.41353383459,322623.25164342,1820585.7593985,1
831437,-1202,401,-1396,676,1862,1079,-353,990,99,-322.759398496241,992.751879699248,44.2631578947368,-706.267333805826,936.688038048773,0,427.188826203452,1017.18036489938,277.910395577288,78909.9719753929,49471.5667578036,75845.225677831,280.909188129176,222.422046474273,275.400119240771,5.6381594859076,6.23510859220687,13.8906040884952,0.720072993821715,0.518435618958398,-2.21821719071663,-424,990,118,-332.806722689076,989.084033613445,69.4453781512605,1878,1461,2475,1104.96295824838,1552.75187969925,93750.2557446335,1294380.37593985,1
833515,-1656,264,-2049,1656,1990,653,-303,1039,59,-347.751879699248,1108.66917293233,6.92481203007519,0,980.906271480721,0,584.69135229077,1159.80706523604,363.268547487922,222606.339485076,116883.920027341,132915.448849396,471.811762766759,341.882903970557,364.575710723296,6.31837604636153,3.09277071598075,15.2960988203657,0.12917419592403,0.221820854081663,-3.08599583482557,-282,1000,49,-344.033613445378,1106.10084033613,53.3445378151261,3312,1726,2702,1270.20766157098,1753.07518796992,305890.318028055,1818980.44360902,1
835593,-2040,235,-1900,1565,2205,1138,-292,1039,89,-345.962406015038,1100.00751879699,34.9774436090226,0,911.611728562944,117.42918892038,626.990610427229,1174.21374429583,350.776367719343,275498.657666894,170039.871155161,122743.522214627,524.879660176401,412.35891060478,350.347716154433,6.3168773817838,3.10706378131976,13.7080661145379,-0.596642296801,0.334766024198372,-2.41470827929345,-353,1000,89,-323.260504201681,1091.40336134454,68.9579831932773,3605,1970,3038,1270.10713268086,1752.76691729323,345094.125501764,1894939.20300752,1
837671,-2131,284,-2663,2141,2647,643,-303,1058,79,-329.293233082707,1146.85714285714,44.9398496240602,-598.1459866267,894.202951237379,0,671.356521490161,1256.12816021583,398.900170299113,344878.617908407,264565.865800866,158291.920596947,587.263669835286,514.359665799007,397.859171814534,6.82225577731693,2.80101271646003,21.0886274979297,-0.222370705170262,0.502144787519471,-3.49122228479651,-333,1019,9,-309.957983193277,1127.78151260504,93.344537815126,4272,2363,3306,1333.71764033604,1846.33834586466,466432.30103782,2187698.87969925,1
839750,-1929,333,-1633,2343,2098,594,-272,1039,69,-318.330827067669,1094.67669172932,29.9924812030075,-290.121543111902,900.947565329848,0,643.110486420771,1170.86966586213,309.204910523312,314622.162451584,173926.432558669,95425.6135794031,560.911902576139,417.044880748666,308.910364959486,10.1055343914836,2.87876221603629,11.7742514793198,0.619275349841972,0.258972024263336,-2.5063790330881,-272,1000,59,-308.235294117647,1086.66386554622,67.0336134453782,4272,1765,2227,1259.73350249212,1731.52631578947,359684.6759443,1880134.54887218,1
841828,-2242,284,-1841,1909,2303,1069,-282,1029,69,-390.684210526316,1093.48872180451,14.7744360902256,0,881.707324908556,0,678.988561144747,1184.82556058795,375.387489026064,310727.611642743,209670.494190021,141763.372977899,557.429467863642,457.897908042852,376.514771261234,6.71892911066852,2.98145999715227,11.6501858781948,-0.920279831865423,0.520595955416716,-2.30234833229683,-303,1000,79,-354.90756302521,1077.94957983193,54.0336134453782,4151,2019,2910,1278.16764768035,1779.95488721805,419116.694343379,2005752.84210526,1
843906,-2090,245,-2079,1474,2078,544,-303,1029,79,-382.669172932331,1084.67669172932,14.7067669172932,0,889.735912469451,170.67387238463,616.572511270277,1155.37709887357,343.161572239163,235496.616997038,159572.508316245,118434.057302347,485.279936734498,399.465277985766,344.142495635669,6.377016612759,2.85530730477223,17.6433325680032,-0.655973704899964,0.114272317730397,-3.44574660065575,-303,1009,69,-364.966386554622,1082.26050420168,64.8739495798319,3564,1833,2623,1249.44134173561,1734.42857142857,341459.315494352,1832817.76691729,1
