A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45
770781,-151,950,306,-10,1009,386,-80,990,336,-79.8345864661654,985.669172932331,337.804511278195,-69.6711205414828,985.531774200492,337.081191051306,83.1344594368945,985.737714661087,338.173421720121,541.851218956482,136.147300068353,251.264524948735,23.277697887817,11.6682175188995,15.8513256527249,4.25082779360314,2.8360101137025,3.43337667315722,-0.32280553107943,-0.170167690755069,0.537781778058359,-70,990,336,-79.3361344537815,985.714285714286,337.09243697479,141,59,80,1045.38606743149,1403.30827067669,551.02386196309,1092951.44360902,1
772859,-212,941,257,40,1049,396,-90,980,336,-88.1804511278196,985.360902255639,332.300751879699,-84.1867388783859,985.103281578516,330.800498960379,92.5222996895863,985.490797918456,333.02297330947,790.527796764639,257.944520391889,484.151287309182,28.1163261605182,16.0606513065906,22.0034380792907,7.53166157448284,5.63066010864585,4.67617639403489,-0.171865897087617,0.59167830353649,-0.29605635509512,-70,980,336,-87.563025210084,984.941176470588,332.647058823529,252,108,139,1044.23941988804,1406.44360902256,833.973822431499,1090656.78947368,1
774937,-151,950,287,-40,1049,386,-90,980,336,-88.406015037594,984.721804511278,336.781954887218,-82.4095694223437,984.446409559533,335.75210146407,91.2283757465482,984.861090926559,337.292180516528,510.833902939166,276.414445203919,346.535429482798,22.6016349616386,16.6257163816757,18.6154621076888,2.7348853849199,4.19667362405594,3.34357321604109,-0.286647683274452,0.733994848391679,-0.019610337110535,-80,990,336,-87.9915966386555,983.823529411765,336.840336134454,111,99,99,1044.90116416895,1409.90977443609,560.955039611851,1092040,1
777015,-121,950,297,-30,1019,376,-80,980,336,-82.406015037594,985.052631578947,338.563909774436,-77.8967834231553,984.897966832955,337.821763544865,84.3965754926538,985.130074232786,338.930660284966,334.546024151287,153.732057416268,250.353839143313,18.2905993382198,12.3988732317202,15.8225737205839,2.75773930145895,3.22446212972399,2.85247347762691,-0.00227190016520205,0.14451111511773,-0.153090248018192,-80,980,336,-82.3781512605042,984.949579831933,338.773109243697,91,69,79,1045.15721645132,1406.02255639098,342.412059627756,1092478.03759398,1
779093,-141,950,297,-20,1039,376,-80,990,336,-80.8496240601504,986.90977443609,333.984962406015,-75.4837529758107,986.704664297665,333.207852808808,83.0971439842902,987.013079725326,334.369724679067,371.265094554568,205.461494645705,259.105832763727,19.268240567176,14.3339280954561,16.0967646675886,4.10170813986551,4.6960228490105,2.67226560541196,-0.325706108067283,0.55765925825862,-0.112668588140117,-80,990,336,-80.4705882352941,986.436974789916,333.899159663866,121,89,79,1045.33842466475,1401.74436090226,371.672550109908,1092903.06766917,1
781171,-121,960,297,-30,1009,366,-80,990,326,-84.781954887218,985.578947368421,329.541353383459,-80.910155285312,985.437993824305,329.048790396113,86.3432562203722,985.649467194322,329.789645874936,269.202096149464,140.06379585327,164.94714057872,16.4073793199726,11.8348551259941,12.8431748636667,3.32106152941751,2.45869278905098,3.0358508687116,0.339809333836343,0.0714719806245675,0.295734651769335,-80,980,326,-85.2016806722689,985.453781512605,329.361344537815,91,49,69,1042.87782934147,1399.9022556391,274.456975898275,1087721.2406015,1
783250,-151,960,287,-20,1029,376,-80,990,326,-81.0451127819549,986.503759398496,330.548872180451,-74.3861018115867,986.294441823352,329.759091657004,83.6780888667456,986.608815532893,330.941161887697,436.997949419002,208.857940305309,261.461608566872,20.9044959140134,14.4519182223437,16.169774536674,3.60893772737682,2.92690925724305,3.35143084244242,-0.121092369612932,0.290519287255286,-0.00774970022139691,-80,990,326,-81.0252100840336,986.235294117647,330.705882352941,131,69,89,1043.90250011695,1398.0977443609,438.806552440581,1089921.03007519,1
785328,-141,950,287,0,1039,386,-70,980,336,-76.218045112782,985.548872180451,336.932330827068,0,985.314681030833,336.011254742391,79.8338029297463,985.666722182526,337.388912377821,568.520277967646,234.067669172932,310.215083162452,23.8436632665295,15.2992702170049,17.6129237539499,3.19151605254923,3.71987959559733,3.16349045834669,-0.0650724873146479,0.45892203552557,-0.0379206125173212,-70,980,326,-76.0504201680672,985.084033613445,337.09243697479,141,89,99,1044.77377265791,1398.6992481203,569.204267033851,1091743.60150376,1
787406,-141,960,297,30,1019,376,-70,980,346,-73.5413533834586,983.541353383459,341.571428571429,-68.295341524098,983.357232515254,340.760280307515,77.3917385966197,983.633699930568,341.973936042399,585.55320118478,183.038049669628,277.21645021645,24.1982065695948,13.5291555416304,16.6498183238271,5.16920705477941,2.59518882856397,2.78178830677757,0.221966336068945,0.251087629971422,-0.0559158183060322,-70,990,346,-73.4789915966387,983.260504201681,341.63025210084,171,59,79,1044.18223199737,1399.10526315789,598.275787747118,1090470.90977444,1
789484,-161,950,287,10,1039,415,-80,990,326,-76.2406015037594,989.864661654135,331.15037593985,-69.4662067568636,989.590616170947,329.885953563012,80.706932927453,990.00265056226,331.81135368774,706.29015721121,275.269423558897,441.522670312143,26.5761200556291,16.5912453890266,21.0124408461307,3.65961055354103,4.07777326476816,5.30859536038562,0.0970130707367002,0.473799240563097,0.932454844025641,-80,990,326,-76.4957983193277,989.319327731092,330.285714285714,171,89,128,1047.13089998048,1397.40601503759,728.415614284268,1096717.63157895,1
791562,-121,960,297,0,1019,376,-70,990,336,-71.8947368421053,986.691729323308,335.496240601504,0,986.56064354757,334.679246850633,74.7975714293541,986.757391852698,335.904200001946,429.049441786284,130.563340168603,275.979152426521,20.7135086787894,11.4264316463454,16.6126202757578,3.78863329796683,2.96816051947523,2.76241770077171,0.384163984304636,0.183415372319685,0.073170183823083,-80,990,326,-72.1428571428571,986.529411764706,335.495798319328,121,59,79,1044.98166842975,1394.08270676692,439.818840675596,1092116.45864662,1
793640,-131,941,297,10,1029,396,-60,980,346,-64.1052631578947,985.827067669173,341.345864661654,-60.6702496798779,985.677134895202,340.513198521928,67.2592336506906,985.90238425424,341.766540815587,417.458532695375,149.628958760538,289.546138072454,20.4318019933479,12.2322916397762,17.0160553029324,3.92933368084922,5.27424744600241,3.82191863011879,0.203577567405613,0.431585595278053,0.352525981500677,-70,980,346,-64.3697478991597,985.378151260504,340.957983193277,141,88,99,1045.55686488171,1391.42857142857,419.109421880269,1093331.68421053,1
795718,-171,960,277,30,1039,386,-70,990,326,-70.2330827067669,992.135338345865,326.218045112782,0,991.867084124628,324.774551419414,77.358699711491,992.269844149777,326.930989935875,1059.64980633402,268.936090225564,469.186944634313,32.552262691463,16.3992710272611,21.6607235482639,4.31318379394735,2.8611730822504,2.8172143053534,-0.195247238285471,0.205351039292589,-0.0488342585867406,-70,990,326,-69.9495798319328,991.941176470588,326.268907563025,201,79,109,1047.4933770254,1389.33834586466,1104.21565787442,1097467.68421053,1
797796,-131,950,267,-20,1039,366,-80,990,326,-82.1954887218045,991.278195488722,322.037593984962,-75.4373796100179,991.094956516049,321.112358171988,84.7150020890478,991.36982773249,322.49726932457,423.719070403281,183.050808840283,298.521303258146,20.5844375780171,13.529627076911,17.2777690474825,3.11635805932432,3.88719379552295,3.54976009308598,0.255327132690048,0.0526842622337434,0.0346780589118719,-90,990,316,-82.4789915966387,991.319327731092,321.848739495798,111,89,99,1045.86221884939,1395.51127819549,448.782737666862,1093995.2556391,1
799875,-646,450,118,494,1509,445,-70,990,326,-64.1578947368421,994.383458646617,327.067669172932,0,974.689095445579,318.726471864761,134.634872422343,1001.38954210517,329.668778866605,14116.45215311,14088.4806334017,1721.18478013215,118.812676735734,118.694905675862,41.487164040606,15.140350951032,13.4980176530531,11.702737328619,0.45528752557019,-0.969107942766701,-1.85698581566523,-70,990,326,-67.8739495798319,998.075630252101,329.823529411765,1140,1059,327,1057.54863547675,1417.41353383459,20234.1035683089,1129589.06766917,1
801953,-4989,58,-495,2454,4127,1217,-181,1000,386,-254.127819548872,1066.32330827068,357.84962406015,0,720.583544709925,0,782.455086510411,1160.56902364599,425.003989366504,551803.915356574,211465.02346776,52970.3105491,742.835052590125,459.853262973919,230.152798264762,16.5444752165773,16.5057824605328,5.55288877038682,-2.07242395955656,1.99508339975081,-0.352915133492417,-191,941,287,-209.680672268908,1057.94957983193,363.596638655462,7443,4069,1712,1298.08169750314,1893.71428571429,551849.524016687,2139784.81203008,1
804031,-4545,-294,-1306,4171,3941,1148,-171,990,396,-339.774436090226,990.406015037594,352.097744360902,-469.4441097999,613.632944580655,0,878.424170066142,1117.42679025471,456.103973438586,661153.43358396,269766.879357485,84694.8161312372,813.113419876932,519.390873386783,291.023738088901,14.4186663603047,10.2059703148166,13.8209382682523,-0.284897744462228,1.24826642528576,-2.19330422303894,-90,960,396,-304.529411764706,974.747899159664,370.957983193277,8716,4235,2454,1289.46707531862,1932.03759398496,679096.453843403,2228302.4887218,1
806109,-2919,-1147,-2514,3212,3470,2346,-202,1009,396,-346.263157894737,1012.7969924812,378.15037593985,0,653.827089715694,0,881.100119766552,1185.09681721175,589.905701652481,661412.271132377,381565.632718159,206543.992367282,813.272568781449,617.709990787068,454.471112797372,6.7301144538883,6.59968293478447,19.0570873045509,0.0127670365597265,0.74265260953948,-2.07061566138474,-212,872,326,-338.705882352941,985.327731092437,400.327731092437,6131,4617,4860,1368.46499328382,2060.62406015038,662785.122696794,2528780.62406015,1
808187,-2121,-264,-2316,1535,3715,811,-222,970,386,-257.233082706767,947.518796992481,354.481203007519,0,628.636910559086,244.581695151921,602.212412254749,1086.32587641759,463.54730639187,298737.074048758,284450.766689451,89895.0848712691,546.568453214013,533.339260405092,299.825090463205,6.31608757792321,7.31867469062443,48.4765175680055,-0.202212054575933,0.823200166084554,-5.2929268593903,-191,872,504,-252.344537815126,936.663865546219,371.672268907563,3656,3979,3127,1201.24275939302,1767.59398496241,321693.645728927,1757639.80451128,1
810265,-2969,-235,-1158,2131,2882,1495,-171,1009,376,-281.451127819549,1044.8045112782,349.631578947368,0,46846.5733202573,0,730.953291452822,1135.77807784147,438.814183018331,458525.537366142,199878.219070403,70848.3405103668,677.145137593221,447.077419548788,266.173515794428,7.2404287761531,5.54885772958705,12.2383235510828,-0.951257510183712,0.37787920722673,-1.06649442597788,-202,1000,376,-247.932773109244,1037.42016806723,358.571428571429,5100,3117,2653,1303.34766261745,1896.12781954887,458929.731190077,2016842.44360902,1
812343,-3363,49,-1475,2383,2745,1435,-212,990,376,-372.278195488722,1000.58646616541,331.684210526316,-257.847564717606,676.268975623923,236.539696677885,822.186691018055,1083.49250112772,488.731671386806,541471.111414901,174091.683754841,129820.323763955,735.847206568661,417.242955308824,360.305875283703,7.81898478885766,6.71929778216586,15.2205871121547,-1.09533575698475,0.738906465525614,-2.54797251326199,-212,931,297,-326.798319327731,991.714285714286,360.235294117647,5746,2696,2910,1277.45468767867,1906.32330827068,587325.775839594,2088805.60150376,1
814421,-2585,166,-2287,1515,4362,1247,-252,970,356,-285.075187969925,971.93984962406,330.285714285714,0,823.707337614577,0,530.112677765604,1046.84997596621,462.311941038805,201264.857940305,152373.466051492,105436.432900433,448.625520830353,390.350440055461,324.709767177448,12.8259697022222,44.2872653103578,34.133034093503,-1.81117951375259,4.72347035019116,-4.09590194410717,-272,970,356,-249.352941176471,959.058823529412,351.512605042017,4100,4196,3534,1162.61592352641,1712.53383458647,211527.524978302,1590646.65413534,1
816500,-2161,176,-643,1333,3509,801,-252,960,346,-289.12030075188,972.578947368421,318.736842105263,0,832.027674666117,304.930697760914,468.709819330513,1037.33884154622,364.240831674109,137129.394509,131148.139553429,31313.6499202552,370.309862829766,362.143810596604,176.956632880079,10.178590265249,20.3565002461342,10.3808954007236,-0.876092673039403,2.64267761384216,-1.87158919705023,-303,892,376,-272.378151260504,953.932773109244,332.873949579832,3494,3333,1444,1130.22866500432,1658.01503759398,142872.206311607,1428432.15037594,1
818578,-5000,-607,-1267,4252,3362,1891,-202,990,386,-312.263157894737,966.526315789474,376.142857142857,0,347.011268975395,287.0671310589,1054.626096305,1127.7250371427,483.771718053019,1022415.25598086,340148.145135566,93252.7748917749,1011.14551671896,583.22220905549,305.373173169771,12.6746111813119,4.93320759206072,15.3737408343811,-1.08606387483003,0.171653593814423,-0.918604001489006,-212,950,89,-253.663865546218,962.285714285714,380.81512605042,9252,3969,3158,1331.88372516527,1971.00751879699,1055350.1988935,2618035.03759398,1
820656,-5000,-715,-2841,3797,4774,1386,-181,990,356,-321.721804511278,1003.74436090226,366.541353383459,-209.144412095905,0,436.057926571228,894.456566230122,1139.50331483119,515.550249879074,701824.505354295,293169.343244475,132435.250170882,837.749667474894,541.451145759684,363.916542865094,15.3253288687163,19.8045546411529,47.3007710237711,-1.50071258183869,2.04173571649031,-4.77594294207534,-101,990,316,-244.731092436975,999.857142857143,372.159663865546,8797,5489,4227,1295.33951232087,1907.25563909774,740864.582654686,2364312.41353383,1
822734,-3727,19,-1920,969,4382,1059,-141,980,386,-294.887218045113,1004.41353383459,355.864661654135,-427.082847647309,554.800361954308,374.345386816603,796.66154925423,1126.39833563723,479.184269263688,551860.479608111,261895.804966963,103758.042150832,742.873124839034,511.757564640683,322.114951765409,10.7956385295768,16.5908614013898,21.5508639188806,-2.54560536619116,2.20336364196963,-3.08046454639825,-282,911,396,-197.243697478992,983.647058823529,382.025210084034,4696,4363,2979,1268.72917560529,1869.6015037594,565234.478463216,2133060.39849624,1
824812,-3646,156,-1534,1424,3264,1019,-161,1000,396,-373.684210526316,1090.59398496241,370.902255639098,0,814.580133309064,252.384364997698,838.120211378896,1178.85742121296,454.985664485397,567069.27830941,201827.076327182,69969.5585554795,753.040024374143,449.251684835106,264.517595927907,7.29338050911606,6.32296443107909,22.5260920093278,-1.82901848327179,0.772524617142099,-2.86045972258276,0,960,415,-302.134453781513,1082.53781512605,383.512605042017,5070,3108,2553,1367.03899695676,1992.6992481203,574076.457780325,2299162.26315789,1
826890,-5000,-558,-2504,2525,4745,1148,-141,970,366,-322.827067669173,968.345864661654,336.375939849624,0,833.503480507128,0,890.801539883406,1138.78468394643,473.51405883012,694532.113807245,361857.576441103,111908.20608339,833.38593329096,601.54598863354,334.526839107702,12.0844438546363,15.7879767155288,41.1389375198583,-1.804231704931,2.17208554762999,-4.69924587918862,-181,990,366,-260.134453781513,940.084033613445,356.46218487395,7525,5303,3652,1267.81254095916,1870.66165413534,711027.136527712,2314573.5037594,1
828968,-2919,19,-920,2161,2862,1000,-222,1019,376,-327.195488721805,1013.37593984962,322.759398496241,0,532.357625043093,0,766.599879950323,1107.18080313338,433.445134025665,484259.537252222,200425.493962178,84335.1537935749,695.887589523065,447.689059462232,290.405154557516,7.00416190323131,4.5805254472959,10.3259793803881,-1.28160270630137,0.246961398265987,-2.29133968152567,-353,931,376,-269,1011.71428571429,355.72268907563,5080,2843,1920,1275.45076335971,1905.6015037594,494686.172456443,2001399.39097744,1
831046,-2363,450,-574,979,1627,792,-232,950,386,-264.263157894737,961.639097744361,328.774436090226,0,926.644558271471,295.269258659827,457.076991260608,978.733914395516,390.547591277467,140138.028708134,33421.6111870585,44771.4184324447,374.350141856703,182.815784841076,211.592576505994,13.5483110476299,5.19029021512991,7.73815983991987,-2.0057727092505,0.665612938102624,-1.68529474213734,-222,950,405,-235.605042016807,955.294117647059,346.806722689076,3342,1177,1366,1117.14740066515,1642.69172932331,141873.137223568,1319366.87218045,1
833125,-1868,9,-1772,2292,4000,831,-191,1039,396,-284.804511278195,1047.93984962406,351.451127819549,-250.027619592231,452.016447734236,716.074033513589,643.586970012542,1160.44687399657,482.485038141158,335613.991797676,250341.284233311,110101.749487355,579.322010455046,500.341167837817,331.815836703667,5.90411470119584,10.9417311923363,20.370002073954,0.521742056770626,1.33432587614566,-3.39857906534057,-70,1039,514,-296.823529411765,1033.19327731092,386.478991596639,4160,3991,2603,1286.25421580665,1936.93233082707,336889.477202972,1993632.94736842,1
835203,-2414,-147,-643,1222,2578,930,-151,980,405,-219.428571428571,973.210526315789,367.691729323308,0,603.232826736093,0,600.387882141667,1083.72716303956,423.122771426034,314682.746753247,229048.000797448,44167.7603098656,560.965905161131,478.589595371074,210.161272145621,7.73131013575425,3.64145130106983,6.85395989002752,-1.69504823619549,0.245713294300815,-1.24828230755489,-90,970,366,-169.100840336134,961.857142857143,380.159663865546,3636,2725,1573,1194.8422879402,1741.24812030075,315900.875773268,1713963.05263158,1
837281,-2767,-294,-1227,1727,4137,990,-171,1000,396,-306.714285714286,1078.98496240602,359.240601503759,0,902.524038977632,318.42276689898,733.432813371016,1186.75151163836,461.310954771812,447212.538961039,246020.378560036,84388.4871269083,668.739515028863,496.004413851365,290.496965779177,6.65810015700379,13.650539373982,12.642355305917,-1.34656173819926,1.73174049398672,-2.09833732816893,-161,990,425,-257.747899159664,1063.45378151261,376.63025210084,4494,4431,2217,1336.38669453353,1959.31578947368,474512.602535034,2159110.63909774,1
839359,-2979,-392,-2485,1949,3176,1277,-171,1000,415,-344.518796992481,1008.78195488722,361.240601503759,0,947.290459319725,0,833.322659079506,1130.86244950447,519.473395875627,580095.069719754,263187.702096149,140413.578035999,761.639724357753,513.018227840054,374.717998014506,5.21671404791905,5.55874348505155,29.8066984313961,-0.984772126045807,0.627900734022379,-4.00355457008802,-1010,990,455,-303.159663865546,992.050420168067,387.697478991597,4928,3568,3762,1334.3918540614,1986.85714285714,589824.539785276,2243129.14285714,1
841437,-4696,-9,-663,4151,3254,1069,-202,980,386,-397.172932330827,989.12030075188,370.796992481203,-284.929412003626,0,0,1055.04212936586,1115.32673994758,450.73195275361,962605.189564821,267606.849054454,66166.3751424015,981.12445161907,517.307306206335,257.228254945683,10.2970717852808,5.00903253924257,5.90126500489885,-1.05488960070594,0.590611949723305,-0.378206205369733,-151,970,425,-323.705882352941,973.050420168067,372,8847,3263,1732,1354.70676977444,1983.87218045113,972035.935378082,2560226.92481203,1
843515,-3505,88,-970,2313,2460,1663,-202,990,366,-374.285714285714,990.255639097744,334.571428571429,0,692.384484303784,277.324393429245,860.698116717064,1068.06737840458,437.323386478361,605262.296536797,161375.040214172,79914.5649350649,777.98605163383,401.715123208191,282.691642846167,8.23829264770497,3.65141032252764,11.3794178841537,-1.74936568344784,-0.000737383460544119,-0.880814827433504,-282,990,366,-292.72268907563,991.386554621849,349.394957983193,5818,2372,2633,1277.77839491403,1872.6015037594,615406.85410693,2072820.91729323,1
845593,-626,676,-544,141,1382,811,-343,950,346,-308.601503759398,955.804511278195,294.09022556391,-727.662048874131,935.08544459534,0,341.792620588452,966.437236622652,376.282788394719,21750.8475734792,20593.5069491912,55517.0978582821,147.481685552746,143.504379547076,235.62066517664,3.83250191921268,3.45839683114074,5.06047177783395,0.95789945072936,0.520760452818835,-0.823570108503449,-353,941,346,-317.647058823529,950.579831932773,302.235294117647,767,706,1355,1086.46040938295,1604.93233082707,77241.2625393231,1192411.86466165,1
847671,-5000,-2098,-4881,2606,4754,1237,-242,970,336,-314.804511278195,955.947368421053,281.593984962406,0,515.868344332589,0,918.385544049337,1153.1102073852,593.970050636083,749968.991797676,418977.989633174,275577.258145363,866.007501005434,647.285091465247,524.95452959791,14.1495707617991,14.0743133010864,72.6809263825554,-1.71468094591874,0.739294587188969,-7.3568486508912,-303,950,366,-248.210084033613,946.016806722689,311.487394957983,7606,6852,6118,1296.12628131821,1876,856804.446930306,2525895.57894737,1
849750,-4909,-676,-2356,2757,4764,1079,-262,980,326,-352.872180451128,1002.59398496241,315.654135338346,0,794.325776178064,355.547048662576,878.555418889526,1133.3147038864,487.306792251489,652244.945659604,281322.727842333,138874.546138072,807.616830966024,530.398649925066,372.658752933662,13.0078347922137,21.7969460586656,30.5620087808967,-1.73014443357935,2.67900829188384,-4.25186280494873,-303,960,326,-296.352941176471,978.638655462185,342.058823529412,7666,5440,3435,1308.04770133952,1931.45112781955,672760.523849987,2293729.7518797,1
851828,-3595,-107,-782,2515,2705,871,-151,1000,376,-218.744360902256,993.87969924812,361.992481203008,0,911.991656870914,232.999505584533,694.216272556836,1101.55996700237,420.888167598069,437375.676577808,227346.879357485,46457.5984278879,661.343841415196,476.809059642835,215.540247814388,11.2297792029236,4.01914570149448,8.31534799823428,-1.3591383308368,-0.0221516851295354,-1.01160656423475,-212,1058,336,-177.764705882353,992.605042016807,365.840336134454,6110,2812,1653,1225.24856240771,1782.88721804511,456226.772399131,1872517.44360902,1
853906,-3535,-205,-1346,2484,4705,1643,-161,1029,405,-323.789473684211,1063.12781954887,371.03007518797,0,797.813545365335,0,902.274952675493,1205.14054962934,509.976374213197,714633.6523126,324563.309295967,123339.953634085,845.360072580081,569.704580722296,351.197883869031,6.17645551808197,14.5434581093999,11.0467400619885,-0.984125085866731,1.88179190222035,-1.33716593843313,-90,1009,405,-281.319327731092,1041.10084033613,385.142857142857,6019,4910,2989,1399.40191049316,2084.83458646617,752406.668940145,2526539.73684211,1
855984,-4989,-666,-1970,5040,4411,2198,-181,1029,425,-371.699248120301,1076.41353383459,396.511278195489,0,614.244578342845,0,1186.45440077265,1262.56671676617,620.471709957145,1279131.2421964,438707.168603327,229489.43358396,1130.98684439581,662.34973284763,479.050554309208,9.73137061624732,9.79379476531988,9.43579217763736,-0.840444392122084,1.55859046540927,-0.269141035353908,-50,1029,435,-293.806722689076,1043.93277310924,395.647058823529,10029,5077,4168,1510.44439387218,2229.84210526316,1302103.08459099,3386733.90225564,1
858062,-4080,98,-2188,3636,3274,1059,-181,1009,386,-346.593984962406,1027.18045112782,345.676691729323,0,619.983954793856,0,900.54188782606,1138.79502667598,491.528343823583,696082.000569606,243585.906584643,123032.796195033,834.3152884669,493.544229613358,350.760311601859,10.2683003955667,7.76094567366575,24.2124017394457,-0.844335165738643,1.00711894210849,-3.41668936047973,-242,990,425,-293.327731092437,1009.51260504202,370.949579831933,7716,3176,3247,1322.80403103839,1960.62406015038,708109.068549605,2349429.91729323,1
860140,-4454,29,-1396,1333,3607,930,-212,980,356,-352.639097744361,975.812030075188,301.578947368421,0,568.662891412672,329.588489046787,778.910068452605,1083.38197500208,438.139521843789,486000.70209615,223185.471975393,101781.654704944,697.137505873949,472.425096682419,319.03237250308,13.4379300241759,9.50621739274643,12.9272783575156,-2.4562214664199,1.29602825441292,-2.58152067869964,-181,931,366,-286.924369747899,955.310924369748,334.983193277311,5787,3578,2326,1230.18892605789,1830.15037593985,523410.624826188,1972383.63909774,1
