A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45
689453,-40,-40,-40,980,980,980,425,425,425,455,455,455,-138.717735220649,-138.717735220649,-138.717735220649,617.150710928862,617.150710928862,617.150710928862,260775,260775,260775,510.661335916476,510.661335916476,510.661335916476,1.5,1.5,1.5,0.107553293654841,0.107553293654841,0.107553293654841,-40,-40,-40,455,455,455,1020,1020,1020,356.312129085348,481.666666666667,260775,380875,3
689468,-1686,284,-1039,757,2029,683,-50,1019,277,-48.4360902255639,1016.42857142857,244.96992481203,0,973.374341560778,260.093469512593,321.401886945816,1031.88726653015,342.754575823752,101717.914445204,31904.170995671,57905.8172704488,318.932460632661,178.617387159456,240.636275882189,10.7703806629161,13.7690076227707,12.358522017754,-1.63190974511972,0.810469736012558,-2.46859579067884,-80,1019,247,-30.3613445378151,1011.50420168067,270.957983193277,2443,1745,1722,1112.70412524262,1521.98496240602,117581.446891144,1285571.20300752,2
691546,-1343,0,-158,1959,2480,831,-50,1019,257,-20.0451127819549,1014.63909774436,251.443609022556,0,0,179.561146405157,313.137266016712,1041.61404899688,283.143949680373,98392.9373433584,55887.5354294828,17074.991114149,313.676485161637,236.405447123121,130.671309452952,17.5388101353438,19.9724948317563,6.4068594587132,1.40340914361319,1.73305651593877,0.252609192498944,-60,1000,257,-27.7478991596639,1014.26890756303,251.697478991597,3302,2480,989,1096.9190035542,1438.65413533835,102418.908849838,1263185.27067669,2
693625,-70,980,227,-10,1029,287,-40,1009,257,-36.015037593985,1008.96992481203,259.03007518797,-32.9674220963173,1008.8750942625,258.391801772531,37.3461757360143,1009.01715373989,259.34557605548,98.3937115516061,96.0293916609707,164.786967418546,9.91936044065373,9.79945874326591,12.8369376183943,3.51299529480568,3.72087770782615,2.49037611197583,-0.301417588371564,-0.378672525267699,-0.1459026166036,-40,1009,257,-35.7983193277311,1009.15966386555,259.100840336134,60,49,60,1042.44104915187,1304.01503759398,181.333966292826,1086770.48120301,2
695703,-60,980,227,0,1029,287,-30,1009,257,-31.7582417582418,1010.01098901099,257.32967032967,0,1009.91849363316,256.665842755896,33.6922073358935,1010.05705964379,257.660203018977,127.985347985348,94.0998778998778,172.112332112332,11.3130609467707,9.70050915673388,13.1191589712272,3.40292339679644,3.87503465769569,2.90222270653254,0.30288930404423,-0.372067019526777,0.0280896556080483,-30,1009,257,-32.0987654320988,1010.1975308642,257.37037037037,60,49,60,1042.90843059456,1299.0989010989,200.122189530968,1087739.20879121,2
697125,-90,980,237,-20,1039,316,-50,1009,267,-52.1804511278196,1008.71428571429,264.203007518797,-49.1055338226892,1008.61618305435,263.579350069151,53.5646612266971,1008.7633723294,264.525550594443,147.482342219185,99.7813852813856,171.829687856004,12.1442308204013,9.98906328348087,13.1083823508472,4.0537982298167,3.30305383221435,4.78975670083685,-0.340833593593621,0.0979970513758225,0.851451332756919,-60,1009,257,-51.9327731092437,1008.6218487395,263.470588235294,70,59,79,1044.19888040194,1325.0977443609,181.251295627552,1090446.48120301,1
699203,-131,931,207,-10,1039,346,-70,1009,257,-68.6541353383459,1005.54887218045,261.127819548872,-61.9884634018303,1005.37859542124,260.022298696643,71.3485039966248,1005.63238623296,261.675112805276,380.076441102757,169.234335839599,288.294144452039,19.4955492639412,13.0090097947384,16.9792268508327,4.12623672555365,10.4228085546396,7.81313156036572,-0.694114432530658,-1.37635579891319,0.261553853229684,-60,1000,257,-67.6806722689076,1006.08403361345,261.453781512605,121,108,139,1041.4952079495,1335.33082706767,422.241555990627,1084860.96992481,1
701281,-949,558,-1544,757,2147,1297,40,1009,297,22.2481203007519,1009,286.187969924812,0,982.455687345809,431.051942673645,210.8667576307,1023.86796097141,432.216850683818,44302.9152426521,30453.5757575758,105702.608339029,210.482577052477,174.50952913115,325.119375520791,7.56282916700696,17.4667818791188,12.2192840021224,-0.96857766155301,2.21121179107942,-1.50824016496091,0,1058,346,30.9747899159664,1003.51260504202,300.865546218487,1706,1589,2841,1111.33615578105,1516.95488721805,120762.889154396,1279581.79699248,1
703359,-939,-88,-158,2505,2519,722,10,1009,287,12.3383458646617,1015.57894736842,280.81954887218,0,566.660064214395,278.023931800891,289.644804514003,1046.58426874234,302.197826457752,84376.2861699704,64422.4122807019,12558.3308270677,290.475964874842,253.815705346816,112.063958644462,44.5324117962013,17.0236796976379,8.21156516535932,4.64633547667216,0.559908578066585,-1.00987982243479,10,1000,277,1.89915966386555,1015.98319327731,287.09243697479,3444,2607,880,1087.34461828467,1411.98496240602,95947.4419812637,1270556.27067669,1
705437,-30,970,267,20,1019,316,0,1000,297,-2.25563909774436,1000.24060150376,297.406015037594,0,1000.14222023015,296.961369180014,11.2390297389803,1000.28980011321,297.623405882876,122.146274777854,99.1689450899977,130.333902939166,11.051980581681,9.95836056236154,11.4163874732406,3.12553257494933,3.02899558878852,3.22990342885605,-0.221765420494713,0.0390515808580242,-0.493079792478679,0,1000,297,-2.10084033613445,1000.32773109244,297.848739495798,50,49,49,1043.64689900398,1305.91729323308,146.63405844808,1089285.69172932,1
707515,-30,970,277,10,1019,326,0,1000,306,-3.38345864661654,999.052631578947,304.736842105263,0,998.952251609124,304.334347550621,8.96945526883037,999.102740319676,304.936872550044,69.5260879471407,100.883572567783,122.877192982456,8.33823050455795,10.0440814695911,11.0849985558166,2.92006186388671,2.94573855286861,2.50761061999574,-0.245213995549486,-0.139780173347085,-0.102978827805305,0,1000,306,-3.10924369747899,999.084033613445,304.697478991597,40,49,49,1044.60009641181,1310.18045112782,147.21164698651,1091273.23308271,1
709593,-40,970,267,40,1019,356,0,1000,316,2.55639097744361,995.368421052632,311.721804511278,0,995.267786890837,311.101638359895,16.7242114349317,995.418701340016,312.025170085551,275.233538391433,100.855661881977,190.656869446343,16.5901639048996,10.0426919639098,13.8078553528904,2.67009288072617,2.32085853559661,4.82654935404257,-0.151298518962845,-0.0569991630656415,-0.310929059030918,0,1000,306,2.77310924369748,995.386554621849,312,80,49,89,1043.2677583406,1320.17293233083,346.166162938678,1088497.79699248,1
711671,-10,960,277,40,1029,336,20,1000,306,16.1654135338346,996.977443609023,309.789473684211,0,996.864132030424,309.254537226908,19.6012888942485,997.033916965189,310.055173358413,123.820915926179,113.461608566872,165.94019138756,11.1274847079733,10.6518359247067,12.881777493326,2.6921113477807,3.72852797936405,2.87272794296092,0.002873626060569,-0.271460792896506,-0.0704322797210238,20,1000,306,16.0504201680672,997.18487394958,309.840336134454,50,69,59,1044.27495028821,1323.38345864662,203.549373011715,1090595.05263158,1
713750,-2121,264,-198,2707,1745,1445,0,990,326,14.8345864661654,993.804511278195,320.556390977444,0,954.496050644067,389.334462142418,332.597693263062,1004.01013984036,347.994274432201,111237.533037138,20543.4160401003,18482.5820232399,333.52291231209,143.329745831423,135.950660253049,47.5832621665662,21.5019015909571,39.9343787009614,2.56702054706373,-0.348023457916888,3.2606132102607,-10,990,306,-3.11764705882353,996.109243697479,324.831932773109,4828,1481,1643,1077.76556499589,1410.63909774436,121207.866681491,1239757.60150376,1
715828,-30,970,287,20,1019,346,0,1000,316,-3.68421052631579,994.842105263158,319.699248120301,0,994.746378395243,319.253648817007,10,994.889784956367,319.91897470444,87.0813397129187,95.5885167464114,141.605832763727,9.33173830070897,9.77693800463168,11.8998249047508,3.00776627218935,3.05238939076854,2.70374394474719,0.0626796215330032,-0.370907581111701,-0.302398227918766,0,1000,316,-3.69747899159664,995.050420168067,319.991596638655,50,49,59,1045.0708264553,1321.83458646617,161.319941751287,1092253.83458647,1
717906,-20,970,297,10,1019,366,0,990,326,-3.15789473684211,990.977443609023,330,0,990.889051089435,329.645142445131,9.17662935482247,991.021687432927,330.176006833812,74.8006379585328,88.3555479608112,117.075757575758,8.64873620585879,9.39976318642184,10.8201551548838,2.44837380262864,3.0558619597056,4.29626445878306,-0.261791666477796,0.135476834496866,-0.130492046751923,0,990,336,-2.94117647058824,990.899159663866,330.033613445378,30,49,69,1044.57863232106,1327.44360902256,132.652215543937,1091224.39097744,1
719984,-30,970,297,20,1009,356,-10,990,336,-6.31578947368421,988.714285714286,334.278195488722,0,988.634725558382,333.925157024202,11.1044257247591,988.753985382118,334.451644121597,84.0510366826157,79.0995670995671,116.868990658464,9.16793524642357,8.89379374055678,10.8105962212296,2.73386736710966,2.33709911953774,3.45642652375384,0.155162045755586,-0.211706909710656,-0.457163046381467,-10,990,336,-6.47058823529412,989.075630252101,334.571428571429,50,39,59,1043.81447798851,1331.56390977444,130.173801989513,1089615.65413534,1
722062,-30,960,316,20,1009,356,-10,990,336,-7.59398496240602,986.90977443609,337.729323308271,0,986.836481176463,337.450619535824,11.405050984977,986.946308082458,337.868462192553,72.9551150603781,72.658464342675,94.7140578719525,8.5413766490173,8.52399345041249,9.7321147687413,3.38484523355759,3.52965501970085,2.44059629936353,0.178624187071126,-0.335218446674769,-0.00453041592670647,-10,990,336,-7.81512605042017,987.226890756303,337.680672268908,50,49,40,1043.20720895025,1333.58646616541,105.70505060816,1088348.18796992,1
724140,-20,960,316,20,1009,366,0,990,336,-0.451127819548872,988.255639097744,338.556390977444,0,988.165543109908,338.159354433958,10.8302000481389,988.300592001429,338.753220443588,117.976760082023,89.5250626566417,134.324447482342,10.8617107345953,9.46176847405609,11.589842426985,2.43947119285756,2.58576717423481,2.63549666414992,0.089539004852916,-0.204101043157675,-0.186606458191795,0,990,336,-0.504201680672269,988.571428571429,338.689075630252,40,49,50,1044.76359176833,1334.93233082707,149.95871779572,1091609.09774436,1
726218,-10,970,306,20,1009,376,0,990,336,4.28571428571429,987.285714285714,337.804511278195,0,987.19736619432,337.381152158419,9.3792283697557,987.329812116871,338.015526626517,70.1298701298702,87.7359307359308,143.688767372978,8.37435789358624,9.36674600573384,11.9870249592206,2.41083676268861,2.29443824642508,3.11240297486351,-0.00634198971498814,-0.168205392821783,-0.00644391806031487,0,990,336,4.20168067226891,987.478991596639,337.848739495798,30,39,70,1043.59137266316,1332.08270676692,151.716063244144,1089162.62406015,1
728296,-20,960,306,30,1009,366,10,990,346,5.71428571428571,988.323308270677,342.015037593985,0,988.253974862339,341.633130863972,10.8994033084937,988.357956981083,342.203914058552,86.7965367965368,69.0083162451583,130.211893369788,9.31646589627938,8.3071244269698,11.4110426066065,2.6329842476104,3.42422873134076,3.05958216509027,-0.0679388998678281,-0.0394855605108576,-0.251304627643348,10,990,346,5.79831932773109,988.319327731092,342.134453781513,50,49,60,1045.94833684422,1338.60902255639,134.098096492036,1094073.76691729,1
730375,-10,970,306,30,1019,376,10,990,336,10.5263157894737,986.744360902256,339.383458646617,0,986.665621978402,338.915696965085,15.1185789203691,986.783805195185,339.61574925621,118.66028708134,78.4341535657325,158.92002734108,10.8931302700987,8.85630586450877,12.6063486918727,2.28845278355879,3.77030387964206,3.34396108991406,-0.104429243703664,0.238830207824264,-0.0876074750997243,10,990,336,10.5882352941176,986.638655462185,339.529411764706,40,49,70,1043.66515332766,1338.30827067669,179.573504881445,1089309.70676692,1
732453,-30,960,316,30,1009,366,0,990,346,4.51127819548872,986.451127819549,342.390977443609,0,986.358403130386,342.006014915226,9.88657478109864,986.497419101914,342.582715987297,77.9790385053543,92.0222146274778,132.330827067669,8.83057407563938,9.59282099423719,11.5035136835521,4.04233545570524,2.85232078063014,2.89775546481911,-0.215541564513148,-0.137948419792422,-0.0430823509826228,0,990,346,4.53781512605042,986.638655462185,342.386554621849,60,49,50,1044.29792534372,1335.90977443609,147.308872034207,1090637.81954887,1
734531,-20,960,316,20,1009,376,0,990,346,-1.2781954887218,984.646616541353,346.676691729323,0,984.556267372917,346.307623225725,8.96945526883037,984.691707794118,346.859248609381,79.4144452039189,89.4726589200273,127.568922305764,8.91147828387181,9.45899883285897,11.2946413093008,2.47743797536039,2.89811754593123,2.97231129350051,0.252239825062304,-0.172519556126184,-0.259800981489492,0,990,346,-1.42857142857143,984.621848739496,346.840336134454,40,49,60,1043.99992188501,1338.16541353383,146.883098033631,1090009.54887218,1
736609,-30,960,316,20,1009,376,0,980,346,-3.98496240601504,984.729323308271,349.082706766917,0,984.63864304286,348.706996111983,10.2230757698204,984.774624038605,349.268279159542,89.3028024606971,89.8958760537709,130.576441102757,9.45001600319794,9.48134357851095,11.427004905169,2.84860406085795,2.72063633487298,3.43349247988109,-0.213195557663306,-0.0717103730690627,-0.286918352232314,0,980,346,-3.78151260504202,984.789915966387,349.361344537815,50,49,60,1044.88755658971,1341.25563909774,143.236705758985,1091873.90225564,1
738687,-30,960,316,20,1009,376,-10,980,346,-6.69172932330827,983.669172932331,349.759398496241,0,983.577506800651,349.46619172285,11.0023920844036,983.715000906014,349.904691641999,76.8512189564821,90.8442697653223,102.426520847573,8.76648270154468,9.53122603683924,10.1205988383876,3.74505002536229,3.0467495818888,3.49337817036998,-0.0168916570492523,0.0106452621437675,-0.231452170481209,-10,980,346,-6.80672268907563,983.613445378151,349.865546218487,50,49,60,1044.11075886477,1341.47368421053,121.815999542459,1090249.54887218,1
740765,-40,960,326,0,1009,376,-20,980,356,-16.9924812030075,983.135338345865,353.443609022556,0,983.025952378408,353.035749460949,19.8868982449378,983.190077921512,353.644909202029,107.552973342447,108.451241740715,143.415356573251,10.3707749634464,10.4139925936557,11.9756150812078,2.39913266298512,2.94723570496335,2.63112149794361,-0.134383232313327,0.103792537085011,-0.321420643541653,-20,980,356,-16.8067226890756,983.109243697479,353.731092436975,40,49,50,1045.00752463543,1353.57142857143,182.015571815298,1092122.93984962,1
742843,-30,960,297,40,1009,366,0,990,336,2.63157894736842,989.721804511278,331.345864661654,0,989.613324448744,330.583932468408,14.7917880082566,989.775804340126,331.72958685802,213.47687400319,107.702323991798,256.364319890636,14.6108478194522,10.3779730194194,16.011380948895,2.32712501756478,2.98083689708826,2.16758548107073,-0.00948197001317754,-0.402211859247839,0.215971271059778,-10,990,316,2.6890756302521,989.915966386555,331.126050420168,70,49,69,1043.94936740788,1333.02255639098,373.26691030838,1089919.45864662,1
744921,-20,970,297,30,1019,356,20,990,326,15.2631578947368,993.330827067669,323.157894736842,0,993.223644754993,322.762281263774,18.4146068206981,993.384497261003,323.355690000407,106.937799043062,107.435178856231,128.846092503987,10.3410733989786,10.3650942521634,11.3510392697756,3.36178133450778,2.96391206613655,2.80135833303979,-0.648258667658692,0.164576883275885,0.0690914590742227,20,990,326,15.7983193277311,993.193277310924,322.890756302521,50,49,59,1044.80451481332,1332.65413533835,146.3117593286,1091710.7593985,1
747000,-30,970,306,20,1009,356,0,990,336,2.33082706766917,990.015037593985,332.992481203008,0,989.927044372288,332.666562922558,9.53820966476532,990.0590397828,333.154979853977,86.1927546138074,87.7876509455456,109.068124857598,9.28400531095321,9.3695064408722,10.4435685882556,3.4604434190857,2.60723807970761,3.09147167780716,-0.135328904074513,0.0309642290299109,-0.0165849611221003,0,990,336,2.35294117647059,989.991596638655,332.974789915966,50,39,50,1044.61767013038,1329.54887218045,130.679863359674,1091300.12030075,1
749078,-30,970,316,30,1019,366,0,990,336,-1.8796992481203,990.421052631579,333.669172932331,0,990.350045123278,333.351503227862,10.6552256938305,990.456657798535,333.828869760712,110.833902939166,71.0637958532695,107.404875825929,10.5277681841483,8.42993451061569,10.3636323664017,3.3378139786804,4.04626066335257,2.63303742415779,0.184980361281048,0.363514423430008,0.231045859309363,0,990,326,-2.01680672268908,990.252100840336,333.563025210084,60,49,50,1045.2260493729,1331.83458646617,125.31753050289,1092559.63909774,1
751156,-20,970,297,20,1019,356,10,990,326,6.16541353383459,989.518796992481,330.593984962406,0,989.432198824618,330.212794835111,11.6335010149422,989.562081317769,330.783087729436,98.0633401686032,86.3121439963545,126.015721120985,9.90269358147586,9.29043292835993,11.2256724128662,2.23787563667325,3.06296076937851,3.04078820201136,-0.255221645029759,-0.0149062394555683,-0.153387920581227,10,990,326,6.38655462184874,989.663865546219,330.873949579832,40,49,59,1043.41609902365,1329.43609022556,146.139099719345,1088785.90225564,1
753234,-20,960,306,40,1009,356,20,990,326,19.5488721804511,988.759398496241,330.736842105263,0,988.644788842126,330.311246977341,22.7771155434836,988.816430046966,330.9495111756,137.673729778993,113.638642059695,141.786283891547,11.7334449237636,10.6601426847718,11.9074045825086,3.40928067958839,2.74098862705373,2.5883169623482,-0.449059717340838,-0.424491915144771,0.0491090441656555,20,990,326,19.8319327731092,988.991596638655,330.705882352941,60,49,50,1042.93298372045,1339.64661654135,176.187797067606,1087804.30827068,1
755312,-10,970,306,30,1009,366,10,990,336,13.3834586466165,989.225563909774,335.022556390977,0,989.143347867908,334.693866973048,15.704029462319,989.266619071432,335.188287340004,68.0109364319891,81.8426748689907,111.916154021417,8.24687434316718,9.04669414034711,10.5790431524509,2.87980614967635,2.43192281496544,3.47252128089556,-0.369808105438748,-0.12593776345664,0.349679690806647,20,990,336,13.4453781512605,989.495798319328,334.823529411765,40,39,60,1044.59144019832,1337.93233082707,118.663045982224,1091246.2481203,1
757390,-10,960,306,30,1009,366,10,990,336,11.2781954887218,988.18045112782,337.052631578947,0,988.092854640266,336.649297285503,14.8678388335006,988.224130615534,337.25392588718,94.565960355434,86.9823422191842,136.762360446571,9.72450309041207,9.32643244864746,11.694544046117,2.57304147827579,2.76580445944254,2.93812459094426,-0.108688186619659,-0.270027250725377,0.0229959883159337,10,990,336,11.3445378151261,988.487394957983,337.176470588235,40,49,60,1044.25326951169,1337.41353383459,139.813379493712,1090548.19548872,1
759468,-10,970,306,70,1009,366,30,990,336,27.3684210526316,988.293233082707,339.157894736842,0,988.19340858423,338.700628708481,32.1883554342857,988.343213803118,339.384759583565,289.234449760766,99.5421508316244,155.103668261563,17.0068941832648,9.97708127819075,12.4540623196434,2.17830281253798,2.40171381753429,2.65205080590269,-0.0945544041500528,0.152776955791089,-0.142309905313545,40,990,336,27.4789915966387,988.151260504202,339.27731092437,80,39,60,1045.44334087906,1355.12030075188,290.833470643759,1093040.41353383,1
761546,-10,960,316,40,1009,386,20,990,346,15.4135338345865,985.323308270677,345.097744360902,0,985.231606254669,344.718451863714,18.4960877797953,985.369141928375,345.288241799242,105.320118478013,91.0083162451583,132.513100934154,10.2625590608782,9.53982789389611,11.5114334873704,2.67726291761351,2.87598557086341,3.93213451863568,0.120437568229245,-0.0186850593494398,0.236513236670294,20,980,346,15.2100840336134,985.378151260504,344.823529411765,50,49,70,1044.24085017306,1345.98496240602,151.980592067971,1090518.42105263,1
763625,-292,362,227,525,1519,534,20,990,346,25.0300751879699,1000.90977443609,348.466165413534,0,980.114301122813,345.736067043633,90.4804635582416,1008.48318694258,349.907377647758,7617.48393711552,15333.2493734336,1014.12952836637,87.2781985212545,123.827498454235,31.8454004271633,16.5887401321007,14.79339844051,12.8345151403773,1.61959979866,-0.0209456654113559,1.46533967602103,10,990,346,24.3109243697479,993.260504201681,347.09243697479,817,1157,307,1064.80202649674,1397.57894736842,15744.5377303256,1147660.22556391,1
765703,-1424,0,-752,2202,1931,1257,50,1029,316,89.4135338345865,1081.32330827068,289.293233082707,0,0,527.684975181844,506.974009803798,1133.34472720205,373.843057417076,250914.441330599,116082.978013215,56492.8148781043,500.913606653482,340.709521459578,237.682171982049,9.73370946402502,4.07947674295825,8.04070935779595,1.67222815732194,-0.231424442199251,-0.369997008595557,60,1000,316,54.6974789915966,1089.05882352941,292.873949579832,3626,1931,2009,1230.13235791292,1695.86466165414,292023.938851014,1681251.54887218,1
767781,-2656,-98,-1158,2656,2049,1742,30,1019,316,81.4586466165414,1051.21052631579,277.661654135338,0,433.577803797581,596.028242244868,618.759455004847,1162.28272607759,419.120247607876,379077.962292094,247720.122009569,99312.4982911825,615.693074747551,497.714900329063,315.138855571925,11.5760235192772,2.81737832484227,11.4322596707459,0.560899815011784,-0.162753760482186,-0.441355890500035,40,1009,306,52.7478991596639,1056.12605042017,289.033613445378,5312,2147,2900,1250.7609055386,1727.87969924812,521466.073347926,1909426.18045113,1
769859,-1353,-88,-851,2121,1990,1316,-10,1029,326,76.8270676691729,1077.76691729323,267.616541353383,0,-1625.68127789468,271.336121422159,537.79568191714,1178.86013187584,408.614226950268,285468.174413306,229857.937685122,96069.2988152198,534.292218185242,479.435019251954,309.950478004503,7.40262390285071,2.94723186318311,7.29120299035857,1.49497673436617,-0.285578686310357,-0.961037001582217,-10,1029,346,37.3781512605042,1090.2268907563,283.378151260504,3474,2078,2167,1258.32527762019,1749.65413533835,435495.699640267,1845900.9924812,1
771937,-3646,-323,-821,3989,2833,722,30,1029,316,127.932330827068,1088.92481203008,252.255639097744,0,1123.55279323996,15903.2349584598,833.625053200363,1192.61558447424,374.07031625586,683704.684780132,238366.918546366,76873.6917293233,826.864369035293,488.228346725552,277.261053394312,12.579885227394,4.53006975773531,5.99665348558058,0.43904262099613,-0.143121372024033,-1.59349547992685,40,1000,326,93.2605042016807,1099.81512605042,276.53781512605,7635,3156,1543,1340.59438781317,1857.24812030075,715791.249305105,2257191.26315789,1
774015,-4030,-107,-821,5020,2117,920,-10,1039,326,60.7218045112782,1048.87969924812,287.413533834586,0,1968.21576419503,573.223741002385,814.636982670094,1150.82716574364,383.191524385525,664945.868990658,225953.439963545,64715.7898154477,815.44213098825,475.345600551373,254.392983031073,24.0939002308525,3.20454601357503,6.57903256135509,2.16451692372067,-0.447689500813602,-1.58828479338255,-30,1019,326,18.2941176470588,1061.42016806723,307.151260504202,9050,2224,1741,1280.76941588837,1787.64661654135,671659.525382757,2134872.32330827,1
776093,-4989,-166,-2128,5111,3068,772,30,1019,306,110.157894736842,1061.17293233083,226.210526315789,0,977.255564370038,0,1042.7004450201,1199.79393594142,429.221011475125,1083234.07336523,315791.871383003,134067.500797448,1040.78531569447,561.953620313103,366.152291809635,16.784599393639,4.66520596043277,16.3591605758603,0.165593986193342,0.309921746018321,-3.03771630956563,-20,1009,257,73.8823529411765,1053.89075630252,271.445378151261,10100,3234,2900,1367.04852456404,1931.69172932331,1171714.56297201,2710960.38345865,1
