TIME,ACCX1,ACCY1,ACCZ1,ACCX2,ACCY2,ACCZ2,ACCX3,ACCY3,ACCZ3,FR
495968,-90,1009,336,145,1000,111,-9,1047,-9,1
495984,-20,1000,316,118,981,141,-9,1047,-9,1
496000,-10,980,316,136,972,202,19,1085,-38,1
496015,-90,1039,316,127,1009,191,48,1104,-58,1
496031,-111,1039,336,100,1009,202,67,1123,-58,1
496046,-70,1009,326,81,1009,151,135,1123,-58,1
496062,-141,1000,346,136,990,101,106,990,-48,1
496078,-70,1029,297,200,990,70,29,952,0,1
496093,-70,1058,257,300,944,40,-67,961,-19,1
496109,0,1009,287,409,935,-20,-135,980,-58,1
496125,-10,1029,425,418,916,30,-135,942,-97,1
496140,-70,1049,316,427,916,30,-135,895,-116,1
496156,30,1068,326,390,962,-20,-116,885,-87,1
496171,-80,1147,306,345,972,-60,-116,895,-126,1
496187,-20,1176,306,327,1064,-101,-135,961,-126,1
496203,0,1313,198,345,1129,-141,-135,980,-135,1
496218,-10,1401,158,354,1166,-151,-145,1019,-155,1
496234,10,1401,198,381,1231,-141,-155,1028,-145,1
496250,60,1343,326,327,1212,-111,-135,1028,-116,1
496265,60,1343,326,145,1148,0,-97,990,-145,1
496281,-70,1049,495,-45,1074,90,-38,971,-97,1
496296,-161,901,495,-190,990,191,19,990,-77,1
496312,-252,754,584,-345,944,262,29,1028,-67,1
496328,70,617,356,-418,953,303,67,1076,-67,1
496343,282,617,297,-363,962,242,77,1123,-58,1
496359,212,607,237,-290,916,212,29,1142,-48,1
496375,272,647,138,-281,907,191,9,1114,-67,1
496390,131,705,19,-236,842,151,-38,1066,-48,1
496406,80,784,69,-227,842,70,-58,1028,-19,1
496421,80,852,99,-190,842,70,-58,1009,-58,1
496437,111,872,158,-118,870,50,-67,1000,-38,1
496453,90,941,217,-27,870,70,-38,1019,-48,1
496468,-10,970,277,-18,824,80,-29,1028,-19,1
496484,-131,1000,297,-27,824,80,-9,1019,-58,1
496500,-292,1019,267,-81,824,40,0,1038,-19,1
496515,-454,1078,178,-163,861,20,38,1085,-126,1
496531,-515,1058,168,-236,981,30,-9,1009,-38,1
496546,-545,1068,168,-236,981,30,0,971,-9,1
496562,-505,1186,148,-281,916,50,19,885,97,1
496578,-232,1205,59,-245,851,80,-9,828,48,1
496593,-1202,1421,356,54,879,141,29,952,-97,1
496609,-3141,2029,-603,172,1009,181,9,980,-38,1
496625,898,1254,-267,336,981,111,-67,1057,-58,1
496640,1202,500,376,1118,1018,-212,-184,1057,-38,1
496656,30,1137,326,1436,1305,-434,-213,1123,-106,1
496671,-363,1137,386,-18,1092,-161,-252,1161,-223,1
496687,-292,1009,168,-18,1092,-161,-106,1038,-97,1
496703,-232,970,425,390,1046,50,9,1009,-184,1
496718,303,1078,297,54,851,272,48,961,-135,1
496734,303,1078,297,-245,1037,202,67,1019,-184,1
496750,30,1107,138,-245,1037,202,29,1114,-135,1
496765,-20,1029,178,90,1037,191,9,1152,-194,1
496781,202,990,178,254,1046,50,-77,1066,-155,1
496796,-70,1078,178,118,990,0,-165,952,-126,1
496812,-101,1000,306,218,1018,-10,-271,914,-126,1
496828,-40,1049,316,290,925,10,-330,857,-116,1
496843,121,1039,267,127,935,171,-388,933,-126,1
496859,-90,911,287,190,981,181,-349,980,-87,1
496875,30,1039,336,300,935,90,-310,990,-97,1
496890,-50,1039,277,300,962,40,-271,923,-48,1
496906,111,1049,257,281,907,101,-252,895,29,1
496921,171,1147,257,472,925,0,-281,800,9,1
496937,272,1284,326,736,833,-70,-291,704,-77,1
496953,222,1382,277,918,814,-30,-252,657,-135,1
496968,252,1490,188,881,898,30,-223,676,-213,1
496984,-80,1549,138,654,1092,50,-106,933,-310,1
497000,-90,872,326,336,1324,121,194,1447,-330,1
497015,-242,519,455,-36,1462,10,194,1447,-330,1
497031,-444,343,574,-345,1074,101,233,1219,-19,1
497046,-242,313,425,-654,722,333,-48,933,58,1
497062,383,49,217,-818,666,424,-116,1047,106,1
497078,333,186,178,-945,638,505,0,1247,-126,1
497093,80,401,316,-936,675,464,87,1171,-106,1
497109,-343,745,376,-609,675,313,97,1123,-77,1
497125,-1474,1068,643,-554,842,272,97,1161,-174,1
497140,-2575,2411,-861,-381,935,191,29,1076,-67,1
497156,-2575,2411,-861,-81,1083,90,-48,1057,-106,1
497171,1373,2196,-554,1554,2000,-363,-145,1190,-378,1
497187,1373,401,940,1518,1768,-696,-407,1400,-213,1
497203,-737,823,217,345,601,-282,-514,1314,-233,1
497218,-565,1078,19,-154,611,-30,-184,638,87,1
497234,262,872,485,-300,1027,101,155,571,-106,1
497250,-40,1049,445,-200,916,444,271,971,-281,1
497265,-191,1029,297,281,1092,171,262,1085,-194,1
497281,40,1000,257,345,898,90,58,1009,-67,1
497296,-30,1029,237,354,916,-30,-165,904,-87,1
497312,-90,1049,237,272,1009,-10,-281,952,-48,1
497328,-50,1029,277,163,953,30,-330,1057,-38,1
497343,-121,1019,326,109,953,161,-300,1038,-67,1
497359,-80,1009,346,100,1000,232,-184,1028,-126,1
497375,-70,1009,346,90,1018,292,-87,1085,-135,1
497390,-90,1049,346,109,1027,272,-19,1142,-97,1
497406,-50,1009,316,154,1037,212,-19,1123,-58,1
497421,-111,1000,287,100,1000,141,-38,1038,-67,1
497437,-80,1019,287,81,1009,121,-67,1000,-87,1
497453,-121,1019,277,109,981,60,-97,990,-67,1
497468,-40,1000,267,172,953,10,-135,952,-48,1
497484,-111,1019,227,290,925,-30,-174,933,-19,1
497500,-50,1029,247,418,870,-50,-223,876,19,1
512781,-141,1019,356,181,1129,303,106,1057,9,1
512796,10,1068,287,290,1018,80,106,1028,19,1
512812,-212,990,366,81,916,-141,106,942,38,1
512828,-505,1000,198,-118,962,-242,135,904,38,1
512843,-595,1098,29,-109,962,-242,97,980,9,1
512859,-404,1078,-39,36,925,-272,38,971,19,1
512875,-212,1019,-29,118,870,-161,19,923,19,1
512890,-30,970,49,263,851,-131,19,923,19,1
512906,20,980,138,281,972,-60,87,942,9,1
512921,-111,1039,168,309,898,121,203,961,38,1
512937,-202,1098,207,318,870,282,262,971,-58,1
512953,-70,1029,366,345,907,212,203,1028,-87,1
512968,50,970,435,309,981,181,48,1095,-77,1
512984,40,980,435,418,861,121,-58,1133,-58,1
513000,373,843,485,545,824,50,-38,1076,-77,1
513015,272,833,633,481,916,60,9,1028,-126,1
513031,-232,833,683,345,925,80,97,1009,-58,1
513046,-232,833,683,154,805,262,165,1047,-38,1
513062,-262,852,495,54,740,373,145,1057,48,1
513078,242,813,207,0,833,272,135,980,77,1
513093,242,813,207,27,898,80,106,1000,0,1
513109,929,950,-148,300,1018,-141,106,1000,0,1
513125,3010,1019,-89,700,1212,-232,126,1304,-320,1
513140,-555,990,445,909,870,-30,-48,1409,-203,1
513156,-888,1490,-19,818,907,10,-19,1123,-87,1
513171,555,813,79,72,888,40,9,780,48,1
513187,555,813,79,145,851,70,87,704,87,1
513203,202,1019,227,454,935,70,194,933,-97,1
513218,323,1000,237,509,870,30,213,1038,-106,1
513234,252,990,158,490,861,-30,184,1085,-116,1
513250,252,990,158,490,842,-60,97,961,-38,1
513265,262,990,118,536,888,-111,-38,961,-116,1
513281,262,980,158,536,898,-101,-106,952,-145,1
513296,303,1009,118,472,935,-131,-145,942,-174,1
513312,303,1009,118,427,907,-70,-145,1000,-203,1
513328,212,1009,99,418,916,-20,-116,971,-145,1
513343,272,1000,158,363,925,-30,-77,933,-106,1
513359,262,990,158,354,907,0,-48,971,-106,1
513375,262,990,158,336,925,-20,9,1019,-116,1
513390,282,990,148,327,925,-20,0,1019,-97,1
513406,252,980,247,309,935,-60,-29,1057,-116,1
513421,181,1039,79,327,953,-90,-48,1057,-116,1
513437,202,1049,99,318,953,-60,-106,1028,-106,1
513453,202,1049,99,354,944,-20,-155,1009,-87,1
513468,262,1009,168,354,916,30,-174,1009,-77,1
513484,262,1009,168,300,962,10,-155,1009,-77,1
513500,181,1019,148,327,962,-10,-145,1000,-87,1
513515,131,1049,118,345,953,40,-116,1009,-67,1
513531,232,1009,198,372,925,40,-97,1038,-77,1
513546,171,1039,178,336,898,20,-77,1038,-48,1
513562,101,970,138,254,916,-40,-48,1000,-48,1
513578,151,990,99,254,916,-40,-19,1000,-29,1
513593,151,990,99,200,916,-60,0,1000,-38,1
513609,373,950,158,190,898,10,9,980,-29,1
513625,373,950,158,200,888,10,-38,1047,-58,1
513640,444,941,227,254,898,60,-77,1057,-67,1
513656,434,960,227,354,888,111,-116,1038,-58,1
513671,414,960,405,418,870,161,-106,1000,-58,1
513687,414,960,405,445,907,191,-97,1009,-58,1
513703,151,1029,148,509,962,131,-116,1028,-29,1
513718,202,1000,217,372,962,60,-87,1047,-38,1
513734,202,990,237,309,944,20,-77,1047,-29,1
513750,121,1019,188,345,935,30,-48,1076,-19,1
513765,232,1049,207,354,935,70,-58,1085,-58,1
513781,262,1000,237,354,916,141,-48,1057,-29,1
513796,232,980,217,327,935,80,-38,1019,-38,1
513812,191,970,217,354,935,40,-29,1000,-29,1
513828,202,1029,198,381,916,50,-38,1009,-19,1
513843,232,970,207,372,907,40,-29,1047,-67,1
513859,222,970,198,354,907,10,9,1085,-135,1
513875,242,980,148,354,907,40,-29,1028,19,1
513890,181,990,207,336,944,20,-58,1000,-19,1
513906,171,1000,178,290,916,70,-77,980,-116,1
513921,171,1000,227,363,888,80,-87,971,-97,1
513937,212,1009,227,400,907,60,-48,1047,-184,1
513953,232,970,217,336,907,20,-29,1038,-165,1
513968,171,950,178,190,907,60,-48,1000,-48,1
513984,151,1009,207,181,944,80,-29,952,-19,1
514000,121,1049,158,263,935,121,-77,1000,-145,1
514015,151,1039,237,263,953,161,-58,980,-155,1
514031,80,1039,287,263,953,101,-77,990,-135,1
514046,90,1009,237,200,962,111,-77,990,-135,1
514062,121,1039,178,200,962,90,-106,1000,-174,1
514078,80,990,247,136,1009,80,-126,1047,-184,1
514093,-10,1000,227,45,981,80,-126,1038,-184,1
514109,10,1049,198,63,1046,80,-106,1047,-184,1
514125,80,1009,227,100,990,111,-87,1038,-155,1
514140,20,1000,257,136,972,101,-77,1038,-223,1
514156,80,1000,267,181,953,90,-97,942,-194,1
514171,101,1000,237,272,935,70,-155,895,-184,1
514187,-80,1029,495,309,898,121,-262,866,-165,1
514203,171,1107,227,272,962,131,-310,895,-194,1
514218,0,990,247,272,962,131,-349,942,-165,1
514234,90,990,267,281,935,171,-339,942,-155,1
514250,101,1000,306,300,916,171,-330,914,-106,1
514265,80,1000,277,300,916,171,-281,923,-135,1
514281,40,1068,247,327,925,80,-233,895,-165,1
514296,-10,1098,267,263,962,101,-194,876,-174,1
514312,90,1049,267,336,925,80,-155,942,-145,1
514328,141,1058,267,427,907,111,-87,980,-155,1
514343,111,1088,287,336,935,252,-87,904,-97,1
514359,60,1009,346,336,935,252,29,971,-135,1
514375,-101,725,396,36,953,323,126,1047,-116,1
514390,-434,931,148,-336,972,252,97,1200,-155,1
514406,-20,1058,148,-227,1037,101,-58,1209,-67,1
514421,131,1078,306,209,1074,10,-145,1209,-106,1
514437,-111,1000,237,272,990,10,-135,1133,-145,1
514453,-111,1009,247,90,990,30,-67,1047,-155,1
514468,-60,1019,227,36,1000,40,0,1028,-194,1
514484,70,1009,277,145,1000,40,-58,952,-87,1
514500,-10,1019,297,154,953,90,-77,1038,-165,1
514515,-20,1019,257,181,990,90,-67,1009,-77,1
514531,0,1019,297,163,962,80,-9,1114,-184,1
514546,-20,1019,287,154,990,70,29,1085,-184,1
514562,-20,1019,287,145,1009,60,19,1057,-155,1
514578,-70,980,277,136,972,80,0,1019,-174,1
514593,-20,990,287,200,962,90,-48,933,-126,1
514609,70,990,277,263,935,70,-87,866,-135,1
514625,60,1000,297,309,916,70,-126,847,-126,1
514640,60,1000,297,318,898,80,-174,847,-126,1
514656,20,950,326,290,916,111,-203,904,-87,1
514671,30,1019,297,309,925,111,-203,980,-58,1
514687,30,1000,297,263,925,151,-174,1019,-97,1
514703,50,1000,326,263,935,181,-135,1047,-87,1
514718,20,1019,326,245,972,171,-77,1047,-97,1
514734,50,1000,326,200,953,181,-48,1028,-87,1
514750,10,980,346,127,981,171,-67,1066,-97,1
514765,-80,1049,287,145,1009,121,-77,1057,-77,1
514781,-90,1009,287,90,1018,90,-116,1066,-106,1
514796,-60,1009,287,100,990,20,-106,1038,-67,1
514812,-60,1009,287,72,981,20,-97,1028,-97,1
514828,-90,990,297,54,981,80,-97,1038,-116,1
514843,-80,1000,306,154,981,101,-106,1000,-106,1
531250,181,1039,198,418,907,0,67,1038,-19,1
531265,191,1000,207,300,907,111,116,1085,-58,1
531281,161,1039,178,372,925,131,106,1057,-97,1
531296,191,1019,247,363,935,121,58,1133,-174,1
531312,232,950,247,363,935,121,58,1076,-38,1
531328,101,990,217,309,925,40,58,1076,-58,1
531343,60,1019,178,272,935,30,58,1085,-126,1
531359,181,980,227,290,898,-20,58,1085,-126,1
531375,90,1009,198,327,925,-101,67,1038,-184,1
531390,50,1009,148,300,898,-141,19,904,-106,1
531406,101,1000,148,236,898,-131,-48,914,-145,1
531421,60,1009,168,145,925,-40,-77,847,-87,1
531437,60,1009,168,81,935,101,-135,952,-126,1
531453,101,980,277,81,935,101,-135,1000,-116,1
531468,-10,1019,297,145,944,212,-106,1057,-184,1
531484,80,1019,257,209,962,232,-87,1009,-165,1
531500,60,980,336,181,944,191,-77,1019,-184,1
531515,-20,1039,277,127,981,191,-87,980,-145,1
531531,30,1009,277,118,990,141,-97,1009,-194,1
531546,-20,990,277,72,1009,111,-155,990,-194,1
531562,-50,1009,257,90,981,70,-155,990,-194,1
531578,-60,1039,227,109,990,90,-223,980,-165,1
531593,-60,1039,227,163,990,131,-271,971,-165,1
531609,30,1029,277,163,1000,212,-281,980,-165,1
531625,0,1019,316,81,1009,232,-262,1000,-145,1
531640,-70,1009,346,9,1037,262,-233,1076,-87,1
531656,121,931,435,36,1018,191,-184,1095,-126,1
531671,-40,1029,297,27,1027,181,-155,1114,-67,1
531687,-90,1019,326,27,1027,181,-135,1123,-97,1
531703,10,990,346,45,1009,191,-87,1066,-97,1
531718,-90,1009,297,109,990,212,-77,1019,-97,1
531734,0,1000,306,136,1009,161,-58,1019,-116,1
531750,-10,990,316,118,981,161,-58,1019,-116,1
531765,0,990,326,145,944,141,-58,1019,-116,1
531781,-40,1000,306,172,962,161,-58,1009,-77,1
531796,-10,980,326,145,953,202,-67,1019,-77,1
531812,-60,1000,336,209,962,191,-48,1028,-97,1
531828,0,990,326,200,962,181,-29,1000,-77,1
531843,10,1009,287,190,962,161,-29,1000,-67,1
531859,-20,990,316,181,962,151,-19,990,-48,1
531875,-20,990,316,181,944,171,0,971,-29,1
531890,80,970,316,281,916,151,9,952,-19,1
531906,20,1009,297,245,953,101,19,961,-9,1
531921,-40,1019,316,254,944,101,-9,1000,-9,1
531937,40,1039,267,327,944,50,-58,990,19,1
531953,40,1039,267,454,935,30,-38,1009,-29,1
531968,-20,1058,287,481,851,-10,-19,1000,-9,1
531984,10,1009,277,563,851,-40,0,952,-29,1
532000,70,1039,257,700,833,0,-48,866,-126,1
532015,50,1088,277,536,935,121,-155,847,-155,1
532031,242,1156,366,209,990,90,-67,961,-145,1
532046,-60,1107,396,209,990,90,19,952,-165,1
532062,-151,1029,247,-236,1027,161,135,904,-116,1
532078,-282,941,306,-309,1018,212,58,933,-77,1
532093,-171,1078,207,-145,1120,161,-19,1114,-77,1
532109,-121,1156,237,72,1157,141,-106,1285,-116,1
532125,-151,1117,287,109,1120,131,-116,1257,-126,1
532140,-131,1205,326,181,1138,60,-77,1171,-194,1
532156,-161,1284,287,263,1194,-50,-58,1104,-203,1
532171,-90,1401,237,400,1203,-80,-116,1066,-165,1
532187,40,1470,168,518,1212,-121,-155,1009,-145,1
532203,60,1392,207,427,1222,-151,-155,933,-87,1
532218,40,1254,207,218,1138,-151,-67,866,-77,1
532234,-70,1058,306,-18,1000,-10,-9,809,-58,1
532250,-161,852,455,-218,870,131,67,857,-19,1
532265,-323,656,554,-300,805,242,155,923,-29,1
532281,-444,519,693,-327,759,313,203,1019,9,1
532296,-252,529,504,-300,805,303,165,1085,-19,1
532312,70,431,425,-345,814,282,97,1085,-38,1
532328,282,470,326,-354,833,252,29,1076,-67,1
532343,292,500,227,-290,814,212,29,1076,-67,1
532359,161,578,158,-290,842,161,-38,1009,-38,1
532375,151,686,59,-263,824,161,-38,1009,-38,1
532390,222,696,49,-272,768,80,9,1000,58,1
532406,191,735,39,-309,805,70,29,1085,9,1
532421,151,794,49,-336,833,70,38,1104,-106,1
532437,70,784,168,-381,879,131,38,1114,-58,1
532453,80,862,237,-409,879,202,38,1066,48,1
532468,-636,960,475,-409,879,202,77,1066,-48,1
532484,-292,1117,396,-172,925,161,58,1019,-58,1
532500,-797,1107,356,-145,898,171,58,990,-19,1
532515,-1080,1254,425,-209,898,161,48,904,9,1
532531,-1141,1784,564,-236,1009,161,38,904,-77,1
532546,-4989,4313,-1366,1372,1537,-343,-19,1161,-291,1
532562,2111,127,-158,2272,2027,-464,-368,1428,-126,1
532578,1757,107,663,-100,527,-494,-388,1123,29,1
532593,-191,1225,138,-390,1037,-60,-184,847,-97,1
532609,-535,1284,257,509,851,-80,0,723,38,1
532625,-70,1000,297,118,833,121,174,942,-97,1
532640,0,852,465,-127,1037,252,203,1076,-174,1
532656,-10,1009,376,-45,1018,191,165,1161,-184,1
532671,30,1058,227,181,972,161,48,1047,-48,1
532687,232,1000,158,427,935,20,-77,1019,-77,1
532703,131,1000,168,354,935,-60,-106,933,-67,1
532718,90,1029,198,318,898,-20,-97,923,-135,1
532734,20,1000,257,281,925,30,-67,904,-145,1
532750,30,1000,277,163,962,70,-19,914,-165,1
532765,232,960,356,63,972,80,9,961,-155,1
532781,-171,1068,336,154,953,171,-48,980,-126,1
532796,10,1009,277,154,972,151,-184,942,-87,1
532812,20,1039,267,172,1000,90,-291,1000,-67,1
532828,40,1000,267,263,935,70,-300,1009,-19,1
532843,-90,1039,316,218,981,121,-233,1057,0,1
532859,-90,1039,316,118,990,131,-174,1066,0,1
532875,-80,1009,297,90,990,161,-116,1076,-19,1
532890,-60,990,306,127,990,151,-106,1066,-38,1
532906,-262,1088,178,172,962,121,-38,1066,-116,1
532921,-40,1009,346,263,962,151,9,1028,-165,1
532937,-20,1029,227,300,925,101,9,1009,-135,1
532953,40,1039,277,281,925,141,-9,933,-135,1
532968,10,950,306,100,944,141,-97,914,-184,1
532984,-131,1009,297,-36,1055,191,-116,1152,-262,1
533000,-131,1068,306,-209,1120,181,203,1314,-135,1
533015,-121,1000,267,-127,1027,131,233,1095,-135,1
533031,-131,970,297,45,990,50,19,885,-97,1
533046,-60,1019,277,118,972,60,-233,923,-38,1
533062,-50,990,277,90,962,151,-320,1009,-29,1
533078,-70,1009,336,90,962,151,-242,1000,-77,1
533093,0,990,336,218,935,171,-97,980,-155,1
533109,-40,1009,297,218,935,171,29,971,-145,1
533125,-20,980,257,181,972,111,48,952,-29,1
533140,-30,1000,306,163,944,80,19,1019,-58,1
533156,121,970,297,145,944,90,-9,1038,-67,1
533171,-10,980,287,163,962,70,-29,1019,-106,1
533187,-20,1019,257,136,962,70,-87,990,-126,1
533203,-70,1009,227,127,981,20,-97,990,-135,1
533218,-60,1009,247,163,972,50,-106,933,-135,1
533234,-101,1000,297,227,925,111,-106,933,-145,1
533250,-40,990,316,218,925,90,-116,942,-126,1
533265,-40,990,316,209,962,60,-97,952,-116,1
533281,-70,1000,267,81,953,30,-77,980,-145,1
533296,-80,980,287,27,990,70,-77,1047,-106,1
533312,-60,1039,306,27,1000,131,-77,1047,-106,1
547171,-40,1019,217,90,972,80,-58,1009,-135,1
547187,-30,1039,257,90,990,121,-48,1038,-145,1
547203,0,1019,247,118,981,171,-38,1028,-165,1
547218,-20,1029,267,145,990,141,-48,1009,-135,1
547234,0,1009,257,145,981,141,-38,990,-145,1
547250,-20,1009,237,181,972,111,-97,980,-126,1
547265,-30,1019,217,181,962,60,-106,971,-116,1
547281,-50,1019,198,181,962,40,-174,971,-97,1
547296,0,1019,237,172,972,70,-194,990,-97,1
547312,-20,1029,237,181,972,90,-194,990,-97,1
547328,-30,1019,257,154,953,141,-135,971,-116,1
547343,-60,1019,277,136,953,161,-77,990,-145,1
547359,-50,1009,267,136,972,141,-19,1019,-155,1
547375,-40,980,257,145,972,80,-9,1019,-165,1
547390,10,1049,247,172,1018,60,-9,1019,-184,1
547406,-50,1009,227,136,972,70,-58,1000,-155,1
547421,-70,1000,227,45,990,80,-97,980,-135,1
547437,-40,1000,237,90,981,90,-126,980,-145,1
547453,-30,1019,257,145,972,111,-135,980,-145,1
547468,-60,1019,267,90,981,121,-135,1009,-135,1
547484,-50,1000,247,72,981,131,-126,1009,-126,1
547500,-70,1009,247,81,981,141,-126,1038,-97,1
547515,-40,1009,257,81,981,161,-126,1028,-97,1
547531,-40,1009,257,127,981,171,-77,1047,-116,1
547546,-60,1009,277,109,981,171,-19,1047,-155,1
547562,-60,990,237,54,1009,121,-9,1028,-155,1
547578,-80,1000,237,36,1000,90,-38,1019,-165,1
547593,-60,1009,227,54,990,90,-97,1000,-135,1
547609,-60,990,267,36,981,121,-97,1019,-165,1
547625,-70,1029,267,45,1000,131,-116,1000,-155,1
547640,-50,1029,237,81,1000,101,-116,990,-174,1
547656,-30,1009,267,127,972,80,-145,933,-135,1
547671,0,1019,267,145,944,70,-174,914,-116,1
547687,10,1009,237,154,972,80,-194,952,-126,1
547703,-20,1019,257,163,953,101,-213,1019,-155,1
547718,-60,1019,277,136,962,141,-184,1047,-106,1
547734,-40,1029,257,145,990,171,-155,1066,-126,1
547750,-40,1029,267,181,972,151,-155,1028,-77,1
547765,0,1000,277,163,962,141,-165,1009,-97,1
547781,-40,1009,237,172,972,111,-155,990,-97,1
547796,-30,1019,247,145,981,90,-116,1000,-106,1
547812,-50,1009,237,172,944,60,-145,952,-67,1
547828,-30,1009,247,227,953,50,-184,952,-58,1
547843,-10,1009,227,272,935,60,-184,923,-106,1
547859,-10,1049,227,345,925,50,-135,895,-126,1
547875,70,1058,217,400,944,20,-97,933,-213,1
547890,30,1107,237,454,935,50,-87,952,-194,1
547906,20,1137,257,400,981,90,-48,1009,-203,1
547921,0,1166,277,354,1037,90,9,971,-165,1
547937,-40,1098,257,190,1037,141,-9,904,-106,1
547953,-101,1107,257,145,1018,121,-126,914,-106,1
547968,-10,1166,227,227,1064,60,-242,904,-116,1
547984,-30,1294,168,363,1129,-10,-242,904,-116,1
548000,10,1352,148,436,1157,-50,-271,971,-135,1
548015,60,1382,207,454,1194,-10,-223,1000,-155,1
548031,50,1490,297,436,1231,70,-97,1000,-213,1
548046,181,1421,287,336,1277,90,-38,1028,-223,1
548062,111,1264,376,163,1203,141,-58,1076,-194,1
548078,-101,1000,396,-63,1064,141,-106,1142,-116,1
548093,-222,725,524,-218,1027,202,-67,1095,-135,1
548109,-434,637,564,-445,861,252,-9,1028,-58,1
548125,-292,656,415,-409,842,232,67,1076,-19,1
548140,161,539,277,-336,814,262,106,1104,9,1
548156,333,480,207,-227,740,222,67,1114,-9,1
548171,373,519,217,-163,740,202,67,1114,-9,1
548187,282,617,217,-118,759,191,29,1066,-58,1
548203,292,666,227,-63,796,181,19,1019,-38,1
548218,222,676,207,-45,777,131,9,1009,0,1
548234,121,774,198,-36,796,141,-9,961,29,1
548250,121,774,198,-36,796,141,-9,961,29,1
548265,50,862,178,9,805,111,0,961,19,1
548281,-80,1058,138,-9,842,111,19,971,38,1
548296,-80,1058,138,18,842,90,29,990,0,1
548312,-121,1117,128,18,833,80,29,990,19,1
548328,-212,1117,148,45,879,60,-9,1000,38,1
548343,-222,1107,207,136,861,0,9,1000,0,1
548359,-242,1127,277,227,870,-50,19,1009,19,1
548375,-313,1127,287,281,935,-10,29,1000,29,1
548390,-404,1117,316,363,944,20,58,980,29,1
548406,-585,1147,326,336,972,0,67,1019,-19,1
548421,-525,1088,346,336,935,-20,77,1057,-9,1
548437,-676,1058,287,300,907,-90,58,1085,-29,1
548453,-555,1019,534,127,962,-40,38,1104,77,1
548468,-727,1058,366,145,990,70,-48,1047,29,1
548484,282,1715,-554,1036,1462,-222,-155,1228,-320,1
548500,757,1862,-49,1481,1518,-505,-320,1438,-233,1
548515,161,843,257,445,796,-262,-300,1114,-77,1
548531,80,970,178,-9,824,-131,-155,847,-194,1
548546,40,1068,287,-54,824,10,29,533,135,1
548562,161,931,336,63,925,212,87,952,-281,1
548578,90,1019,346,172,972,272,135,1019,-77,1
548593,90,1019,346,127,962,212,58,1190,-252,1
548609,-50,1058,217,18,1046,171,0,1200,-155,1
548625,70,1088,198,-36,1074,121,-77,1180,-184,1
548640,50,990,198,118,1027,20,-174,1038,-203,1
548656,10,1058,178,154,953,20,-223,876,-126,1
548671,30,1058,188,227,1000,0,-262,847,-174,1
548687,30,1058,188,245,972,111,-281,885,-184,1
548703,101,1019,306,254,944,242,-233,933,-145,1
548718,60,1039,316,145,981,282,-203,1038,-126,1
548734,60,1039,316,245,953,191,-184,1076,-58,1
548750,121,1019,247,336,953,111,-116,1095,-106,1
548765,70,1009,247,354,935,40,-116,990,-29,1
548781,30,1019,227,400,907,50,-97,904,-87,1
548796,30,1019,227,527,861,30,-155,819,-77,1
548812,212,1117,287,700,888,40,-213,800,-135,1
548828,212,1117,287,736,870,70,-165,828,-233,1
548843,242,1166,336,590,962,121,29,942,-330,1
548859,141,1303,425,463,1027,141,97,857,-242,1
548875,40,1401,79,363,1148,131,19,961,-194,1
548890,40,1401,79,372,1194,0,-87,1076,-77,1
548906,10,1127,99,-18,1037,10,-135,1142,-203,1
548921,-121,784,168,-581,814,111,-155,904,126,1
548937,-535,401,287,-1054,675,373,-48,1000,-58,1
