TIME,ACCX1,ACCY1,ACCZ1,ACCX2,ACCY2,ACCZ2,ACCX3,ACCY3,ACCZ3,FR
476828,464,705,-118,-672,731,686,262,990,203,1
476843,1090,549,-574,-672,731,686,368,876,456,1
476859,898,794,-663,-554,703,747,368,876,456,1
476875,959,911,-475,-9,768,494,417,828,417,1
476890,959,911,-475,681,842,111,436,695,184,1
476906,-767,990,1029,681,842,111,359,714,-58,1
476921,-1919,1343,752,972,1018,-282,223,714,-155,1
476937,-3434,1166,455,390,870,70,223,714,-155,1
476953,-3202,1088,-990,-936,777,50,106,923,-213,1
476968,1060,392,-1792,-936,777,50,38,723,679,1
476984,626,833,-732,-190,981,-606,48,752,601,1
477000,70,1107,138,1036,972,-555,203,752,378,1
477015,70,1107,138,-218,833,40,203,752,378,1
477031,-787,696,831,-463,1129,333,456,971,-116,1
477046,-636,1000,653,-463,1129,333,640,1171,-262,1
477062,-575,852,306,-463,1018,404,563,1171,0,1
477078,-141,1147,356,-127,1009,323,436,1114,135,1
477093,0,1137,257,400,1027,-30,145,1133,300,1
477109,0,1137,257,445,1092,-70,-38,1238,281,1
477125,-353,1117,79,63,1148,111,-38,1238,281,1
477140,-414,1147,138,63,1148,111,-126,1219,330,1
477156,-373,1029,346,-127,1037,272,-67,1028,368,1
477171,-454,1009,396,-200,1074,373,58,933,339,1
477187,-383,1098,297,-127,1111,363,116,923,359,1
477203,-323,1058,297,-45,1083,313,165,980,378,1
477218,-363,1029,346,-36,1064,282,194,1028,368,1
477234,-363,1029,346,0,1037,252,174,1019,359,1
477250,-404,990,376,0,1037,252,174,1019,359,1
477265,-242,980,316,200,962,141,155,990,271,1
477281,-161,980,287,381,898,-10,87,952,242,1
477296,-80,931,267,381,851,-30,48,895,271,1
477312,-212,901,227,154,861,20,58,866,252,1
477328,-343,823,207,9,814,101,48,800,330,1
477343,-262,892,346,18,907,191,126,876,281,1
477359,-333,970,396,109,1000,141,262,961,203,1
477375,-484,960,346,90,1000,70,330,1152,97,1
477390,-484,960,346,81,962,-121,330,1152,97,1
477406,-464,931,336,81,962,-121,300,1114,126,1
477421,-323,1019,227,181,916,-363,252,952,77,1
477437,-161,1215,366,190,1055,-515,-9,866,145,1
477453,-101,1294,920,-81,1305,-444,48,952,106,1
477468,-454,1068,603,-418,1259,-181,203,980,145,1
477484,-484,980,643,-745,1074,-60,174,904,417,1
477500,-404,872,306,-800,916,373,9,809,504,1
477515,-111,784,168,-736,805,515,165,819,543,1
477531,272,686,99,-963,851,575,310,1009,475,1
477546,252,352,59,-763,925,868,475,1123,378,1
477562,525,490,-178,-654,814,878,601,1076,252,1
477578,525,490,-178,-418,694,606,563,933,174,1
477593,363,803,29,90,861,454,533,857,67,1
477609,-252,892,831,572,1064,222,475,847,58,1
477625,-1050,1352,653,572,1064,222,475,847,58,1
477640,-2232,1245,623,1000,1138,-20,252,866,-213,1
477656,-1383,1303,-1118,272,824,242,126,771,38,1
477671,373,607,-1257,-736,916,-282,9,733,631,1
477687,-141,1029,-1009,-54,1194,-606,58,980,485,1
477703,20,1127,-217,400,1222,-656,233,952,349,1
477718,-222,1000,534,136,1018,20,466,1104,106,1
477734,-505,1352,534,218,981,424,495,1304,-87,1
477750,-575,892,336,-54,935,434,456,933,184,1
477765,-313,1029,376,-81,972,282,378,885,213,1
477781,-212,1029,326,254,1000,-40,203,914,300,1
477796,-90,1137,69,545,1037,-121,126,942,320,1
477812,-212,1107,158,345,1018,30,38,1009,398,1
477828,-303,1009,316,63,1009,171,-29,1019,378,1
477843,-454,970,336,-118,1027,282,19,1000,349,1
477859,-393,980,277,-145,1037,282,106,1066,262,1
477875,-323,941,316,-145,1037,282,106,1066,262,1
477890,-363,892,306,-81,1000,60,106,1028,252,1
477906,-494,970,188,-172,990,70,126,1009,291,1
477921,-494,970,188,-290,1037,111,184,1047,300,1
477937,-424,931,178,-309,981,141,184,1057,281,1
477953,-474,901,247,-190,962,171,203,1038,320,1
477968,-444,882,316,-72,962,131,233,1038,320,1
477984,-353,892,277,54,962,121,194,980,310,1
478000,-343,970,237,145,981,101,174,961,300,1
478015,-373,1009,207,190,1000,20,174,942,242,1
478031,-444,1078,198,263,981,-60,135,866,145,1
478046,-323,931,227,318,879,-212,77,790,184,1
478062,-212,1078,277,309,907,-222,9,695,203,1
478078,-191,1215,287,154,1101,-181,-145,685,427,1
478093,-171,1313,643,-118,1324,-141,349,876,155,1
478109,-232,1107,831,-318,1222,-40,621,1161,48,1
478125,-444,882,574,-527,953,111,436,1095,417,1
478140,-363,656,722,-645,824,262,388,990,631,1
478156,-333,598,544,-654,787,343,466,895,592,1
478171,-454,676,316,-454,879,363,504,885,427,1
478187,-444,617,297,-227,981,414,485,1019,252,1
478203,-626,637,217,-190,990,333,475,1000,291,1
478218,-767,803,158,-200,944,303,417,1028,213,1
478234,-616,862,-69,-200,888,272,417,1028,213,1
478250,-525,784,0,-100,842,111,330,980,252,1
478265,20,852,-188,-109,787,50,252,933,262,1
533453,-363,941,168,-145,990,20,145,866,271,1
533468,-434,950,158,-172,1000,80,194,857,262,1
533484,-474,931,178,-209,1037,121,262,971,223,1
533500,-404,823,316,-245,1027,131,349,1066,184,1
533515,-363,784,356,-245,935,151,398,1047,194,1
533531,-252,774,445,-218,898,181,359,971,165,1
533546,-202,803,386,-336,814,212,310,904,165,1
533562,-242,813,366,-327,870,171,281,866,165,1
533578,30,872,29,-236,898,262,271,809,281,1
533593,-181,1049,-386,-218,851,242,184,914,9,1
533609,-838,1558,-178,236,1250,-464,213,923,165,1
533625,-292,1196,-99,554,1500,-787,106,1123,116,1
533640,90,980,69,363,962,-595,58,1200,339,1
533656,-161,1058,0,227,648,10,-9,942,310,1
533671,0,774,227,-90,694,373,106,733,135,1
533687,-646,901,465,-172,1000,737,233,533,466,1
533703,-505,764,633,-218,1074,555,446,714,339,1
533718,-434,1058,257,-63,1212,262,553,990,194,1
533734,-212,1137,-49,236,1129,-111,601,1285,135,1
533750,-20,1039,39,345,1027,-191,427,1371,155,1
533765,-20,1039,39,18,916,-60,427,1371,155,1
533781,-383,941,148,-318,907,50,97,1123,116,1
533796,-454,931,198,-363,1018,30,97,1123,116,1
533812,-525,931,79,-263,1055,-40,87,1057,29,1
533828,-383,990,148,-118,1046,0,19,1000,339,1
533843,-323,1039,148,-18,962,70,155,942,174,1
533859,-252,990,207,100,953,80,155,942,174,1
533875,-222,1039,267,209,1000,151,155,1019,116,1
533890,-242,1088,316,127,981,121,165,914,174,1
533906,0,970,594,109,972,181,165,952,174,1
533921,-272,970,514,54,981,161,48,933,252,1
533937,-333,960,227,54,981,161,48,819,427,1
533953,-282,980,148,45,1027,90,48,819,417,1
533968,-272,911,207,100,953,111,194,885,320,1
533984,-373,872,227,36,962,141,349,1000,252,1
534000,-404,931,99,-127,962,-70,475,1076,126,1
534015,-404,931,99,-281,981,-222,446,1066,106,1
534031,-434,1009,-69,-263,981,-181,349,1038,223,1
534046,-222,1039,79,-18,962,-70,184,1019,213,1
534062,-50,1107,158,300,962,40,29,933,271,1
534078,-151,1019,227,272,981,161,58,857,300,1
534093,-171,970,198,63,1018,232,233,838,242,1
534109,-424,1029,188,-9,1064,161,378,904,184,1
534125,-343,990,188,-100,1055,90,388,1009,310,1
534140,-282,1009,89,-45,1027,30,427,1047,330,1
534156,-202,990,89,63,962,50,417,971,281,1
534171,-90,892,188,-190,944,181,417,885,310,1
534187,-444,892,287,-227,972,171,417,942,252,1
534203,-575,941,168,-309,1074,90,388,1000,213,1
534218,-353,1049,59,-181,1111,-40,330,1076,126,1
534234,-232,1029,178,-236,1018,-181,262,1066,223,1
534250,-313,1078,-69,-218,962,-121,116,1104,145,1
534265,-323,1000,29,-81,944,-10,67,961,242,1
534281,-80,1068,148,254,916,70,38,847,203,1
534296,0,1049,207,545,944,-10,48,866,77,1
534312,20,1068,128,790,962,-151,19,895,67,1
534328,90,1009,79,645,925,-212,-19,895,77,1
534343,-60,1000,79,200,907,-60,-9,857,184,1
534359,-191,980,99,-9,962,30,126,828,320,1
534375,-434,950,168,-100,1000,60,271,847,359,1
534390,-434,1000,178,-172,1046,111,339,923,359,1
534406,-313,950,148,-400,1018,222,378,923,310,1
534421,-363,872,217,-427,925,232,339,923,359,1
534437,-404,823,138,-309,907,121,339,952,233,1
534453,-333,960,168,-209,1018,-111,300,942,291,1
534468,-393,1088,-49,-245,1120,-80,291,1114,174,1
534484,-343,1098,158,-172,1074,-40,291,1161,330,1
534500,-111,1019,158,145,990,90,223,1200,203,1
534515,-181,1049,227,336,953,90,184,1038,213,1
534531,-161,1019,287,327,990,121,145,942,145,1
534546,-202,1019,227,236,1009,111,106,933,116,1
534562,-161,1078,178,190,990,80,126,923,126,1
534578,-232,950,217,-236,981,90,48,980,262,1
534593,-565,892,148,-500,981,141,0,1085,252,1
534609,-343,1049,148,-381,1111,30,67,1219,126,1
534625,-363,1166,-59,-136,1083,-60,-19,1304,58,1
534640,-323,1254,39,-200,1074,-151,-174,1219,262,1
534656,-474,970,148,-181,1101,10,-58,1095,213,1
534671,-50,1078,217,127,953,10,233,1028,87,1
534687,-222,1009,198,390,972,-70,446,819,223,1
534703,-313,931,326,472,1009,-121,359,771,116,1
534718,-30,843,772,145,1018,-40,165,733,281,1
534734,-232,921,534,-145,944,242,97,761,262,1
534750,-20,872,188,-663,805,626,184,761,300,1
534765,414,519,99,-927,611,737,203,666,436,1
534781,-757,441,-9,-327,564,282,271,876,291,1
534796,-1838,774,-613,554,898,-555,291,695,368,1
534812,464,1245,-891,100,1574,-909,281,809,203,1
534828,555,1431,336,590,1472,-595,281,1438,-135,1
534843,-717,1166,-49,263,879,-90,252,1809,-252,1
534859,-373,882,514,-336,657,383,155,980,300,1
534875,-363,970,336,-281,953,262,155,980,300,1
534890,-40,1098,168,363,1111,10,262,742,135,1
534906,-161,1098,168,472,1064,-60,184,819,135,1
534921,-131,1078,188,381,907,50,184,819,135,1
534937,-161,1058,267,290,972,80,-106,1047,252,1
534953,-313,1039,247,127,1009,-10,-106,1047,252,1
534968,-404,1205,356,-54,1074,-161,-155,1123,194,1
534984,-484,1049,-237,-90,981,-212,-126,1095,135,1
535000,-272,1235,-49,109,925,-202,-126,1095,135,1
535015,-161,1176,237,109,925,-202,-116,876,252,1
535031,-131,1205,396,200,1120,-141,-58,780,514,1
535046,-232,950,900,0,1324,-202,679,1133,-9,1
535062,-454,647,752,-281,1305,-111,1097,1209,19,1
535078,-454,647,752,-827,935,383,699,1076,398,1
535093,-242,460,485,-1172,592,686,339,980,504,1
535109,-20,323,524,-1218,435,939,174,809,368,1
535125,-717,401,-9,-727,574,767,252,714,9,1
535140,-1212,500,-356,-90,861,333,233,761,155,1
535156,-787,852,-1287,-27,1111,0,97,676,262,1
535171,1040,2588,475,1245,2166,-1787,116,876,165,1
535187,-1212,754,-168,2536,2055,-939,165,1961,-398,1
535203,-1212,754,-168,163,333,-60,38,1638,38,1
535218,-696,539,732,-1254,222,1010,58,723,475,1
535234,-434,774,594,-1400,814,919,339,695,155,1
535250,-363,1078,207,-127,1324,232,388,866,184,1
535265,-353,1225,59,727,1268,-232,359,1142,116,1
535281,-242,862,99,600,1064,-414,145,1209,155,1
535296,-242,862,99,145,879,-252,38,1095,165,1
535312,-121,1107,19,154,888,-202,-29,1085,97,1
535328,-282,1127,99,227,962,-90,-155,904,262,1
535343,-161,1225,267,336,981,80,-145,676,417,1
535359,-121,1156,386,418,1101,90,126,819,252,1
535375,-121,1156,386,390,1157,-40,757,1152,-106,1
535390,-222,872,425,154,1009,-131,864,1047,-106,1
535406,-414,735,742,-172,861,-141,475,771,262,1
535421,-303,784,544,-336,675,111,97,742,252,1
535437,101,549,9,-763,638,464,77,676,359,1
535453,101,549,9,-1100,629,767,165,742,378,1
535468,-1272,686,-198,-1000,861,595,320,971,116,1
535484,-1272,686,-198,-54,1157,-141,368,800,223,1
535500,-919,1823,-752,727,1805,-565,310,1209,38,1
535515,1303,1637,188,1090,1731,-626,339,1476,300,1
537453,-313,1009,297,-527,796,393,417,990,155,1
537468,-10,1107,19,-36,1111,212,194,1161,194,1
537484,-131,1039,118,445,1111,-212,67,1152,174,1
537500,-313,960,198,254,981,-121,0,1038,233,1
537515,-303,1058,108,-27,916,-20,19,1019,213,1
537531,-141,1058,168,90,1027,30,87,990,126,1
537546,-141,950,198,263,990,-20,165,933,67,1
537562,-232,1000,138,345,944,-101,126,895,106,1
537578,-313,1078,69,218,944,-191,-67,771,291,1
537593,-232,1196,79,254,1018,-232,19,771,349,1
537609,-242,1166,89,127,1129,-90,524,990,58,1
537625,-565,911,316,-109,1129,-10,242,1057,359,1
537640,-525,774,544,-327,1046,50,165,1076,543,1
537656,-626,764,475,-409,990,111,233,1000,436,1
537671,-838,833,425,-463,962,131,368,980,252,1
537687,-676,862,425,-463,944,222,427,952,194,1
537703,-363,833,425,-345,935,262,417,961,135,1
537718,-212,813,227,-245,907,252,378,933,116,1
537734,-212,813,227,-100,898,292,368,847,252,1
537750,242,607,108,-181,851,232,339,771,262,1
537765,595,441,9,-536,518,575,339,771,262,1
537781,818,666,613,-654,657,717,320,771,38,1
537796,-929,1421,405,100,1064,121,300,847,-262,1
537812,-333,2950,-980,1900,1972,-919,174,1628,-339,1
537828,-333,2950,-980,1900,1972,-919,-48,1733,563,1
537843,191,549,-148,1272,1833,-818,-48,1733,563,1
537859,-616,833,108,-27,638,-464,-77,1038,320,1
537875,-232,1098,247,-645,212,191,38,561,349,1
537890,-262,872,534,-372,981,555,320,685,-116,1
537906,-383,1049,336,-36,1175,434,378,866,174,1
537921,-373,1196,188,-36,1175,434,378,866,174,1
537937,-373,1196,188,109,1129,252,407,1180,48,1
537953,-242,1039,9,54,990,-50,281,1228,339,1
537968,-80,1068,39,63,1027,-80,262,1123,174,1
537984,-151,1098,118,200,1009,-50,174,1009,106,1
538000,-171,970,425,300,953,-30,126,990,116,1
538015,-171,980,306,354,944,-60,19,980,19,1
538031,0,1009,108,481,916,-171,19,980,19,1
538046,30,1176,99,736,870,-191,-203,990,77,1
538062,111,1196,89,736,870,-191,-339,771,262,1
538078,-121,1098,168,800,1018,-252,-242,571,281,1
538093,-121,1098,168,609,953,-131,-77,533,417,1
538109,-292,1127,158,245,1037,-70,407,742,233,1
538125,-383,941,217,-100,1046,-30,679,885,320,1
538140,-414,843,306,-309,916,40,679,885,320,1
538156,-292,852,346,-327,935,151,660,1038,262,1
538171,-292,784,425,-354,972,232,611,1076,349,1
538187,-575,715,445,-381,944,272,514,1066,427,1
538203,-656,833,465,-381,944,272,446,1076,320,1
538218,-565,774,534,-381,953,292,359,1076,213,1
538234,-272,784,475,-472,981,232,281,1095,194,1
538250,-373,784,356,-372,898,242,184,1123,77,1
538265,-161,725,118,-45,907,353,213,923,300,1
538281,1121,715,-871,-363,888,575,203,838,213,1
538296,1121,715,-871,-827,675,797,271,800,184,1
538312,-888,1225,-59,-427,1166,-303,300,1009,19,1
538328,-535,3117,-613,1900,2305,-1000,300,1009,19,1
538343,353,176,-89,936,1148,-1020,194,1714,-145,1
538359,-333,1176,49,118,287,-454,126,1352,106,1
538375,-161,950,504,-172,462,181,106,961,97,1
538390,-434,784,613,-254,888,515,223,695,106,1
538406,-282,1019,346,-254,888,515,368,647,-38,1
538421,-60,1078,217,118,1129,434,388,695,126,1
538437,-50,1009,49,209,1055,161,310,885,203,1
538453,-181,1098,39,300,972,-171,126,1152,233,1
538468,-191,1009,405,290,981,-262,58,1257,291,1
538484,-494,1088,-19,81,1027,-272,-67,1276,165,1
538500,-353,1156,49,0,944,-242,-203,1180,165,1
538515,-424,1196,79,9,935,-121,-291,904,320,1
538531,-262,1225,178,118,1092,-50,-359,676,456,1
538546,-262,1225,178,345,1092,90,116,742,407,1
538562,-191,1078,188,254,1166,60,1067,1142,-339,1
538578,-191,774,425,100,972,40,757,904,407,1
538593,-323,843,435,9,833,-30,436,885,368,1
538609,-515,823,267,-100,898,-30,436,885,368,1
538625,-272,823,168,-454,814,161,155,828,417,1
538640,161,539,148,-454,814,161,194,761,339,1
538656,393,882,-316,-818,666,484,291,533,417,1
538671,-181,1392,356,-672,740,606,291,904,-407,1
538687,-323,1215,148,581,1129,-90,262,1057,145,1
538703,-363,1009,69,1336,1574,-272,116,1209,155,1
538718,-585,1225,-39,309,1333,-333,29,1285,349,1
538734,-151,970,217,-300,842,-141,233,1247,58,1
538750,-363,941,376,-445,861,171,300,1085,145,1
538765,-383,1029,247,-336,907,222,407,1038,0,1
538781,-181,1088,108,-109,1083,141,339,1019,97,1
538796,-202,1147,-99,118,1046,151,213,1152,126,1
538812,-404,1166,59,163,972,40,165,1200,252,1
538828,-323,901,99,172,1037,-282,-9,1152,281,1
538843,0,1009,29,272,916,-393,-135,952,213,1
538859,0,1009,29,427,814,-323,-135,952,213,1
538875,-20,1078,49,690,870,-373,-320,790,242,1
538890,-161,1098,99,900,870,-353,-330,695,203,1
538906,90,1323,198,690,870,10,-320,523,223,1
538921,-60,1186,326,154,1055,333,-300,323,563,1
538937,-777,647,366,-472,1305,393,932,695,223,1
538953,-787,705,336,-827,1092,383,1582,1161,29,1
538968,-161,656,405,-818,768,494,631,961,572,1
538984,141,803,99,-527,685,464,359,1114,504,1
539000,242,735,-59,-509,722,303,203,1304,475,1
539015,212,1000,247,-509,722,303,368,1142,213,1
539031,-1090,1294,-564,272,1120,-181,427,1333,-48,1
539046,-383,1107,138,618,1842,-636,233,1409,359,1
539062,-606,1009,-138,-154,1620,-464,145,1171,388,1
539078,121,901,356,-318,555,-252,184,1104,-155,1
539093,-191,960,425,-236,546,202,184,819,38,1
539109,-353,1049,227,36,833,202,233,780,9,1
539125,-232,1088,227,190,1185,171,242,838,67,1
539140,-151,1058,168,318,1064,60,126,914,135,1
539156,-212,1107,198,218,916,-10,-38,1028,242,1
539171,-414,1068,217,190,1018,-171,-233,1085,262,1
539187,0,980,148,236,1009,-343,-436,1095,135,1
539203,121,1029,217,636,796,-434,-466,838,203,1
539218,222,1294,-99,845,759,-232,-339,495,339,1
539234,545,784,603,436,722,333,-9,314,427,1
539250,-1080,725,415,-372,972,808,407,695,291,1
539265,-616,666,356,-309,1250,797,1087,1314,514,1
539281,101,1196,-148,-27,1064,131,1155,1342,543,1
539296,-464,1205,-306,-127,1240,-151,776,1342,-97,1
539312,-272,970,-39,245,1203,-616,349,1133,106,1
539328,-454,960,168,-136,907,-303,223,961,116,1
539343,-484,1117,178,-381,851,-90,165,914,67,1
539359,-363,990,158,-209,990,80,38,1047,155,1
539375,-121,1039,237,154,1018,80,-281,1266,174,1
539390,343,1137,79,454,907,70,-533,838,514,1
539406,20,1009,455,300,814,404,-378,514,349,1
539421,-666,892,326,100,1120,474,-9,704,262,1
539437,-505,774,247,-254,1212,404,572,1419,174,1
539453,-272,1039,19,-218,1018,-30,737,1571,87,1
539468,-101,1000,39,45,907,-474,737,1571,87,1
539484,-282,921,9,45,824,-383,466,1190,-38,1
539500,-252,960,79,109,861,-222,135,923,58,1
539515,-353,1009,148,227,879,90,-58,847,29,1
575421,-292,872,623,163,805,343,262,923,77,1
575437,-444,813,356,-136,888,363,252,714,155,1
575453,-282,980,198,-181,898,161,213,590,300,1
575468,-121,1156,89,72,1138,-141,213,590,300,1
575484,-191,1166,-29,436,1018,-262,174,809,320,1
575500,-171,1078,118,436,953,-212,87,1028,320,1
575515,-222,1088,188,300,953,0,29,1000,368,1
575531,-242,1000,237,136,935,171,-9,838,378,1
575546,-313,1000,217,27,1000,202,48,771,407,1
575562,-363,970,217,-63,981,212,194,819,368,1
575578,-303,1019,207,-9,1000,161,300,961,407,1
575593,-212,1009,99,127,1009,101,300,961,407,1
575609,-252,1058,168,281,990,60,262,1028,359,1
575625,-252,1137,158,318,1037,40,155,1000,349,1
575640,-262,1205,128,336,1064,-10,106,1009,242,1
575656,-232,1196,178,263,1074,10,145,1047,77,1
575671,-232,1137,287,290,1120,-80,165,1057,-9,1
575687,-30,1450,207,390,1212,-181,116,1038,77,1
575703,-191,1509,128,536,1296,-191,126,1104,97,1
575718,-191,1421,19,436,1203,-161,-9,1219,174,1
575734,0,1225,79,145,1101,-40,-77,1104,203,1
575750,-373,882,158,-172,962,313,9,952,184,1
575765,-797,519,217,-545,787,595,203,771,262,1
575781,-595,500,39,-809,759,686,359,733,310,1
575796,242,333,49,-881,842,646,563,761,417,1
575812,474,225,336,-809,722,434,679,923,436,1
575828,363,372,405,-463,731,313,601,971,310,1
575843,-60,519,475,-218,796,252,504,980,174,1
575859,-131,696,415,-309,870,232,407,961,262,1
575875,-353,754,227,-363,851,383,281,876,194,1
575890,-282,588,1297,-790,777,303,145,761,155,1
575906,-2606,1029,445,-418,925,-20,155,790,291,1
575921,-4292,784,1297,-245,1333,-565,106,1133,339,1
575937,666,431,-782,-1500,1240,-20,145,1342,368,1
575953,-484,1078,-79,-1118,1462,-303,155,1333,262,1
575968,282,2715,-574,700,1583,-575,330,1638,-29,1
575984,-202,921,168,1409,981,-525,184,1542,67,1
576000,-232,803,356,109,462,242,-19,876,330,1
576015,-353,882,445,-318,722,454,-38,523,252,1
576031,-282,950,396,136,1092,282,48,533,106,1
576046,-191,1068,237,418,1055,101,97,542,262,1
576062,-181,1127,99,409,1000,-70,184,771,291,1
576078,-212,1049,108,263,1018,-50,194,1019,291,1
576093,-252,1049,188,218,962,-10,233,1047,310,1
576109,-202,1039,217,190,935,0,223,971,271,1
576125,-222,1019,158,227,935,-90,165,942,194,1
576140,-252,1009,118,318,935,-181,126,923,271,1
576156,-252,1009,118,536,944,-171,77,942,252,1
576171,-30,1176,99,754,935,-171,9,904,203,1
576187,-10,1225,99,754,935,-171,-155,866,213,1
576203,-181,1323,69,763,925,-262,-194,838,165,1
576218,-151,1323,128,-36,1268,-171,38,819,48,1
576234,-242,1333,69,-36,1268,-171,203,1000,106,1
576250,-242,1333,69,-209,1398,0,281,1019,320,1
576265,-393,1274,-19,-245,1175,222,300,1028,436,1
576281,-505,901,39,-418,1009,434,378,1047,291,1
576296,-515,725,-69,-581,944,585,436,1057,233,1
576312,-333,617,49,-690,944,555,475,1076,300,1
576328,50,411,346,-681,925,575,543,1057,504,1
576343,202,392,445,-618,787,565,533,1038,427,1
576359,343,9,722,-809,611,686,543,1038,349,1
576375,-505,1245,-198,-1090,666,363,446,1038,38,1
576390,-505,1245,-198,-690,870,111,378,1009,116,1
576406,-3191,1098,1118,-545,1203,-161,252,1000,155,1
576421,10,1117,356,-890,1240,-40,213,1000,291,1
576437,10,1117,356,-109,1666,-858,126,1533,-155,1
576453,515,3137,-1306,1372,1685,-989,-155,1552,194,1
576468,-373,764,9,790,574,-676,-184,838,456,1
576484,-424,970,455,-309,472,353,-48,380,320,1
576500,-424,970,455,-418,759,454,116,590,-9,1
576515,-484,970,366,100,1166,444,213,628,281,1
576531,-303,1000,287,54,1212,292,213,628,281,1
576546,-313,1107,128,100,1000,-10,320,847,427,1
576562,-262,1068,0,154,1074,-101,368,1180,252,1
576578,-131,1058,49,163,935,-50,281,1152,242,1
576593,-222,1039,138,100,981,40,281,1152,242,1
576609,-313,1019,207,63,925,101,223,980,281,1
576625,-282,980,207,218,953,20,194,895,271,1
576640,-111,990,188,390,916,-60,165,866,252,1
576656,-10,970,158,545,888,-141,126,828,233,1
576671,0,1009,138,618,935,-181,77,866,145,1
576687,-80,1098,168,709,898,-222,9,847,174,1
576703,-80,1078,148,781,907,-202,-203,847,203,1
576718,-90,1264,89,572,990,-131,-417,828,446,1
576734,-101,1156,168,145,953,-60,77,961,-116,1
576750,90,1039,168,-218,972,101,300,714,174,1
576765,-343,990,198,-527,1157,232,368,704,349,1
576781,-484,1039,-89,-518,1277,232,378,952,456,1
576796,-262,872,128,-363,1129,202,485,1190,436,1
576812,-70,676,386,-390,990,80,601,1209,378,1
576828,-70,676,386,-554,935,191,592,1152,456,1
576843,-10,656,514,-481,879,252,601,1066,213,1
576859,-222,686,386,-327,879,383,543,1114,48,1
576875,-717,794,326,-372,870,383,427,952,242,1
576890,-717,794,326,-500,953,282,330,961,281,1
576906,-1121,803,386,-309,1083,60,223,990,252,1
576921,-1242,852,425,-163,1000,70,165,1000,155,1
576937,-454,1098,-198,-136,1000,40,106,933,145,1
576953,-242,1186,9,27,1148,-202,77,780,262,1
576968,-242,1186,9,272,1259,-232,29,1009,38,1
576984,-60,1078,-49,-300,1037,-252,38,1257,233,1
577000,-696,656,455,-481,916,-30,116,1180,466,1
577015,-888,1068,-9,-472,1101,20,300,1123,203,1
577031,-565,980,59,-90,1138,-10,504,1171,145,1
577046,-90,1107,19,281,944,-50,553,1123,126,1
577062,-151,1107,49,472,851,-80,378,923,194,1
577078,-222,1058,118,327,944,-60,262,847,252,1
577093,-222,1088,207,327,944,-60,223,819,194,1
577109,-272,990,59,336,953,-191,155,733,145,1
577125,131,1039,118,590,851,-262,-9,733,-19,1
577140,-383,843,158,563,870,-313,-213,800,281,1
577156,-383,843,158,-100,824,30,-223,704,572,1
577171,-757,950,217,-863,981,434,87,619,330,1
577187,-757,950,217,-1027,1120,474,436,942,194,1
577203,-505,1068,89,-372,1157,90,718,1485,155,1
577218,-161,1078,39,290,1064,-101,533,1438,252,1
577234,-181,1098,-9,354,1064,-212,165,990,203,1
577250,-262,1039,49,372,898,-212,-48,904,135,1
577265,-313,1049,178,354,888,-191,-58,828,106,1
577281,-101,1098,188,381,935,-40,-9,714,126,1
577296,-161,1156,118,409,1009,50,67,761,165,1
