TIME,ACCX1,ACCY1,ACCZ1,ACCX2,ACCY2,ACCZ2,ACCX3,ACCY3,ACCZ3,FR
801265,272,1009,297,-236,953,343,242,971,-213,1
801281,80,1127,237,-563,953,272,310,952,-213,1
801296,-101,1098,217,-709,962,161,359,933,-203,1
801312,-101,1147,168,-727,1009,111,398,895,-233,1
801328,-20,1264,178,-700,1055,10,398,838,-223,1
801343,-50,1225,198,-618,990,101,339,742,-203,1
801359,-151,1235,99,-545,888,191,300,638,-155,1
801375,-151,1235,99,-372,824,272,252,619,-145,1
801390,30,1225,19,-372,824,272,174,723,-145,1
801406,181,1107,-49,-163,777,363,126,971,-203,1
801421,303,980,9,-9,777,363,-9,1276,-213,1
801437,303,892,69,145,879,505,-106,1438,-126,1
801453,222,745,168,472,962,444,-67,1333,-67,1
801468,-30,529,118,572,879,373,58,1104,-126,1
801484,-90,264,108,472,796,323,145,1009,-174,1
801500,-90,264,108,245,842,111,194,980,-165,1
801515,-151,382,-59,0,1009,-10,194,980,-165,1
801531,-141,735,49,-436,1194,-111,252,933,-165,1
801546,-414,1009,168,-790,1231,-161,310,952,-145,1
801562,111,1127,772,-854,1046,-141,359,1009,-165,1
801578,686,1186,1178,-172,981,313,339,1019,-87,1
801593,686,1186,1178,945,1277,101,359,1066,-135,1
801609,2212,1156,1594,1472,935,616,407,990,-184,1
801625,2343,911,1584,527,787,131,436,819,-184,1
801640,979,1303,19,-218,1046,212,446,828,-77,1
801656,101,1401,9,-736,1166,262,456,914,-67,1
801671,-303,1176,148,-863,1092,232,456,866,-58,1
801687,-323,1078,207,-754,796,212,417,847,-19,1
801703,-30,1068,148,-600,805,282,378,904,-77,1
801718,60,1009,217,-500,925,232,339,895,-58,1
801734,-111,1078,247,-500,962,191,320,914,-58,1
801750,-30,1019,257,-527,953,222,300,990,-58,1
801765,-101,1029,247,-527,907,232,320,1000,-67,1
801781,-181,1098,138,-536,861,212,262,961,-67,1
801796,-171,1058,138,-572,861,161,203,933,-87,1
801812,-40,1058,207,-636,805,151,165,847,-106,1
801828,10,1078,198,-663,731,343,126,761,-106,1
801843,-191,1117,49,-427,731,606,116,723,-38,1
801859,-252,1088,237,-27,916,646,19,1057,-155,1
801875,50,1166,504,263,1259,717,9,1352,-19,1
801890,282,1098,326,209,1129,717,174,1295,48,1
801906,535,1147,-99,-27,879,505,194,1104,29,1
801921,292,1176,-316,-118,898,383,291,1019,-58,1
801937,70,1019,-257,-163,925,323,291,1085,-135,1
801953,40,833,-79,-100,981,232,320,1047,-145,1
801968,30,794,287,-100,981,232,291,1028,-97,1
801984,414,656,861,100,1027,181,339,1028,-48,1
802000,505,647,1049,336,1037,212,339,1009,-67,1
802015,515,598,1168,545,1083,252,320,952,-58,1
802031,373,627,1198,636,1009,212,359,961,-106,1
802046,656,1088,247,527,851,454,359,885,-77,1
802062,141,1156,29,527,851,454,378,866,-38,1
802078,-50,1274,9,90,990,60,427,971,-9,1
802093,232,1098,168,-290,1212,90,427,1019,19,1
802109,252,1058,267,-554,1027,151,427,961,-29,1
802125,30,1009,277,-336,768,282,388,857,-29,1
802140,30,1009,277,-254,787,282,388,819,-58,1
802156,0,980,306,-254,787,282,349,838,-87,1
802171,10,1000,326,-318,879,323,359,914,-77,1
802187,-20,1019,316,-363,907,383,330,971,29,1
802203,-10,1039,207,-400,972,292,300,1009,77,1
802218,-70,1019,217,-454,935,313,291,952,87,1
802234,50,980,287,-445,879,282,320,933,29,1
802250,70,1000,297,-390,814,262,320,923,-9,1
802265,60,1009,287,-336,870,282,330,885,-38,1
802281,60,1009,287,-272,935,222,368,885,-19,1
802296,-101,1117,247,-363,972,161,407,914,-38,1
802312,-101,1117,247,-481,944,252,475,904,-38,1
802328,-151,1294,277,-590,898,333,417,933,-116,1
802343,121,1245,376,-609,916,454,310,942,-87,1
802359,40,1245,227,-390,1009,383,330,923,-77,1
802375,171,1196,257,-236,1046,404,368,980,-116,1
802390,171,1245,247,-109,1009,474,398,952,-165,1
802406,181,1225,138,-136,935,555,359,942,-213,1
802421,161,1019,128,-218,879,616,271,990,-184,1
802437,292,833,148,-163,916,555,184,1047,-155,1
802453,292,833,148,-9,907,565,116,1047,-145,1
802468,333,686,39,154,842,525,77,1038,-87,1
821562,0,1000,326,-190,925,353,194,1047,-203,1
821578,70,1117,306,-172,953,323,155,1009,-223,1
821593,70,1117,306,-181,962,232,97,990,-194,1
821609,80,1088,297,-272,944,222,106,933,-135,1
821625,60,1049,198,-336,925,161,116,933,-155,1
821640,-40,1000,188,-381,925,171,116,914,-126,1
821656,-40,1000,188,-427,916,151,106,933,-155,1
821671,-50,1000,178,-400,916,121,106,933,-203,1
821687,-50,990,198,-290,916,40,106,923,-203,1
821703,-70,950,297,-163,981,60,135,980,-262,1
821718,-70,950,297,-45,972,70,106,1028,-223,1
821734,80,941,297,-27,972,90,97,1028,-174,1
821750,222,941,257,-54,1000,80,106,1066,-203,1
821765,333,990,237,-72,1018,101,126,1038,-223,1
821781,272,960,257,-145,990,141,135,1019,-223,1
821796,292,970,287,-172,925,202,97,1000,-233,1
821812,343,990,366,-145,824,252,77,952,-233,1
821828,282,1000,356,-36,787,222,48,933,-252,1
821843,222,941,396,54,787,303,38,923,-271,1
821859,141,872,415,136,787,414,48,914,-310,1
821875,50,843,297,200,796,424,9,885,-281,1
821890,0,823,257,200,796,424,29,866,-174,1
821906,90,803,99,81,759,626,-19,876,-213,1
821921,70,725,59,0,898,444,77,1057,-281,1
821937,-1353,872,-366,-454,1138,50,320,1180,-291,1
821953,30,1058,564,-1436,1518,404,378,1047,-233,1
821968,-353,2068,207,-1845,1222,222,281,800,-223,1
821984,-676,1117,-19,-36,583,141,310,723,-233,1
822000,414,1019,257,245,805,242,242,790,-223,1
822015,-151,941,346,245,805,242,233,923,-194,1
822031,-141,1049,326,36,1000,282,233,923,-194,1
822046,-10,1049,316,-200,1101,343,252,1028,-184,1
822062,121,1009,336,-290,972,353,242,1047,-155,1
822078,60,1029,237,-227,833,272,242,1076,-145,1
822093,-20,1058,188,-227,935,272,242,1076,-145,1
822109,-20,1029,277,-181,1037,353,233,1076,-135,1
822125,141,1049,287,-63,1018,363,242,1047,-145,1
822140,242,1019,336,-72,944,414,271,1028,-155,1
822156,151,1039,326,-72,944,414,291,1028,-165,1
822171,70,1039,306,-163,972,363,330,1009,-135,1
822187,40,1019,297,-163,972,363,359,971,-135,1
822203,131,1009,306,-154,981,343,436,971,-145,1
822218,101,1000,297,-127,935,262,359,952,-135,1
822234,80,1000,267,-136,944,272,359,952,-135,1
822250,60,1019,227,-154,907,282,368,933,-174,1
822265,10,1019,267,-154,907,282,330,923,-145,1
822281,20,1088,207,-227,907,272,320,923,-155,1
822296,10,1058,237,-281,935,252,320,942,-155,1
822312,70,1117,257,-254,981,222,291,971,-126,1
822328,111,1176,267,-163,981,282,300,1028,-184,1
822343,-30,1049,247,-136,1027,252,203,1009,-213,1
822359,-111,1000,257,-254,944,252,126,952,-145,1
822375,-101,1000,356,-354,925,222,87,895,-126,1
822390,-40,931,465,-400,888,191,77,914,-116,1
822406,60,774,752,-400,888,191,77,933,-184,1
822421,222,823,871,-354,898,90,97,942,-223,1
822437,424,892,772,-27,944,232,165,933,-281,1
822453,575,950,485,18,916,181,213,971,-252,1
822468,696,921,415,36,916,131,213,990,-203,1
822484,434,921,356,36,916,131,203,1000,-184,1
822500,-80,823,188,145,898,222,165,1047,-135,1
822515,-111,696,39,336,879,121,106,1038,-194,1
822531,-282,833,-128,409,759,353,58,990,-223,1
822546,242,813,-217,381,750,454,9,866,-252,1
822562,-939,1264,-425,136,712,555,58,828,-378,1
822578,-888,931,59,-154,888,626,155,838,-320,1
822593,434,1598,297,-709,1138,242,233,876,-291,1
822609,-747,1196,366,-1600,1259,90,349,1009,-330,1
822625,-747,1196,366,-1600,1259,90,407,1095,-291,1
822640,-10,1490,49,-700,870,121,407,980,-242,1
822656,212,1127,79,-9,907,121,330,914,-281,1
822671,101,892,247,427,1009,282,213,923,-330,1
822687,101,1019,346,272,842,373,174,895,-242,1
822703,30,960,376,-9,916,454,194,895,-165,1
822718,80,1019,366,-318,953,414,262,952,-145,1
822734,10,1019,336,-436,888,363,330,1009,-135,1
822750,-60,1009,257,-436,953,262,388,1028,-126,1
822765,-40,1078,267,-336,1009,292,368,1019,-126,1
822781,60,1058,257,-118,962,313,320,1009,-135,1
822796,191,1009,257,-27,944,292,262,980,-116,1
822812,141,1039,247,-54,962,282,233,990,-135,1
822828,121,1049,237,-136,981,262,271,990,-145,1
822843,121,1049,237,-209,935,262,330,1009,-155,1
822859,80,1019,247,-218,962,232,291,1019,-174,1
822875,50,1009,257,-209,1018,191,271,933,-165,1
822890,101,1127,267,-263,907,242,281,971,-242,1
822906,161,1127,217,-363,907,292,184,1028,-291,1
822921,111,1068,217,-345,962,303,-38,942,-281,1
822937,-111,1147,287,-381,944,303,-87,828,-174,1
822953,-121,931,485,-345,888,222,9,857,-155,1
822968,-151,892,554,-300,888,50,38,952,-174,1
822984,202,862,693,-163,990,-20,145,1038,-203,1
823000,838,901,584,-63,1055,0,203,1114,-242,1
823015,808,921,643,0,1000,40,213,1028,-252,1
823031,404,1029,405,45,777,333,194,942,-242,1
823046,-101,843,435,290,777,131,135,990,-242,1
823062,-292,676,168,518,712,313,58,1009,-281,1
823078,-131,627,39,445,666,484,9,923,-349,1
823093,575,333,297,263,833,606,38,857,-281,1
823109,-1393,911,-633,-45,962,262,106,761,-271,1
823125,272,803,-336,-45,962,262,174,733,-233,1
823140,616,1627,-138,-609,990,393,281,914,-359,1
823156,-717,901,405,-1136,1185,-212,281,914,-359,1
823171,-1383,1990,475,-1554,1648,202,475,1247,-368,1
823187,111,1460,79,-1354,1009,494,427,828,-242,1
823203,666,784,297,-281,796,171,271,790,-320,1
823218,242,892,504,436,759,363,203,885,-252,1
823234,151,1058,415,509,824,373,174,1057,-126,1
823250,121,980,297,118,981,383,223,1085,-48,1
823265,20,1068,267,-172,1101,414,291,1057,-67,1
823281,-10,1039,267,-436,981,424,291,1057,-67,1
823296,20,1039,247,-509,916,232,330,980,-203,1
823312,60,1049,257,-400,925,202,330,980,-203,1
823328,121,1000,346,-163,990,242,339,942,-155,1
823343,212,1019,247,-36,981,313,339,942,-135,1
823359,171,990,277,-36,953,333,339,942,-135,1
823375,80,1107,316,-136,972,404,320,1038,-155,1
823390,60,1196,405,-209,972,464,320,1104,-213,1
823406,30,1215,386,-209,1009,333,194,1123,-320,1
823421,10,901,356,-218,944,262,38,971,-203,1
823437,0,921,297,-318,916,191,48,866,-135,1
823453,-90,990,217,-509,898,40,106,828,-135,1
823468,-70,931,247,-627,925,0,116,819,-135,1
823484,141,882,524,-545,907,-40,135,857,-252,1
823500,595,931,534,-309,925,40,174,914,-233,1
823515,686,941,574,-109,953,20,155,980,-233,1
823531,696,1000,445,45,907,161,155,980,-233,1
823546,393,980,376,127,842,292,145,1057,-174,1
823562,-161,745,316,363,879,181,97,1123,-213,1
823578,-484,676,99,518,842,333,77,1114,-281,1
823593,-40,676,69,390,750,454,58,971,-271,1
823609,-484,950,-138,9,833,363,58,857,-262,1
823625,-666,725,-603,9,833,363,116,752,-252,1
831140,50,1009,257,-227,944,212,184,980,-271,1
831156,50,990,277,-254,944,191,135,1028,-271,1
831171,40,990,287,-236,953,131,0,990,-106,1
831187,191,970,297,-163,990,60,291,1038,-378,1
831203,323,1009,237,-72,1000,30,77,980,-155,1
831218,272,990,207,-27,1027,60,213,961,-252,1
831234,202,1000,217,-36,981,101,233,923,-252,1
831250,-30,960,188,-81,907,141,233,895,-300,1
831265,-70,980,277,-163,879,222,203,895,-291,1
831281,-40,960,306,-263,861,272,174,885,-310,1
831296,30,960,297,-245,833,272,165,876,-300,1
831312,131,931,247,-236,796,353,135,904,-271,1
831328,232,921,188,-163,824,282,87,895,-242,1
831343,-60,921,108,-27,870,252,67,971,-262,1
831359,-545,1000,-59,-63,935,252,126,1009,-271,1
831375,-555,1107,-29,-354,1046,202,184,1019,-271,1
831390,111,1284,158,-772,1046,323,242,990,-271,1
831406,-40,1088,207,-863,981,181,262,961,-281,1
831421,-20,950,237,-445,925,161,242,895,-271,1
831437,-70,1029,267,-154,870,282,213,866,-281,1
831453,30,980,217,9,879,191,194,904,-271,1
831468,30,960,366,-27,870,252,184,923,-262,1
831484,50,990,336,-163,962,272,213,933,-233,1
831500,-20,1039,237,-281,972,282,233,961,-194,1
831515,-40,1049,178,-290,962,212,252,971,-223,1
831531,0,1058,188,-263,972,212,252,990,-213,1
831546,40,1058,138,-227,981,191,262,961,-203,1
831562,10,1029,198,-154,972,242,291,952,-203,1
831578,20,1019,237,-172,944,262,330,923,-194,1
831593,20,1009,267,-200,907,313,349,923,-203,1
831609,-20,1009,267,-200,907,313,378,933,-194,1
831625,-10,1009,277,-236,907,313,378,933,-194,1
831640,30,1029,257,-218,935,323,378,961,-174,1
831656,0,1029,287,-190,944,373,368,980,-135,1
831671,40,1029,277,-163,962,313,368,980,-135,1
831687,40,1009,267,-163,962,313,349,980,-135,1
831703,60,1009,257,-163,953,282,320,971,-155,1
831718,30,1049,257,-181,935,303,320,961,-155,1
831734,30,1039,237,-236,953,292,330,980,-174,1
831750,30,1029,287,-236,953,353,281,1000,-174,1
831765,50,1019,306,-200,925,333,223,1009,-203,1
831781,30,1029,326,-181,935,373,242,1009,-203,1
831796,60,1039,316,-145,953,363,233,990,-252,1
831812,70,1049,287,-163,972,343,242,961,-194,1
831828,30,1019,277,-200,944,303,252,961,-155,1
831843,0,1009,227,-254,925,232,252,933,-184,1
831859,-40,1039,198,-327,916,181,242,904,-174,1
831875,-50,1039,168,-381,935,161,262,876,-184,1
831890,101,1029,188,-381,944,151,271,866,-223,1
831906,60,1029,217,-309,962,101,262,885,-223,1
831921,20,990,247,-263,944,111,233,904,-213,1
831937,20,1000,247,-254,916,141,184,971,-252,1
831953,70,941,326,-218,944,202,135,1019,-271,1
831968,212,911,475,-181,944,232,106,1038,-252,1
831984,363,911,485,-154,953,111,97,1038,-252,1
832000,363,921,435,-109,972,80,116,1047,-262,1
832015,222,911,405,-18,962,131,155,1057,-271,1
832031,151,931,326,90,962,161,165,1028,-281,1
832046,-10,931,237,127,916,242,213,971,-291,1
832062,-111,970,118,36,879,303,242,904,-291,1
832078,-171,1039,-79,-54,879,242,194,904,-291,1
832093,-464,1156,-346,-145,916,262,203,904,-320,1
832109,40,1166,-118,-309,935,343,233,885,-320,1
832125,20,1029,118,-490,916,272,203,885,-252,1
832140,-10,941,366,-654,981,40,194,914,-242,1
832156,90,1058,326,-581,1018,-10,184,971,-252,1
832171,80,1009,247,-309,972,121,203,971,-291,1
832187,40,990,346,-118,907,313,213,923,-291,1
832203,-60,1019,287,-54,879,292,252,866,-281,1
832218,20,1058,227,-190,870,292,271,866,-320,1
832234,20,1058,217,-272,935,252,262,885,-252,1
832250,0,1009,247,-318,972,252,252,961,-213,1
832265,90,1019,237,-272,990,242,233,1019,-213,1
832281,80,1039,217,-254,981,272,262,1009,-174,1
832296,50,1039,227,-209,953,262,271,971,-203,1
832312,50,1039,227,-200,953,242,300,961,-174,1
832328,10,1000,277,-190,935,282,330,914,-165,1
832343,40,1019,277,-209,944,292,349,933,-165,1
832359,10,1029,267,-227,925,313,359,961,-184,1
832375,-20,1029,267,-254,916,303,368,952,-174,1
832390,20,1009,297,-245,925,313,378,933,-155,1
832406,-10,1019,267,-245,935,303,349,942,-165,1
832421,0,1009,257,-227,935,303,320,933,-135,1
832437,20,1029,277,-218,925,313,291,961,-145,1
832453,80,1019,267,-190,944,333,281,980,-165,1
832468,90,1019,297,-163,953,323,271,990,-174,1
832484,80,1019,316,-154,944,373,233,1009,-203,1
832500,70,1029,297,-154,944,373,223,990,-203,1
832515,80,1049,277,-172,944,383,233,1000,-203,1
832531,101,1029,297,-200,944,373,242,1000,-213,1
832546,60,1029,306,-181,962,343,262,980,-233,1
832562,30,1009,277,-190,944,323,281,933,-242,1
832578,20,1009,237,-200,944,272,252,895,-223,1
832593,20,960,237,-227,935,232,291,866,-203,1
832609,-60,1009,158,-254,935,161,349,819,-194,1
832625,20,970,158,-290,925,121,368,800,-203,1
832640,90,1039,178,-300,907,131,349,857,-233,1
832656,111,1058,227,-209,953,141,349,857,-233,1
832671,90,1029,257,-190,962,171,291,895,-252,1
832687,70,990,227,-190,962,171,262,942,-262,1
832703,131,990,257,-154,953,161,213,990,-252,1
832718,141,960,316,-145,935,202,155,980,-223,1
832734,181,931,366,-163,925,202,145,990,-223,1
832750,383,950,346,-136,953,131,165,1009,-252,1
832765,474,1019,297,-63,1000,80,194,1038,-262,1
832781,333,1029,247,0,990,111,252,1038,-281,1
832796,70,970,198,-9,1018,161,330,980,-291,1
832812,-121,990,148,-18,1027,181,310,952,-281,1
832828,-161,980,49,-100,972,222,281,933,-281,1
832843,-101,1019,-29,-163,953,181,252,952,-271,1
832859,-111,1009,-108,-200,916,181,233,952,-281,1
832875,50,980,79,-200,907,171,184,914,-262,1
832890,-161,1098,316,-281,907,101,174,933,-300,1
832906,181,990,198,-454,925,232,223,933,-291,1
832921,212,1039,326,-463,1000,232,252,942,-281,1
832937,70,990,297,-327,953,292,281,914,-310,1
832953,-80,1000,316,-181,907,303,291,866,-281,1
832968,-90,990,227,-154,861,242,271,838,-252,1
832984,-10,980,257,-245,888,212,262,847,-252,1
833000,20,1039,237,-281,907,252,233,885,-223,1
833015,10,1039,207,-300,944,262,233,942,-213,1
833031,0,1019,198,-290,953,232,233,980,-213,1
833046,-20,1029,188,-272,935,242,242,980,-203,1
833062,30,1039,247,-272,953,222,291,933,-213,1
833078,90,1009,247,-209,962,232,310,942,-174,1
833093,80,1029,237,-163,962,242,339,933,-165,1
833109,70,1039,267,-127,944,262,378,942,-155,1
833125,70,1039,267,-154,953,292,388,971,-165,1
833140,50,1029,277,-190,925,303,417,980,-165,1
833156,10,1029,267,-245,925,303,446,961,-135,1
833171,20,1029,277,-263,944,303,407,933,-135,1
833187,20,1019,267,-227,953,323,417,904,-145,1
833203,40,1039,267,-190,953,323,378,933,-184,1
911156,-141,1029,316,45,796,282,281,866,-155,1
911171,-60,1009,376,-127,861,393,281,866,-155,1
911187,-10,1068,277,-336,935,383,291,952,-145,1
911203,60,1029,198,-381,1000,282,300,990,-97,1
911218,-70,1039,168,-363,981,171,271,923,-106,1
911234,-80,1019,237,-309,935,191,271,923,-106,1
911250,-50,1009,267,-263,925,242,339,933,-135,1
911265,-30,1009,336,-245,898,343,359,933,-87,1
911281,-30,1009,386,-245,861,414,349,933,-106,1
911296,-10,980,346,-227,870,414,300,942,-97,1
911312,50,1019,326,-154,925,424,233,1038,-155,1
911328,70,1049,277,-109,953,373,184,1076,-165,1
911343,60,1029,277,-100,990,333,165,1057,-165,1
911359,60,1029,247,-127,972,313,194,1028,-155,1
911375,30,1009,257,-172,953,313,233,1000,-145,1
911390,-40,1009,257,-218,907,303,271,961,-174,1
911406,-60,990,257,-263,888,303,271,923,-155,1
911421,-70,990,227,-318,916,272,271,904,-155,1
911437,-60,1000,227,-336,925,242,291,876,-145,1
911453,-50,1000,217,-327,935,202,320,866,-145,1
911468,-50,1009,188,-281,925,181,330,895,-165,1
911484,-20,1000,207,-218,916,181,330,914,-155,1
911500,0,1019,227,-181,935,191,320,923,-174,1
911515,30,1029,227,-154,935,252,300,961,-165,1
911531,30,1039,257,-118,944,262,300,1000,-194,1
911546,50,1029,227,-100,962,272,271,1000,-174,1
911562,60,1009,227,-109,972,262,271,1000,-184,1
911578,50,1009,227,-118,962,242,271,980,-165,1
911593,60,1019,217,-109,972,252,300,952,-155,1
911609,-10,1019,227,-127,962,262,300,961,-194,1
911625,0,1019,198,-172,953,262,330,942,-174,1
911640,-20,1009,217,-209,925,262,359,942,-184,1
911656,-20,1009,227,-227,916,252,359,904,-155,1
911671,-30,1019,207,-218,925,232,339,885,-194,1
911687,-30,1019,188,-200,925,232,330,904,-174,1
911703,-10,1019,198,-200,953,202,320,923,-203,1
911718,0,1029,188,-190,962,222,310,942,-203,1
911734,10,1019,217,-172,953,232,291,952,-174,1
911750,20,1039,198,-136,935,232,281,952,-174,1
911765,10,1039,207,-118,916,252,281,952,-155,1
911781,20,1029,217,-163,944,232,281,961,-165,1
911796,20,1029,217,-163,953,242,291,961,-174,1
911812,10,1009,207,-209,953,242,330,942,-174,1
911828,-20,1019,178,-209,944,242,310,933,-184,1
911843,-20,1019,178,-218,962,212,339,923,-174,1
911859,10,1019,188,-190,935,242,310,904,-165,1
911875,10,1019,207,-172,935,232,310,942,-203,1
911890,20,1029,198,-172,935,232,300,933,-203,1
911906,-10,1019,207,-136,944,242,300,942,-184,1
911921,-10,1029,207,-154,953,222,300,942,-184,1
911937,-10,1000,207,-172,953,242,310,961,-203,1
911953,20,1029,217,-181,944,292,320,961,-174,1
911968,20,1029,188,-163,944,262,310,942,-174,1
911984,50,1029,247,-163,944,242,310,942,-174,1
912000,-141,1009,148,-181,962,242,310,952,-203,1
912015,-70,1019,217,-200,944,313,310,961,-194,1
912031,-80,1019,217,-390,879,222,291,942,-165,1
912046,20,1000,158,-381,944,111,271,914,-165,1
912062,-10,1029,39,-245,990,111,242,904,-155,1
912078,121,1039,198,-63,990,212,223,885,-126,1
912093,70,1039,247,-36,962,262,233,971,-184,1
912109,90,1019,237,-45,962,252,242,1028,-174,1
912125,30,1019,207,-81,944,232,271,1009,-165,1
912140,20,1019,188,-81,944,232,300,961,-174,1
912156,90,990,217,-145,944,202,330,923,-145,1
912171,90,1029,178,-181,962,202,330,961,-174,1
912187,90,1029,178,-136,972,252,349,961,-135,1
912203,40,1039,227,-127,962,292,368,961,-145,1
912218,-30,1019,247,-181,935,303,378,961,-174,1
912234,-101,1009,237,-227,888,323,398,923,-194,1
912250,-121,1019,237,-327,879,343,398,876,-174,1
912265,-50,1029,237,-381,898,292,368,876,-145,1
912281,80,1019,237,-318,953,252,349,914,-155,1
912296,111,1019,227,-190,944,242,359,942,-145,1
912312,20,1049,257,-154,916,292,359,952,-174,1
912328,-40,1029,227,-200,935,262,339,942,-155,1
912343,-30,990,247,-181,953,282,320,933,-165,1
912359,-141,1000,128,-127,935,292,310,904,-135,1
912375,50,970,198,-36,962,212,271,961,-155,1
912390,282,1117,138,-27,1009,161,271,990,-145,1
912406,343,1000,267,54,1064,181,291,1019,-145,1
912421,202,1029,108,54,1009,282,320,990,-155,1
912437,30,1039,158,18,981,252,359,942,-165,1
912453,40,1019,306,-81,972,252,388,942,-165,1
912468,10,1000,227,-200,935,232,417,895,-155,1
912484,-30,1009,198,-272,916,181,427,876,-126,1
912500,-30,1039,207,-354,935,191,427,866,-135,1
912515,-40,1019,198,-363,944,181,446,885,-155,1
912531,-40,1049,168,-327,925,262,427,885,-155,1
912546,-80,1009,227,-290,898,262,407,866,-145,1
912562,-80,1009,227,-200,925,252,378,876,-116,1
912578,0,990,277,-118,916,313,339,933,-155,1
912593,70,1049,257,-109,907,363,291,980,-194,1
912609,40,1039,287,-109,907,363,281,1000,-203,1
912625,-50,1058,217,-200,907,373,291,971,-174,1
912640,-141,1029,237,-281,907,363,271,971,-135,1
912656,-151,960,267,-281,935,333,252,990,-145,1
912671,-30,980,178,-209,925,262,213,990,-135,1
912687,-30,980,178,27,1111,10,213,980,-126,1
912703,212,1049,148,27,1111,10,252,961,-126,1
912718,494,1068,69,245,1120,60,330,961,-155,1
912734,616,980,108,45,935,242,417,942,-174,1
912750,20,1029,267,45,935,242,456,895,-174,1
912765,10,1049,148,-136,944,232,475,847,-174,1
912781,-50,1039,168,-300,898,232,485,761,-165,1
912796,-20,990,257,-363,879,232,475,819,-145,1
912812,-50,980,217,-400,898,202,446,876,-97,1
912828,-101,1029,188,-436,935,191,417,923,-87,1
912843,-111,1009,188,-427,925,242,349,923,-126,1
912859,-101,1019,207,-372,898,313,320,942,-135,1
912875,-111,1049,237,-354,935,191,300,942,-155,1
912890,-30,1039,267,-390,925,141,233,904,-203,1
912906,40,1058,227,-400,842,383,203,923,-223,1
912921,-70,1039,148,-163,879,323,223,980,-223,1
912937,-40,960,257,-9,879,434,262,1038,-223,1
912953,111,1049,297,-90,898,515,252,1047,-165,1
912968,-90,1029,277,-154,888,525,194,1038,-116,1
912984,-181,941,326,-54,981,343,145,1066,-155,1
913000,-50,862,346,0,1037,111,135,1057,-135,1
913015,-50,862,346,-54,1138,-20,135,1038,-135,1
913031,292,980,316,18,1231,-151,213,1019,-145,1
913046,454,1098,19,209,1138,121,291,1009,-174,1
913062,565,1019,-108,281,1027,171,349,961,-184,1
913078,141,980,79,245,944,282,398,914,-213,1
913093,90,1098,277,90,925,303,427,885,-194,1
