TIME,ACCX1,ACCY1,ACCZ1,ACCX2,ACCY2,ACCZ2,ACCX3,ACCY3,ACCZ3,FR
457203,545,607,-9,263,1037,-80,-48,1038,38,1
457218,-242,372,108,345,990,-80,-29,1104,58,1
457234,-818,68,237,436,916,-171,19,1104,58,1
457250,-919,176,287,436,916,-171,29,1095,48,1
457265,-686,558,356,272,814,-10,19,1066,29,1
457281,-434,784,336,100,861,101,19,1028,58,1
457296,-101,1000,297,-72,879,141,-9,1028,0,1
457312,161,1245,326,-100,879,212,-29,1038,19,1
457328,393,1264,346,-172,990,80,-48,1028,67,1
457343,1202,1774,207,-300,1046,-60,-38,1142,-29,1
457359,4757,2823,-673,-890,944,616,58,1285,77,1
457375,1050,382,-326,-1609,1277,515,-77,923,77,1
457390,-121,-19,-455,1009,916,-565,-223,771,126,1
457406,-202,1088,-455,1463,740,-484,-165,971,48,1
457421,282,1156,376,109,1240,30,29,1238,9,1
457437,101,1166,405,-1100,972,343,155,1333,-19,1
457453,171,1127,9,-863,759,212,184,1076,-67,1
457468,70,1049,9,-345,1120,60,106,809,-58,1
457484,212,1029,178,-72,1027,131,87,819,-67,1
507062,161,1078,217,-327,879,212,-58,961,58,1
507078,191,1068,178,-372,861,191,-19,980,29,1
507093,171,1137,178,-390,879,242,0,980,-19,1
507109,131,1264,178,-463,953,373,67,1009,-97,1
507125,131,1264,178,-600,1074,414,97,1123,-29,1
507140,80,1431,227,-754,1148,424,48,1342,29,1
507156,50,1578,336,-772,1055,505,48,1295,77,1
507171,80,1656,227,-772,1055,505,87,1066,116,1
507187,-101,1696,158,-818,1009,585,87,1095,38,1
507203,-212,1774,217,-836,1092,454,29,1047,67,1
507218,-141,1696,415,-718,1083,353,48,980,9,1
507234,40,1647,435,-472,1000,353,67,942,-126,1
507250,313,1715,336,-218,879,585,106,904,-126,1
507265,111,1666,326,81,953,434,97,895,-29,1
507281,-40,1156,257,463,1083,313,77,933,9,1
507296,373,764,207,736,1185,272,87,1038,48,1
507312,262,578,366,663,1324,333,77,1171,58,1
507328,-232,372,425,536,1453,50,48,1209,48,1
507343,-979,-98,524,509,1111,181,38,1152,0,1
507359,-969,166,445,190,842,121,19,971,-29,1
507375,-545,284,396,218,898,121,-9,914,-38,1
507390,-444,392,376,290,907,121,0,971,38,1
507406,-404,500,267,345,898,121,-9,1038,48,1
507421,-292,617,188,363,907,121,-38,1028,48,1
507437,-252,774,148,372,879,141,-87,1000,58,1
507453,-151,980,138,345,888,10,-67,971,48,1
507468,-10,1166,158,263,888,-50,-67,990,87,1
507484,-20,1294,178,209,907,-151,-29,971,58,1
507500,373,1382,99,172,935,-212,-29,971,58,1
507515,10,1529,297,154,981,-323,-19,1009,29,1
507531,292,1607,326,-109,861,-353,-67,1009,106,1
507546,606,1754,346,-263,1074,-494,-67,1009,106,1
507562,858,2039,455,-700,833,0,-87,1009,48,1
507578,1262,1950,425,-1027,888,515,-58,1076,9,1
507593,3737,2078,1039,-727,1148,1161,-77,1133,-67,1
507609,3313,1666,108,181,1009,505,-58,1066,-38,1
507625,2666,803,514,672,675,80,-48,866,252,1
507640,2808,1107,356,490,796,-252,-48,895,155,1
507656,-2272,1058,49,490,1064,-424,145,1285,135,1
507671,-1121,1000,-396,-454,1370,80,262,1409,242,1
507687,1111,1058,128,-1072,898,323,165,1209,67,1
507703,262,1509,108,-763,777,-40,67,1066,19,1
507718,181,745,29,318,1212,-10,97,1152,-9,1
507734,202,1196,128,218,1129,202,165,1123,77,1
507750,-191,1186,118,-163,981,202,165,1019,67,1
507765,50,1029,99,-409,1009,212,116,980,106,1
507781,80,1058,99,-218,962,272,87,1019,126,1
507796,131,1078,89,-309,1000,222,77,1028,155,1
507812,-30,1068,-9,-336,935,161,77,971,155,1
507828,50,1039,99,-281,944,222,67,923,155,1
507843,50,1039,99,-209,962,212,135,933,165,1
507859,90,1068,29,-209,944,232,174,914,165,1
507875,0,1029,19,-272,935,191,184,904,203,1
507890,0,1029,19,-218,944,161,213,914,184,1
507906,131,1019,99,-181,953,121,213,914,203,1
507921,70,1039,-79,-154,953,111,233,942,184,1
507937,-50,1088,-287,-172,953,80,252,961,223,1
507953,-141,1107,-455,-172,981,70,233,1000,194,1
507968,-141,1107,-455,-227,990,60,213,1057,194,1
507984,-161,1107,-336,-263,944,101,213,1038,184,1
508000,-90,1068,-99,-272,962,121,213,1000,145,1
508015,-10,1019,118,-109,972,181,213,1000,145,1
508031,121,1019,277,-72,972,252,233,961,145,1
508046,171,1000,396,-54,962,232,233,942,135,1
508062,262,980,435,-45,990,232,252,952,135,1
508078,272,1009,366,-45,990,232,271,961,165,1
508093,242,1039,287,-63,1000,212,281,990,174,1
508109,212,1078,188,-145,990,202,271,990,174,1
508125,151,1107,108,-227,990,202,252,980,165,1
508140,111,1127,49,-263,972,191,242,971,165,1
508156,60,1147,9,-300,953,232,242,942,184,1
508171,30,1186,19,-327,944,303,223,961,126,1
508187,30,1245,19,-381,935,383,252,961,126,1
508203,0,1343,39,-518,916,545,281,923,87,1
508218,-60,1460,108,-700,879,686,330,857,58,1
508234,-151,1519,128,-827,879,747,359,752,58,1
508250,-212,1627,148,-709,879,626,330,761,58,1
508265,-121,1480,148,-245,981,555,233,866,48,1
508281,-90,1176,108,254,1009,434,87,914,97,1
508296,90,735,148,627,981,242,0,990,135,1
508312,353,509,158,854,972,10,-67,1152,48,1
508328,454,352,267,890,1009,-20,-77,1247,29,1
508343,-565,0,633,909,1120,-131,-9,1295,-19,1
508359,-838,-176,980,809,1064,-333,29,1257,38,1
508375,-565,58,1128,536,935,-181,97,1123,29,1
508390,-70,470,990,363,981,-141,77,1000,19,1
508406,1202,1117,564,154,962,-30,135,1038,-9,1
508421,2070,1833,19,-190,1055,-90,233,1190,0,1
508437,2666,1558,-297,-409,1175,-151,223,1228,48,1
508453,2909,1431,-643,-254,1175,-343,126,1095,77,1
508468,-20,843,-801,418,1287,-565,48,980,67,1
508484,-767,588,-653,754,1027,-484,58,1057,-19,1
508500,303,1294,-495,-254,1037,-242,106,1066,19,1
508515,323,882,138,-472,953,-222,223,1009,29,1
508531,434,803,287,-227,907,-212,310,971,48,1
508546,333,1098,69,-236,990,-141,349,942,58,1
508562,80,1254,-168,-445,1092,20,339,961,38,1
508578,40,1117,-79,-309,935,181,291,942,9,1
508593,181,1078,168,-72,842,393,223,914,38,1
508609,292,1117,257,-81,962,555,184,952,87,1
508625,252,1098,118,-209,944,555,155,961,116,1
508640,151,1088,-19,-290,953,444,145,914,145,1
508656,161,1098,29,-354,925,343,106,904,145,1
508671,191,1117,89,-372,944,292,126,885,87,1
508687,202,1137,49,-354,935,292,135,923,87,1
508703,151,1235,-19,-381,935,414,174,971,58,1
508718,80,1392,0,-518,944,545,233,1009,67,1
508734,20,1450,79,-618,944,696,252,1000,48,1
508750,0,1500,188,-645,981,747,262,952,29,1
508765,70,1450,257,-536,1027,666,194,933,19,1
508781,80,1372,306,-227,1083,404,135,933,48,1
508796,222,1186,257,0,1101,141,116,990,58,1
508812,363,1078,89,100,1092,-10,67,1000,67,1
508828,313,843,-59,272,1064,-181,0,1028,87,1
508843,414,696,-257,409,1064,-282,-19,1057,77,1
508859,161,676,-316,436,1046,-262,38,1123,19,1
508875,-1232,294,39,400,888,-151,38,1123,19,1
508890,-1060,284,544,72,750,-10,87,1161,-19,1
508906,-515,343,811,-54,907,212,126,1142,-58,1
508921,-101,509,960,200,740,434,106,1047,-19,1
508937,303,676,841,336,962,363,67,1028,-38,1
508953,343,745,613,336,962,363,29,1028,0,1
508968,454,921,524,290,1000,111,0,1028,0,1
508984,333,1039,455,390,1129,-60,-19,1019,87,1
509000,101,1039,326,263,1148,-161,0,1038,67,1
509015,222,1245,425,18,1018,-222,0,1019,87,1
509031,777,1617,89,-272,1027,-151,-9,961,87,1
509046,3777,2715,-1742,-890,916,141,97,1047,48,1
509062,1646,1039,-940,490,1064,-585,135,1171,184,1
509078,2030,186,-1336,490,1064,-585,-77,895,242,1
509093,-676,215,79,1500,907,-919,-194,819,126,1
509109,353,1480,801,1081,1138,-282,-106,1076,-126,1
509125,50,1480,227,-654,1055,434,97,1428,-116,1
522750,-1252,1186,356,-754,962,-313,145,1323,174,1
522765,-666,931,-346,-163,1231,-464,19,1295,233,1
522781,202,598,128,263,944,-464,-233,1171,77,1
522796,545,705,841,354,722,70,-242,1000,-77,1
522812,1222,1794,900,-154,1157,444,87,1323,-242,1
522828,191,1068,-168,300,1574,-80,310,1542,29,1
522843,222,1049,148,36,1212,-292,339,1285,29,1
522859,-20,970,128,218,1009,60,262,1019,-9,1
522875,-303,1009,108,-172,1009,282,203,904,0,1
522890,-131,1088,267,-509,916,353,126,923,-38,1
522906,111,1029,297,-618,824,373,87,847,-67,1
522921,30,960,237,-227,861,292,58,876,-58,1
522937,121,1088,247,36,1046,141,77,933,-58,1
522953,161,1049,247,81,1101,161,97,1019,0,1
522968,101,1009,198,-9,1055,151,87,1028,0,1
522984,70,1029,178,-236,1009,101,67,990,0,1
523000,60,1009,188,-272,953,141,77,942,0,1
523015,121,1019,207,-309,888,161,77,923,0,1
523031,101,1000,227,-254,888,141,87,923,19,1
523046,131,1009,198,-254,925,181,58,933,38,1
523062,131,990,217,-272,935,191,58,933,38,1
523078,50,1058,188,-236,953,181,58,942,29,1
523093,141,990,267,-236,953,222,58,971,9,1
523109,141,990,267,-200,916,191,77,942,29,1
523125,151,1019,247,-172,972,151,77,923,67,1
523140,141,1039,188,-136,981,151,77,904,67,1
523156,181,1029,227,-154,972,181,29,904,58,1
523171,161,1049,217,-236,944,242,-38,866,87,1
523187,111,1078,217,-436,888,313,-106,942,87,1
523203,101,1088,207,-490,842,303,-67,1000,67,1
523218,111,1088,217,-463,814,242,-9,1000,58,1
523234,131,1245,128,-463,824,242,29,1000,58,1
523250,40,1519,188,-536,1027,474,145,1038,-116,1
523265,20,1607,346,-736,1120,474,106,1333,-58,1
523281,10,1764,306,-809,1138,444,0,1361,67,1
523296,0,1745,237,-827,1083,414,48,1114,145,1
523312,-151,1754,287,-672,1083,393,116,971,106,1
523328,-161,1725,405,-636,1120,373,126,971,87,1
523343,121,1715,356,-509,1129,353,106,1047,67,1
523359,202,1637,277,-127,953,515,48,1047,-97,1
523375,70,1509,237,81,981,444,58,1019,-155,1
523390,70,1019,198,463,1055,272,106,933,-38,1
523406,464,735,99,827,1203,282,106,933,38,1
523421,222,558,198,790,1277,202,97,1009,97,1
523437,-313,294,247,545,1398,111,97,1009,97,1
523453,-878,-147,524,572,1148,90,116,1180,116,1
523468,-888,176,425,572,1148,90,106,1228,87,1
523484,-434,284,376,272,879,161,106,1161,0,1
523500,-262,372,415,227,879,70,97,990,9,1
523515,-191,450,346,309,879,90,67,952,0,1
523531,-171,549,277,372,935,40,77,1000,0,1
523546,-171,696,247,418,888,30,77,1057,29,1
523562,-171,696,247,400,833,30,58,1019,38,1
523578,-60,892,237,345,861,-30,48,971,58,1
523593,80,1049,267,227,796,-90,48,914,58,1
523609,60,1127,306,145,824,-202,67,895,87,1
523625,101,1186,346,218,870,-232,48,895,67,1
523640,292,1362,455,209,898,-242,-9,895,97,1
523656,454,1460,594,127,888,-171,-19,914,106,1
523671,565,1568,564,-209,842,-262,19,990,58,1
523687,757,1705,574,-245,870,-343,9,942,97,1
523703,989,1715,782,-381,537,252,-9,885,48,1
523718,1595,2254,-346,-381,537,252,19,990,-38,1
523734,2787,1941,-485,-927,1018,575,48,1095,-48,1
523750,2262,1578,-485,-890,1203,1252,87,1085,0,1
523765,2404,1460,-485,-563,916,848,87,1085,0,1
523781,2717,1529,-831,-445,925,373,19,1000,77,1
523796,848,1480,-267,-190,944,-141,-48,980,174,1
523812,-2353,107,69,809,796,-878,-97,980,271,1
523828,50,1303,297,463,1194,-555,-87,1200,87,1
523843,1030,1411,138,-1036,1064,323,0,1485,67,1
523859,90,803,267,-418,870,141,-19,1323,-9,1
523875,90,803,267,390,1064,80,67,1180,-155,1
523890,-242,1294,19,-109,1388,70,126,1133,-38,1
523906,161,1078,168,-363,842,70,174,961,-29,1
523921,161,960,148,-118,888,60,194,885,-29,1
523937,90,1058,148,-145,1092,202,184,990,-19,1
523953,141,1098,217,-181,972,323,203,1038,38,1
523968,151,1029,237,-81,1000,373,174,1076,29,1
523984,111,1049,188,-109,1018,393,97,1047,67,1
524000,90,1078,168,-254,953,393,97,1009,67,1
524015,141,1088,188,-327,972,373,77,990,38,1
524031,70,1107,128,-327,972,373,106,961,38,1
524046,101,1156,128,-381,944,333,116,942,9,1
524062,90,1156,39,-381,925,282,116,942,9,1
524078,30,1225,49,-372,907,333,145,904,58,1
524093,-10,1450,207,-527,935,323,174,942,87,1
524109,-40,1421,158,-881,944,474,242,971,116,1
524125,-292,1490,-485,-918,898,484,281,923,135,1
524140,10,1392,108,-636,851,434,291,838,77,1
524156,-161,1382,207,-454,888,121,281,828,-38,1
524171,616,1049,564,-690,796,252,310,790,77,1
524187,70,725,-207,-63,750,141,330,695,174,1
524203,303,539,-376,636,740,-131,233,504,145,1
524218,373,186,-59,963,1046,-151,67,561,38,1
524234,373,186,-59,1200,1194,-70,-38,952,-48,1
524250,-818,-617,564,1190,1009,-111,-58,1438,0,1
524265,-969,-735,653,800,731,-60,116,1504,106,1
524281,-202,-58,514,336,722,131,223,1247,9,1
524296,1727,1509,366,-654,1101,191,388,1019,-19,1
524312,3727,2460,-217,-209,1481,-90,446,1104,87,1
524328,1696,1117,-247,1281,1546,-868,281,1304,58,1
524343,-343,205,-376,-118,1194,-161,262,1447,-67,1
524359,-70,2166,0,-1736,1435,90,349,1495,29,1
524375,161,2000,673,-1009,925,212,398,1409,9,1
524390,292,862,-178,618,851,-70,126,809,-155,1
524406,343,656,148,709,1157,10,-19,657,-116,1
524421,444,921,257,-36,1000,414,106,952,38,1
524437,242,1137,158,-409,824,515,271,1142,223,1
524453,212,1029,207,-363,925,414,300,1000,184,1
524468,212,1078,188,-200,972,303,203,895,155,1
524484,222,1078,158,-163,962,212,106,914,116,1
524500,272,1049,148,-218,898,181,58,971,106,1
524515,222,1009,158,-263,916,191,38,990,87,1
524531,161,1039,118,-254,935,181,29,971,38,1
524546,191,1039,128,-263,907,191,77,942,38,1
524562,222,1019,168,-263,907,191,116,933,19,1
524578,222,1058,168,-400,842,252,145,895,9,1
524593,171,1068,188,-427,833,272,116,866,0,1
524609,161,1098,178,-400,907,292,135,838,58,1
524625,171,1147,207,-427,916,252,106,952,-29,1
524640,272,1107,168,-427,916,252,38,923,-19,1
524656,181,1117,207,-518,805,282,155,838,48,1
524671,171,1411,178,-627,851,414,281,895,58,1
524687,-101,1745,326,-763,1101,515,281,895,58,1
524703,40,1735,227,-881,1259,444,262,1133,126,1
524718,20,1441,118,-718,1222,212,145,1076,116,1
524734,101,1176,108,-254,1166,20,145,1076,116,1
524750,252,1000,108,90,1111,0,77,914,97,1
524765,393,764,138,290,1092,-10,-9,1000,9,1
524781,383,529,405,436,1074,-30,-48,1152,-9,1
524796,-363,294,435,418,1129,-131,-29,1228,9,1
524812,-525,245,346,381,1046,-181,29,1190,38,1
541343,-212,382,316,572,1398,50,97,1285,97,1
541359,-696,-117,564,690,1166,80,97,1238,38,1
541375,-1060,107,356,318,935,10,106,1104,9,1
541390,-454,215,396,281,916,0,58,980,0,1
541406,-272,284,425,345,935,20,67,971,-19,1
541421,-252,372,386,300,888,-30,77,1038,29,1
541437,-181,539,267,327,861,20,87,1038,48,1
541453,-222,647,178,327,814,30,48,990,9,1
541468,-262,823,148,290,851,40,9,904,48,1
541484,-40,1088,128,154,824,-80,9,866,38,1
541500,10,1166,79,100,824,-191,9,895,67,1
541515,70,1186,118,172,879,-212,19,923,58,1
541531,222,1333,227,109,935,-272,9,933,87,1
541546,242,1431,267,-18,851,-353,0,933,67,1
541562,292,1431,356,27,851,-343,-19,904,87,1
541578,414,1568,475,-254,916,-131,-19,904,87,1
541593,1727,1794,495,-327,787,272,-67,933,67,1
541609,1727,1794,495,-363,907,313,-155,961,0,1
541625,1666,1852,603,-727,1185,565,-155,961,0,1
541640,2393,1539,277,-754,907,373,-77,1057,19,1
541656,3171,1470,9,-754,907,373,58,1095,97,1
541671,2949,1617,-1059,-318,555,90,87,1000,174,1
541687,-3252,607,504,-109,861,-343,-9,1133,67,1
541703,-3252,607,504,390,1222,-595,-9,1133,67,1
541718,1606,1372,1267,-554,1212,0,87,1428,97,1
541734,454,803,-217,-1327,546,858,97,1380,-126,1
541750,-363,803,69,163,1055,141,174,1304,-19,1
541765,111,1303,-39,654,1518,-70,174,1304,-19,1
541781,111,1303,-39,136,1101,-10,242,1228,58,1
541796,60,1068,198,-209,1083,70,213,1057,29,1
541812,-20,1049,79,-345,916,242,155,952,19,1
541828,30,1068,128,-400,962,242,106,961,29,1
541843,141,1058,158,-227,962,171,106,961,29,1
541859,111,1068,188,-81,972,191,126,971,38,1
541875,111,1068,188,-109,1027,191,155,971,38,1
541890,60,1029,118,-154,1000,131,126,1000,58,1
541906,60,1029,118,-236,1009,101,126,1000,67,1
541921,101,1039,128,-200,972,101,145,980,87,1
541937,141,1029,138,-145,990,131,135,961,67,1
541953,90,1019,138,-145,953,90,135,980,97,1
541968,90,1019,138,-200,972,70,155,990,97,1
541984,111,1009,108,-218,972,80,145,961,87,1
542000,111,1039,148,-272,944,90,165,933,77,1
542015,90,1039,128,-263,916,131,174,933,48,1
542031,80,1039,138,-272,907,141,155,895,116,1
542046,101,1058,158,-290,888,191,174,895,106,1
542062,131,1088,188,-327,888,262,174,923,67,1
542078,101,1078,158,-354,870,272,135,904,38,1
542093,40,1098,118,-481,842,343,116,819,77,1
542109,70,1127,138,-563,824,353,77,876,9,1
542125,20,1166,108,-581,805,383,67,895,29,1
542140,-30,1215,-29,-554,842,292,67,923,38,1
542156,-20,1362,49,-536,962,303,116,933,135,1
542171,10,1539,198,-563,1055,414,223,1028,116,1
542187,50,1647,237,-690,1027,595,271,1142,77,1
542203,-101,1705,336,-772,1027,686,174,1123,58,1
542218,-90,1813,326,-745,1120,696,87,1076,87,1
542234,-70,1784,306,-445,1148,737,126,971,145,1
542250,-131,1656,118,-445,1148,737,106,961,97,1
542265,-60,1343,-79,-90,1092,686,58,990,87,1
542281,-70,1196,-237,263,1018,727,19,1019,9,1
542296,80,901,-69,509,1046,676,-38,1028,38,1
542312,171,539,49,709,1055,454,-29,1047,77,1
542328,-838,274,227,754,1092,232,9,1133,97,1
542343,-1595,39,603,754,1092,232,58,1247,106,1
542359,-919,303,821,600,935,-10,67,1190,87,1
542375,-343,392,831,290,842,222,87,1009,87,1
542390,-191,450,772,427,1000,161,87,942,87,1
542406,-161,578,643,509,944,121,87,1019,87,1
542421,-171,754,504,509,944,121,97,1085,58,1
542437,-202,1029,405,463,861,-262,77,1066,38,1
542453,-161,1264,495,463,861,-262,77,1000,9,1
542468,70,1382,326,345,990,-343,29,971,87,1
542484,303,1617,366,18,1027,-222,9,961,135,1
542500,1131,1607,574,-454,1046,-333,29,980,145,1
542515,1717,1411,524,-409,1083,-575,77,1066,67,1
542531,2898,1637,-366,-354,981,-202,19,1009,135,1
542546,5121,1941,811,-836,1064,-454,87,1095,194,1
542562,3909,549,405,1154,1064,-616,58,1038,145,1
542578,-1010,-264,-445,2490,759,-242,-29,1076,-58,1
542593,-171,1382,-247,2490,759,-242,252,1514,-97,1
542609,-404,1764,326,400,1212,737,504,1361,116,1
542625,383,1117,227,-1290,1342,595,553,857,29,1
542640,30,990,19,-1263,722,555,339,695,48,1
542656,80,1078,198,-327,851,454,126,771,77,1
542671,232,1098,138,-63,1000,363,0,1028,67,1
542687,90,1068,69,-181,962,252,0,1114,135,1
542703,111,1068,49,-200,990,161,19,1057,116,1
542718,141,1039,79,-200,990,161,19,1057,116,1
542734,171,1019,49,-263,944,80,67,980,135,1
542750,151,1029,59,-200,953,161,106,933,135,1
542765,131,1068,69,-263,925,202,135,923,106,1
542781,161,1078,118,-263,935,292,135,923,106,1
542796,151,1098,118,-263,935,292,165,952,87,1
542812,151,1098,118,-254,925,272,174,933,126,1
542828,101,1098,59,-281,925,282,174,914,126,1
542843,121,1107,29,-372,879,353,174,914,126,1
542859,10,1284,-287,-454,879,383,155,857,145,1
542875,0,1343,-178,-536,916,474,213,895,77,1
542890,111,1245,405,-681,907,595,242,895,67,1
542906,-20,1549,455,-890,981,707,378,895,135,1
542921,-101,1696,247,-818,1027,737,417,971,97,1
542937,-101,1696,247,-290,1092,585,417,971,97,1
542953,-40,1352,79,181,1101,353,174,990,67,1
542968,30,539,-207,563,1074,20,-19,1019,58,1
542984,50,362,-267,818,1064,-191,-19,1019,58,1
543000,50,362,-267,909,1046,-282,-38,1171,48,1
543015,-1898,-196,1039,800,962,-585,-19,1314,19,1
543031,-1898,-196,1039,263,768,-131,58,1400,-48,1
543046,-1151,68,1386,-45,842,232,9,800,213,1
543062,2838,1764,386,181,805,424,9,800,213,1
543078,3555,1774,49,109,1018,-141,174,1038,9,1
543093,3313,1352,-514,-81,1462,-595,203,1114,106,1
543109,1222,911,-762,363,1194,-888,155,1104,29,1
543125,-1121,294,-594,300,1018,-353,184,1114,-29,1
543140,222,1460,-623,-1300,1092,-282,262,1142,0,1
543156,282,1029,485,-1000,814,-90,388,1085,-77,1
543171,404,1264,574,-200,1046,464,427,1085,-155,1
543187,272,1362,108,227,1064,555,398,857,-87,1
543203,292,1009,188,81,935,535,145,914,19,1
543218,252,1078,168,-109,944,595,106,1047,155,1
543234,191,1098,49,-354,916,505,67,1076,145,1
543250,90,1127,0,-472,916,323,58,990,116,1
