TIME,ACCX1,ACCY1,ACCZ1,ACCX2,ACCY2,ACCZ2,ACCX3,ACCY3,ACCZ3,FR
727531,-545,529,247,172,796,333,48,1171,-194,1
727546,-505,568,297,209,907,343,87,1066,-135,1
727562,-404,676,326,-118,888,202,67,933,-184,1
727578,606,1068,643,-118,888,202,87,895,-203,1
727593,1303,1382,495,-354,944,212,77,961,-194,1
727609,1414,1147,950,-563,1138,-20,106,1057,-145,1
727625,1838,1490,653,-745,1101,10,155,1104,-106,1
727640,-50,745,39,209,1000,181,58,1076,-184,1
727656,454,450,158,790,972,-101,9,971,-194,1
727671,222,970,198,118,750,232,-29,952,-126,1
727687,494,931,277,18,1009,232,-9,1028,-116,1
727703,343,833,257,-9,1000,292,-29,1085,-48,1
727718,222,941,227,-45,907,191,38,1047,-29,1
727734,252,1215,287,-363,1074,212,145,1066,-97,1
727750,212,1166,306,-536,1120,191,223,1038,-77,1
727765,212,1166,306,-381,1055,202,213,1066,-155,1
727781,151,1029,356,-172,898,242,203,990,-145,1
727796,242,960,297,-81,879,252,165,971,-135,1
727812,282,892,346,-9,953,222,106,952,-135,1
727828,353,882,316,-63,935,272,29,1009,-145,1
727843,282,892,287,-245,990,292,-38,1047,-77,1
727859,151,1049,287,-381,981,292,-29,1057,-58,1
727875,121,1088,326,-381,907,242,19,1000,-38,1
727890,121,1088,326,-309,916,232,38,980,-29,1
727906,181,1029,336,-218,944,191,135,961,-29,1
727921,242,1009,336,-145,962,161,233,923,-48,1
727937,232,970,336,-90,916,191,203,942,-87,1
727953,171,941,366,-100,916,272,203,952,-77,1
727968,232,901,366,-163,916,313,135,1000,-106,1
727984,262,921,316,-254,879,343,67,1019,-87,1
728000,222,950,346,-381,879,343,48,1019,-106,1
728015,222,950,346,-400,925,313,29,1000,-48,1
728031,202,931,326,-254,962,181,29,1000,-48,1
728046,101,990,376,-54,935,171,19,1000,-87,1
728062,121,1029,366,-36,925,212,67,1000,-87,1
728078,191,970,326,-181,916,282,67,1000,-87,1
728093,262,931,277,-327,898,333,58,1038,-29,1
728109,262,931,277,-390,907,333,87,1019,-67,1
728125,181,960,376,-281,898,313,126,1028,-38,1
728140,181,1009,356,-127,916,303,135,1009,-87,1
728156,161,1029,356,-63,907,292,145,971,-126,1
728171,191,980,366,-181,1000,313,116,942,-126,1
728187,242,921,326,-245,972,303,87,1000,-77,1
728203,232,941,336,-200,916,303,97,1085,-77,1
728218,202,1029,336,-145,962,262,77,1095,-106,1
728234,191,1000,366,-90,981,242,58,1057,-97,1
728250,191,970,346,-145,935,242,48,1009,-67,1
728265,242,980,316,-145,907,262,116,952,-58,1
728281,272,980,247,-27,944,272,116,971,-48,1
728296,212,950,287,-45,972,252,135,961,-67,1
728312,202,941,316,-163,981,262,194,990,-116,1
728328,272,921,356,-200,972,212,223,1000,-97,1
728343,303,941,356,-136,935,191,174,1028,-135,1
728359,242,960,336,-127,907,262,174,990,-106,1
728375,212,1000,316,-190,925,323,145,980,-87,1
728390,212,1000,316,-172,953,333,145,1000,-97,1
728406,262,970,267,-118,962,333,97,1038,-126,1
728421,242,990,336,-63,944,252,29,1028,-116,1
728437,212,980,376,-36,935,202,19,1019,-126,1
728453,212,980,376,-136,944,202,67,1009,-145,1
728468,242,950,326,-281,972,212,58,1000,-77,1
728484,272,921,277,-363,953,232,145,990,-58,1
728500,252,931,306,-300,916,252,223,1019,-48,1
728515,222,1000,346,-218,953,282,223,1019,-77,1
728531,202,1068,346,-90,981,292,252,1009,-135,1
728546,202,1029,316,-18,944,303,194,1000,-106,1
728562,202,1019,336,-72,935,292,97,1028,-106,1
728578,262,1000,316,-72,935,292,19,1038,-106,1
728593,292,941,297,-81,944,313,-19,980,-106,1
728609,272,911,316,-63,953,272,9,990,-97,1
728625,252,950,316,27,916,252,48,990,-97,1
728640,303,970,277,27,916,252,116,990,-48,1
728656,353,911,267,-127,916,272,203,933,-19,1
728671,343,892,277,-245,944,272,310,961,-87,1
728687,232,921,326,-272,935,232,271,980,-87,1
728703,212,960,366,-218,962,222,271,990,-126,1
728718,242,990,326,-172,925,232,213,990,-106,1
728734,232,1000,316,-163,953,272,155,980,-106,1
728750,242,1000,267,-100,1000,262,77,1009,-97,1
728765,212,990,316,9,1000,282,29,1066,-106,1
728781,323,950,316,54,1009,262,29,1104,-135,1
728796,333,950,277,0,981,282,9,1076,-106,1
728812,343,970,267,-163,962,292,67,1019,-97,1
728828,272,941,297,-245,935,262,135,961,-67,1
804796,-232,872,277,-45,953,292,-126,1095,-233,1
804812,-171,901,297,-100,972,323,-87,1019,-213,1
804828,-131,941,366,-136,944,313,0,990,-213,1
804843,383,970,574,-200,935,252,87,980,-135,1
804859,616,1058,465,-354,907,262,194,1028,-213,1
804875,818,1156,445,-263,953,161,233,961,-184,1
804890,818,1156,445,-172,981,101,213,895,-174,1
804906,1191,892,544,-63,944,101,155,942,-194,1
804921,1171,882,415,72,870,131,58,942,-184,1
804937,1262,892,306,27,898,181,-38,923,-194,1
804953,1424,970,79,163,870,343,-38,923,-194,1
804968,1424,970,79,163,870,343,-106,904,-145,1
804984,-161,813,-158,263,1027,151,-67,1028,-233,1
805000,393,931,188,-300,1027,262,-48,1095,-174,1
805015,121,1009,396,-254,1092,232,0,1209,-165,1
805031,121,1009,396,-254,1092,232,0,1209,-165,1
805046,383,1039,366,-100,1083,212,38,1209,-116,1
805062,393,1000,297,-127,1009,242,116,1085,-67,1
805078,393,1000,297,-127,1009,242,116,1085,-67,1
805093,383,1000,247,-163,962,272,203,1038,-155,1
805109,383,1000,247,-209,953,262,184,952,-145,1
805125,222,980,346,-209,953,262,184,952,-145,1
805140,222,980,346,-245,879,323,184,914,-126,1
805156,131,941,405,-245,879,323,184,914,-126,1
805171,191,931,376,-263,851,333,135,904,-58,1
805187,191,931,376,-245,842,303,87,923,-48,1
805203,252,882,356,-245,842,303,87,923,-48,1
805218,202,901,376,-272,898,272,67,904,-97,1
805234,202,901,376,-236,981,181,-9,914,-29,1
805250,232,970,386,-236,981,181,-9,914,-29,1
805265,282,1009,306,-190,990,121,38,980,-87,1
805281,282,1009,306,-190,1009,131,97,1047,-77,1
805296,292,1039,247,-190,1009,131,97,1047,-77,1
805312,232,1049,277,-200,953,232,106,1085,-29,1
805328,212,970,356,-190,907,323,194,1114,-87,1
805343,212,970,356,-236,888,353,194,1114,-87,1
805359,252,941,396,-236,888,353,126,1019,-87,1
805375,262,931,396,-181,888,373,58,990,-58,1
805390,303,921,366,-154,935,353,29,1000,-67,1
805406,303,921,366,-181,953,292,29,1000,-67,1
805421,262,921,356,-181,953,292,48,1028,-77,1
805437,272,960,356,-218,953,282,19,1047,-58,1
805453,262,980,326,-254,916,262,0,1047,-77,1
805468,242,1000,366,-254,944,272,97,1000,-135,1
805484,242,1000,366,-254,944,272,97,1000,-135,1
805500,252,990,366,-181,944,303,58,1019,-106,1
805515,272,960,366,-145,925,313,87,1028,-145,1
805531,282,941,336,-136,935,333,48,1019,-77,1
805546,292,970,316,-136,935,333,48,1019,-77,1
805562,282,1019,237,-145,962,333,48,1057,-58,1
805578,282,1019,237,-145,1000,202,67,1066,-87,1
805593,242,950,425,-154,916,191,77,1047,-116,1
805609,282,843,504,-190,925,212,126,961,-116,1
805625,313,1019,336,-300,981,181,135,971,-145,1
805640,262,1107,247,-518,981,232,135,971,-145,1
805656,161,1117,326,-518,981,232,155,980,-116,1
805671,161,1117,326,-518,972,262,184,1028,-87,1
805687,90,1137,455,-536,990,272,194,1076,-126,1
805703,161,1156,386,-472,981,272,135,1076,-155,1
805718,171,1166,267,-463,1000,212,106,1047,-165,1
805734,232,1225,138,-427,1009,171,38,980,-194,1
805750,212,1166,108,-309,981,161,-9,895,-165,1
805765,212,1098,158,-309,981,161,-9,895,-165,1
805781,212,1098,158,-181,962,181,-38,847,-116,1
805796,282,1000,207,27,888,292,-9,866,-126,1
805812,474,872,316,154,888,363,29,866,-106,1
805828,151,823,247,390,981,333,58,952,-145,1
805843,-262,509,257,318,981,363,87,1028,-203,1
805859,-343,450,336,154,851,434,165,1028,-223,1
805875,-313,539,227,100,805,373,116,1028,-184,1
805890,-272,647,237,45,861,272,135,1000,-155,1
805906,-222,774,257,45,861,272,135,1000,-155,1
805921,-30,872,495,-9,898,70,77,933,-184,1
805937,919,1450,762,-545,925,30,87,923,-203,1
805953,1595,1450,801,-845,1111,181,126,1009,-213,1
805968,2333,1460,544,-672,1111,181,135,1123,-213,1
805984,1868,666,59,409,944,141,67,1095,-165,1
806000,-30,215,59,1163,861,111,-29,1009,-213,1
806015,-30,215,59,372,796,333,9,914,-135,1
806031,484,705,188,-45,990,393,-19,1038,-19,1
806046,212,892,386,-45,990,393,-9,1123,-9,1
806062,212,1235,445,-427,1101,494,155,1152,-67,1
806078,181,1000,425,-445,1037,383,203,1085,-87,1
806093,282,1098,306,-390,1027,292,203,1000,-184,1
806109,363,1019,237,-236,1009,242,203,1000,-184,1
806125,313,941,277,-100,944,212,184,914,-203,1
806140,272,911,326,-45,888,242,126,885,-116,1
806156,232,901,346,-154,870,272,67,933,-135,1
806171,232,941,316,-290,879,292,-29,990,-77,1
806187,222,1019,336,-345,935,282,-38,1009,-29,1
806203,232,1009,336,-336,972,232,9,1019,-9,1
806218,262,941,356,-336,972,232,48,1000,29,1
806234,262,901,366,-245,898,181,165,971,-9,1
806250,242,941,336,-200,870,171,184,961,0,1
806265,252,960,336,-172,916,191,233,923,-38,1
806281,242,980,376,-200,916,252,262,1000,-38,1
806296,242,980,376,-254,935,343,184,1066,-58,1
806312,232,960,376,-263,907,373,67,1066,-97,1
806328,252,960,356,-263,935,303,67,1066,-97,1
806343,282,970,326,-172,953,333,9,1038,-106,1
806359,292,980,346,-127,990,333,-58,1057,-97,1
806375,313,980,356,-81,990,333,-87,1076,-67,1
806390,343,931,346,-36,1009,282,-67,1085,-48,1
806406,292,941,346,-81,981,282,38,1047,-48,1
806421,282,960,346,-200,935,252,77,1038,0,1
806437,252,950,366,-300,888,222,213,1019,-9,1
806453,202,970,376,-281,916,252,213,971,0,1
806468,262,950,356,-163,944,282,291,971,0,1
806484,292,862,405,-100,870,292,233,971,-106,1
806500,272,911,376,-154,879,343,194,942,-126,1
806515,252,990,366,-254,925,373,97,952,-126,1
806531,242,990,356,-309,916,353,38,990,-155,1
806546,252,960,386,-309,916,353,-58,1019,-126,1
806562,252,970,376,-327,879,373,-106,1047,-87,1
806578,303,1000,336,-200,935,363,-155,1085,-77,1
806593,343,960,346,-109,1000,363,-97,1066,-58,1
806609,292,950,346,-63,1000,343,-9,1095,-48,1
806625,262,980,346,-63,1000,292,67,1104,-67,1
806640,252,1009,326,-145,962,272,67,1104,-67,1
806656,252,1009,346,-236,972,191,174,1019,-77,1
806671,303,921,366,-254,935,212,223,990,-77,1
806687,404,852,297,-81,972,161,262,933,-58,1
806703,404,823,306,163,944,212,291,933,-97,1
806718,343,872,346,127,907,292,203,885,-116,1
806734,262,931,376,-63,907,353,184,933,-155,1
806750,222,1000,346,-227,925,373,87,952,-145,1
806765,202,1068,326,-363,953,313,9,1047,-165,1
806781,232,1098,297,-354,972,282,-67,1095,-135,1
806796,292,1019,297,-290,1018,191,-58,1095,-116,1
806812,242,1000,336,-263,972,141,-9,1057,-58,1
806828,202,1049,356,-309,916,171,97,1038,-106,1
806843,70,1068,297,-427,935,191,174,942,-77,1
806859,373,862,326,-300,935,303,233,914,-87,1
1008859,303,941,386,-81,953,353,165,952,-174,1
1008875,494,911,306,72,944,323,48,990,-184,1
1008890,80,843,217,163,990,353,0,1028,-213,1
1008906,-40,627,217,218,962,393,-87,1066,-174,1
1008921,-232,578,257,54,888,404,-135,1076,-165,1
1008937,-212,637,247,-72,888,343,-77,1066,-184,1
1008953,-262,784,267,-63,861,333,-67,1019,-165,1
1008968,-252,843,277,-9,944,252,9,1028,-165,1
1008984,-60,872,336,-18,935,171,48,1028,-155,1
1009000,50,941,425,-90,935,161,106,1028,-155,1
1009015,282,931,445,-109,916,111,67,980,-126,1
1009031,424,941,455,-127,870,181,77,933,-155,1
1009046,555,931,633,-172,851,212,38,895,-135,1
1009062,757,1088,495,-254,898,202,9,914,-165,1
1009078,969,960,554,-154,907,121,-29,923,-184,1
1009093,1262,941,643,-281,925,70,-19,971,-184,1
1009109,1616,1098,623,-427,879,191,-29,1019,-126,1
1009125,1333,970,297,-27,842,323,9,1028,-126,1
1009140,-484,676,29,418,935,141,0,990,-67,1
1009156,151,833,198,418,935,141,67,1019,-87,1
1009171,-70,1372,277,-227,907,222,165,1057,-87,1
1009187,292,1098,326,-718,1055,373,155,1104,-116,1
1009203,222,941,297,-472,1064,272,155,1085,-77,1
1009218,343,950,267,-163,1009,191,155,1000,-116,1
1009234,262,970,267,-90,935,171,155,942,-106,1
1009250,121,1009,326,-36,944,202,155,980,-87,1
1009265,222,1049,287,-190,1074,222,116,1066,-97,1
1009281,242,1000,257,-154,1037,212,116,1085,-77,1
1009296,282,921,247,-72,981,151,58,1038,-29,1
1009312,222,960,297,-9,962,90,77,990,-58,1
1009328,90,990,356,-36,990,191,135,990,-67,1
1009343,121,970,396,-154,990,242,145,990,-48,1
1009359,151,950,366,-281,888,262,145,980,-58,1
1009375,191,970,306,-309,888,181,97,952,-19,1
1009390,141,1000,237,-290,944,121,126,942,-48,1
1009406,60,1009,306,-372,907,181,145,942,-9,1
1009421,60,1009,306,-454,870,212,184,952,-67,1
1009437,111,1009,386,-427,842,323,155,1009,-87,1
1009453,121,1009,415,-363,879,373,155,1009,-87,1
1009468,111,1000,386,-354,907,353,29,1028,-77,1
1009484,141,960,366,-336,898,353,29,1028,-77,1
1009500,202,960,346,-254,907,313,-19,1047,-58,1
1009515,222,980,336,-163,953,282,-29,1038,-9,1
1009531,222,980,316,-200,953,222,29,1047,-38,1
1009546,171,970,287,-254,916,222,87,1038,-19,1
1009562,20,1019,366,-336,824,262,126,971,-29,1
1009578,171,1049,415,-418,925,333,184,971,-77,1
1009593,282,911,425,-254,953,343,213,1000,-58,1
1009609,333,901,267,-27,962,232,165,1028,-77,1
1009625,252,1009,277,-45,972,191,116,1019,-145,1
1009640,252,1009,277,-218,1046,191,77,980,-126,1
1009656,171,1078,336,-309,962,272,97,1019,-126,1
1009671,151,1009,336,-372,888,282,48,1038,-97,1
1009687,202,1009,346,-390,870,242,58,990,-48,1
1009703,191,1000,326,-254,925,292,77,952,-97,1
1009718,161,1049,356,-218,1018,303,135,952,-77,1
1009734,212,1088,386,-272,1037,252,126,1057,-126,1
1009750,222,1088,346,-345,1000,222,145,1057,-116,1
1009765,90,1166,336,-490,1018,202,194,1057,-135,1
1009781,111,1225,297,-572,962,272,194,1009,-155,1
1009796,101,1127,247,-336,907,282,174,942,-155,1
1009812,252,882,267,-54,861,262,116,923,-155,1
1009828,424,754,198,236,888,222,77,904,-242,1
1009843,535,754,138,209,953,313,-9,933,-213,1
1009859,484,852,148,63,907,333,-38,961,-165,1
1009875,252,882,108,-54,944,333,-19,1038,-145,1
1009890,-131,823,198,-45,907,252,-9,1114,-165,1
1009906,-282,784,267,-9,870,242,19,1028,-174,1
1009921,-343,725,366,-81,925,222,67,961,-165,1
1009937,131,774,554,-200,935,171,145,942,-165,1
1009953,616,1029,504,-227,1027,80,184,971,-174,1
1009968,1131,1029,564,-200,1064,-30,242,1009,-194,1
1009984,1121,1009,524,-45,1037,-70,116,1028,-145,1
1010000,959,1117,277,54,1046,141,77,1066,-194,1
1010015,-222,843,69,-100,990,111,19,1038,-155,1
1010031,303,1127,89,-345,972,252,9,1066,-155,1
1010046,222,1098,108,-300,1009,202,9,1066,-87,1
1010062,323,921,188,-145,898,242,58,1057,-145,1
1010078,333,882,297,-45,944,252,77,1028,-155,1
1010093,434,843,306,9,935,262,77,980,-116,1
1010109,444,803,326,-45,925,212,135,980,-165,1
1010125,383,852,366,-109,962,232,126,971,-106,1
1010140,353,882,336,-154,925,242,116,1000,-184,1
1010156,282,921,277,-209,907,232,97,971,-135,1
1010171,232,960,247,-227,907,222,106,961,-145,1
1010187,272,990,277,-254,981,222,87,990,-184,1
1010203,242,1009,297,-254,1000,202,38,1019,-145,1
1010218,232,1039,287,-245,944,181,38,1057,-135,1
1010234,252,1009,287,-236,944,191,19,1047,-126,1
1010250,242,980,277,-200,962,191,48,980,-116,1
1010265,262,990,277,-181,962,131,87,952,-126,1
1010281,262,970,287,-200,972,171,106,990,-97,1
1010296,282,1009,297,-181,953,161,116,990,-87,1
1010312,282,941,336,-181,953,161,242,1009,-145,1
1010328,272,960,287,-209,944,181,145,980,-126,1
1010343,292,921,287,-181,925,242,155,971,-155,1
1010359,262,882,306,-127,898,282,97,961,-135,1
1010375,242,960,336,-154,944,313,67,1009,-126,1
1010390,191,1049,316,-263,944,383,48,1038,-106,1
1010406,151,1058,356,-400,953,353,48,1076,-87,1
1010421,282,1000,297,-345,953,202,48,1009,-97,1
1010437,313,901,257,-127,944,121,19,952,-87,1
1010453,323,931,237,27,953,111,126,952,-87,1
1010468,272,980,287,-36,1018,171,155,1000,-106,1
1010484,171,1068,326,-227,1018,272,194,1066,-87,1
1010500,131,1058,336,-381,981,262,194,1057,-116,1
1010515,181,1039,326,-445,916,282,213,1009,-126,1
1010531,212,1039,306,-418,953,202,145,990,-155,1
1010546,252,970,257,-263,925,161,97,971,-145,1
1010562,212,1009,287,-236,953,171,97,942,-126,1
1010578,121,1107,326,-354,990,262,106,952,-87,1
1010593,80,1088,366,-481,925,292,145,961,-97,1
1010609,161,941,287,-500,805,323,145,914,-97,1
1010625,373,784,297,-190,777,171,87,866,-106,1
1010640,555,647,306,281,833,232,9,828,-126,1
1010656,505,676,277,363,824,282,77,866,-155,1
1010671,313,901,326,36,972,343,77,866,-155,1
1010687,161,1166,306,-290,1064,343,77,1009,-87,1
1010703,131,1127,247,-545,1009,262,135,1152,-145,1
1010718,191,1039,287,-354,981,101,174,1161,-145,1
1010734,191,1039,287,54,1064,50,155,1152,-145,1
1010750,393,950,237,254,1027,121,116,1104,-184,1
1010765,505,872,198,163,1083,232,87,1085,-155,1
1010781,404,950,217,-190,1111,303,97,1133,-145,1
1010796,171,1049,346,-418,953,313,126,1114,-87,1
1010812,232,960,257,-327,888,191,165,1057,-77,1
1010828,232,960,257,-145,916,141,194,933,-106,1
1010843,404,872,366,-18,935,181,194,857,-155,1
1010859,343,921,336,-81,879,272,223,857,-203,1
1010875,242,960,316,-245,898,363,184,866,-145,1
1010890,222,950,297,-290,870,343,165,914,-135,1
1010906,222,950,297,-263,870,303,106,980,-155,1
1010921,323,911,237,-181,870,282,9,1038,-135,1
1037765,1505,1117,257,-536,935,101,106,980,-165,1
1037781,1272,1029,-39,-227,907,222,48,1028,-155,1
1037796,-131,813,-198,190,907,303,-29,1009,-97,1
1037812,414,725,227,436,935,70,-67,1019,-106,1
1037828,20,833,504,-200,870,373,-38,1047,-135,1
1037843,272,892,603,-209,916,383,-9,1028,-116,1
1037859,242,980,445,-209,944,414,0,1047,-116,1
1037875,242,1137,198,-318,990,333,126,1009,-145,1
1037890,161,1137,178,-418,1000,181,174,1009,-126,1
1037906,111,1049,227,-354,1027,111,165,1019,-67,1
1037921,181,950,326,-218,1000,121,233,1038,-135,1
1037937,232,931,336,-81,944,232,174,1057,-116,1
1037953,262,960,356,-54,944,282,106,1038,-126,1
1037968,242,970,336,-163,953,313,48,1047,-87,1
1037984,171,1000,336,-263,944,272,29,1028,-106,1
1038000,171,1019,306,-300,953,181,29,1028,-67,1
1038015,222,1009,297,-254,962,151,-19,1028,-38,1
1038031,232,970,326,-227,953,202,-9,1019,-29,1
1038046,202,990,366,-190,962,262,67,1019,-97,1
1038062,202,990,346,-181,935,343,116,1000,-97,1
1038078,202,970,356,-218,925,373,135,1057,-77,1
1038093,161,970,366,-245,916,373,116,1057,-29,1
1038109,202,950,356,-263,944,303,145,1019,-38,1
1038125,242,950,346,-218,935,232,145,1000,-48,1
1038140,232,990,326,-218,935,191,126,980,-77,1
1038156,181,960,306,-227,916,161,126,933,-106,1
1038171,181,960,306,-272,898,242,87,952,-67,1
1038187,171,960,366,-318,898,282,87,942,-145,1
1038203,191,950,366,-345,879,272,38,971,-97,1
1038218,161,1000,356,-363,916,323,38,971,-97,1
1038234,171,1058,366,-272,962,272,77,1028,-145,1
1038250,232,980,346,-209,925,222,-9,1085,-135,1
1038265,232,960,336,-90,1018,181,67,1028,-155,1
1038281,262,1000,326,-100,1018,191,87,990,-145,1
1038296,252,980,297,-100,1018,191,77,1057,-116,1
1038312,262,1009,297,-190,972,232,184,1038,-116,1
1038328,252,1000,336,-300,935,242,126,1019,-77,1
1038343,191,1009,346,-381,898,242,135,1000,-165,1
1038359,181,1029,346,-381,898,242,97,923,-135,1
1038375,191,1049,316,-390,935,212,67,914,-155,1
1038390,161,1166,247,-327,1009,181,67,942,-233,1
1038406,121,1205,247,-454,1064,202,-9,1019,-174,1
1038421,80,1156,287,-481,1018,181,-19,1066,-174,1
1038437,40,1098,297,-463,953,222,9,1057,-203,1
1038453,131,980,287,-336,962,252,58,1000,-203,1
1038468,313,911,267,-118,898,222,77,942,-174,1
1038484,414,764,396,100,907,202,77,933,-203,1
1038500,101,735,306,218,1037,232,77,904,-155,1
1038515,-121,666,207,300,1009,292,87,990,-203,1
1038531,-161,647,306,163,861,272,38,1028,-174,1
1038546,-191,745,336,-27,824,303,38,990,-223,1
1038562,-40,715,277,-54,796,333,-58,971,-203,1
1038578,282,1009,366,-27,851,272,-38,904,-145,1
1038593,282,1009,366,-100,925,232,-48,933,-135,1
1038609,696,1196,544,-181,916,212,-48,990,-135,1
1038625,1515,1382,445,-645,1157,40,29,1028,-194,1
1038640,1535,1549,-247,-627,1046,191,67,1095,-155,1
1038656,-434,617,-89,-627,1046,191,155,1161,-155,1
1038671,333,980,227,427,1092,-50,126,1142,-97,1
1038687,131,931,376,136,925,10,135,1095,-126,1
1038703,393,862,396,-118,972,242,194,990,-97,1
1038718,333,892,366,-118,981,292,135,1009,-97,1
1038734,363,882,257,-9,870,333,97,1009,-155,1
1038750,212,941,257,-127,907,303,77,971,-135,1
1038765,101,1039,306,-154,935,292,19,914,-116,1
1038781,40,1049,346,-327,916,272,9,876,-116,1
1038796,70,1068,346,-518,944,212,38,961,-184,1
1038812,161,1058,297,-454,990,181,38,990,-135,1
1038828,303,1029,217,-309,972,151,87,1038,-145,1
1038843,232,1009,277,-218,935,121,126,1047,-135,1
1038859,202,1009,356,-218,972,161,126,1038,-87,1
1038875,191,960,346,-245,972,212,194,1057,-87,1
1038890,191,960,346,-200,916,272,116,1047,-67,1
1038906,222,901,257,-90,907,303,97,990,-116,1
1038921,202,950,267,-81,925,272,19,980,-155,1
1038937,212,1000,336,-163,981,242,-19,1009,-194,1
1038953,181,1029,376,-354,1055,151,-58,1009,-135,1
1038968,141,1137,306,-518,1027,90,0,1038,-126,1
1038984,80,1156,257,-509,925,101,77,1038,-106,1
1039000,10,1029,287,-472,888,151,77,1038,-106,1
1039015,141,1029,396,-290,898,292,213,990,-116,1
1039031,242,941,326,-72,907,353,184,933,-135,1
1039046,303,833,287,-63,842,404,184,933,-135,1
1039062,333,754,336,-36,805,353,97,885,-135,1
1039078,303,745,405,-45,870,303,135,914,-165,1
1039093,303,803,366,-18,879,212,29,933,-203,1
1039109,323,803,316,-63,851,141,29,933,-203,1
1039125,373,794,168,36,851,151,48,876,-145,1
1039140,40,1509,297,-9,888,202,58,914,-155,1
1039156,70,1372,386,-600,1231,272,58,914,-155,1
1039171,80,960,336,-800,1194,101,145,1085,-135,1
1039187,202,980,247,-427,1009,40,126,1304,-126,1
1039203,202,980,247,-63,870,111,77,1266,-174,1
1039218,323,941,257,36,935,191,58,1028,-203,1
1039234,191,960,247,9,944,323,58,895,-174,1
1039250,191,960,247,-181,972,353,58,961,-174,1
1039265,151,1000,316,-345,953,373,48,1028,-106,1
1039281,181,980,356,-336,916,323,38,1076,-135,1
1039296,222,980,376,-245,953,292,48,1028,-135,1
1039312,202,1156,356,-236,1027,313,77,1009,-213,1
1039328,202,1156,356,-372,1000,272,58,980,-155,1
1039343,131,1098,277,-572,953,-50,135,1009,-233,1
1039359,161,980,198,-445,962,-121,126,980,-145,1
1039375,181,1009,168,-72,1009,-40,213,980,-145,1
1039390,181,990,188,136,1027,161,203,971,-126,1
1039406,343,892,267,145,851,262,145,1009,-116,1
1039421,363,735,415,63,824,363,174,1000,-203,1
1039437,333,696,445,72,814,373,87,914,-135,1
1039453,292,735,425,0,851,323,77,885,-174,1
1039468,303,833,356,-136,833,343,38,866,-155,1
1039484,20,1009,346,-436,990,222,0,904,-145,1
1039500,70,1323,217,-745,1138,212,0,961,-155,1
1039515,-10,1333,198,-745,1138,212,87,1047,-126,1
1039531,40,1117,237,-681,1037,191,135,1171,-145,1
1039546,161,1039,287,-336,879,272,135,1209,-165,1
1039562,222,980,297,-154,953,313,106,1057,-135,1
1039578,252,931,297,-154,953,313,67,980,-126,1
1039593,252,872,306,-45,944,303,77,980,-174,1
