TIME,ACCX1,ACCY1,ACCZ1,ACCX2,ACCY2,ACCZ2,ACCX3,ACCY3,ACCZ3,FR
850187,80,745,465,-90,1629,272,67,1371,29,1
850203,-313,500,217,-127,1416,-70,38,1285,-38,1
850218,-838,754,-504,-336,1203,-171,48,1190,-77,1
850234,1656,-401,574,-618,1074,0,116,1028,-58,1
850250,777,303,326,-890,870,101,87,885,0,1
850265,171,264,49,-881,675,60,19,780,0,1
850281,171,264,49,-636,518,181,-9,657,-19,1
850296,-70,215,69,-554,462,151,-58,571,-38,1
850312,90,294,59,-581,444,20,-67,533,-38,1
850328,80,352,99,-554,407,80,-38,552,9,1
850343,20,509,118,-681,240,111,-9,552,29,1
850359,-20,686,59,-736,388,10,48,561,9,1
850375,111,833,-158,-754,518,-161,126,638,19,1
850390,-212,1019,79,-500,611,40,233,780,19,1
850406,-30,1333,-227,-154,583,323,339,866,58,1
850421,-151,1549,-267,363,648,262,339,961,116,1
850437,-464,1764,-188,663,1101,191,252,1114,67,1
850453,-1020,2127,-69,1563,1148,202,135,1285,-77,1
850468,-1414,2186,29,1836,1481,252,58,1371,-58,1
850484,-1797,1911,128,945,1277,-30,106,1209,184,1
850500,-2040,1617,-69,281,907,121,223,895,378,1
850515,-1989,1715,-504,236,722,686,184,942,106,1
850531,-1595,1656,-633,-1000,500,606,0,1533,-475,1
850546,-1595,1656,-633,781,1574,-424,-184,1276,77,1
850562,-1383,1431,-673,1781,1370,-444,-320,1447,-349,1
850578,-40,1333,-405,-654,1527,202,-330,1142,-233,1
850593,2616,480,2069,-1209,685,373,-330,1095,-233,1
850609,848,2205,-603,-1245,1166,363,-320,1047,-116,1
850625,848,2205,-603,-527,1101,393,-320,1047,-116,1
850640,-2010,1578,287,209,1064,353,-427,1161,-67,1
850656,-575,1470,237,154,1148,313,-427,1209,-106,1
850671,-353,941,128,-236,1129,313,-271,1266,-194,1
850687,-595,1137,128,-681,1074,282,-223,1066,-213,1
850703,-939,862,544,-290,1092,272,-310,961,-97,1
850718,-161,1019,287,-18,1009,343,-349,1009,-19,1
850734,-232,1166,99,81,1046,303,-407,1028,-19,1
850750,-252,1088,405,154,1027,151,-475,952,0,1
850765,-515,941,405,245,972,141,-417,885,48,1
850781,-373,950,376,200,916,111,-388,885,87,1
850796,-262,1009,297,90,898,111,-97,904,126,1
850812,-252,1029,415,45,842,121,19,838,174,1
850828,-252,1000,376,-9,851,40,19,838,174,1
850843,-343,1039,376,-190,777,60,213,771,165,1
850859,-191,990,316,-227,657,181,135,609,242,1
850875,-212,941,237,-36,666,313,38,561,165,1
850890,-313,872,277,218,657,393,19,533,165,1
850906,-434,754,267,263,648,464,-87,571,184,1
850921,-515,666,198,245,787,303,-9,828,0,1
850937,-555,568,356,345,888,-20,-9,828,0,1
850953,-474,686,544,372,1027,-131,19,1000,-106,1
850968,-535,784,574,400,1500,-232,67,1438,-300,1
850984,-393,941,475,272,1648,-161,67,1438,-300,1
851000,-323,1098,415,118,1277,-20,184,1514,-126,1
851015,-444,1598,623,-381,1564,141,-87,1419,87,1
851031,-555,1784,960,-818,1546,191,-106,1628,-145,1
851046,-787,1598,1188,-1145,1555,383,-58,1914,-242,1
851062,-414,1500,1247,-1190,1296,575,0,1733,-38,1
851078,-555,1245,950,-1054,1250,454,126,1466,-9,1
851093,-606,941,693,-600,1000,282,38,1438,-145,1
851109,-808,519,554,-54,638,222,67,1228,-58,1
851125,-515,313,366,154,462,262,38,1085,-165,1
851140,1535,156,49,-18,722,-60,9,914,-145,1
851156,484,333,306,-727,1018,-90,0,790,-223,1
851171,-1222,833,257,-1154,731,131,9,600,-116,1
851187,-2464,1166,-207,-1118,527,252,-48,600,-213,1
851203,-101,696,-514,-809,907,171,-116,647,-252,1
851218,-474,568,-346,-309,833,50,-145,685,-252,1
851234,-959,843,-742,-309,833,40,-174,752,-203,1
851250,-1686,1274,-1059,-263,879,-20,-165,847,-126,1
851265,-1525,1215,-1000,272,990,-313,-174,933,-77,1
851281,898,529,-742,100,925,-191,-155,961,-67,1
851296,-30,1068,-524,100,925,-191,-174,961,-145,1
851312,101,1117,-415,63,944,-50,-155,1009,-184,1
851328,-111,1088,-188,18,1138,151,-126,1076,-271,1
851343,-222,1127,178,136,990,121,-58,1085,-310,1
851359,-333,1098,237,181,935,161,77,980,-77,1
851375,-414,970,257,45,907,171,145,942,-29,1
869453,-343,745,465,-436,657,-10,38,857,174,1
869468,-333,833,455,-490,703,-171,0,828,155,1
869484,-353,921,376,-581,777,-232,-58,885,87,1
869500,-414,1039,356,-545,870,-424,-19,857,135,1
869515,-525,1176,366,-500,824,-474,0,819,223,1
869531,-717,1401,386,-563,750,-141,48,895,174,1
869546,-1050,1617,475,-154,666,-111,77,952,87,1
869562,-1020,1705,297,-27,787,-161,126,923,97,1
869578,-1161,1598,544,381,916,-10,77,971,38,1
869593,-1484,1558,405,654,1111,-222,-19,1028,-9,1
869609,-1525,1490,9,818,1212,-90,-116,1066,29,1
869625,-1252,1470,-316,827,1277,-131,-252,1038,67,1
869640,-1181,1343,-336,372,1157,-101,-271,1000,87,1
869656,-1323,1147,79,-36,1064,-111,-213,1000,106,1
869671,-1323,1147,79,418,1250,10,-242,1009,-48,1
869687,-2353,1372,1485,-245,694,565,-407,1285,-77,1
869703,-191,1862,-1396,-1254,1814,373,-398,1628,48,1
869718,-191,1862,-1396,-545,962,-353,-378,1590,203,1
869734,-767,794,306,-763,1361,101,-262,1323,9,1
869750,-474,1078,-9,-854,962,323,-165,1180,-155,1
869765,50,823,287,81,1009,141,-77,1104,-174,1
869781,-101,1000,217,236,1000,212,-67,990,-116,1
869796,50,1049,198,227,944,252,-145,895,-48,1
869812,-242,1019,544,18,962,262,-135,876,0,1
869828,-252,1029,257,-45,1027,131,-97,933,58,1
869843,-151,1078,158,-45,1092,20,-77,980,48,1
869859,-80,1107,158,-72,1027,20,-38,961,77,1
869875,-50,1039,237,-63,1009,70,-38,1000,48,1
869890,-80,1029,237,72,944,10,9,980,-9,1
869906,-151,1019,257,36,953,20,9,933,9,1
869921,-80,1029,257,36,953,20,-9,866,38,1
869937,-10,1009,267,127,953,30,-9,904,19,1
869953,10,990,297,172,962,10,-29,885,58,1
869968,-121,990,366,254,944,-10,-19,866,67,1
869984,-10,1029,326,254,962,20,9,904,77,1
870000,-30,1049,267,281,972,10,48,923,116,1
870015,-101,1058,227,218,953,30,58,961,126,1
870031,-111,1058,237,136,962,80,67,971,126,1
870046,-151,1039,217,72,953,101,77,952,106,1
870062,-151,1039,198,81,944,90,38,971,58,1
870078,-151,1088,207,45,990,40,38,990,77,1
870093,-171,1098,138,27,972,70,9,961,87,1
870109,-191,1127,148,0,990,70,-38,1009,77,1
870125,-181,1196,148,63,1055,40,-77,1047,48,1
870140,-40,1186,366,200,1027,30,-48,1095,48,1
870156,-202,1284,306,281,1064,30,-67,1104,97,1
870171,-202,1284,287,372,1037,-30,-106,1038,106,1
870187,-111,1470,237,390,1083,-20,-242,971,106,1
870203,-60,1735,336,518,1212,30,-310,1171,194,1
870218,40,1960,524,636,1500,-50,-310,1171,194,1
870234,161,2147,564,936,1472,-202,-58,1304,29,1
870250,363,2117,524,845,1509,-222,-87,1152,67,1
870265,292,1941,386,481,1398,30,-97,1038,19,1
870281,262,1549,287,227,1296,414,-97,1038,19,1
870296,292,1166,287,-127,1212,575,-38,990,-116,1
870312,363,715,504,-354,1120,777,29,971,-58,1
870328,-50,450,584,-190,1083,1040,29,971,-58,1
870343,-555,450,534,0,1259,595,58,1114,0,1
870359,656,-117,1178,-209,1444,636,0,1152,67,1
870375,656,-117,1178,-272,1185,404,38,1219,87,1
870390,30,313,940,-590,1064,505,9,1323,29,1
870406,-282,225,712,-581,833,434,-19,1114,38,1
870421,-353,372,495,-572,731,262,29,904,19,1
870437,-141,382,425,-436,787,252,9,809,-38,1
870453,-141,441,435,-354,787,141,9,838,9,1
870468,-222,627,465,-454,694,171,-29,857,48,1
870484,-303,696,495,-436,666,161,-38,857,77,1
870500,-313,774,495,-372,675,-50,-58,828,77,1
870515,-363,882,465,-418,768,-171,0,800,97,1
870531,-383,950,475,-400,805,-292,-9,876,48,1
870546,-474,1107,435,-445,796,-383,0,847,106,1
870562,-616,1284,425,-445,777,-323,19,866,97,1
870578,-1010,1529,346,-318,750,0,38,933,38,1
870593,-959,1549,158,-100,703,80,48,914,67,1
870609,-1181,1549,198,54,898,-20,67,961,29,1
870625,-1494,1372,198,372,944,90,87,942,87,1
870640,-1525,1372,-19,636,916,90,67,1009,-19,1
870656,-1404,1382,-217,627,1157,141,67,1047,-77,1
870671,-1383,1274,-138,427,1212,-50,29,1000,29,1
870687,-1393,1313,-217,-9,1027,-20,-19,1038,19,1
870703,-1808,1303,267,-281,981,-10,-145,980,38,1
870718,828,2509,277,9,1453,232,-184,1104,-271,1
870734,1222,1833,-663,663,1814,-181,-504,1790,-58,1
870750,-434,1039,178,909,1027,-90,-485,1771,87,1
870765,-373,1049,89,-636,888,131,-291,1171,58,1
870781,-787,794,386,-1227,925,202,-97,923,-87,1
870796,-393,970,168,-736,1064,101,-145,942,-58,1
870812,-80,1098,198,-254,1064,121,-97,1009,-48,1
870828,30,1039,247,118,990,151,-165,1057,-29,1
870843,-30,1049,188,118,990,151,-145,971,0,1
870859,-191,1029,297,63,1027,141,-48,990,-29,1
870875,-181,1019,297,27,972,151,0,1019,-19,1
870890,-151,1058,257,27,972,151,-9,971,-38,1
870906,-80,1029,217,-54,1000,70,9,971,9,1
870921,-80,1009,158,-81,990,40,19,942,9,1
870937,-171,1009,217,-81,990,40,19,942,19,1
870953,-181,1000,287,9,953,50,-9,933,29,1
870968,-101,1019,227,9,953,50,-38,914,58,1
870984,-101,1029,277,9,953,101,-58,904,58,1
871000,-111,1029,336,209,972,101,-38,933,135,1
871015,-101,1068,366,209,972,101,48,961,97,1
871031,40,1098,326,309,1000,60,67,980,87,1
871046,70,1147,247,500,1009,40,116,866,174,1
871062,101,1186,158,636,1018,-60,223,914,223,1
871078,161,1225,207,827,962,-10,155,914,135,1
871093,171,1382,544,1118,796,-40,-38,752,29,1
871109,111,1950,762,1363,972,-50,-233,857,-194,1
871125,202,2176,752,1509,1111,-111,-436,1047,-213,1
871140,414,2117,623,1427,1157,-292,-563,1000,-116,1
871156,60,1745,435,318,1314,-373,-611,1038,-9,1
871171,-474,1166,178,-1000,1583,-40,-436,1323,-446,1
871187,-737,480,346,-1809,1583,737,-436,1323,-446,1
871203,2181,-264,475,-1727,1481,727,-67,1533,-339,1
871218,1646,-1107,1039,-1345,1351,636,213,1447,-19,1
871234,1181,-647,1168,-763,1092,383,-9,1304,-194,1
871250,727,-137,1128,-836,703,626,-38,1095,-203,1
871265,-1151,470,851,-1009,333,404,-48,847,-97,1
871281,-2232,1803,702,-1027,111,151,-77,714,-145,1
871296,-3070,2411,-1138,-600,592,-121,-77,714,-145,1
871312,-2838,2313,-2524,490,1518,-20,-271,838,-165,1
871328,-2898,2460,-3930,590,907,-191,-436,895,-106,1
871343,4888,813,-3346,-327,907,0,-601,857,-126,1
871359,-868,421,-217,-2627,1333,-1131,-291,685,165,1
871375,-545,823,1108,-572,1287,-767,-213,904,58,1
871390,-1101,833,1702,200,472,474,-155,1133,-116,1
871406,-575,872,1089,445,296,848,-252,1285,-203,1
871421,-191,1186,148,163,1324,828,-320,1047,-58,1
871437,50,1303,0,418,1296,90,-456,904,97,1
871453,30,1254,49,154,1129,-151,-475,942,223,1
871468,-252,1049,207,-36,1157,-20,-388,1180,213,1
871484,-343,901,237,0,944,141,-310,1219,165,1
871500,-373,803,188,-81,861,181,-213,1028,155,1
871515,-404,833,158,-172,879,151,-165,866,145,1
874203,-111,1568,-247,-554,601,101,203,800,-58,1
874218,-474,1892,-297,-336,703,212,291,838,-58,1
874234,-848,2107,-207,-227,768,373,320,933,-77,1
874250,-1070,2127,-118,18,759,616,349,971,-38,1
874265,-1262,1745,19,327,1138,40,330,961,116,1
874281,-1525,1676,-227,990,1175,-616,203,1171,67,1
874296,-1757,1784,-554,1709,1148,151,77,1352,-135,1
874312,-1585,1568,-633,1727,1370,50,58,1247,-106,1
874328,-1484,1313,-633,681,1009,111,135,1019,213,1
874343,-737,882,980,145,1018,121,213,819,233,1
874359,2151,911,1039,-718,805,555,9,1114,-368,1
874375,-10,1745,-405,-445,953,-292,-77,1114,-87,1
874390,-1121,1725,59,1300,1740,-232,-203,1390,-281,1
874406,-121,1470,237,463,1361,191,-388,1466,-203,1
874421,-202,813,128,-1000,861,292,-330,1219,-48,1
874437,-777,1009,237,-1163,972,242,-291,1180,-135,1
874453,-676,911,495,-618,1074,393,-291,1047,-106,1
874468,-313,941,415,-227,1064,363,-194,1095,-135,1
874484,-222,1029,207,-72,1064,282,-116,1076,-145,1
874500,-252,1009,396,-163,1111,282,-126,1047,-135,1
874515,-393,960,386,-363,1064,353,-165,1047,-38,1
874531,-404,931,356,-400,1074,373,-165,1066,19,1
874546,-313,941,366,-218,1009,353,-184,990,29,1
874562,-272,941,346,-9,990,252,-194,895,29,1
874578,-232,960,346,36,944,171,-213,819,19,1
874593,-262,990,326,18,935,171,-165,800,38,1
874609,-303,931,415,-18,916,131,-97,800,58,1
874625,333,1078,118,81,925,80,-145,857,9,1
874640,131,1078,306,290,916,80,-77,838,29,1
874656,-242,970,475,318,935,40,-48,895,9,1
874671,-181,960,425,290,916,90,9,866,48,1
874687,-222,950,396,154,907,70,67,914,38,1
874703,-292,960,326,36,916,131,145,857,116,1
874718,-272,1009,376,100,990,171,145,857,116,1
874734,-282,1098,386,181,1009,171,165,847,203,1
874750,-191,1176,287,181,1009,171,194,904,174,1
874765,-70,1294,336,245,1046,131,194,904,174,1
874781,-242,1313,356,290,1148,40,194,1104,126,1
874796,-202,1382,346,400,1129,30,165,1276,116,1
874812,-161,1470,415,472,1120,30,145,1200,135,1
874828,-121,1725,643,709,1129,-70,-29,1114,-9,1
874843,111,2274,881,881,1212,-60,-29,1190,97,1
874859,363,2401,742,1145,1518,-434,-29,1190,97,1
874875,696,2647,534,1363,1509,-939,-77,1333,-194,1
874890,575,2401,356,972,1611,-838,-194,1038,38,1
874906,585,1990,425,390,1574,-10,-213,1019,87,1
874921,222,1078,811,-681,1518,353,-77,1161,-67,1
874937,232,754,584,-681,1518,353,-87,1219,-194,1
874953,-444,372,188,-581,1675,616,-38,1333,-174,1
874968,-1303,686,-297,-363,1425,767,58,1447,-126,1
874984,1454,-382,900,-63,1657,484,48,1371,48,1
875000,404,225,485,-290,1481,40,19,1247,48,1
875015,0,166,158,-663,1101,50,-9,1238,29,1
875031,-262,127,198,-863,842,151,19,1047,-9,1
875046,-10,156,39,-890,722,111,48,895,-48,1
875062,80,254,128,-890,722,111,29,704,-19,1
875078,80,254,128,-763,537,222,0,657,-38,1
875093,141,382,69,-545,453,10,-38,647,-48,1
875109,101,774,29,-600,361,-151,-48,647,-29,1
875125,171,1029,-128,-600,361,-151,-29,638,19,1
875140,282,1392,-158,-654,240,-262,-19,638,48,1
875156,-80,1980,-188,-745,398,-111,38,666,19,1
875171,-282,2274,-148,-818,564,-212,126,695,77,1
875187,-838,2372,-128,-345,712,-161,213,761,38,1
875203,-1292,2098,376,145,768,90,281,866,19,1
875218,-2424,2225,-59,663,870,-80,349,904,29,1
875234,-3131,1450,227,1572,1185,70,320,1085,-29,1
875250,-2303,1627,-39,2663,1361,525,203,1247,-165,1
875265,-2303,1627,-39,600,2500,242,165,1428,-106,1
875281,-1565,1549,-425,-509,833,-252,203,1523,281,1
875296,-929,1196,-306,-300,935,-262,203,1314,320,1
875312,333,990,633,-309,694,585,174,952,106,1
875328,1323,1058,683,-227,342,959,-165,952,-223,1
875343,555,1519,-495,590,1037,616,-271,1228,-320,1
875359,-1060,725,811,354,1453,30,-368,1352,-77,1
875375,-1060,725,811,572,1481,303,-378,1209,-135,1
875390,-535,1931,-554,-990,1398,-404,-349,1123,29,1
875406,-424,931,-158,-1063,1064,-202,-320,1285,38,1
875421,-404,980,49,-954,1064,30,-349,1295,-87,1
875437,-404,921,445,-527,842,232,-233,1047,-184,1
875453,-353,960,346,-200,1046,383,-97,923,-203,1
875468,-191,1000,326,-45,1083,414,-38,876,-213,1
875484,-353,990,376,72,1055,363,-145,923,-48,1
875500,-333,980,316,-90,1074,282,-165,990,87,1
875515,-282,990,247,-200,1009,181,-165,961,116,1
875531,-232,960,277,-154,953,181,-165,914,87,1
875546,-272,980,297,-136,953,141,-126,838,67,1
875562,-252,980,306,-45,916,121,-87,800,19,1
875578,-393,970,336,18,935,60,-67,761,9,1
875593,-232,931,287,63,879,50,-58,809,-19,1
875609,-131,1058,287,218,972,-80,-77,857,-9,1
875625,-20,1088,257,400,944,-90,-106,838,19,1
875640,-30,1009,346,445,888,50,-116,857,38,1
875656,-141,950,465,354,898,131,-19,809,106,1
875671,-242,970,465,318,907,111,38,733,184,1
875687,-242,1000,465,445,898,111,58,733,252,1
875703,-131,1137,415,681,953,60,29,752,194,1
875718,-111,1333,445,954,962,-40,19,933,223,1
875734,-80,1500,435,1254,925,-151,58,1190,77,1
875750,40,1696,544,1400,944,-484,97,1123,38,1
875765,30,1950,683,1018,972,-333,135,885,-145,1
875781,20,2225,792,336,1305,-191,135,885,-145,1
875796,191,2323,693,336,1305,-191,0,561,-194,1
875812,-131,1754,396,-309,1592,-151,0,866,-572,1
875828,-555,1137,257,-954,1731,-50,271,1485,-436,1
875843,-565,813,524,-1245,1833,282,-155,1457,271,1
875859,454,303,1000,-700,2027,171,-611,2123,97,1
875875,1393,98,792,-981,2064,30,-757,2314,-223,1
875890,1464,147,207,-754,1453,50,-640,1628,-145,1
875906,1000,156,366,-800,1046,30,-475,1180,-155,1
875921,616,343,495,-927,944,161,-291,1200,-184,1
875937,50,450,683,-981,861,252,-213,1152,29,1
875953,10,686,831,-609,694,262,-97,1085,19,1
875968,-797,1009,445,-1245,490,171,-38,971,67,1
875984,-1101,1617,79,-1372,342,181,-106,761,-77,1
876000,-4090,2568,-29,-736,351,-141,0,552,-165,1
876015,-4343,2411,-2752,318,731,292,-67,476,-300,1
876031,-3808,3343,-4950,427,962,60,-213,380,-213,1
876046,4222,960,-3356,-127,768,-303,-242,238,184,1
876062,-252,-294,-1178,-3100,1018,-484,38,514,417,1
876078,-575,19,891,409,1037,-757,-87,1076,-19,1
876093,-1808,745,2069,1027,425,-202,-87,1209,-67,1
876109,-1282,725,1247,-154,768,1000,-155,1428,-194,1
876125,-282,1098,198,-500,1537,1232,-398,1533,-126,1
876140,101,1313,108,-145,1074,666,-504,1085,291,1
876156,-101,1323,306,190,1129,383,-330,961,155,1
876171,-414,1019,227,600,1083,-40,-310,1047,184,1
876187,-383,843,69,645,870,-323,-135,1076,97,1
876203,-282,803,128,172,620,-232,-58,866,87,1
876218,-464,931,356,-118,851,-111,-213,619,87,1
876234,-575,1127,396,-81,1046,-141,-320,609,116,1
876250,-484,1127,405,-118,1185,-30,-291,628,252,1
876265,-515,1117,693,-200,1231,121,-368,933,223,1
876375,161,950,356,-127,861,585,126,1038,0,2
876390,252,1009,247,109,870,494,97,990,-9,2
876406,121,1049,148,390,842,323,116,923,-29,2
876421,-10,1058,198,554,768,50,126,847,0,2
876437,-70,1068,188,472,833,131,145,838,-67,2
876453,-181,1068,158,363,805,272,194,819,-77,2
876468,-373,1019,138,245,787,363,213,819,-77,2
876484,-505,921,306,218,898,313,213,885,-145,2
876500,-232,980,178,118,824,252,223,952,-97,2
876515,-10,823,287,-9,805,222,252,1019,-213,2
876531,464,705,306,-245,851,222,203,838,-38,2
876546,919,715,89,-463,833,101,97,780,19,2
876562,-545,1647,-1138,145,1111,-60,-19,904,-233,2
876578,666,970,-366,-172,1203,-141,-87,933,-184,2
876593,666,970,-366,136,1546,-313,-126,1076,-223,2
876609,-333,1156,900,1081,1203,-40,-291,1476,-349,2
876625,-393,990,69,81,851,363,-339,1342,-48,2
876640,-212,990,257,-418,944,323,-252,971,29,2
876656,-212,990,257,-254,1027,303,-155,819,-29,2
876671,-313,970,485,9,972,353,-77,904,-9,2
876687,-414,960,455,90,1000,303,-58,990,29,2
876703,-242,1000,306,190,1064,181,-97,1142,38,2
876718,-141,1107,237,100,1009,161,-77,1190,97,2
876734,-262,980,326,36,953,191,-48,1085,145,2
876750,-171,970,376,90,935,181,-9,971,106,2
876765,-171,970,376,200,944,171,19,904,48,2
876781,-131,970,356,272,944,101,29,885,58,2
876796,-80,980,346,309,981,30,77,923,38,2
876812,-80,980,346,281,953,60,106,933,77,2
876828,-40,980,336,245,935,50,106,933,77,2
876843,-50,990,336,72,916,80,116,971,77,2
876859,-161,980,247,72,916,80,184,980,97,2
876875,-232,1000,237,-81,962,111,184,971,106,2
876890,-292,1009,247,-127,990,141,184,971,106,2
876906,-323,1019,247,-136,990,131,155,1057,116,2
876921,-282,1029,267,-100,1018,171,126,1047,155,2
876937,-323,1029,326,9,1000,191,58,1000,135,2
876953,-292,1009,346,36,981,171,9,942,106,2
876968,-272,1019,297,54,990,151,-77,980,106,2
876984,-262,1058,316,100,1000,111,-116,1019,106,2
877000,-262,1117,326,154,1009,111,-135,1057,126,2
877015,-272,1205,217,90,1018,161,-116,1066,174,2
877031,-272,1205,217,36,1092,151,-77,1066,203,2
877046,-303,1205,217,145,1074,20,-77,1066,203,2
877062,-191,1235,217,227,1083,111,-29,1057,184,2
877078,-212,1372,316,400,1138,151,58,1247,48,2
877093,-272,1568,485,581,1240,20,145,1257,-48,2
877109,-242,1803,653,936,1296,-70,145,1257,-48,2
877125,10,1980,782,1072,1314,-252,38,1219,-48,2
877140,181,2009,693,954,1398,-535,-77,1180,97,2
877156,171,2049,534,572,1481,-393,-126,1171,9,2
877171,80,1843,247,90,1388,-30,-106,1114,-67,2
877187,20,1470,158,-409,1259,262,-48,1038,-145,2
877203,0,892,198,-690,1333,323,29,1085,-194,2
877218,-181,607,277,-818,1287,212,38,1019,-87,2
877234,-484,431,158,-463,1194,191,29,1104,-9,2
877250,-444,392,-326,-445,1111,262,-9,1219,-29,1
877265,1020,-333,623,-254,1212,70,9,1152,-9,1
877281,818,49,782,-236,1064,10,-38,1200,-48,1
877296,70,323,316,-381,842,70,19,1085,-48,1
877312,-232,245,227,-563,768,70,38,942,-67,1
877328,-232,313,108,-745,740,50,48,800,-29,1
877343,-70,401,69,-663,694,141,0,761,-29,1
877359,-20,519,29,-600,564,121,-29,742,-48,1
877375,30,666,29,-500,564,60,-58,780,9,1
877390,0,843,19,-563,611,-60,-19,800,9,1
877406,101,1029,29,-554,564,-202,19,809,19,1
877421,282,1352,-108,-518,694,-383,48,838,29,1
877437,-10,1696,-99,-390,759,-303,87,857,58,1
877453,-454,2147,-49,-309,870,-191,155,895,77,1
877468,-949,2186,-9,136,842,-121,203,942,29,1
877484,-1444,1803,425,390,953,141,194,933,29,1
877500,-1777,1921,29,909,953,222,184,1028,-58,1
877515,-2101,1431,-19,1527,1157,-60,67,1104,-106,1
877531,-1737,1509,-207,1445,1444,-181,-9,1123,-184,1
877546,-1121,1431,-346,336,1111,-151,9,1076,-58,1
877562,-1191,1186,-178,-27,879,30,67,1047,97,1
877578,-525,1254,-564,-54,888,434,77,1019,38,1
877593,575,1225,-554,-54,888,434,116,971,77,1
877609,1868,901,376,-909,1324,-90,126,1019,-67,1
877625,-1989,1598,841,790,1444,282,-165,1485,-398,1
877640,131,1254,108,-181,1250,333,-368,1514,-58,1
877656,-333,1323,-79,-181,1250,333,-427,1561,-87,1
877671,-212,1196,19,-409,1388,-141,-446,1323,-77,1
877687,-262,1000,168,-572,1083,-161,-388,990,58,1
877703,-212,921,415,-600,972,90,-155,923,-48,1
877718,-171,980,405,-354,1000,313,-38,904,-116,1
877734,-161,1009,445,100,1037,323,0,904,-135,1
877750,-212,1019,445,209,1009,252,29,961,-38,1
877765,-212,1019,445,81,1009,222,-67,1009,9,1
877781,-101,1029,386,-18,1055,131,-165,1047,48,1
877796,-131,1049,336,0,1046,50,-184,1076,9,1
877812,-70,1039,306,36,1009,141,-213,1009,0,1
877828,-70,1039,306,109,1009,90,-194,952,-29,1
877843,-121,1000,356,136,972,101,-203,895,-9,1
877859,-131,941,405,172,944,121,-155,866,-9,1
877875,-151,950,326,81,953,121,-145,914,-29,1
877890,-151,950,326,154,898,90,-97,885,0,1
877906,-141,911,326,81,879,60,-58,876,0,1
877921,-171,901,287,27,870,121,-58,800,58,1
877937,-212,921,257,-18,907,181,-126,809,87,1
