TIME,ACCX1,ACCY1,ACCZ1,ACCX2,ACCY2,ACCZ2,ACCX3,ACCY3,ACCZ3,FR
680906,404,1441,188,-163,805,383,48,933,0,1
680921,424,1490,217,-218,888,323,48,971,-19,1
680937,454,1519,247,-300,870,292,48,952,0,1
680953,555,1539,267,-554,962,-20,48,990,0,1
680968,616,1441,425,-781,916,0,58,1009,-29,1
680984,919,1117,336,-963,833,10,58,961,0,1
681000,878,1049,217,-936,740,60,38,933,29,1
681015,727,1049,148,-881,731,161,48,914,19,1
681031,727,1049,148,-954,787,151,38,904,9,1
681046,797,1029,108,-145,518,161,-9,971,19,1
681062,717,1000,59,-27,787,151,-48,1076,0,1
681078,414,1068,-178,-700,1574,-252,87,1314,19,1
681093,-1101,1843,-1148,-1372,1370,-343,281,1457,242,1
681109,-1101,1843,-1148,-1254,972,-252,427,1552,77,1
681125,-353,1382,-316,18,861,20,388,1180,29,1
681140,444,1196,603,481,851,515,339,971,-174,1
681156,60,1147,247,363,1185,525,184,933,-242,1
681171,-151,1019,396,236,1101,474,174,1000,-97,1
681187,-151,1019,396,181,1055,262,194,1161,48,1
681203,262,1205,415,0,1148,70,291,1171,145,1
681218,383,980,415,-245,1064,20,320,1047,135,1
681234,222,1078,227,-327,916,-10,300,914,106,1
681250,161,1107,79,-327,944,40,291,866,38,1
681265,-70,1039,128,-272,935,141,281,885,0,1
681281,-121,1019,99,-309,916,191,252,933,19,1
681296,-202,1009,79,-336,898,252,281,971,19,1
681312,-90,990,148,-345,888,202,320,961,58,1
681328,20,1009,237,-300,888,161,330,952,58,1
681343,70,1009,277,-245,944,151,330,952,58,1
681359,-10,1039,287,-218,944,161,330,904,38,1
681375,-60,1029,237,-218,962,222,320,904,48,1
681390,-60,1029,188,-190,962,222,281,952,48,1
681406,-60,1029,188,-209,972,222,271,980,77,1
681421,0,1029,227,-209,972,222,233,990,106,1
681437,80,1019,247,-227,972,181,233,1000,106,1
681453,90,1019,217,-290,953,202,242,990,97,1
681468,50,1019,247,-309,944,181,223,961,67,1
681484,0,1019,227,-272,953,202,233,961,67,1
681500,-10,1019,227,-218,962,171,223,952,48,1
681515,-10,1009,237,-209,972,191,233,952,58,1
681531,50,1000,247,-200,962,191,252,971,97,1
681546,80,1000,237,-218,962,191,271,1009,48,1
681562,60,1019,217,-209,953,202,252,1000,87,1
681578,40,1009,227,-200,953,222,242,971,106,1
681593,50,1019,247,-236,953,181,213,952,67,1
681609,80,1000,227,-290,907,191,213,971,67,1
681625,70,1009,247,-345,898,202,213,961,87,1
681640,70,1019,227,-381,907,202,223,971,58,1
681656,40,1009,227,-363,879,252,203,961,67,1
681671,30,1019,237,-327,907,232,194,952,58,1
681687,40,1029,247,-263,935,232,116,961,87,1
681703,40,1029,247,-263,935,212,116,961,87,1
681718,30,1049,247,-309,916,222,155,990,58,1
681734,70,1058,247,-409,935,212,271,1009,9,1
681750,80,1039,227,-536,962,121,436,1028,-48,1
681765,60,1147,306,-600,944,-10,504,980,-19,1
681781,30,1196,366,-581,1120,-111,543,990,-97,1
681796,0,1196,306,-581,1194,-272,281,952,-38,1
681812,-60,1333,287,-318,1027,60,281,952,-38,1
681828,-50,1470,128,36,953,151,165,895,-48,1
681843,0,1107,584,418,935,303,48,876,-58,1
681859,60,1009,485,709,990,404,-9,971,-116,1
681875,101,794,455,863,916,474,-67,1028,-77,1
681890,70,549,475,681,805,505,-9,1038,-58,1
681906,-212,343,366,309,851,363,116,980,-77,1
681921,-373,245,297,-18,953,191,223,914,-67,1
681937,-323,401,198,-18,953,191,300,914,-48,1
681953,111,833,297,-72,972,141,281,914,-48,1
681968,525,1000,227,63,916,181,262,904,-9,1
681984,898,1029,79,200,981,212,291,1000,9,1
682000,1282,1088,-99,-281,1222,181,291,1152,135,1
682015,1505,1235,-475,-1663,962,-444,368,1409,135,1
682031,464,2686,-2732,-436,296,323,233,1142,174,1
682046,-1444,960,1000,209,546,757,135,847,-116,1
682062,30,823,247,381,1407,535,223,733,-203,1
682078,818,1333,198,381,1407,535,233,866,-58,1
682093,404,862,673,-236,1037,70,291,1047,38,1
682109,-101,1029,217,-354,925,131,242,1095,184,1
682125,-141,1117,39,-145,972,222,242,1095,145,1
682140,202,941,287,-145,972,222,213,1047,145,1
682156,333,1049,257,-54,981,242,213,1009,116,1
682171,262,1019,247,-209,1000,292,194,1019,97,1
682187,141,1029,237,-181,972,252,184,1000,97,1
682203,50,1009,178,-163,972,242,203,1000,135,1
682218,151,1009,247,-163,972,242,262,1019,145,1
682234,222,1000,287,-118,981,242,291,1019,126,1
682250,101,1009,207,-118,981,242,281,990,87,1
682265,141,1029,217,-127,981,222,262,1000,87,1
682281,191,1039,198,-136,1000,141,223,980,77,1
682296,242,1127,257,-136,981,111,271,1009,29,1
682312,161,1058,247,-354,916,111,359,1028,-48,1
682328,101,1068,227,-472,879,90,320,942,-38,1
682343,20,1098,257,-536,944,20,203,885,-9,1
682359,50,1078,267,-554,981,-30,77,895,-9,1
682375,0,1019,643,-190,870,131,97,942,-126,1
682390,-60,823,1267,172,861,494,126,904,0,1
682406,272,1000,841,318,990,383,203,933,-58,1
682421,-30,745,772,445,935,343,252,885,-9,1
682437,-111,784,524,163,898,232,310,904,-29,1
682453,-80,823,168,109,879,292,388,980,-58,1
682468,40,931,-99,36,944,252,388,914,58,1
682484,40,931,-99,-136,935,202,310,914,48,1
682500,20,960,-366,-518,1083,-10,359,914,242,1
682515,-20,1078,-722,-990,1268,-464,223,1123,126,1
682531,202,1490,-1673,-890,1018,-575,242,1266,-58,1
682546,-90,1617,-1960,-318,824,242,145,1133,9,1
682562,-373,715,465,54,824,727,126,933,-48,1
682578,303,1078,930,327,1009,585,184,838,-116,1
682593,747,1088,534,-136,1064,50,242,876,38,1
682609,70,960,227,-454,981,-121,349,980,77,1
682625,-171,1156,-19,-163,925,101,359,1000,145,1
682640,-171,1156,-19,9,981,212,349,1019,135,1
682656,-40,960,29,9,981,212,310,990,97,1
682671,323,1117,237,-27,990,151,310,990,97,1
682687,303,990,217,-190,1018,161,291,1000,126,1
682703,191,1000,158,-236,1000,222,291,1000,126,1
682718,191,1000,158,-127,972,242,339,990,106,1
682734,90,1009,99,-127,981,252,368,990,116,1
682750,121,990,188,-118,1000,252,320,1028,135,1
682765,212,1068,207,-81,1037,222,320,1028,135,1
682781,212,1068,207,9,1018,191,291,1076,87,1
721531,252,1098,178,227,814,90,48,971,-48,1
721546,404,1117,207,209,796,30,19,942,-19,1
721562,464,1225,356,236,796,-60,0,933,-29,1
721578,595,1362,564,118,805,80,-29,933,-9,1
721593,686,1343,712,-109,750,121,-58,942,-38,1
721609,686,1343,712,-481,712,30,-77,914,-9,1
721625,898,1196,772,-481,694,0,-67,933,-38,1
721640,949,1225,841,-609,907,-20,-38,923,-67,1
721656,1040,1225,722,-854,962,-60,48,933,-48,1
721671,2535,1911,49,-1545,1157,-202,213,1066,-38,1
721687,2838,1284,396,-854,833,60,262,1180,38,1
721703,-757,1490,-1475,-90,1083,-212,252,1247,0,1
721718,-656,647,396,181,1240,30,87,1123,135,1
721734,121,921,158,-27,925,101,0,1219,-19,1
721750,686,931,772,45,861,161,-9,1171,19,1
721765,525,1068,-99,518,1185,131,87,1209,-9,1
721781,494,1029,247,681,1509,272,213,1209,9,1
721796,121,1088,118,290,1185,272,330,1180,19,1
721812,70,1147,69,-254,1120,111,407,1095,97,1
721828,-30,990,148,-445,1046,70,368,1028,97,1
721843,30,990,118,-336,907,80,320,933,97,1
721859,292,1029,237,-145,907,161,233,866,67,1
721875,111,1009,217,-172,925,171,194,838,48,1
721890,30,1039,178,-372,907,111,165,847,67,1
721906,-50,1058,128,-436,898,50,184,904,87,1
721921,-30,1019,148,-400,907,70,223,952,67,1
721937,60,1039,207,-309,898,161,242,961,58,1
721953,121,1039,227,-236,962,202,184,952,77,1
721968,111,1000,217,-190,953,222,145,971,58,1
721984,111,1000,217,-190,972,181,106,971,87,1
722000,50,1029,198,-190,972,181,97,980,106,1
722015,90,1029,198,-227,953,161,106,980,97,1
722031,101,1029,207,-254,925,161,126,990,67,1
722046,101,1009,227,-245,925,161,135,961,87,1
722062,70,1009,198,-245,944,191,135,952,87,1
722078,111,1009,217,-245,944,191,135,942,106,1
722093,111,1009,217,-218,953,171,116,971,116,1
722109,141,1019,217,-200,935,181,135,980,97,1
722125,131,1029,217,-181,972,191,135,990,106,1
722140,161,1019,227,-136,935,171,126,971,116,1
722156,141,1009,217,-136,944,171,155,961,116,1
722171,151,1009,227,-163,944,171,145,971,116,1
722187,141,1009,227,-190,944,181,145,980,67,1
722203,171,1009,247,-200,962,161,135,990,67,1
722218,171,1029,227,-218,953,141,145,990,9,1
722234,181,1039,207,-245,962,141,106,1019,9,1
722250,191,1068,198,-245,972,141,77,1019,0,1
722265,181,1098,207,-254,990,181,58,990,9,1
722281,191,1127,168,-336,962,191,135,1038,9,1
722296,151,1196,168,-481,990,292,281,1209,-97,1
722312,80,1343,237,-581,1037,222,233,1161,0,1
722328,70,1382,326,-581,1064,101,77,1057,126,1
722343,161,1441,9,-436,1148,111,165,1066,184,1
722359,121,1421,-29,-336,1148,50,242,1123,135,1
722375,90,1411,-19,-345,1083,50,320,1161,67,1
722390,90,1401,118,-400,1046,70,300,1095,19,1
722406,90,1401,118,-472,1037,90,262,942,-48,1
722421,101,1392,148,-454,1037,90,165,895,-29,1
722437,212,1333,316,-436,1046,222,116,819,-38,1
722453,222,1303,118,-263,1037,303,77,819,-38,1
722468,202,1117,108,-90,1101,353,77,866,-19,1
722484,313,950,128,90,1092,444,77,866,-19,1
722500,535,803,188,209,1009,464,97,1019,38,1
722515,151,676,148,145,1111,464,97,1019,38,1
722531,-252,519,108,163,1129,494,145,1095,9,1
722546,-242,470,99,145,1000,434,145,1095,9,1
722562,50,578,158,145,907,464,194,990,-38,1
722578,50,578,158,163,907,434,203,942,-9,1
722593,-171,588,-99,172,916,383,184,971,-38,1
722609,-121,627,-39,145,916,353,165,1000,0,1
722625,-121,637,89,163,898,333,165,1000,0,1
722640,-171,735,118,145,898,323,97,1019,-9,1
722656,-171,735,118,109,898,242,87,1019,-9,1
722671,-131,754,128,163,879,191,87,1019,-9,1
722687,0,794,277,263,898,111,87,1028,-9,1
722703,121,872,366,363,898,131,87,1028,0,1
722718,121,872,366,436,935,50,67,1028,0,1
722734,121,950,356,427,925,10,29,1019,0,1
722750,90,990,336,245,888,50,19,990,-9,1
722765,313,1156,405,-109,851,-171,19,942,0,1
722781,252,1245,485,-427,805,-383,19,942,9,1
722796,323,1284,752,-545,879,-60,87,1028,-97,1
722812,565,1519,1138,-727,1092,-161,281,1209,-58,1
722828,606,1303,1108,-1718,1462,161,281,1209,-58,1
722843,989,1431,1089,418,592,20,106,1085,-58,1
722859,2242,1647,1544,1690,694,777,106,1085,-58,1
722875,3383,1754,1940,-190,1638,40,67,828,145,1
722890,1434,480,693,-918,916,-252,58,933,165,1
722906,-1212,725,-574,-118,777,-252,233,1104,203,1
722921,282,1294,69,90,1203,191,339,1009,242,1
722937,222,1009,138,-309,1064,222,368,1009,135,1
722953,191,1088,-158,-281,953,121,417,1038,77,1
722968,202,990,306,-172,962,232,368,1000,155,1
722984,10,1137,39,-218,1000,161,330,990,145,1
723000,161,1000,178,-290,962,60,242,971,135,1
723015,60,1058,108,-200,962,90,174,980,135,1
723031,50,1049,128,-127,1009,111,126,980,165,1
723046,121,1029,108,-145,981,151,155,1009,116,1
723062,161,1058,128,-218,962,131,203,971,145,1
723078,121,1039,138,-336,944,141,213,1009,135,1
723093,60,1049,128,-400,916,121,242,1009,116,1
723109,40,1039,138,-418,907,111,242,980,106,1
723125,70,1049,158,-381,879,111,213,952,77,1
723140,40,1049,138,-427,907,70,194,961,58,1
723156,50,1049,128,-427,907,70,213,942,48,1
723171,30,1019,108,-490,907,101,330,1019,-67,1
723187,50,1107,128,-554,898,80,262,885,58,1
723203,-10,1117,168,-527,888,111,330,847,0,1
723218,60,1186,89,-436,1083,70,291,819,58,1
723234,30,1303,59,-445,1157,40,242,952,135,1
723250,40,1323,29,-609,1083,10,320,1142,106,1
723265,-70,1411,9,-745,1046,30,339,1057,29,1
723281,-80,1372,108,-627,1000,121,330,923,-19,1
723296,0,1392,-79,-518,1037,191,184,819,-48,1
723312,-10,1303,-108,-281,1037,292,87,761,-97,1
723328,40,1137,-118,-18,990,313,19,885,-48,1
723343,161,941,-108,154,925,434,9,1066,-48,1
723359,252,774,-108,254,944,434,0,1171,-29,1
723375,30,705,-79,272,944,404,-9,1152,-38,1
723390,-111,549,-19,263,907,323,29,1095,-58,1
723406,-131,558,-9,218,851,292,38,1038,-67,1
723421,-131,607,79,109,898,252,87,1000,-106,1
723437,-111,725,138,81,870,202,106,971,-87,1
723453,0,764,148,54,851,181,116,990,-87,1
723468,-10,823,227,-18,879,171,126,1009,-77,1
723484,-90,911,227,-63,898,131,155,1019,-67,1
723500,-40,980,297,-109,925,30,145,1009,-58,1
723515,-50,1039,435,-154,962,-30,116,1000,-77,1
723531,414,1029,534,-154,1129,-30,135,1019,-29,1
723546,181,1254,544,-81,1138,-171,184,1066,-48,1
723562,595,1107,792,9,1074,-272,174,1095,-29,1
723578,818,1058,821,145,1074,-242,155,1095,-67,1
723593,1656,1029,1099,190,1129,-202,165,1076,19,1
837015,50,1068,207,-254,925,202,184,1009,67,1
837031,60,1049,257,-227,972,171,252,1095,-19,1
837046,171,1000,128,-227,972,171,165,1038,-87,1
837062,70,1039,168,-118,981,101,58,885,38,1
837078,101,1039,198,-127,981,90,213,961,-58,1
837093,202,1000,217,-63,1027,151,174,1019,0,1
837109,222,1009,198,-18,1009,181,165,1038,48,1
837125,171,1029,168,45,1037,212,155,1085,0,1
837140,131,1029,168,-100,1000,141,135,1057,9,1
837156,80,1019,168,-181,972,131,145,1057,-38,1
837171,90,1009,158,-236,953,111,145,1019,-38,1
837187,80,1019,178,-236,953,111,145,952,-67,1
837203,111,1029,158,-218,944,101,165,933,-58,1
837218,121,1019,178,-190,972,101,194,942,-58,1
837234,111,1009,158,-136,944,111,174,1009,-67,1
837250,101,1049,138,-163,962,80,174,990,-48,1
837265,50,1058,138,-200,972,80,184,1000,-58,1
837281,40,1068,138,-254,962,40,194,990,-67,1
837296,50,1058,148,-309,944,50,174,961,-77,1
837312,70,1107,89,-372,953,40,165,942,-67,1
837328,101,1088,89,-363,953,40,155,961,-67,1
837343,101,1078,89,-327,990,20,145,971,-48,1
837359,131,1068,118,-272,981,20,106,1000,-77,1
837375,151,1049,138,-254,972,40,106,990,-106,1
837390,151,1039,138,-218,990,50,97,1000,-77,1
837406,161,1039,148,-190,962,101,87,980,-97,1
837421,181,990,158,-209,972,111,77,971,-116,1
837437,191,970,158,-181,944,90,77,971,-116,1
837453,161,941,158,-136,935,121,67,952,-97,1
837468,80,901,49,-63,944,171,38,971,-126,1
837484,40,921,19,-18,925,202,19,971,-126,1
837500,0,921,0,-18,962,141,29,990,-126,1
837515,-40,931,39,-54,981,80,29,1028,-77,1
837531,-10,950,69,-72,972,40,38,1028,-87,1
837546,0,990,138,-127,972,10,77,1019,-67,1
837562,-20,970,108,-181,962,10,77,1038,-97,1
837578,90,980,178,-172,972,30,97,1028,-116,1
837593,90,990,198,-200,916,70,97,1009,-87,1
837609,131,1000,207,-190,944,90,87,1000,-97,1
837625,232,970,316,-163,981,90,58,990,-58,1
837640,303,1088,316,-154,962,70,58,990,-58,1
837656,454,960,306,-200,990,90,58,1009,-77,1
837671,545,1049,356,-109,1018,30,77,1019,-48,1
837687,545,1009,306,-63,1027,10,106,1066,-77,1
837703,797,970,386,9,1027,-30,67,1076,-67,1
837718,919,950,405,90,1027,-80,77,1047,-38,1
837734,90,911,-19,154,1046,30,97,1028,-19,1
837750,171,823,128,372,990,191,106,1057,-19,1
837765,191,1098,108,327,990,292,116,1076,-29,1
837781,50,1098,39,-109,1092,151,135,1047,0,1
837796,121,1107,89,-309,1157,30,155,1066,0,1
837812,171,1088,69,-445,1074,-151,194,1095,-29,1
837828,171,1088,69,-327,981,-90,262,1047,87,1
837843,131,980,128,-118,898,40,262,1038,87,1
837859,60,1039,158,-136,944,151,281,980,9,1
837875,90,1019,188,-190,953,151,281,923,0,1
837890,121,1058,158,-190,962,101,242,923,19,1
837906,111,1009,158,-190,944,80,233,961,9,1
837921,-10,1049,148,-254,944,80,203,933,48,1
837937,50,1029,168,-372,907,50,165,961,97,1
837953,20,1029,188,-390,888,121,174,971,97,1
837968,30,1029,217,-354,898,161,184,980,97,1
837984,10,1039,198,-327,916,191,174,1000,135,1
838000,50,1049,168,-300,925,212,174,980,87,1
838015,80,1029,188,-272,944,191,184,980,87,1
838031,101,1039,217,-200,981,202,174,990,126,1
838046,111,1039,158,-145,990,191,155,1019,116,1
838062,111,1029,148,-145,990,191,165,1019,155,1
838078,80,1029,148,-136,990,212,145,1038,135,1
838093,90,1019,188,-136,990,212,155,1038,165,1
838109,70,1039,207,-209,972,151,184,1009,165,1
838125,40,1039,198,-245,944,171,174,1028,145,1
838140,40,1039,198,-281,935,191,223,1038,87,1
838156,40,1029,198,-290,925,202,233,990,77,1
838171,50,1049,158,-327,925,212,242,980,77,1
838187,60,1078,178,-345,925,181,291,1019,-38,1
838203,70,1068,168,-354,935,151,271,961,0,1
838218,80,1078,128,-300,962,121,184,885,48,1
838234,40,1088,128,-254,962,191,174,885,58,1
838250,10,1098,59,-281,972,191,223,914,87,1
838265,40,1186,59,-354,962,191,300,1019,77,1
838281,-60,1196,108,-463,981,181,378,1019,19,1
838296,-60,1196,108,-490,1027,141,417,980,-29,1
838312,70,1215,108,-481,1027,171,359,942,-29,1
838328,131,1225,-128,-309,935,222,271,885,-48,1
838343,70,1147,-118,-190,990,232,184,838,-87,1
838359,70,1147,-118,81,962,252,87,933,-77,1
838375,60,1009,-138,209,981,292,29,1028,-87,1
838390,111,901,-118,254,962,272,-29,1085,-38,1
838406,60,784,-49,318,953,262,-9,1104,-29,1
838421,60,784,-49,336,907,252,19,1133,-126,1
838437,-161,705,-39,263,935,343,29,1066,-97,1
838453,-414,598,79,72,916,262,29,961,-58,1
838468,-494,598,297,45,944,131,97,876,19,1
838484,-191,745,405,190,1018,-10,155,895,-19,1
838500,111,911,495,254,1074,-191,223,990,19,1
838515,787,911,732,-1000,1564,-505,223,990,19,1
838531,2515,1294,2207,727,916,-111,310,1247,77,1
838546,-343,1274,-1049,600,990,303,310,1314,38,1
838562,282,578,-188,-81,1268,-60,300,1114,67,1
838578,141,1637,188,-90,898,323,213,990,0,1
838593,-40,813,168,-336,916,161,213,942,-58,1
838609,111,950,198,-618,925,111,194,904,19,1
838625,212,1088,29,-381,916,141,252,952,29,1
838640,121,941,237,-418,888,60,271,933,87,1
838656,40,1039,128,-336,898,20,262,971,87,1
838671,30,1009,69,-218,944,101,223,980,67,1
838687,50,1039,108,-218,953,141,165,952,87,1
838703,60,1058,178,-245,898,181,126,961,87,1
838718,111,1039,198,-263,962,161,116,980,77,1
838734,101,1049,178,-209,953,181,145,1000,106,1
838750,80,1039,168,-218,953,161,145,1038,135,1
838765,90,1039,168,-209,972,171,165,1038,126,1
838781,60,1068,158,-163,944,202,184,1047,135,1
838796,111,1049,178,-218,972,171,194,1066,106,1
838812,121,1039,158,-263,981,161,194,1076,87,1
838828,90,1049,198,-336,962,171,233,1066,48,1
838843,70,1098,158,-381,916,131,203,1019,87,1
838859,60,1068,158,-427,851,131,194,923,77,1
838875,0,1039,148,-618,842,141,271,857,58,1
838890,-60,1068,138,-800,787,50,378,828,48,1
838906,-151,1088,118,-618,842,50,446,809,19,1
838921,-111,1137,79,-172,925,222,485,761,-38,1
838937,50,1156,29,127,1101,111,417,771,-106,1
838953,80,1176,-376,227,1212,40,339,847,-48,1
838968,121,960,-158,418,1101,80,165,1047,-77,1
838984,80,901,-99,718,1055,212,-29,1142,-58,1
839000,80,901,-99,718,1055,212,-106,1161,-48,1
839015,-191,754,-89,581,1037,232,-67,1114,-38,1
839031,-10,676,158,136,1027,40,58,1047,-19,1
839046,252,843,326,-300,1175,-50,223,1066,19,1
