TIME,ACCX1,ACCY1,ACCZ1,ACCX2,ACCY2,ACCZ2,ACCX3,ACCY3,ACCZ3,FR
368171,181,598,336,-1763,629,363,-67,952,29,1
368187,757,1088,217,-900,1231,343,-145,1123,-281,1
368203,-424,2519,-148,1218,1935,-101,-417,1561,87,1
368218,-424,2519,-148,1481,1268,-414,-485,1695,38,1
368234,272,1088,69,-390,1027,111,-320,1209,9,1
368250,-212,1009,39,-718,879,121,-116,990,29,1
368265,-161,980,247,-445,1027,121,58,904,58,1
368281,-232,1000,247,18,981,90,77,838,116,1
368296,-181,1049,178,254,1083,101,19,876,126,1
368312,-20,1078,247,236,1000,90,0,914,106,1
368328,-40,1039,257,-9,1009,161,48,1009,116,1
368343,-121,1058,287,18,981,171,-29,971,184,1
368359,-90,1058,247,45,1009,131,-48,942,165,1
368375,-70,1049,217,218,962,80,-97,942,233,1
368390,20,1049,207,181,1018,80,-126,980,194,1
368406,0,1049,247,254,953,70,-97,904,174,1
368421,-10,1058,247,363,962,50,-116,876,242,1
368437,40,1039,227,445,907,121,-145,847,262,1
368453,40,1029,227,354,925,50,-174,847,291,1
368468,-60,1049,148,281,916,141,-203,847,252,1
368484,-40,1117,138,309,981,131,-291,838,194,1
368500,-30,1205,198,400,1101,111,-330,923,135,1
368515,-50,1480,227,654,1166,121,-388,1161,19,1
368531,121,1519,247,890,1074,0,-262,1190,97,1
368546,212,1647,356,927,1129,-80,-87,1114,-58,1
368562,151,1725,405,718,1268,-70,-165,933,-48,1
368578,131,1725,495,481,1361,111,-368,895,-19,1
368593,141,1833,564,481,1361,111,-504,961,38,1
368609,212,1823,465,9,1388,707,-349,1276,-155,1
368625,40,1490,188,-127,1305,767,-77,1352,-252,1
368640,-60,1098,-49,-127,1305,767,9,1152,-77,1
368656,111,823,79,-754,851,969,-29,1038,58,1
368671,414,549,277,-436,1268,535,-38,1142,106,1
368687,1272,147,504,-227,1148,373,-77,1323,97,1
368703,1191,58,1009,-500,879,565,-87,1266,-38,1
368718,-60,343,693,-654,1018,484,-9,1057,77,1
368734,-262,421,524,-972,1055,313,9,847,262,1
368750,-40,343,396,-1018,805,202,0,847,184,1
368765,10,549,227,-918,675,30,0,904,116,1
368781,-40,843,207,-981,518,0,0,904,116,1
368796,90,1049,386,-663,500,-272,-48,828,203,1
368812,151,1274,702,-190,814,-626,-67,847,184,1
368828,0,1245,1079,-190,814,-626,-58,819,213,1
368843,-909,1372,1267,309,888,-191,-97,914,106,1
368859,-1929,1549,1039,309,888,-191,0,1000,0,1
368875,-2626,843,1039,-72,972,-242,87,857,116,1
368890,-2676,745,1534,-45,972,20,0,876,-38,1
368906,-1939,598,891,-772,824,414,-145,904,0,1
368921,-2909,696,504,-945,1250,424,-233,923,-116,1
368937,-121,2666,-1584,-945,1250,424,-116,771,97,1
368953,3191,1696,514,-627,2120,-363,-359,1276,9,1
368968,-1151,1392,-198,1527,1833,191,-699,1828,184,1
368984,262,843,237,2336,611,-262,-601,1295,320,1
369000,-202,1029,495,-254,805,747,-155,923,203,1
369015,-323,1166,405,-63,1129,515,77,780,281,1
369031,-131,1117,267,-281,1148,434,135,952,378,1
369046,-181,1137,128,-136,1120,171,165,1123,436,1
369062,-101,990,148,-127,1046,111,87,1180,436,1
369078,-90,1029,138,-109,990,70,-19,1085,407,1
369093,-101,1078,207,72,1074,40,-87,990,359,1
369109,60,1068,257,236,907,80,-145,942,291,1
369125,30,1049,277,390,962,151,-203,942,155,1
369140,111,1039,277,654,916,151,-339,847,9,1
369156,181,1049,376,1009,750,171,-466,723,-58,1
369171,111,1254,316,1036,861,111,-524,714,29,1
369187,151,1421,-49,554,1083,191,-300,847,38,1
369203,373,1509,-89,127,1101,525,-262,771,135,1
369218,383,1362,0,163,1185,181,-320,971,165,1
369234,272,1245,9,-45,1203,-90,-310,1133,77,1
369250,696,1039,-79,-381,1175,-30,-213,1266,-77,1
369265,1111,705,346,-518,1092,222,-106,1333,0,1
369281,949,696,524,-463,981,434,-58,1247,-38,1
369296,363,941,465,-236,981,646,-58,1133,58,1
369312,20,1019,435,18,1166,353,-87,1114,-9,1
369328,-20,1000,485,-45,1138,141,-116,1085,116,1
369343,-111,960,475,-372,1064,-10,-38,1142,38,1
369359,-242,911,465,-663,1111,-70,-29,1028,145,1
369375,-242,833,514,-663,907,-181,-97,1019,87,1
369390,-939,813,693,-645,592,-202,-38,895,135,1
369406,-2878,833,475,-372,666,-292,-67,838,126,1
369421,-3030,656,415,-390,740,80,-77,838,19,1
369437,-3414,470,1405,-872,1037,545,-67,885,-29,1
369453,-3414,470,1405,-2054,675,969,-9,876,-77,1
369468,1525,284,990,-172,1250,111,-262,1047,-126,1
369484,-575,1882,-376,2000,1638,-424,-349,1066,368,1
369500,494,1313,-19,900,814,-202,-398,1123,223,1
369515,303,1039,217,354,990,232,-320,1047,155,1
369531,-40,1019,346,-45,907,343,-155,933,184,1
369546,-404,1039,425,-254,1055,434,29,942,281,1
369562,-333,1039,366,-54,1083,323,29,961,330,1
369578,-121,1098,306,145,1046,121,0,1095,320,1
369593,-80,1088,207,109,981,101,-19,1085,320,1
369609,-191,1029,217,90,944,151,-58,1028,281,1
369625,-141,1000,257,309,972,131,-106,904,252,1
369640,-80,1068,247,700,990,90,-213,885,174,1
369656,101,1137,237,918,907,30,-281,914,106,1
369671,181,1186,227,963,925,40,-320,838,19,1
369687,161,1254,158,845,990,-30,-446,771,-38,1
369703,-90,1362,326,790,1277,10,-669,780,97,1
376625,-101,1352,346,581,1129,-20,-38,1152,310,1
376640,0,1941,603,809,1166,-50,-29,1142,233,1
376656,373,2352,851,1400,1500,-595,-213,1095,87,1
376671,525,2450,544,1227,1638,-737,-116,1495,-368,1
376687,565,2303,89,245,1555,-393,-262,1171,-9,1
376703,565,2303,89,-472,1481,-151,-271,1047,194,1
376718,-20,1745,178,-972,1583,434,-203,1038,106,1
376734,-181,1352,257,-972,1583,434,-67,1066,0,1
376750,-70,823,524,-554,1407,434,-38,1209,-48,1
376765,-181,705,346,-554,1407,434,29,1352,0,1
376781,-252,323,386,-118,1111,515,58,1333,9,1
376796,-797,176,128,236,1148,313,19,1142,9,1
376812,1333,68,831,-190,1203,-70,-67,1085,-19,1
376828,606,264,207,-463,962,-10,-67,1104,29,1
376843,131,460,0,-627,768,50,-116,961,58,1
376859,-171,450,-69,-727,712,50,-116,838,58,1
376875,60,421,-29,-718,675,101,-116,704,29,1
376890,282,509,-29,-518,546,171,-106,685,-9,1
376906,232,666,-19,-472,500,-30,-126,704,38,1
376921,60,843,-59,-472,500,-30,-67,723,58,1
376937,-60,941,-9,-736,462,-141,0,761,67,1
376953,-30,1225,118,-736,611,-212,38,819,77,1
376968,-505,1460,207,-281,592,191,87,857,155,1
376984,-939,1931,306,-281,592,191,155,904,155,1
377000,-1525,2117,128,118,814,202,194,952,194,1
377015,-2020,1617,356,545,935,111,184,1009,87,1
377031,-2414,1362,544,1172,1194,101,77,1114,-77,1
377046,-2333,941,485,1100,1138,80,29,1171,-106,1
377062,-2545,1000,712,636,1120,303,38,1114,-38,1
377078,-1212,1911,-1356,509,990,555,9,914,446,1
377093,4000,2029,-693,-390,935,0,-126,914,339,1
377109,101,1617,29,-1318,1388,-636,-262,1400,-87,1
377125,-787,1568,613,1618,1842,-535,-514,1828,-174,1
377140,-787,676,158,1118,814,505,-262,1266,48,1
377156,-616,794,495,-1745,777,686,-174,1076,-174,1
377171,-121,1058,366,-1190,1259,444,-174,1076,-174,1
377187,-181,1039,297,-354,1000,151,-135,1000,-77,1
377203,60,1049,316,209,1111,121,-271,1104,0,1
377218,-222,1068,267,300,1018,70,-252,1123,58,1
377234,-191,1019,376,-9,1027,161,-213,1085,9,1
377250,-282,980,336,-318,1000,252,-38,923,0,1
377265,-232,1039,366,-309,1009,232,-38,923,0,1
377281,-181,1019,306,-109,1055,181,-97,942,-58,1
377296,-151,990,297,-45,990,131,-145,885,19,1
377312,-121,990,316,-27,981,151,-165,885,97,1
377328,-101,1039,326,72,962,101,-184,914,48,1
377343,-70,911,356,109,907,111,-213,914,58,1
377359,-80,990,306,127,898,101,-203,904,48,1
377375,-80,941,287,163,953,30,-203,885,29,1
377390,-131,970,277,145,935,40,-174,857,58,1
377406,-111,980,297,181,944,80,-116,885,87,1
377421,-90,1000,306,245,962,90,-67,838,106,1
377437,-101,1049,297,309,925,141,-29,790,174,1
377453,-111,1098,287,372,990,131,-67,733,262,1
377468,-121,1166,277,418,990,121,-97,752,281,1
377484,0,1303,287,481,1074,20,-106,809,271,1
377500,-70,1421,277,554,1138,-40,-126,980,174,1
377515,-20,1519,435,554,1138,-40,-145,1209,126,1
377531,70,1745,633,772,1074,-60,-29,1361,9,1
377546,363,2166,821,1027,1037,-40,-19,1038,29,1
377562,333,2323,693,1181,1212,-181,29,1123,-155,1
377578,414,2352,564,1072,1416,-525,-135,1028,-116,1
377593,222,1931,475,863,1555,-292,-388,885,203,1
377609,-191,1490,376,381,1574,-101,-378,1161,126,1
377625,-80,882,356,-190,1435,151,-320,1161,106,1
377640,-90,578,287,-854,1250,535,-97,1247,-106,1
377656,262,284,346,-1027,1481,595,48,1380,-97,1
377671,313,235,69,-463,1657,757,67,1457,19,1
377687,1080,-137,554,27,1324,373,0,1447,87,1
377703,535,245,168,-418,1148,161,-67,1257,48,1
377718,0,362,9,-563,833,-10,-116,1171,-97,1
377734,-50,392,39,-754,787,-10,-97,1076,0,1
377750,-50,460,59,-809,777,-60,-116,914,48,1
377765,-80,549,59,-827,796,30,-116,809,67,1
377781,-111,794,39,-736,666,-40,-135,704,77,1
377796,-40,1019,-49,-490,435,-80,-184,666,97,1
377812,-101,1166,-108,-409,342,-282,-155,676,155,1
377828,-444,1529,0,-463,444,-282,-135,733,29,1
377843,-949,1823,188,-509,722,-212,-77,780,116,1
377859,-1444,1852,267,-454,861,-80,9,800,145,1
377875,-1626,1745,217,63,824,151,106,857,87,1
377890,-1949,1431,376,390,916,-242,145,942,126,1
377906,-1797,1147,356,736,1185,-181,165,990,165,1
377921,-1606,1029,257,1000,1231,0,48,1104,-19,1
377937,-1939,1009,425,609,953,-50,-58,1104,9,1
377953,-1252,852,306,536,916,424,-38,1038,38,1
377968,-1606,1431,-366,-36,851,202,-77,1019,48,1
377984,1656,1274,-207,-563,759,40,-38,990,145,1
378000,-363,1705,376,-1363,1009,464,48,980,310,1
378015,-101,1303,178,-263,1490,-242,-330,1447,-252,1
378031,-101,1303,178,1963,1740,-212,-553,1733,155,1
378046,-383,970,19,-345,777,292,-427,1533,19,1
378062,-373,960,405,-1145,1111,141,-252,1152,-38,1
378078,-282,1078,227,-763,1000,252,-77,990,58,1
378093,-90,1019,346,-109,1083,181,-29,952,38,1
378109,-20,1088,336,218,1055,232,-67,923,67,1
378125,-131,1039,356,218,1055,232,-106,1047,29,1
378140,-101,1049,346,163,1009,232,-77,952,77,1
378156,-141,1009,316,36,1009,252,-38,990,77,1
378171,-101,1019,287,-18,1018,242,-38,933,145,1
378187,-60,1009,287,145,990,131,-48,923,126,1
378203,-70,1019,287,172,972,141,-77,914,106,1
378218,-80,1019,306,127,953,121,-67,904,145,1
378234,-90,1000,257,181,944,70,-58,876,126,1
378250,-20,1029,257,181,944,70,-58,876,97,1
378265,60,1019,267,272,953,40,-77,809,155,1
378281,70,1029,247,581,898,50,-126,780,174,1
378296,50,1058,257,681,861,111,-223,733,135,1
378312,90,1186,356,754,990,80,-291,752,87,1
378328,171,1450,376,900,1092,80,-281,885,29,1
378343,30,1666,435,1154,1101,-121,-184,1238,-165,1
378359,222,1617,435,1136,1009,-151,-9,1076,-116,1
378375,343,1754,524,963,1055,-131,-77,914,-184,1
378390,383,1656,376,963,1055,-131,-398,514,252,1
378406,-131,1431,227,145,1092,262,-427,895,77,1
378421,-454,1088,-79,-681,1379,343,-184,1428,-135,1
378437,-222,862,-188,-1090,1462,484,-174,1514,-106,1
378453,414,745,59,-954,1166,747,-48,1419,-135,1
378468,1464,117,118,-636,879,696,-48,1419,-135,1
378484,1242,137,227,-200,1250,484,-19,1314,-97,1
378500,848,509,247,63,1370,202,-19,1228,-29,1
378515,484,588,277,-1227,787,323,-77,1152,-77,1
378531,313,764,326,-1227,787,323,-135,1142,19,1
378546,252,1225,425,-1027,842,181,-155,952,145,1
378562,-60,1196,653,-690,592,-40,-126,885,116,1
378578,-1454,1656,762,-136,953,-1121,-87,819,19,1
378593,-3505,931,693,1054,1009,-393,-67,942,-155,1
378609,-4505,676,871,-772,472,111,87,819,-38,1
378625,2131,784,445,-1872,879,1111,203,942,-29,1
378640,-808,2274,-445,1454,1324,-212,-291,1285,184,1
378656,40,1029,376,1636,925,-121,-398,1190,466,1
378671,-313,1088,356,-45,1018,363,-145,1019,339,1
378687,-303,1078,237,-272,1083,363,-58,961,271,1
413937,-171,1009,99,0,879,191,0,961,38,1
413953,-181,1019,99,0,888,272,29,971,0,1
413968,-585,1176,49,27,898,303,38,971,-29,1
413984,-848,1147,-247,100,916,313,38,971,-19,1
414000,-696,1215,-445,36,1000,20,19,961,19,1
414015,333,941,-405,-72,944,-20,0,866,135,1
414031,242,1274,-930,-490,842,30,-19,847,194,1
414046,40,1784,-1405,-363,1018,90,-29,866,223,1
414062,464,1450,366,172,1351,-121,-67,1000,48,1
414078,0,980,1237,1200,1768,-717,-97,1200,-106,1
414093,-494,990,237,1418,851,30,-203,1638,-281,1
414109,-393,862,247,-154,703,686,-242,1428,-126,1
414125,-181,980,396,-945,1083,343,-106,923,19,1
414140,-181,1019,287,-945,1083,343,-58,752,0,1
414156,-151,931,287,-563,1037,151,-106,800,29,1
414171,-131,1058,257,9,925,50,-106,876,165,1
414187,-90,1039,287,181,925,60,-213,1019,97,1
414203,-222,1029,455,218,1055,90,-281,1142,58,1
414218,-151,1000,415,172,1000,222,-349,1104,106,1
414234,-131,1009,316,54,1009,303,-368,971,97,1
414250,-161,1000,316,45,981,292,-281,914,106,1
414265,-252,980,316,90,990,222,-252,895,194,1
414281,-272,960,287,9,1000,161,-184,1019,194,1
414296,-191,980,247,-227,990,161,-87,1104,203,1
414312,-171,990,227,-172,981,111,-77,1076,165,1
414328,-171,960,297,-36,972,40,-116,1066,126,1
414343,-131,950,297,81,935,80,-145,971,145,1
414359,-80,1009,346,118,925,111,-174,847,145,1
414375,-70,1098,376,181,925,151,-320,752,135,1
414390,-151,1078,346,254,972,222,-466,790,126,1
414406,-272,1078,297,245,1000,212,-456,914,77,1
414421,-282,1058,247,36,1046,161,-291,1123,38,1
414437,-242,1088,297,-100,1055,40,-135,1095,48,1
414453,-272,1019,227,-181,1027,50,-77,1219,58,1
414468,-161,970,415,-172,1046,10,-97,1190,-48,1
414484,-363,1039,485,-109,953,-20,-155,1009,19,1
414500,-393,892,881,-54,953,-10,-174,904,87,1
414515,-393,892,881,72,1055,-90,-135,895,29,1
414531,-494,911,851,-63,1037,-40,-77,990,0,1
414546,-393,833,821,-309,1055,40,-58,1057,-19,1
414562,-363,803,742,-445,1018,60,-58,1114,0,1
414578,-323,764,633,-527,1027,60,-97,1133,19,1
414593,-232,774,584,-527,981,60,-77,1085,0,1
414609,-212,823,415,-436,898,111,-38,1028,29,1
414625,-171,882,316,-327,888,80,-19,1028,19,1
414640,50,803,316,-318,898,80,-19,1028,77,1
414656,-50,882,247,-245,824,90,0,990,58,1
414671,-111,931,168,-136,824,90,19,961,77,1
414687,-181,931,148,-27,824,191,19,961,77,1
414703,-232,970,99,18,851,202,97,923,58,1
414718,-252,950,148,18,870,232,87,933,29,1
414734,121,1058,128,9,907,262,87,933,29,1
414750,414,1088,-237,36,1037,222,97,961,-38,1
414765,1060,1039,-227,-209,1083,181,58,1019,-29,1
414781,1060,1039,-227,-254,925,242,9,1019,87,1
414796,141,1441,-603,509,1120,292,-48,1019,87,1
414812,-303,1705,-841,536,1259,-90,-116,1009,77,1
414828,242,1137,-118,309,1194,-70,-155,1057,135,1
414843,-131,1058,1178,845,1250,-80,-126,1285,-77,1
414859,-161,1205,594,109,740,303,-194,1485,-436,1
414875,-474,1000,-39,-545,1111,202,-77,1095,-9,1
414890,-131,990,198,-527,1046,-10,-38,895,38,1
414906,-292,970,247,-281,861,30,-58,914,-38,1
414921,-262,921,277,-90,944,111,-87,933,0,1
414937,-222,980,306,154,990,90,-145,942,38,1
414953,-80,1019,237,236,1000,111,-174,1009,38,1
414968,-111,1039,326,163,981,151,-242,1047,67,1
414984,-141,990,366,63,962,222,-310,990,116,1
415000,-161,1029,376,63,1018,282,-291,1019,87,1
415015,-161,1029,376,109,990,252,-281,961,106,1
415031,-141,1000,346,-36,1000,181,-281,1000,145,1
415046,-202,980,316,-154,981,191,-242,1009,223,1
415062,-222,960,316,-154,1000,141,-165,980,233,1
415078,-212,960,306,-72,981,90,-116,1009,194,1
415093,-181,980,257,-72,981,90,-67,1000,165,1
415109,-171,960,287,45,953,60,-97,952,174,1
415125,-141,941,346,154,925,121,-135,866,184,1
415140,-50,1009,376,300,935,181,-271,800,223,1
415156,-30,1078,386,354,1000,191,-349,923,87,1
415171,-111,1117,326,309,1037,101,-300,1076,-29,1
415187,-181,1049,267,154,981,-20,-262,1057,87,1
415203,-191,1068,316,109,1000,-40,-203,1000,67,1
415218,-242,1098,297,109,1000,-40,-233,1057,-58,1
415234,-111,1117,455,181,1000,-131,-271,942,-29,1
415250,-222,1176,405,100,1055,-151,-223,961,-19,1
415265,-373,901,752,-63,1129,-303,-106,961,29,1
415281,-464,823,811,-736,1027,70,-48,990,0,1
415296,-363,764,752,-736,1027,70,-9,980,48,1
415312,-313,735,712,-818,990,141,-9,1057,29,1
415328,30,656,613,-736,944,222,-29,1123,38,1
415343,232,647,475,-663,916,252,-87,1142,87,1
415359,464,627,405,-627,861,242,-77,1085,135,1
415375,-50,813,118,-518,842,181,-29,1152,-106,1
415390,-161,774,287,-272,814,80,-38,1142,-87,1
415406,-1363,1264,-346,-72,898,90,-106,1095,-116,1
415421,-1050,1509,-1099,9,1064,171,-194,1057,-155,1
415437,696,960,-1227,-700,1000,-80,-184,1066,19,1
415453,-121,1284,-1346,-500,962,0,-58,990,-58,1
415468,-40,950,79,145,1046,-383,0,876,87,1
415484,-151,1107,1623,536,1055,121,-106,1057,-203,1
415500,191,1480,544,1127,1333,676,-155,1009,58,1
415515,-191,1117,138,881,898,535,-29,800,330,1
415531,-10,1009,613,209,1000,464,126,876,242,1
415546,-242,1068,455,63,990,404,233,990,281,1
415562,-101,1088,257,327,990,272,194,1133,281,1
415578,-80,1009,207,463,1009,161,126,1095,242,1
415593,-70,1058,227,654,888,50,87,1038,126,1
415609,-60,1147,366,572,972,50,-9,1019,-116,1
415625,-40,1235,297,490,1120,0,-77,952,-203,1
415640,20,1441,79,600,1046,-10,-203,904,-300,1
415656,90,1401,188,790,1027,-131,-368,790,-106,1
415671,30,1303,168,490,953,0,-388,752,48,1
415687,-212,1088,89,-390,1120,141,-281,952,-58,1
415703,-424,862,-118,-1009,1166,101,-174,1247,-330,1
415718,101,696,-376,-1200,1000,343,0,1323,-97,1
415734,848,274,-138,-1136,1009,292,155,1361,29,1
415750,727,313,9,-763,944,171,165,1304,-67,1
415765,434,676,158,-227,861,-10,155,1104,-106,1
415781,-656,1019,495,-81,888,-232,97,971,-29,1
415796,-2080,1127,1009,245,935,-383,-9,1095,-174,1
415812,-4353,1264,910,300,1009,-141,48,1171,-9,1
415828,1464,274,960,-1681,1101,333,165,1257,9,1
415843,-636,1166,29,-1527,990,606,-145,1266,-126,1
415859,-50,1500,-287,354,1037,-161,-174,876,349,1
415875,10,823,297,336,1092,-60,-194,876,106,1
415890,-101,1107,336,818,944,70,-281,847,87,1
415906,-141,960,346,354,907,191,-281,847,87,1
415921,-272,1058,207,45,953,161,-300,857,87,1
415937,-30,1049,198,163,990,60,-194,838,174,1
415953,-30,1049,198,236,972,80,-194,828,223,1
415968,-30,1068,237,236,972,80,-213,914,145,1
415984,-141,1078,277,345,953,60,-233,1019,97,1
416000,-40,1000,287,309,935,141,-242,971,223,1
479031,-181,1029,287,0,925,80,-135,857,38,1
479046,-232,1049,267,72,916,80,-126,857,58,1
479062,-222,1019,277,127,935,50,-106,904,97,1
479078,-181,1009,306,245,925,50,-77,895,106,1
479093,-202,990,267,318,944,60,-48,838,174,1
479109,-181,980,297,336,972,20,-38,790,203,1
479125,-131,970,267,390,944,60,-29,819,174,1
479140,-101,980,277,472,953,30,-77,809,135,1
479156,-60,1000,267,500,944,80,-116,933,116,1
479171,-60,1009,257,472,1046,-10,-135,1076,29,1
479187,-60,1039,237,472,1046,-70,-116,1095,77,1
479203,-60,1098,267,445,1064,-90,9,1085,19,1
479218,-70,1186,277,481,1064,-20,9,1085,19,1
479234,-101,1294,297,672,1212,60,-87,914,38,1
479250,-141,1362,277,790,1509,-50,29,1171,-145,1
479265,-50,1411,366,554,1638,-141,-184,1190,145,1
479281,-90,1617,475,163,1398,90,-291,1295,233,1
479296,10,1970,762,-254,1305,323,-223,1238,184,1
479312,40,2088,702,-572,1166,515,77,1209,-203,1
479328,151,1852,415,-600,1166,515,116,1123,-38,1
479343,-101,1176,217,-445,1120,444,116,1123,-38,1
479359,-343,852,188,-309,1074,323,-9,1047,48,1
479375,-393,539,297,-309,1083,70,-87,1152,48,1
479390,-242,343,188,-509,861,0,-116,1066,29,1
479406,414,68,277,-636,805,70,-87,990,-19,1
479421,343,186,257,-681,740,40,-87,990,-19,1
479437,626,78,267,-727,768,80,-48,904,48,1
479453,191,313,0,-709,694,80,-67,838,126,1
479468,50,343,-29,-690,666,-30,-67,838,126,1
479484,50,392,29,-518,629,-313,-87,838,145,1
479500,40,715,9,-636,574,-262,-67,876,145,1
479515,-60,931,19,-627,925,-333,-67,914,67,1
479531,-141,1147,128,54,851,-444,67,895,9,1
479546,-494,1529,207,500,962,252,19,961,-38,1
479562,-1575,1950,198,681,1175,-121,19,961,-38,1
479578,-1767,1637,653,981,1370,272,-87,1104,-145,1
479593,-2101,1490,811,-63,731,90,-213,1152,-97,1
479609,-3141,1137,465,-1181,824,90,-106,990,155,1
479625,-1878,686,653,-1218,1361,111,-19,1085,-29,1
479640,-2828,1274,79,-627,1129,70,-223,1342,-145,1
479656,1808,921,-79,1545,1277,-282,-339,1447,29,1
479671,-848,1647,227,1545,1277,-282,-300,1200,38,1
479687,-101,1049,207,-172,1148,60,-184,1019,0,1
479703,-191,1068,217,-172,1148,60,-145,800,97,1
479718,-30,1078,207,-154,925,60,-87,790,126,1
479734,-30,1019,316,45,1000,161,-116,895,194,1
479750,-40,1039,336,145,990,232,-126,1009,165,1
479765,-20,1029,306,236,981,191,-145,1009,203,1
479781,-20,1009,306,-9,972,171,-145,1019,194,1
479796,-50,1029,306,-9,972,171,-126,1028,213,1
479812,-141,1029,287,-90,1083,161,-38,1047,174,1
479828,-191,1039,217,-163,990,121,-19,1047,174,1
479843,-111,1019,267,-81,990,131,-58,1028,194,1
479859,-121,1029,257,-27,990,131,-48,952,194,1
479875,-80,1019,257,90,972,111,-87,904,223,1
479890,-10,990,267,200,944,121,-126,914,203,1
479906,30,1009,287,263,972,101,-145,923,155,1
479921,-10,1000,287,363,972,111,-145,952,135,1
479937,20,990,306,381,916,60,-145,895,165,1
479953,-40,1000,257,281,953,50,-184,904,116,1
479968,-50,1068,277,263,972,90,-223,942,29,1
479984,-60,1107,257,309,1000,60,-223,1038,-19,1
480000,-70,1078,267,336,944,101,-135,1019,-48,1
480015,-70,1166,267,418,962,131,-106,923,-29,1
480031,-30,1333,287,472,1046,90,-213,904,19,1
480046,121,1529,495,481,1175,10,-349,942,97,1
480062,-10,1705,386,654,1324,-30,-368,1171,135,1
480078,90,1745,326,672,1398,-111,-223,1219,9,1
480093,151,1539,237,445,1314,80,-155,1057,-29,1
480109,70,1245,198,-81,1074,181,-48,914,-29,1
480125,-151,1039,-19,-645,1018,222,19,1047,-87,1
480140,-242,813,-198,-672,1074,424,-77,1142,-48,1
480156,90,813,-178,-736,1046,313,-67,1180,58,1
480171,1141,313,59,-654,1046,393,-67,1180,58,1
480187,1060,176,376,-463,824,424,-106,1257,-19,1
480203,424,470,405,-154,972,525,-116,1190,58,1
480218,40,647,316,-290,925,313,-58,1038,106,1
480234,-70,735,217,-600,907,20,-19,895,135,1
480250,-60,911,178,-700,750,-111,-19,895,135,1
480265,90,1058,376,-563,814,-272,-29,828,155,1
480281,-212,1245,504,-209,805,-444,-58,847,87,1
480296,-545,1176,594,236,870,-484,-67,857,97,1
480312,-2282,1500,752,590,888,-323,-38,923,19,1
480328,-2676,970,544,309,657,-202,-67,1104,-135,1
480343,-3666,656,693,-600,870,575,-38,1009,67,1
480359,-3666,656,693,-1927,750,484,-38,1000,97,1
480375,-535,529,940,-2500,962,626,-135,1342,-398,1
480390,-373,176,1227,563,1574,50,-388,1504,135,1
480406,-343,2372,-594,1481,1509,-656,-388,1504,135,1
480421,393,1470,-188,1081,805,-111,-485,1285,252,1
480437,262,960,247,-45,870,373,-310,885,135,1
480453,-101,970,326,-236,1055,353,-77,800,194,1
480468,-262,960,455,-36,1027,333,-77,800,194,1
480484,-313,1088,326,90,1046,191,-97,952,242,1
480500,-80,1107,217,145,1009,101,-67,1076,262,1
480515,-40,1068,217,145,1009,101,-77,1028,242,1
480531,-80,1000,227,45,1037,141,-77,961,233,1
480546,-131,1019,227,63,916,80,-97,933,271,1
480562,-121,1019,227,209,972,60,-135,885,242,1
480578,-20,1019,257,209,972,60,-233,866,252,1
480593,20,1029,306,363,944,121,-300,857,174,1
480609,-10,1019,306,436,935,111,-300,923,97,1
480625,-60,1058,267,409,953,111,-271,952,-9,1
480640,-90,1098,247,418,944,90,-281,942,-145,1
480656,-50,1245,297,500,935,161,-436,819,-29,1
