B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11
425750,777,1715,168,-345,777,636,-155,923,77,1
425812,1474,1156,-49,-627,638,212,-145,971,213,1
425875,606,1303,-69,-481,1416,202,29,1695,0,1
425937,646,1107,356,736,1305,-202,-38,1076,-77,1
426000,-131,1058,168,-554,907,161,213,1019,38,1
426062,40,1029,306,-290,898,323,67,980,-38,1
426125,111,1029,178,-136,1018,101,126,1076,0,1
426187,40,1009,227,-318,879,212,67,923,77,1
426250,70,1039,227,-281,925,171,29,942,77,1
426312,90,1019,217,-236,962,171,29,904,97,1
426375,40,1068,227,-281,907,242,-58,980,135,1
426437,101,1078,217,-300,870,161,19,942,106,1
426500,181,1117,267,-409,1055,373,9,1095,9,1
426562,-20,1529,207,-700,1009,393,38,1161,126,1
426625,10,1558,435,-554,1018,151,29,1057,19,1
426687,383,1019,207,390,1027,262,116,828,87,1
426750,-636,323,316,145,1148,141,58,1171,77,1
426812,-404,480,356,163,981,80,38,990,97,1
426875,-282,813,168,209,879,-60,-48,914,87,1
426937,10,1323,287,45,787,-181,-48,876,126,1
427000,898,2009,405,-209,703,484,-194,933,9,1
427062,1585,1421,-326,-827,703,444,-9,1104,97,1
427125,-969,1088,396,-190,1083,-484,29,1495,233,1
427187,525,1254,306,-27,1231,262,106,1200,-87,1
427250,-212,1009,-59,-109,1027,50,252,1076,87,1
427312,90,1098,287,-45,1120,222,97,904,-19,1
427375,60,1000,237,-309,916,171,38,923,9,1
427437,80,1009,247,-290,916,181,48,914,48,1
427500,70,1000,227,-172,962,141,67,933,77,1
427562,121,1098,247,-354,925,272,-87,933,106,1
427625,121,1058,257,-363,851,262,19,1000,145,1
427687,111,1362,287,-345,1101,292,19,1161,-38,1
427750,-80,1539,198,-654,1009,383,38,1057,135,1
427812,444,1460,267,-200,1027,262,-38,1066,-135,1
427875,333,990,138,300,1305,171,213,1000,87,1
427937,-959,323,455,-190,953,-20,87,1066,38,1
428000,-222,627,207,263,1083,-151,58,980,48,1
428062,-343,1039,-79,154,851,-90,-9,914,48,1
428125,30,1490,79,181,805,-121,-97,942,106,1
428187,1000,1764,158,-109,620,424,-97,942,67,1
428250,1898,1284,-29,-809,694,272,-58,1114,38,1
428312,-2020,1254,237,-1227,1370,-171,174,1733,203,1
428375,363,1009,297,454,1222,121,-135,1190,-48,1
428437,-90,1068,257,-209,953,333,262,990,19,1
428500,121,1019,188,72,1092,151,106,1066,19,1
428562,50,1009,237,-254,898,202,126,933,0,1
428625,50,1009,227,-309,916,171,106,904,29,1
428687,121,1019,227,-190,953,121,97,952,29,1
428750,171,1019,257,-245,898,202,67,914,48,1
428812,151,1078,237,-254,944,252,-48,1000,145,1
428875,222,1127,168,-118,981,111,0,1038,87,1
428937,151,1313,217,-463,1027,353,38,1180,9,1
429000,60,1500,257,-572,1064,434,-48,1123,106,1
429062,333,1588,217,-490,1009,272,9,961,-29,1
429125,494,892,277,490,1194,171,106,942,48,1
429187,-868,333,366,336,1259,30,155,1104,0,1
429250,-383,803,158,154,981,10,77,990,58,1
429312,-90,1411,49,127,925,-101,-38,923,106,1
429375,252,1745,128,-54,814,-161,-87,923,165,1
429437,1616,1421,-148,-827,879,727,-165,990,58,1
429500,1696,1401,-584,-600,861,161,-38,1161,29,1
429562,-101,843,-168,81,731,-121,-145,961,-106,1
429625,-60,1352,-128,18,1037,-30,300,1209,38,1
429687,10,1049,207,-209,972,202,77,1009,-48,1
429750,141,1039,158,-45,1083,80,155,1095,38,1
429812,60,1019,198,-254,935,212,116,933,48,1
429875,60,1009,207,-245,907,171,87,923,48,1
429937,121,1019,198,-209,953,131,48,942,58,1
430000,111,1039,217,-245,953,181,0,961,97,1
430062,121,1078,247,-427,861,303,9,961,155,1
430125,262,1107,108,45,1083,80,-38,1057,106,1
430187,161,1372,306,-654,1000,393,67,1219,77,1
430250,0,1607,237,-754,1027,303,38,990,29,1
430312,0,1392,386,-9,944,393,145,933,0,1
430375,222,441,366,418,1333,80,58,1161,87,1
430437,-272,441,326,81,870,70,67,952,38,1
430500,-232,852,69,218,972,-30,29,1009,67,1
430562,-50,1284,237,109,898,-121,-9,933,29,1
430625,222,1754,267,-136,861,-20,-48,923,116,1
430687,1545,1637,-207,-572,777,525,-203,923,9,1
430750,1474,1411,-693,-600,740,363,-116,961,155,1
430812,292,882,99,-527,907,-181,-135,923,-29,1
430875,40,1107,217,-145,1185,171,271,1266,-29,1
430937,90,1009,267,-245,972,202,97,1028,-67,1
431000,60,1029,257,-45,1055,181,126,1000,-48,1
431062,80,970,237,-245,944,212,87,971,19,1
431125,70,1019,257,-300,898,222,67,923,0,1
431187,151,1039,227,-209,944,171,38,961,67,1
431250,90,1049,267,-290,898,313,9,876,126,1
431312,121,1088,237,-318,898,242,-77,971,97,1
431375,151,1225,188,-190,953,232,97,990,-29,1
431437,-90,1676,207,-854,1064,454,19,1209,165,1
431500,-30,1549,405,-445,1009,252,38,990,-29,1
431562,282,950,247,536,1083,161,126,904,29,1
431625,-1070,-9,514,218,1055,-40,97,1180,58,1
431687,-333,578,336,136,935,30,87,933,38,1
431750,-111,1264,148,245,879,-121,-48,933,77,1
431812,60,1578,29,-9,777,-141,-48,895,126,1
431875,1757,2088,-178,-445,666,929,-174,980,48,1
431937,1595,1460,-584,-672,814,161,-87,1190,-48,1
432000,-313,725,-425,227,1240,-707,-38,1076,271,1
432062,-151,1019,-29,263,1342,-90,203,1333,29,1
432125,111,1019,297,-254,935,333,38,980,-48,1
432187,111,1039,237,-90,1037,191,116,1009,38,1
432250,101,1019,227,-245,935,181,67,895,38,1
432312,131,990,207,-218,944,151,116,914,67,1
432375,181,1019,227,-163,953,151,106,904,77,1
432437,161,1058,237,-263,925,252,-9,961,126,1
432500,222,1166,217,-281,990,181,-58,1114,126,1
432562,151,1441,336,-636,1055,414,-97,1180,29,1
432625,30,1470,405,-500,1092,313,77,1038,19,1
432687,60,1254,237,-218,953,434,116,904,48,1
432750,111,117,435,554,1388,30,67,1171,126,1
432812,-444,382,316,163,1000,-90,67,971,9,1
432875,-60,960,178,190,907,20,9,980,58,1
432937,111,1529,217,127,851,-70,0,895,77,1
433000,656,2029,99,-227,962,20,-87,933,116,1
433062,1060,1215,-306,-481,935,555,-165,971,155,1
433125,1040,1852,-1326,-381,916,262,-184,1066,87,1
433187,222,872,495,-45,870,-313,116,1104,97,1
433250,50,941,356,-418,1018,70,213,1114,-29,1
433312,-80,1049,227,-372,916,292,29,914,0,1
433375,101,1029,227,-9,1101,141,106,1076,9,1
433437,90,1009,287,-200,935,212,67,961,38,1
433500,90,1009,237,-227,944,212,77,961,48,1
433562,121,1029,257,-218,944,161,19,961,67,1
433625,80,1049,247,-300,907,272,-29,857,135,1
433687,171,1049,247,-109,990,121,-135,1047,97,1
433750,181,1088,227,-345,935,262,106,1047,19,1
433812,70,1539,297,-709,1027,484,29,1257,58,1
433875,-50,1441,217,-354,1092,101,-48,1047,106,1
433937,70,1264,267,-163,861,474,67,895,-19,1
434000,-171,343,514,500,1287,202,97,1095,106,1
434062,-606,431,297,163,888,-90,67,952,48,1
434125,-181,921,297,136,935,0,19,971,106,1
434187,171,1450,267,163,898,-121,-19,952,87,1
434250,757,2039,178,-81,759,10,-106,895,67,1
434312,1484,1294,-138,-618,777,434,-116,1000,194,1
434375,444,2313,-1762,-818,1148,232,-116,1076,67,1
434437,-40,784,524,1018,1000,-121,-252,923,-67,1
434500,353,1470,188,-436,1129,292,330,1228,9,1
434562,-30,1049,168,-136,1018,80,48,952,-87,1
434625,-20,1000,227,-72,1037,161,116,923,0,1
434687,70,1019,267,-309,898,161,58,933,67,1
434750,70,1009,227,-236,935,141,9,971,48,1
434812,70,1029,257,-254,907,191,9,914,67,1
434875,80,1049,277,-300,888,282,-29,857,165,1
434937,131,1058,188,-227,907,161,-135,1047,97,1
435000,111,1274,217,-490,888,505,116,1200,19,1
435062,-10,1460,89,-363,1157,141,-194,1190,135,1
435125,151,1411,386,-472,962,343,67,1009,29,1
435187,393,950,138,463,1138,181,97,1000,58,1
435250,-1010,-29,425,390,1185,70,97,1161,106,1
435312,-282,568,297,190,907,-20,48,914,67,1
435375,-90,1147,158,136,870,-131,-19,933,87,1
435437,90,1637,217,-118,796,-171,-29,904,106,1
435500,1151,2000,-59,-736,712,989,-174,933,126,1
435562,1565,1196,-316,-527,731,222,-174,1019,106,1
435625,-898,1254,-188,-781,990,-90,252,1590,213,1
435687,262,980,405,245,1259,141,106,1333,-126,1
435750,-30,1088,128,-172,1009,60,184,1019,0,1
435812,90,1068,257,-100,1055,313,106,980,9,1
435875,50,1019,217,-254,935,202,19,933,19,1
435937,40,1019,227,-254,898,191,67,923,48,1
436000,111,1049,217,-200,953,161,58,942,87,1
436062,212,1000,267,-181,972,242,-58,885,97,1
436125,131,1068,227,-300,870,171,9,1066,58,1
436187,141,1313,168,-290,1009,313,116,1104,19,1
436250,50,1519,207,-654,1046,414,-29,1190,126,1
436312,161,1382,326,-309,1037,181,19,1047,-29,1
436375,343,1137,217,163,1000,333,126,866,9,1
436437,-909,98,485,436,1212,10,106,1171,67,1
436500,-414,607,346,100,888,-10,97,961,58,1
436562,-50,1176,89,145,925,-131,-9,952,58,1
436625,101,1568,207,63,777,-90,-48,942,87,1
436687,1494,1774,49,-54,564,262,-184,847,0,1
436750,1636,1215,-217,-563,777,222,-38,1085,135,1
436812,121,813,89,245,740,-121,-203,980,-116,1
436875,-30,872,217,-136,1009,202,378,1161,67,1
436937,101,1039,217,-118,972,111,58,952,-29,1
437000,0,1000,198,-218,953,161,135,923,9,1
437062,40,1019,227,-309,953,212,106,933,38,1
437125,-50,1039,237,-272,925,222,58,942,48,1
437187,90,1049,247,-245,953,191,38,923,67,1
437250,131,1019,227,-263,916,242,-67,876,106,1
437312,151,1058,207,-245,944,151,-77,1028,38,1
437375,181,1274,306,-245,981,383,116,1057,-19,1
437437,-101,1676,178,-836,1064,414,19,1171,106,1
437500,131,1362,306,-309,972,313,19,980,-38,1
437562,141,1078,207,309,1037,272,116,876,38,1
437625,-474,117,178,427,1277,101,97,1180,97,1
437687,-272,460,316,172,981,30,77,990,67,1
437750,-80,931,227,200,953,-50,9,990,77,1
437812,202,1411,297,63,861,-161,-29,933,97,1
437875,373,1745,198,-136,842,-10,-97,952,87,1
437937,1404,1519,-257,-581,842,797,-116,990,145,1
438000,1151,1274,-495,-518,694,272,-106,961,135,1
438062,444,1078,9,-990,759,-80,116,1209,58,1
438125,161,1029,306,100,1157,60,145,1304,87,1
438187,-50,1019,227,-290,907,202,67,971,19,1
438250,111,1019,306,-200,925,262,58,838,-67,1
438312,50,1019,168,-209,962,131,87,990,58,1
438375,50,1009,237,-200,935,202,77,952,19,1
438437,101,1019,207,-272,907,181,58,961,29,1
438500,161,1039,237,-136,1009,151,-19,914,106,1
438562,101,1078,316,-381,842,333,-116,952,48,1
438625,111,1147,158,-400,851,212,-38,990,-29,1
438687,40,1656,207,-672,1120,404,97,1057,223,1
438750,-111,1637,386,-709,1018,383,48,1000,-67,1
438812,424,784,158,672,1203,171,97,942,67,1
438875,-919,9,336,481,1129,232,106,1161,58,1
438937,-383,568,247,254,777,60,38,971,77,1
439000,0,1205,178,72,870,-171,-29,904,126,1
439062,222,1588,356,-118,824,-191,-67,904,145,1
439125,1313,1735,158,-545,925,1020,-194,942,48,1
439187,1373,1245,-396,-554,796,141,-77,1019,155,1
439250,545,852,485,-445,703,-303,-77,1066,87,1
439312,60,911,-99,63,1231,-202,271,1361,126,1
439375,-222,1049,178,-545,879,232,87,990,38,1
439437,60,1058,188,-72,1064,202,58,980,48,1
439500,30,1029,188,-327,935,191,58,961,97,1
439562,0,1019,168,-345,916,161,77,952,106,1
439625,60,1049,188,-236,944,141,126,971,58,1
439687,80,1029,148,-300,925,121,77,952,87,1
439750,111,1049,148,-300,879,161,0,980,77,1
439812,181,1137,188,-145,1037,252,67,1095,-29,1
439875,-70,1470,99,-672,1046,424,194,1047,135,1
439937,90,1460,297,-454,916,464,29,904,-19,1
440000,40,1225,49,154,1138,313,77,904,126,1
440062,-909,352,316,445,1027,292,48,1152,48,1
440125,-10,656,653,418,1000,363,58,1009,67,1
440187,-60,1166,435,136,879,101,9,1009,77,1
440250,404,1411,603,-36,1018,20,48,1000,29,1
440312,626,1323,643,-81,1037,0,-29,961,174,1
440375,1353,1196,366,-27,1037,404,-97,990,97,1
440437,2101,1617,-960,-372,935,-30,0,1028,271,1
440500,40,1009,89,-554,981,-494,242,1276,310,1
440562,131,1078,59,9,1037,101,203,1228,87,1
440625,20,1049,118,-354,898,181,106,885,67,1
440687,50,1039,158,-263,1000,171,126,971,106,1
440750,50,1039,118,-272,944,60,106,1019,155,1
440812,10,1039,148,-272,935,70,145,942,155,1
440875,20,1039,118,-300,898,141,145,942,106,1
440937,20,1068,118,-336,888,202,58,980,145,1
441000,90,1137,158,-118,1027,232,87,990,87,1
441062,-60,1264,39,-609,916,404,174,933,135,1
441125,-121,1598,326,-681,1046,575,97,1066,97,1
441187,181,1068,-59,436,1120,191,29,990,67,1
441250,-484,480,1000,172,962,222,48,1085,67,1
441312,262,696,653,418,1009,434,0,990,87,1
441375,-151,1107,613,63,990,-70,-9,942,97,1
441437,616,1303,960,-172,972,20,58,990,58,1
441500,1000,1362,693,-190,972,-60,48,961,126,1
441562,1040,1235,-356,-272,879,292,-77,904,223,1
441625,292,1980,-2455,-1018,1259,161,29,1171,116,1
441687,-10,676,584,409,981,-606,-29,1000,0,1
441750,60,1117,178,-81,1092,111,126,1028,-48,1
441812,222,1000,287,-245,898,191,77,980,-48,1
441875,30,1019,237,-254,944,212,87,952,29,1
441937,80,1000,237,-209,925,161,106,971,19,1
442000,70,1019,207,-245,916,151,97,952,38,1
442062,131,1029,227,-209,962,141,67,904,48,1
442125,131,1058,207,-245,935,222,-38,904,145,1
442187,101,1068,198,-327,879,171,9,1047,58,1
442250,111,1313,247,-490,1120,373,106,1152,19,1
442312,-10,1568,168,-600,1064,343,-19,1085,67,1
442375,282,1431,287,-318,1000,262,67,971,-48,1
442437,464,705,178,581,1185,232,97,961,97,1
442500,-474,333,435,54,962,-40,67,1009,48,1
442562,-121,745,198,254,916,-30,29,990,67,1
442625,80,1264,277,36,972,-70,0,961,106,1
442687,303,1470,336,-81,851,-141,-29,952,116,1
442750,909,1833,-336,-518,805,626,-97,971,97,1
442812,1171,1156,-148,-690,703,313,-135,1000,58,1
442875,-959,1901,-881,-618,1388,-101,126,1533,155,1
442937,191,1019,366,681,1120,-20,-116,1076,-87,1
443000,131,1264,99,-300,1018,232,233,1104,38,1
443062,40,1009,217,-254,944,181,38,1000,-48,1
443125,10,1019,188,-172,1018,80,97,1019,0,1
443187,50,1009,247,-218,944,181,87,952,19,1
443250,90,1039,207,-190,962,121,29,971,58,1
443312,111,1039,237,-181,962,131,77,933,77,1
443375,141,1029,267,-290,907,252,-9,838,126,1
443437,151,1078,198,-318,888,151,-29,1076,97,1
443500,90,1539,366,-572,1120,484,87,1285,19,1
443562,10,1637,336,-709,1138,222,9,1047,116,1
443625,-60,1235,247,81,898,424,116,876,9,1
443687,-595,186,217,490,1314,90,87,1142,97,1
443750,-323,362,376,190,898,60,19,942,58,1
443812,-131,725,207,209,962,-20,0,961,87,1
443875,101,1235,267,81,907,-50,-19,952,67,1
443937,151,1470,346,-72,842,-20,-19,923,106,1
444000,949,1725,138,-472,953,646,-145,990,87,1
444062,1232,1225,-326,-509,787,303,-77,1066,38,1
444125,494,2166,-1910,-1072,1055,-101,155,1600,203,1
444187,313,1049,465,681,1101,282,-67,952,-155,1
444250,414,1235,346,-281,953,303,252,1019,29,1
444312,191,1029,257,-63,1027,111,58,1057,-58,1
444375,80,1029,178,-136,990,181,126,933,0,1
444437,111,1000,287,-200,962,222,106,961,48,1
444500,131,1009,257,-218,925,161,58,952,9,1
444562,121,1019,227,-200,925,171,87,961,38,1
444625,181,1009,247,-118,981,232,-67,885,126,1
444687,191,1068,178,-300,916,161,-87,1066,38,1
444750,90,1274,168,-590,962,525,77,1142,-19,1
444812,-60,1627,158,-590,1120,353,-9,1104,77,1
444875,292,1647,306,-218,925,363,67,923,-77,1
444937,151,696,316,372,1175,303,126,1009,106,1
445000,-484,313,257,390,1138,101,58,1085,48,1
445062,-151,578,178,163,879,-101,77,1000,87,1
445125,0,1068,138,136,851,-121,-9,904,77,1
445187,161,1529,326,27,805,-181,-38,923,77,1
445250,1000,1950,247,-336,953,343,-155,961,77,1
445312,1303,1392,-603,-845,759,414,-19,1104,145,1
445375,-10,1009,-336,-390,972,-333,126,1438,252,1
445437,151,1049,405,181,1222,171,97,1314,0,1
445500,-171,1039,158,-100,972,303,174,980,-58,1
445562,70,1058,207,-72,990,232,97,904,-48,1
445625,40,1029,198,-236,944,131,87,942,0,1
445687,60,1039,227,-290,925,232,87,923,38,1
445750,10,1058,227,-218,935,141,87,933,48,1
445812,111,1049,257,-218,935,252,29,857,97,1
445875,121,1117,198,-290,907,212,-87,1019,97,1
445937,131,1333,168,-354,990,242,77,1057,67,1
446000,40,1549,346,-618,1064,474,-38,1285,29,1
446062,-40,1509,435,-409,1009,171,87,980,106,1
446125,282,1039,188,145,907,252,116,828,19,1
446187,-1161,68,495,545,1416,90,184,1171,106,1
446250,-303,509,306,145,898,10,19,904,48,1
446312,-30,1068,158,263,870,-90,-19,904,87,1
446375,212,1568,326,127,796,-242,-48,933,58,1
446437,1000,1745,207,-263,675,656,-87,952,0,1
446500,1686,1460,-643,-690,842,181,-19,1133,135,1
446562,-212,931,-564,-90,1212,-616,9,1257,184,1
446625,101,813,158,45,1314,-111,281,1352,116,1
446687,50,1058,237,-463,907,373,29,847,-116,1
446750,141,1019,178,-81,1064,50,116,990,19,1
446812,111,1000,178,-227,935,131,135,895,29,1
446875,101,1029,207,-236,944,141,97,923,38,1
446937,191,1078,207,-181,962,252,19,914,135,1
447000,181,1147,198,-336,962,242,-9,1019,145,1
447062,121,1382,198,-618,953,454,9,1076,19,1
447125,20,1656,316,-709,1083,434,29,1095,155,1
447187,0,1607,297,-109,962,444,135,1066,-126,1
447250,0,617,247,490,1379,131,145,1095,87,1
447312,-222,352,376,-9,925,-30,77,961,-9,1
447375,-262,813,29,263,935,-80,58,942,48,1
447437,-171,1313,39,118,851,-90,0,923,67,1
447500,202,1754,108,27,851,-121,-87,942,97,1
447562,1656,1872,-39,-618,851,666,-174,1000,67,1
447625,1525,1627,-970,-463,814,242,-116,1085,38,1
447687,10,1117,-386,-472,805,-212,-97,857,-48,1
447750,575,1098,297,-327,925,111,262,1095,29,1
447812,40,1039,237,-263,981,242,38,923,-97,1
447875,111,1039,188,0,1101,101,106,1085,-19,1
447937,101,990,257,-190,944,181,77,933,29,1
448000,70,1009,217,-281,916,181,87,904,9,1
448062,121,990,207,-236,953,121,48,933,77,1
448125,131,1029,237,-290,907,262,-38,876,126,1
448187,131,1078,207,-300,870,191,-38,1038,38,1
448250,60,1431,188,-518,1018,383,106,1095,-38,1
448312,-20,1637,178,-563,1129,353,-19,1161,106,1
448375,333,1558,247,-100,907,393,67,990,-116,1
448437,313,754,178,536,1222,141,116,1009,106,1
448500,-474,343,405,90,888,60,48,1028,9,1
448562,-121,686,148,190,953,-20,19,990,87,1
448625,10,1176,158,90,870,-70,-38,914,97,1
448687,161,1490,257,27,796,-202,-38,923,87,1
448750,1010,1950,19,-145,787,656,-135,980,38,1
448812,1404,1323,-435,-727,750,404,-67,1085,-9,1
448875,-292,1088,-594,-445,1046,-464,145,1476,339,1
448937,-10,990,306,-63,1101,343,67,1190,-106,1
449000,-242,1009,148,36,1009,131,165,1066,19,1
449062,111,1107,237,0,1027,262,77,980,-67,1
449125,171,1029,227,-218,972,121,77,933,0,1
449187,131,1000,207,-209,944,171,97,914,29,1
449250,191,1058,237,-218,944,191,67,942,38,1
449312,171,1039,237,-200,953,242,-19,895,116,1
449375,151,1127,217,-281,962,191,-48,1085,135,1
449437,121,1382,118,-563,990,515,58,1104,-77,1
449500,0,1696,247,-772,1083,414,77,1095,77,1
449562,-121,1735,326,-9,962,343,106,971,-19,1
449625,-212,500,158,372,1379,30,165,1180,106,1
449687,-292,333,306,200,907,-60,97,923,19,1
449750,-191,764,59,309,925,-101,19,971,58,1
449812,-111,1333,49,245,879,-171,19,904,48,1
449875,383,1921,267,-118,740,171,-116,876,77,1
449937,1535,1460,-138,-790,1000,909,-97,980,29,1
450000,787,1754,-1594,-527,944,272,-87,1142,77,1
450062,-20,696,336,418,805,-646,-174,914,48,1
450125,313,970,188,-36,1222,-90,291,1257,48,1
450187,151,1000,257,-354,972,323,77,933,-67,1
450250,131,1019,188,-72,1055,90,97,1047,9,1
450312,141,980,217,-218,925,191,97,914,48,1
450375,111,1000,198,-263,888,191,97,895,9,1
450437,212,1019,217,-172,972,191,0,895,77,1
450500,212,1068,227,-245,953,222,-48,980,116,1
450562,232,1196,168,-272,1064,181,-29,1114,67,1
450625,181,1421,336,-690,1000,464,58,1161,106,1
450687,232,1558,386,-527,1009,292,58,990,0,1
450750,363,921,207,127,1000,212,116,942,9,1
450812,-505,58,386,445,1407,-90,106,1200,29,1
450875,-404,500,287,145,907,10,38,1019,58,1
450937,-30,1058,39,218,861,-70,-48,895,58,1
451000,151,1480,247,9,833,-151,-87,885,87,1
451062,1040,1960,-99,-290,740,434,-184,828,135,1
451125,1414,1303,-405,-663,787,343,-106,1076,116,1
451187,-1080,1441,316,-409,1157,-292,67,1590,145,1
451250,505,1137,287,172,1157,161,19,1104,-77,1
451312,-60,1009,217,-109,944,282,203,990,0,1
451375,131,1009,237,54,1092,161,48,1028,-48,1
451437,90,1000,247,-218,962,161,116,971,0,1
451500,121,1009,247,-281,925,222,67,933,38,1
451562,121,1009,237,-236,944,181,58,933,48,1
451625,141,1039,267,-236,935,232,-29,885,77,1
451687,191,1068,217,-181,972,171,-77,1038,97,1
451750,60,1401,237,-327,972,222,106,1038,-48,1
451812,10,1676,217,-772,1064,494,58,1190,135,1
451875,212,1480,316,-500,1027,161,19,876,-38,1
451937,434,735,257,600,1287,171,97,895,87,1
452000,-464,411,316,154,833,50,48,952,-19,1
452062,-20,1117,118,181,879,-40,19,971,58,1
452125,353,1539,326,0,851,-111,-87,942,116,1
452187,1575,1421,-326,-390,962,626,-58,1009,106,1
452250,-1212,1598,405,-1072,1148,313,223,1666,252,1
452312,1262,1088,722,563,1120,525,-9,1361,-165,1
452375,60,980,178,-272,944,252,145,971,38,1
452437,90,1009,237,-236,935,212,0,895,-87,1
452500,70,1019,188,9,1064,101,106,1038,38,1
452562,80,980,257,-200,907,191,97,971,58,1
452625,101,990,207,-254,944,161,48,971,29,1
452687,101,1019,237,-200,962,171,9,952,67,1
452750,141,1029,247,-172,953,202,-58,933,106,1
452812,141,1078,257,-309,898,272,-87,961,126,1
452875,121,1137,207,-454,851,323,-48,952,48,1
452937,70,1588,366,-736,1166,474,-38,1304,58,1
