B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11
674812,-80,990,267,-254,953,50,-116,1009,-126,1
674875,-60,1009,257,-245,962,50,-116,1019,-97,1
674937,-70,990,267,-245,962,40,-106,1000,-116,1
675000,-70,1019,267,-227,962,10,-116,1009,-97,1
675062,-101,1000,267,-245,962,10,-116,1009,-97,1
675125,-90,1000,287,-236,953,30,-97,980,-97,1
675187,-90,1019,277,-254,935,20,-106,1000,-97,1
675250,-70,1000,257,-236,972,30,-106,1000,-87,1
675312,-80,1000,267,-236,972,20,-116,1000,-67,1
675375,-80,1009,237,-245,962,40,-116,1009,-97,1
675437,-90,1009,277,-263,962,30,-116,1000,-97,1
675500,-70,1009,277,-245,972,60,-126,990,-77,1
675562,-80,1000,267,-254,962,10,-106,980,-77,1
675625,-70,1000,257,-236,972,0,-97,1009,-77,1
675687,-80,1009,277,-236,944,40,-116,1000,-87,1
675750,-80,1000,267,-245,953,30,-126,1009,-97,1
675812,-60,1029,267,-245,962,40,-126,1000,-87,1
675875,-90,1009,267,-245,944,40,-116,1019,-77,1
675937,-80,1009,287,-254,962,40,-106,1009,-106,1
676000,-80,1000,267,-245,972,40,-106,980,-87,1
676062,-60,1009,257,-254,953,40,-135,1009,-87,1
676125,-90,1019,267,-254,944,30,-116,990,-106,1
676187,-80,990,287,-263,962,40,-106,990,-77,1
676250,-80,1009,287,-263,962,20,-126,1000,-87,1
676312,-80,1009,277,-263,953,40,-106,1009,-77,1
676375,-60,1019,247,-245,962,30,-116,1009,-87,1
676437,-90,1019,267,-236,962,40,-106,1000,-97,1
676500,-70,1000,257,-236,962,60,-126,1009,-106,1
676562,-70,1000,277,-236,962,20,-135,1019,-106,1
676625,-70,1000,257,-236,962,40,-116,1000,-87,1
676687,-60,990,267,-245,953,20,-116,1009,-97,1
676750,-90,1000,267,-245,972,20,-116,1009,-87,1
676812,-80,1019,267,-254,962,40,-106,1000,-87,1
676875,-80,1000,267,-245,962,30,-126,1009,-77,1
676937,-90,1009,277,-245,972,60,-116,1009,-87,1
677000,-80,1000,267,-245,962,20,-116,1009,-67,1
677062,-80,1000,267,-254,962,20,-126,1009,-97,1
677125,-90,1009,267,-245,944,40,-106,1009,-97,1
677187,-70,1019,247,-245,944,40,-106,1000,-87,1
677250,-90,1009,277,-263,953,30,-97,1000,-97,1
677312,-60,990,267,-245,972,30,-106,1009,-77,1
677375,-90,1019,277,-263,962,30,-116,1000,-77,1
677437,-80,1000,287,-245,962,40,-116,1009,-97,1
677500,-111,1009,287,-254,953,30,-116,1019,-106,1
677562,-80,1009,267,-272,953,20,-106,1000,-87,1
677625,-80,1009,277,-245,953,20,-126,1009,-77,1
677687,-90,1009,287,-245,953,30,-106,1000,-77,1
677750,-80,1009,277,-254,962,50,-106,1009,-87,1
677812,-90,1009,277,-254,953,20,-116,1009,-97,1
677875,-90,990,287,-254,953,60,-116,1019,-77,1
677937,-80,1000,267,-236,962,0,-116,1000,-97,1
678000,-90,990,267,-272,962,30,-116,1019,-106,1
678062,-90,1009,257,-245,962,40,-126,1000,-67,1
678125,-101,1000,287,-263,953,20,-106,1009,-77,1
678187,-80,1019,247,-245,935,50,-116,1009,-87,1
678250,-101,1009,277,-263,953,40,-116,1000,-87,1
678312,-90,990,277,-254,953,20,-116,1019,-97,1
678375,-80,1000,277,-263,962,40,-87,1000,-87,1
678437,-90,1009,257,-245,962,40,-126,990,-77,1
678500,-101,1000,297,-245,972,50,-106,1019,-97,1
678562,-70,1019,267,-236,953,40,-126,1000,-77,1
678625,-80,1009,267,-218,925,30,-116,1019,-87,1
678687,-70,1009,267,-254,972,40,-116,1009,-87,1
678750,-80,1000,287,-245,953,40,-116,990,-77,1
678812,-80,1009,277,-227,953,20,-106,990,-97,1
678875,-80,1000,267,-254,972,30,-126,1019,-87,1
678937,-80,1000,257,-245,962,40,-116,990,-116,1
679000,-80,1019,297,-254,944,40,-116,990,-77,1
679062,-90,1019,277,-245,972,40,-135,1000,-77,1
679125,-80,1009,267,-245,962,40,-126,1019,-97,1
679187,-80,1000,267,-254,953,20,-116,1000,-87,1
679250,-70,1009,267,-236,962,30,-135,1009,-87,1
679312,-80,1009,257,-218,981,20,-126,1019,-67,1
679375,-80,1000,267,-245,972,30,-116,1000,-87,1
679437,-80,1009,257,-236,972,60,-126,1000,-97,1
679500,-80,1019,247,-236,953,30,-97,980,-106,1
679562,-60,1029,247,-218,962,60,-126,1019,-106,1
679625,-70,1000,267,-245,972,20,-126,1000,-97,1
679687,-60,1009,277,-227,972,40,-135,1009,-97,1
679750,-70,1009,267,-236,953,40,-126,1000,-106,1
679812,-70,990,277,-245,962,30,-135,1000,-106,1
679875,-60,1009,257,-236,962,20,-126,1000,-116,1
679937,-70,1009,267,-227,953,30,-126,1000,-97,1
680000,-80,1009,257,-245,962,20,-126,1009,-97,1
680062,-80,1000,277,-245,962,40,-116,1000,-106,1
680125,-70,1000,267,-227,972,40,-126,1009,-97,1
680187,-70,1000,267,-245,953,50,-126,1009,-87,1
680250,-70,1009,277,-254,962,20,-135,1009,-116,1
680312,-70,1009,267,-227,962,20,-126,1009,-97,1
680375,-60,990,267,-245,944,20,-126,1019,-97,1
680437,-70,1009,277,-254,953,20,-116,1019,-87,1
680500,-80,1009,257,-254,972,20,-126,1000,-106,1
680562,-90,1009,267,-227,953,40,-135,1019,-97,1
680625,-80,1019,277,-254,953,30,-126,1009,-97,1
680687,-70,1000,277,-245,953,30,-116,1009,-106,1
680750,-70,1009,257,-236,962,50,-116,1009,-67,1
680812,-90,1009,247,-254,962,30,-116,1019,-97,1
680875,-90,1009,267,-236,953,60,-116,990,-97,1
680937,-90,1009,267,-245,962,30,-116,1019,-97,1
681000,-80,1000,267,-254,962,50,-116,1000,-67,1
681062,-80,1009,277,-254,962,20,-135,990,-77,1
681125,-80,990,277,-254,962,20,-116,1000,-116,1
681187,-90,1009,277,-236,972,20,-116,1009,-87,1
681250,-90,1009,267,-236,953,30,-116,1009,-116,1
681312,-90,990,277,-245,953,30,-106,990,-67,1
681375,-80,1019,247,-245,953,40,-135,1028,-87,1
681437,-80,1009,277,-254,962,20,-126,1000,-97,1
681500,-70,1000,267,-245,953,20,-126,1000,-87,1
681562,-80,1009,267,-254,953,40,-126,1000,-97,1
681625,-70,1000,257,-254,962,30,-126,1009,-106,1
681687,-70,1009,267,-254,953,40,-106,1000,-97,1
681750,-90,1009,277,-263,962,40,-106,1019,-97,1
681812,-70,1000,287,-236,944,20,-116,1009,-67,1
681875,-90,1009,277,-245,972,10,-106,1009,-87,1
681937,-90,1000,277,-245,972,20,-116,1009,-87,1
682000,-70,1000,257,-236,953,30,-106,990,-87,1
682062,-80,1009,277,-245,962,30,-116,1000,-77,1
682125,-70,1009,257,-281,962,30,-126,1019,-77,1
682187,-80,1009,287,-236,953,60,-106,1000,-87,1
682250,-80,1000,257,-245,944,20,-126,990,-106,1
682312,-90,1000,267,-254,962,40,-126,1009,-106,1
682375,-90,1009,267,-263,962,40,-116,1000,-77,1
682437,-80,1000,247,-254,981,10,-106,1019,-77,1
682500,-101,1009,257,-263,953,40,-106,1009,-97,1
682562,-101,1009,277,-281,953,30,-116,1019,-77,1
682625,-101,1000,267,-263,962,0,-106,1000,-97,1
682687,-90,1000,277,-263,944,10,-116,1000,-106,1
682750,-90,1000,257,-254,981,10,-116,1019,-77,1
682812,-101,1000,277,-263,962,20,-106,980,-67,1
682875,-101,1000,287,-272,935,20,-106,1009,-87,1
682937,-90,990,277,-263,953,40,-97,1009,-97,1
683000,-80,1000,267,-263,962,30,-126,1028,-67,1
683062,-101,1019,247,-272,953,20,-116,1019,-87,1
683125,-70,980,287,-254,962,20,-97,990,-67,1
683187,-90,1009,257,-254,953,20,-126,1009,-77,1
683250,-80,1009,297,-272,953,40,-116,1009,-77,1
683312,-80,990,267,-245,962,30,-106,971,-97,1
683375,-80,1009,257,-272,972,40,-145,1019,-116,1
683437,-101,1000,287,-272,953,20,-126,1009,-48,1
683500,-90,1000,237,-272,962,0,-135,990,-58,1
683562,-90,1000,297,-272,962,30,-97,1009,-77,1
683625,-80,1000,287,-263,972,40,-106,1019,-126,1
683687,-70,1000,277,-245,962,30,-87,933,-97,1
683750,-60,1029,267,-209,981,50,-155,1114,-106,1
683812,-80,1009,267,-263,944,50,-97,1028,-97,1
683875,-111,1000,267,-327,935,10,-106,1028,-116,1
683937,-90,1009,257,-236,962,10,-106,952,-67,1
684000,-80,1009,227,-218,981,10,-116,1000,-77,1
684062,-111,1000,237,-300,944,-50,-165,1019,-77,1
684125,-111,1000,227,-327,925,-80,-184,990,-87,1
684187,50,960,158,45,1000,101,-223,952,-116,1
684250,-101,1029,207,-272,953,-90,-174,1095,-87,1
684312,-191,1058,306,-436,935,-80,-135,980,-106,1
684375,-191,1166,346,-563,953,-171,-145,980,-106,1
684437,222,970,346,0,981,0,-359,1009,-38,1
684500,111,745,326,72,907,303,-213,1057,-9,1
684562,222,813,-99,90,777,131,-223,952,-67,1
684625,777,1235,-346,500,1203,-363,-223,819,-116,1
684687,101,921,217,372,879,191,378,1133,-320,1
684750,90,1107,118,-81,1148,-50,-436,1142,-203,1
684812,70,970,267,-236,916,111,-97,961,-97,1
684875,-60,1039,227,-290,981,-60,-291,885,-242,1
684937,50,1039,247,-127,1000,101,29,1104,-38,1
685000,60,1019,316,-236,972,161,9,1123,-155,1
685062,-70,980,356,-381,916,101,-38,857,-155,1
685125,-121,1029,336,-563,898,10,-19,952,-213,1
685187,-181,1068,316,-572,888,-111,-106,666,-58,1
685250,-242,1450,306,-590,1157,40,-155,1219,-223,1
685312,70,441,693,672,1000,151,-504,990,0,1
685375,434,460,39,445,564,696,-242,1019,-9,1
685437,2959,1607,-881,-509,851,-717,-388,695,-135,1
685500,444,970,207,72,666,-414,-184,676,-524,1
685562,10,1117,198,-181,1185,151,-58,1466,38,1
685625,252,1039,297,36,1046,313,-19,1228,-48,1
685687,60,1029,178,-209,916,40,-29,952,-97,1
685750,-90,980,287,-554,833,-50,38,857,-145,1
685812,-202,1274,425,-836,842,-20,-116,980,-184,1
685875,-414,1745,336,-900,1342,-292,-165,885,-29,1
685937,1070,637,455,427,1250,-40,-407,971,-106,1
686000,-424,29,653,281,842,464,-330,1047,-29,1
686062,141,647,148,545,648,313,-203,904,-87,1
686125,1222,2441,-1495,-790,814,-101,-330,761,-38,1
686187,-696,2117,49,-1663,1277,-878,-262,666,-359,1
686250,80,1156,267,-327,1240,272,-106,1057,184,1
686312,171,990,346,-100,990,444,38,1276,-174,1
686375,30,990,217,-236,925,70,-106,1000,-145,1
686437,-70,1009,227,-509,861,-60,38,742,-116,1
686500,-70,1186,306,-490,1000,-20,-19,1066,-281,1
686562,-424,1637,287,-1027,1203,-454,-252,980,-145,1
686625,393,931,693,181,1268,101,-194,971,-233,1
686687,-393,29,712,200,722,515,-669,1085,-29,1
686750,303,607,-99,390,620,484,-184,971,-9,1
686812,1292,2333,-1207,-800,1074,-1212,-320,761,-135,1
686875,111,1588,-79,136,972,-606,-291,542,-407,1
686937,262,1235,346,-63,1259,292,48,1466,87,1
687000,141,1009,267,100,1083,404,-67,1180,-155,1
687062,-50,950,247,-463,861,-40,-19,866,-155,1
687125,-343,1205,485,-1263,759,-202,29,866,-398,1
687187,-171,1372,683,-509,1175,-30,-417,857,-9,1
687250,-323,-117,881,981,870,515,-368,1171,-116,1
687312,707,862,-19,572,657,434,-378,1009,-58,1
687375,-1525,1264,-1811,172,1120,-666,-339,676,-281,3
687437,-30,1137,-217,-390,1722,-313,19,809,0,3
687500,-50,1068,89,-27,1212,404,29,1400,-184,3
687562,121,980,247,-200,935,252,19,1000,-87,3
687625,-20,1176,376,-672,842,40,-58,1085,-466,3
687687,272,1294,287,-563,1064,-323,-233,923,-145,3
687750,80,500,673,445,1212,-30,-291,1142,-126,3
687812,373,578,366,609,537,1131,-495,980,-19,3
687875,-1434,2460,-277,200,1092,-808,-475,552,-223,3
687937,464,901,485,336,564,808,708,1428,77,3
688000,70,1137,118,-172,1018,10,145,1104,-339,3
688062,-70,1117,396,-781,861,-10,-271,1000,-233,3
688125,151,1098,594,-254,888,-313,-436,819,-58,3
688187,252,-9,514,772,712,1010,-572,1276,48,3
688250,4222,2068,-2138,54,592,-474,-368,771,-155,3
688312,565,1500,-148,690,870,-333,-9,847,-378,3
688375,202,1313,128,-872,1277,101,184,1628,-271,3
688437,-101,1000,306,-245,925,202,9,971,-67,3
688500,-383,1274,594,-1318,712,40,-281,1219,-873,3
688562,525,1019,792,-163,1101,-252,-456,819,291,3
688625,404,303,495,863,916,464,-466,1276,-223,3
688687,141,1558,-1039,436,1194,-626,-427,1009,-19,3
688750,-222,892,99,-290,1027,-393,-77,666,-252,3
688812,-757,862,128,-645,879,-303,87,1009,-233,3
688875,282,1107,267,-227,972,80,271,1171,-19,3
688937,101,1166,841,-718,981,-10,-320,971,-281,3
689000,464,735,59,490,731,-101,-271,895,-145,3
689062,101,480,-39,709,916,555,-417,1323,19,3
689125,-1070,2098,683,-1445,1518,-1080,-310,838,-223,3
689187,232,901,495,-436,722,424,0,990,77,3
689250,-131,1107,277,-718,925,-111,77,1057,-378,3
689312,-151,1088,207,-309,1018,70,-621,866,-165,3
689375,-171,1225,227,-236,1296,-212,9,1009,-194,3
689437,60,970,356,-354,879,171,-67,1152,-38,3
689500,-111,1029,346,-572,842,0,-281,1057,-271,2
689562,-20,950,118,9,1000,40,-456,676,-116,2
689625,-70,1029,118,-136,944,-171,126,914,29,2
689687,-20,1068,326,-263,1037,181,97,1304,-203,2
689750,-141,1019,376,-690,824,30,-9,933,-184,2
689812,-171,1274,425,-163,1342,-151,-912,723,368,2
689875,383,843,504,9,916,101,310,1152,-223,2
689937,-232,931,-138,-45,935,323,-262,961,-106,2
690000,494,921,158,-181,675,-333,-378,638,-281,2
690062,80,1127,287,-472,898,-90,-155,933,-29,2
690125,161,1078,376,45,1083,323,126,1314,-116,2
690187,-90,1019,257,-290,935,-101,145,1000,-67,2
690250,-191,1117,445,-963,907,60,-359,1333,-728,2
690312,454,1009,267,54,1111,-101,-330,1009,29,2
690375,90,882,247,136,1018,101,-349,1180,-9,2
690437,-444,892,-465,409,888,-212,-271,866,-77,2
690500,-30,892,475,-581,666,222,-252,752,-184,2
690562,-80,1078,227,-300,990,-20,-233,1085,-291,2
690625,-131,794,79,-54,953,40,-145,752,-97,2
690687,-90,1078,188,-272,1027,-131,-97,1142,-135,2
690750,10,1009,277,-272,916,111,-223,1066,-203,2
690812,-50,1058,257,-227,990,60,-281,1047,-252,2
690875,-111,1019,257,-363,944,-131,-67,895,-97,2
690937,-191,1058,257,-509,907,-171,-213,1076,-145,2
691000,171,1009,-316,154,851,434,-330,895,-126,2
691062,-161,1058,297,-327,1064,-292,-398,971,-223,2
691125,-20,1009,287,-190,962,40,-29,1142,-203,2
691187,-111,1019,316,-418,935,70,-38,961,-271,2
691250,-10,1019,207,-272,907,-242,-563,923,-38,2
691312,757,941,673,-545,870,-181,-19,838,-126,2
691375,-717,313,138,645,777,696,-281,857,-58,2
691437,80,1598,39,-463,953,-818,-252,961,-359,2
691500,40,1166,386,-363,1185,202,9,1619,-165,2
691562,-50,1029,425,-490,916,121,-194,1123,-233,2
691625,-222,980,19,27,777,-393,-155,428,-145,2
691687,212,882,376,-445,833,10,-9,914,9,2
691750,-191,1137,59,-754,1092,-232,-300,847,-165,2
691812,90,1029,326,-90,953,30,-126,990,-155,2
691875,40,1107,316,-272,1046,161,252,1428,-145,2
691937,-171,1176,287,-500,944,0,-339,1057,-436,2
692000,-242,1088,198,-654,898,-60,-19,695,-126,2
692062,676,901,237,318,851,393,-310,1047,-19,2
692125,-181,2480,69,-1290,1277,-868,-359,838,-135,2
692187,151,911,584,-227,888,363,-184,1038,-116,2
692250,0,1107,178,-190,1037,-121,116,1219,-155,2
692312,-30,1029,356,-300,972,181,-135,1066,-165,2
692375,-60,1000,267,-290,935,-40,58,1000,-48,2
692437,-101,1019,287,-427,888,10,19,952,-310,2
692500,-30,1000,158,-36,1018,-10,-194,676,0,2
692562,-121,1019,297,-436,898,-101,-97,1047,-155,2
692625,-151,941,227,-81,1000,40,-300,933,-126,2
692687,-10,1088,227,-81,1148,101,-271,1076,-106,2
692750,-80,960,138,-181,935,-171,-174,961,-97,2
692812,-131,1009,257,-381,907,-10,-126,904,-145,2
692875,-70,1068,198,-200,1018,-40,-145,1095,-174,2
692937,-40,1068,207,-372,953,-121,-213,1028,-203,2
693000,80,1049,366,-327,962,-181,-242,933,-135,2
693062,373,980,29,-36,879,222,-320,952,-106,2
693125,-989,460,396,290,1138,232,-223,942,-155,2
693187,-242,1215,-79,-881,824,-353,271,1114,-233,2
693250,-70,1019,326,-427,962,80,-339,1009,-203,2
693312,-70,1019,306,-354,935,80,-29,1000,-58,2
693375,-20,1058,188,-154,1000,80,-87,1009,-194,2
693437,-50,1000,257,-245,953,40,-97,1047,-135,2
693500,-40,1000,267,-218,953,60,-145,942,-165,2
693562,-50,1000,287,-263,962,70,-97,1000,-135,2
693625,-20,1019,247,-154,990,40,-106,1028,-116,2
693687,-20,1000,257,-227,981,60,-116,1019,-135,2
693750,-50,1009,277,-227,972,50,-87,990,-135,2
693812,-30,1019,257,-209,981,40,-126,1028,-126,2
693875,-50,1009,247,-218,972,20,-126,1028,-106,2
693937,-40,1000,257,-190,972,80,-106,990,-106,2
694000,-40,1009,247,-200,953,80,-126,1009,-116,2
694062,-30,1009,237,-200,962,50,-97,990,-116,2
694125,-30,1000,257,-209,972,70,-87,990,-116,2
694187,-30,1009,247,-172,981,70,-126,1000,-106,2
694250,-30,1009,247,-172,990,40,-135,1019,-135,2
694312,-60,1009,257,-227,962,40,-106,990,-126,2
694375,-40,1009,267,-190,972,70,-116,961,-116,2
694437,-30,1000,277,-200,981,50,-106,1019,-97,2
694500,-40,1009,277,-209,972,60,-87,1009,-135,2
694562,-40,1000,277,-209,972,90,-106,1009,-116,2
694625,-30,1000,257,-190,981,70,-106,1009,-116,2
694687,-40,1000,247,-172,962,101,-97,1009,-116,2
694750,-40,1019,257,-200,972,60,-106,1000,-126,2
694812,-30,1009,247,-190,990,30,-97,1009,-97,2
694875,-50,1029,277,-218,972,70,-87,1000,-97,2
694937,-30,1000,257,-200,962,50,-87,980,-116,2
695000,-40,1019,257,-181,981,60,-87,1019,-87,2
695062,-40,990,257,-172,981,60,-87,1009,-116,2
695125,-50,1009,267,-200,972,90,-97,1000,-97,2
695187,-30,1009,257,-200,962,80,-87,990,-97,2
695250,-40,980,267,-209,962,101,-87,1009,-87,2
695312,-40,1009,267,-200,953,60,-97,1019,-106,2
695375,-40,1009,277,-209,972,60,-77,1000,-106,2
695437,-20,1019,257,-200,962,70,-106,1000,-77,2
695500,-30,1019,267,-209,972,80,-77,1009,-97,2
695562,-40,1009,267,-190,981,90,-77,1009,-97,2
695625,-30,1009,237,-190,981,50,-87,1019,-116,2
695687,-50,1019,267,-218,972,60,-106,990,-87,2
695750,-30,1009,257,-209,962,40,-97,990,-97,2
695812,-30,1019,247,-200,981,50,-87,1038,-106,2
695875,-30,990,277,-190,962,80,-87,1009,-106,2
695937,-20,1009,247,-200,953,80,-87,990,-116,2
696000,-30,1029,257,-227,962,80,-106,1009,-97,2
696062,-40,1009,247,-200,944,70,-97,1000,-145,2
696125,-30,1009,267,-190,981,80,-97,1000,-106,2
696187,-30,1009,267,-236,972,40,-97,1009,-126,2
696250,0,1000,257,-190,981,80,-97,1009,-126,2
696312,-30,1009,247,-218,972,70,-97,1028,-135,2
696375,-30,1009,257,-200,972,60,-67,980,-106,2
696437,-20,1029,227,-227,962,70,-87,990,-126,2
696500,-40,1019,237,-190,972,60,-126,1000,-126,2
696562,0,1009,237,-145,981,60,-106,1028,-135,2
696625,-50,1009,277,-254,953,70,-116,980,-135,2
696687,-30,1000,257,-200,953,70,-97,1019,-155,2
696750,-30,1000,267,-236,972,60,-116,990,-145,2
696812,-30,980,247,-200,972,30,-87,1000,-126,2
696875,-40,1009,247,-209,972,60,-126,1009,-116,2
696937,-50,1019,257,-209,990,50,-87,1000,-106,2
697000,-60,1009,257,-227,944,80,-97,1000,-126,2
697062,-50,1009,257,-200,962,60,-77,942,-145,2
697125,-30,1019,316,-227,981,111,-48,1114,-135,1
697187,-40,1019,267,-254,972,70,-155,1000,-135,1
697250,-90,1000,277,-309,925,50,-165,942,-155,1
697312,-60,1000,257,-245,962,20,-126,1000,-126,1
697375,-60,1000,267,-227,962,50,-135,1000,-116,1
697437,-50,1009,267,-245,962,10,-145,980,-135,1
697500,-50,1019,247,-181,972,50,-106,1019,-116,1
697562,-50,1029,257,-227,962,80,-106,1000,-126,1
697625,-30,980,257,-209,962,70,-87,1019,-155,1
697687,-40,1000,277,-245,981,30,-77,1009,-97,1
697750,-50,1000,267,-236,953,40,-116,1019,-106,1
697812,-40,1000,257,-227,972,40,-145,1009,-135,1
697875,-40,1009,257,-254,953,40,-97,1000,-155,1
697937,-50,1009,257,-227,981,30,-116,1009,-145,1
698000,-60,1009,306,-245,962,30,-116,1019,-155,1
698062,-60,1009,267,-263,953,30,-126,1000,-135,1
698125,-40,990,247,-218,962,60,-106,1009,-145,1
698187,-40,1000,267,-245,962,20,-106,980,-135,1
698250,-60,1019,247,-245,953,40,-116,1000,-116,1
698312,-60,1019,297,-227,972,50,-97,1000,-145,1
698375,-40,1009,267,-218,972,80,-106,1009,-145,1
698437,-40,1009,257,-236,972,60,-126,990,-174,1
698500,-40,1009,267,-245,962,40,-116,990,-135,1
698562,-50,1009,257,-236,981,30,-116,1009,-145,1
698625,-50,1019,267,-200,962,50,-97,980,-135,1
698687,-60,1000,247,-236,953,40,-135,980,-126,1
698750,-40,990,267,-227,962,40,-126,1019,-126,1
698812,-40,1039,247,-209,935,20,-116,980,-135,1
698875,-60,1019,267,-254,962,40,-116,990,-135,1
698937,-50,1000,257,-227,972,40,-116,990,-145,1
699000,-60,1009,267,-218,981,30,-106,1009,-116,1
699062,-60,990,277,-245,962,20,-116,1000,-165,1
699125,-50,1019,247,-227,981,40,-106,1028,-155,1
699187,-60,1029,247,-254,962,40,-116,1009,-155,1
699250,-50,1019,257,-218,972,20,-116,990,-135,1
699312,-70,1000,277,-236,953,40,-106,1009,-135,1
699375,-60,1019,237,-245,972,30,-106,990,-126,1
699437,-60,1019,267,-236,953,30,-116,1009,-126,1
699500,-50,1000,257,-200,962,50,-106,1019,-126,1
699562,-40,1009,277,-227,972,30,-97,1000,-135,1
699625,-70,1019,257,-245,962,40,-106,1009,-145,1
699687,-60,1019,257,-245,953,30,-116,1009,-135,1
699750,-60,1009,277,-209,962,50,-87,1000,-145,1
699812,-50,1000,277,-236,953,50,-97,1019,-116,1
699875,-70,1000,277,-254,962,50,-106,1000,-135,1
699937,-60,1009,267,-236,953,50,-87,1009,-116,1
700000,-70,1000,247,-254,953,50,-116,1000,-135,1
700062,-50,1000,267,-254,962,30,-106,1019,-126,1
700125,-70,1009,277,-236,972,60,-106,1000,-126,1
700187,-70,1019,277,-236,981,30,-97,1009,-126,1
700250,-80,1000,267,-236,972,10,-106,1009,-145,1
700312,-60,1000,277,-236,972,50,-106,1000,-135,1
700375,-70,1000,267,-254,953,10,-126,1019,-106,1
700437,-60,1009,257,-254,953,40,-87,1009,-126,1
