B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11
506687,131,1019,178,-154,953,212,300,952,-194,1
506750,101,1019,188,-136,944,222,291,942,-174,1
506812,121,1009,178,-154,944,222,281,952,-194,1
506875,131,1019,168,-154,953,212,310,942,-174,1
506937,131,1029,178,-145,962,232,310,942,-194,1
507000,141,1019,178,-154,953,212,310,933,-194,1
507062,141,1009,188,-154,962,202,300,942,-203,1
507125,131,1019,178,-145,962,232,310,923,-194,1
507187,141,1019,188,-136,953,212,310,942,-203,1
507250,131,1009,188,-154,953,232,310,942,-203,1
507312,141,1019,178,-145,953,202,320,933,-213,1
507375,121,1009,198,-145,953,232,320,942,-203,1
507437,141,1009,158,-145,953,232,310,942,-213,1
507500,131,1009,188,-136,953,212,320,942,-213,1
507562,141,1000,188,-145,953,222,310,942,-194,1
507625,151,1019,188,-145,962,222,320,933,-194,1
507687,141,1000,188,-136,962,232,330,942,-184,1
507750,151,1019,188,-127,953,222,330,942,-194,1
507812,131,1019,178,-127,944,212,330,942,-194,1
507875,121,1009,198,-136,962,232,320,933,-194,1
507937,151,1019,207,-136,962,202,330,942,-213,1
508000,151,1019,198,-127,962,202,330,933,-174,1
508062,141,1019,188,-136,962,242,320,942,-203,1
508125,151,1009,198,-127,962,212,330,942,-184,1
508187,131,1029,178,-136,962,222,330,933,-194,1
508250,141,1019,168,-136,962,212,330,923,-184,1
508312,131,1029,188,-127,953,222,320,942,-184,1
508375,131,1009,198,-127,953,222,320,933,-213,1
508437,121,1009,188,-136,953,222,339,923,-213,1
508500,141,1019,198,-145,953,222,320,942,-174,1
508562,141,1009,178,-145,953,232,320,942,-194,1
508625,131,1009,188,-145,962,212,320,933,-213,1
508687,141,1009,207,-127,953,222,310,942,-184,1
508750,151,1009,178,-136,962,222,310,942,-194,1
508812,141,1019,198,-145,953,232,320,942,-194,1
508875,131,1009,188,-145,953,232,310,933,-184,1
508937,151,1019,188,-136,962,212,320,952,-203,1
509000,141,1009,188,-127,944,222,320,923,-194,1
509062,151,1000,178,-154,962,222,320,933,-194,1
509125,141,1019,188,-136,953,232,310,952,-194,1
509187,151,1019,198,-136,944,222,310,942,-194,1
509250,141,1019,198,-145,953,222,330,942,-203,1
509312,131,1000,188,-154,944,222,310,942,-213,1
509375,141,1019,178,-145,962,202,320,933,-194,1
509437,151,1009,188,-145,962,212,320,942,-194,1
509500,141,1019,168,-145,972,222,330,942,-184,1
509562,131,1009,188,-136,972,222,320,933,-194,1
509625,141,1019,188,-136,953,222,320,923,-174,1
509687,131,1019,178,-145,962,212,320,933,-184,1
509750,121,1029,178,-136,953,212,320,933,-203,1
509812,141,1009,198,-154,962,222,310,942,-184,1
509875,141,1000,188,-145,962,262,330,942,-194,1
509937,151,1009,198,-145,962,222,310,942,-184,1
510000,121,1019,188,-154,962,222,300,961,-194,1
510062,131,1019,207,-154,953,232,310,933,-194,1
510125,131,1019,168,-145,953,212,310,952,-184,1
510187,121,1019,188,-172,953,232,310,933,-203,1
510250,131,1000,188,-154,962,232,310,942,-174,1
510312,141,1019,178,-154,962,212,310,942,-184,1
510375,101,1029,178,-154,953,242,310,942,-194,1
510437,131,1009,188,-154,962,222,310,942,-174,1
510500,121,1009,207,-154,953,202,310,942,-184,1
510562,131,990,178,-154,953,191,300,942,-203,1
510625,131,1019,178,-145,962,222,310,933,-184,1
510687,141,1009,188,-145,962,212,300,961,-184,1
510750,141,1009,207,-145,953,222,300,942,-194,1
510812,141,1000,188,-145,953,212,291,942,-194,1
510875,141,1009,198,-163,953,232,310,952,-184,1
510937,131,1019,188,-145,953,212,300,942,-184,1
511000,121,1019,198,-154,962,212,300,952,-213,1
511062,131,1039,158,-154,962,222,310,942,-213,1
511125,131,1029,188,-145,944,222,310,933,-194,1
511187,131,1009,198,-145,953,222,300,933,-184,1
511250,131,1009,188,-136,953,222,310,933,-184,1
511312,141,1000,188,-145,962,202,320,942,-184,1
511375,121,1019,178,-154,972,212,310,952,-194,1
511437,131,1019,198,-145,953,212,320,933,-194,1
511500,131,1019,198,-145,953,222,310,942,-184,1
511562,141,1000,207,-145,981,212,310,942,-194,1
511625,131,1019,198,-136,944,202,300,952,-174,1
511687,141,1009,178,-145,953,212,310,933,-184,1
511750,141,1009,198,-145,944,232,310,923,-184,1
511812,131,1019,207,-154,962,232,310,942,-194,1
511875,141,1019,178,-145,962,222,310,933,-194,1
511937,131,1009,207,-145,953,222,310,942,-174,1
512000,121,1009,178,-154,962,222,300,952,-194,1
512062,121,1019,168,-154,962,222,330,914,-184,1
512125,141,1000,217,-145,953,212,330,952,-174,1
512187,141,1019,198,-154,962,242,310,942,-174,1
512250,141,1000,198,-145,953,232,300,933,-184,1
512312,141,1009,198,-145,972,202,320,952,-174,1
512375,141,990,207,-145,953,232,310,952,-155,1
512437,131,1019,188,-154,953,222,300,952,-184,1
512500,131,1029,227,-154,962,232,310,952,-174,1
512562,131,1009,207,-163,962,232,310,923,-203,1
512625,111,1019,198,-145,962,232,310,952,-184,1
512687,141,1019,188,-154,953,242,310,961,-213,1
512750,111,1029,188,-145,953,232,300,942,-174,1
512812,121,1009,207,-154,962,222,300,933,-184,1
512875,121,1019,198,-154,953,232,310,942,-184,1
512937,121,1019,188,-154,962,212,300,952,-174,1
513000,121,1019,198,-145,953,242,300,952,-165,1
513062,131,1009,188,-154,953,242,300,952,-174,1
513125,121,1000,207,-154,953,222,291,952,-203,1
513187,121,1019,207,-163,953,212,291,952,-184,1
513250,121,1029,188,-172,953,232,291,952,-203,1
513312,111,1009,168,-154,962,212,291,961,-184,1
513375,121,1009,198,-172,953,222,291,942,-174,1
513437,131,1009,198,-172,972,222,291,942,-194,1
513500,121,1009,198,-172,953,242,291,952,-184,1
513562,131,1019,178,-163,953,212,300,952,-184,1
513625,131,1009,188,-154,962,232,310,942,-184,1
513687,121,1009,198,-172,953,212,300,942,-184,1
513750,131,1009,198,-154,962,232,310,933,-174,1
513812,111,1019,188,-163,953,232,300,942,-165,1
513875,131,1009,198,-163,944,232,291,952,-174,1
513937,111,1019,198,-145,953,232,300,942,-184,1
514000,131,1019,207,-154,935,242,300,952,-165,1
514062,121,1019,198,-163,962,222,300,942,-194,1
514125,121,1019,178,-154,953,232,300,942,-174,1
514187,121,1019,178,-154,962,222,291,961,-203,1
514250,131,1009,188,-145,953,222,300,961,-174,1
514312,121,1019,198,-154,962,212,291,952,-184,1
514375,131,1000,227,-154,972,212,291,942,-194,1
514437,131,1009,207,-145,953,232,300,942,-145,1
514500,131,1009,198,-145,962,232,300,952,-165,1
514562,111,1019,207,-163,962,222,300,933,-174,1
514625,121,1019,207,-145,953,222,310,942,-174,1
514687,121,1019,158,-154,944,242,300,942,-184,1
514750,121,1029,217,-163,953,222,262,952,-135,1
514812,131,1009,198,-163,972,242,271,952,-165,1
514875,121,1009,188,-154,925,242,291,942,-155,1
514937,111,1000,188,-145,962,222,291,952,-155,1
515000,111,1019,198,-145,953,222,310,942,-174,1
515062,131,1019,198,-154,944,232,310,942,-174,1
515125,121,1009,198,-154,953,242,310,933,-174,1
515187,111,1019,207,-145,962,212,300,952,-145,1
515250,121,1000,207,-163,962,242,291,942,-174,1
515312,131,1000,188,-163,962,242,300,961,-155,1
515375,111,1009,198,-163,944,232,291,952,-174,1
515437,101,1019,188,-154,944,222,281,961,-165,1
515500,101,1029,178,-154,962,232,281,971,-145,1
515562,101,1000,198,-181,953,242,281,961,-155,1
515625,121,1019,188,-181,953,232,300,942,-174,1
515687,121,1029,188,-172,953,242,271,961,-165,1
515750,121,1009,188,-163,953,242,310,952,-145,1
515812,111,1019,188,-163,944,222,281,961,-155,1
515875,111,1019,178,-181,953,222,281,952,-145,1
515937,80,1000,188,-181,944,202,281,952,-145,1
516000,111,1009,198,-181,953,242,281,952,-145,1
516062,121,1019,198,-172,944,222,281,942,-155,1
516125,121,1009,198,-181,944,232,281,961,-145,1
516187,111,1019,188,-181,953,232,281,952,-155,1
516250,101,1029,207,-172,962,242,281,952,-165,1
516312,101,1009,198,-172,944,212,281,961,-155,1
516375,111,1029,227,-181,944,242,310,942,-155,1
516437,101,1000,217,-181,953,222,281,952,-174,1
516500,90,1029,188,-181,944,232,281,942,-145,1
516562,101,1019,227,-190,944,242,281,961,-145,1
516625,90,1019,217,-181,944,242,271,971,-165,1
516687,111,1009,188,-181,935,252,300,942,-155,1
516750,90,1009,207,-181,944,252,262,952,-165,1
516812,101,1019,188,-181,935,242,291,952,-184,1
516875,90,1029,217,-181,944,252,291,942,-155,1
516937,90,1009,227,-190,944,242,291,961,-174,1
517000,90,1009,188,-181,953,242,281,952,-145,1
517062,111,1000,207,-163,953,252,291,961,-184,1
517125,90,1009,207,-181,944,242,291,961,-155,1
517187,90,1009,207,-190,944,232,291,942,-155,1
517250,90,1029,207,-190,944,252,271,961,-155,1
517312,101,1000,207,-172,953,242,291,961,-165,1
517375,80,1019,207,-181,944,242,291,952,-145,1
517437,90,1019,198,-172,944,252,281,952,-155,1
517500,90,1009,227,-181,944,242,291,952,-135,1
517562,80,1019,198,-181,935,242,271,961,-155,1
517625,101,1009,207,-190,944,272,271,961,-165,1
517687,70,1019,217,-172,944,242,281,961,-145,1
517750,90,1019,217,-190,944,262,271,952,-165,1
517812,70,1019,198,-181,944,252,281,961,-155,1
517875,90,1019,207,-181,953,242,281,942,-145,1
517937,80,1029,217,-181,944,232,271,952,-135,1
518000,111,1009,217,-190,944,252,271,961,-174,1
518062,90,1000,198,-181,944,252,281,961,-165,1
518125,70,1009,207,-181,935,242,271,952,-155,1
518187,101,1019,207,-172,944,232,281,961,-155,1
518250,80,1019,227,-172,944,242,291,952,-165,1
518312,80,1029,188,-200,944,242,281,961,-145,1
518375,70,1029,207,-181,962,242,281,952,-135,1
518437,101,1000,217,-172,944,252,291,952,-155,1
518500,90,1019,207,-172,944,252,281,961,-145,1
518562,101,1009,198,-181,953,252,291,952,-145,1
518625,90,1029,227,-172,944,242,291,942,-145,1
518687,101,1029,207,-172,953,232,291,961,-165,1
518750,80,1029,207,-181,953,242,291,952,-165,1
518812,90,1019,217,-181,944,232,262,961,-145,1
518875,111,1009,217,-172,935,252,271,961,-135,1
518937,80,1029,217,-181,944,252,271,952,-165,1
519000,90,1019,198,-181,944,242,281,961,-155,1
519062,90,1029,188,-181,953,232,252,961,-145,1
519125,80,1029,188,-181,953,252,271,961,-135,1
519187,70,1019,217,-190,935,252,252,961,-145,1
519250,90,1029,207,-181,953,242,271,971,-145,1
519312,101,1009,207,-190,944,242,271,971,-145,1
519375,90,1000,207,-181,944,232,271,961,-145,1
519437,90,1019,207,-181,953,262,271,961,-145,1
519500,101,1019,217,-181,944,252,262,961,-165,1
519562,90,1029,188,-181,953,232,281,961,-155,1
519625,80,1009,217,-190,953,242,271,961,-165,1
519687,90,1009,198,-181,944,232,262,961,-145,1
519750,90,1009,188,-181,935,242,271,961,-135,1
519812,90,1009,198,-163,925,252,271,952,-155,1
519875,80,1029,188,-181,944,232,271,961,-155,1
519937,90,1019,188,-172,953,242,271,971,-145,1
520000,80,1009,207,-172,953,242,271,952,-155,1
520062,80,1009,207,-172,944,242,281,971,-155,1
520125,90,1009,217,-172,944,242,291,952,-155,1
520187,90,1009,198,-181,944,242,291,952,-155,1
520250,101,1019,217,-163,944,252,291,952,-155,1
520312,111,1019,198,-172,962,252,271,971,-145,1
520375,101,1000,217,-172,944,242,291,961,-145,1
520437,101,1029,217,-181,953,232,291,942,-135,1
520500,101,1019,207,-154,962,232,291,961,-155,1
520562,90,1009,217,-163,944,252,291,961,-155,1
520625,101,1009,207,-172,944,242,271,961,-145,1
520687,90,1009,198,-163,944,262,281,952,-165,1
520750,101,1019,198,-163,944,252,281,961,-155,1
520812,80,1019,227,-190,944,242,281,942,-116,1
520875,90,1009,217,-163,944,252,271,961,-135,1
520937,90,1009,207,-172,953,232,291,961,-145,1
521000,101,1009,207,-163,953,242,281,961,-145,1
521062,90,1000,217,-172,944,262,291,961,-135,1
521125,111,1009,207,-172,944,252,291,942,-155,1
521187,80,1019,227,-181,944,252,262,971,-106,1
521250,101,1019,188,-172,962,252,271,980,-135,1
521312,80,1039,198,-190,944,252,271,971,-126,1
521375,90,1019,207,-172,944,262,271,961,-126,1
521437,101,1019,207,-172,953,242,281,971,-126,1
521500,101,1019,217,-181,935,262,271,971,-126,1
521562,90,1009,227,-172,944,242,271,961,-155,1
521625,101,1009,198,-172,944,232,281,971,-145,1
521687,111,1019,188,-163,935,262,271,971,-155,1
521750,80,1019,207,-163,944,232,281,952,-126,1
521812,90,1039,188,-172,944,252,281,952,-145,1
521875,101,1000,227,-181,944,252,271,980,-165,1
521937,101,1009,198,-172,962,242,281,952,-135,1
522000,101,1009,207,-163,944,242,281,971,-155,1
522062,90,1000,207,-172,944,242,271,961,-135,1
522125,80,1029,188,-190,944,262,271,952,-135,1
522187,101,1009,188,-163,953,252,271,952,-145,1
522250,80,1019,188,-172,944,242,262,971,-126,1
522312,101,1029,198,-163,953,252,271,961,-155,1
522375,101,1019,178,-181,953,222,281,952,-155,1
522437,90,1019,198,-163,935,232,291,952,-155,1
522500,90,1009,207,-163,935,252,281,961,-135,1
522562,90,1019,207,-163,944,252,281,961,-155,1
522625,101,1019,188,-163,953,242,291,942,-126,1
522687,80,1009,198,-172,944,252,281,971,-165,1
522750,111,1029,188,-154,953,242,281,961,-145,1
522812,90,1009,198,-172,944,212,281,961,-145,1
522875,101,1019,198,-163,953,252,281,961,-155,1
522937,70,1019,207,-172,944,222,281,961,-126,1
523000,80,1029,198,-163,944,252,271,961,-145,1
523062,90,1019,207,-163,944,242,281,961,-135,1
523125,111,1039,198,-163,953,242,281,971,-145,1
523187,90,1049,188,-172,944,232,271,961,-145,1
523250,101,1009,188,-172,944,232,281,952,-155,1
523312,121,1009,198,-163,944,242,281,952,-135,1
523375,90,1009,188,-172,953,222,281,971,-145,1
523437,90,1029,207,-181,944,242,271,961,-155,1
523500,70,1019,188,-181,944,252,281,952,-155,1
523562,101,1009,207,-163,953,222,271,961,-165,1
523625,80,1009,188,-163,944,242,291,961,-165,1
523687,101,1000,207,-163,953,222,291,952,-184,1
523750,90,1019,207,-181,944,252,291,952,-155,1
523812,121,1019,207,-145,944,242,271,952,-165,1
523875,70,1009,198,-181,935,252,291,961,-165,1
523937,90,1029,217,-172,953,232,281,961,-145,1
524000,80,1019,207,-172,935,232,281,952,-155,1
524062,101,1029,198,-163,944,252,281,961,-165,1
524125,101,1009,207,-172,944,262,281,961,-155,1
524187,90,1000,207,-172,953,242,271,952,-145,1
524250,90,1019,198,-190,953,262,281,961,-155,1
524312,101,1019,188,-172,944,232,281,952,-155,1
524375,90,1019,198,-190,953,232,271,971,-155,1
524437,70,1009,217,-181,935,242,281,952,-155,1
524500,111,1019,198,-163,953,242,281,952,-165,1
524562,90,1019,207,-181,944,242,281,961,-145,1
524625,80,1019,217,-181,944,232,281,952,-145,1
524687,101,1009,207,-181,944,252,271,961,-165,1
524750,111,1019,198,-163,925,252,281,952,-155,1
524812,80,1029,188,-172,944,242,271,942,-165,1
524875,80,1029,217,-172,944,242,271,952,-155,1
524937,80,1039,188,-172,953,242,281,942,-155,1
525000,90,1029,198,-172,944,242,271,971,-155,1
525062,90,1019,207,-172,962,252,281,961,-145,1
525125,101,1019,207,-163,944,242,281,971,-145,1
525187,80,1029,198,-163,944,252,281,942,-174,1
525250,90,1019,188,-172,944,252,271,961,-165,1
525312,101,1009,207,-172,944,242,271,952,-165,1
525375,80,1009,198,-172,944,232,281,961,-165,1
525437,90,1019,217,-163,953,252,291,952,-165,1
525500,90,1029,207,-181,944,252,291,952,-145,1
525562,80,1009,198,-172,935,242,291,952,-165,1
525625,101,1029,188,-154,944,242,281,961,-155,1
525687,90,1009,207,-172,953,252,281,952,-155,1
525750,70,1039,207,-172,944,232,291,961,-165,1
525812,101,1000,217,-163,944,242,281,961,-145,1
525875,80,1019,217,-163,944,262,291,942,-155,1
525937,90,1019,178,-154,944,222,291,952,-155,1
526000,101,1029,207,-172,944,252,271,952,-155,1
526062,101,1000,207,-172,953,222,271,952,-145,1
526125,80,1019,217,-163,944,252,281,961,-145,1
526187,90,1019,198,-172,944,232,271,971,-135,1
526250,80,1019,227,-172,935,252,271,952,-165,1
526312,90,1009,198,-163,944,242,271,961,-155,1
526375,80,1019,198,-181,944,242,262,961,-145,1
526437,70,1009,217,-172,962,232,262,952,-145,1
526500,101,1029,198,-181,944,232,262,952,-155,1
526562,90,1009,207,-172,953,242,281,952,-155,1
526625,101,1019,198,-181,944,252,271,980,-155,1
526687,90,1029,188,-181,944,252,271,952,-165,1
526750,80,1029,207,-190,944,252,281,961,-155,1
526812,80,1019,207,-181,953,242,271,961,-145,1
526875,90,1000,207,-181,953,242,271,971,-145,1
526937,90,1029,227,-172,953,242,291,961,-155,1
527000,80,1009,207,-181,944,252,262,961,-165,1
527062,101,1019,217,-181,944,252,281,952,-145,1
527125,90,1019,198,-181,944,242,271,952,-165,1
527187,90,1019,198,-163,953,242,271,961,-155,1
527250,90,1029,217,-181,972,242,281,961,-155,1
527312,70,1019,198,-172,944,292,271,961,-165,1
527375,80,1019,217,-181,944,252,281,961,-135,1
527437,80,1009,217,-190,944,252,281,961,-126,1
527500,90,1019,198,-172,944,252,271,961,-155,1
527562,80,1019,207,-172,944,252,291,952,-145,1
527625,101,1029,198,-172,944,252,271,961,-145,1
527687,90,1039,188,-172,944,252,291,952,-135,1
527750,111,990,227,-172,944,272,281,952,-155,1
527812,90,1019,217,-172,953,242,281,961,-135,1
527875,90,1009,227,-172,953,252,281,952,-145,1
527937,90,1009,217,-163,944,272,281,952,-155,1
528000,90,1019,207,-154,925,242,271,952,-165,1
528062,90,1029,217,-163,944,242,281,961,-174,1
528125,70,1019,207,-172,953,262,281,961,-145,1
528187,101,1029,207,-172,953,242,291,971,-155,1
528250,90,1019,217,-172,944,252,271,961,-145,1
528312,101,1029,217,-154,944,262,281,952,-155,1
528375,101,1029,207,-172,944,282,281,961,-145,1
528437,70,1019,217,-154,953,242,281,971,-155,1
528500,90,1019,217,-154,935,252,281,961,-165,1
528562,90,1009,198,-172,925,232,271,952,-145,1
528625,80,1029,178,-163,944,262,271,952,-145,1
528687,101,1019,207,-163,935,252,300,933,-145,1
528750,111,1019,217,-136,953,252,291,971,-145,1
528812,90,1019,198,-154,944,252,291,952,-145,1
528875,101,1000,217,-145,953,232,291,971,-165,1
528937,101,1019,227,-154,953,262,291,952,-145,1
529000,121,1009,207,-145,935,242,291,961,-145,1
529062,101,1029,188,-127,953,262,281,971,-155,1
529125,80,1019,207,-163,944,242,281,961,-145,1
529187,111,1019,217,-145,944,252,271,952,-145,1
529250,101,1009,207,-154,953,272,281,961,-135,1
529312,90,1019,207,-163,935,262,271,942,-155,1
529375,111,1019,198,-145,962,262,271,961,-155,1
529437,111,1019,217,-154,944,262,262,980,-145,1
529500,90,1019,207,-172,944,232,271,961,-135,1
529562,111,1000,207,-154,944,262,271,961,-155,1
529625,101,1009,217,-172,953,242,281,961,-165,1
529687,80,1019,217,-145,944,252,291,952,-145,1
529750,90,1009,198,-163,953,242,271,952,-145,1
529812,80,1019,217,-154,944,232,281,961,-165,1
529875,90,1009,207,-163,944,242,271,971,-145,1
529937,90,1009,217,-154,953,242,281,961,-145,1
530000,80,1009,217,-172,953,252,271,952,-174,1
530062,90,1009,207,-163,944,252,281,961,-155,1
530125,111,1009,207,-154,935,272,281,961,-145,1
530187,90,1019,217,-163,953,262,271,961,-126,1
530250,80,1029,198,-154,944,252,281,961,-126,1
530312,90,1019,217,-163,944,252,271,952,-155,1
530375,90,1009,217,-181,944,242,291,961,-145,1
530437,101,1009,217,-154,944,262,281,971,-155,1
530500,101,1009,217,-163,962,232,271,961,-155,1
530562,90,1009,207,-154,944,252,291,933,-165,1
530625,90,1019,217,-145,962,242,281,971,-184,1
530687,90,1000,198,-163,935,262,291,942,-165,1
530750,101,1019,217,-145,935,262,281,961,-165,1
530812,101,1000,207,-154,953,262,281,952,-165,1
530875,90,1029,217,-154,953,262,300,942,-155,1
530937,90,1019,227,-154,953,262,291,961,-165,1
531000,101,1009,207,-154,953,262,291,952,-165,1
531062,90,1029,207,-145,953,232,300,971,-174,1
531125,90,1019,207,-145,944,232,291,961,-155,1
531187,101,1019,217,-145,953,252,291,942,-174,1
531250,111,1019,217,-136,953,252,291,952,-184,1
531312,101,1019,207,-154,944,262,300,942,-165,1
531375,101,1009,207,-163,953,262,291,942,-155,1
531437,101,1009,207,-145,953,262,291,952,-174,1
531500,90,1019,217,-145,953,262,291,942,-184,1
531562,101,1000,217,-145,953,242,300,933,-155,1
531625,90,1019,188,-163,953,242,281,952,-145,1
531687,101,1029,188,-145,944,242,300,961,-165,1
531750,101,1009,198,-145,944,272,310,942,-165,1
531812,111,1000,217,-154,953,262,300,933,-165,1
531875,111,1000,207,-145,953,272,300,961,-174,1
531937,90,990,217,-136,935,272,300,942,-155,1
532000,111,1009,207,-145,944,262,300,942,-174,1
532062,111,1009,217,-145,944,262,300,952,-145,1
532125,101,1009,207,-136,953,282,310,933,-165,1
532187,121,1019,227,-118,944,262,300,952,-174,1
532250,111,1009,227,-145,953,252,300,952,-155,1
532312,121,1019,217,-136,935,272,310,942,-174,1
532375,101,1029,207,-136,935,262,300,952,-165,1
532437,111,1019,207,-145,953,262,300,942,-145,1
532500,101,1019,217,-145,953,262,310,952,-174,1
532562,101,1009,217,-145,944,272,310,942,-155,1
532625,101,1019,227,-136,962,252,310,971,-174,1
532687,111,1009,227,-145,953,252,300,952,-165,1
532750,101,1019,237,-136,953,252,300,952,-174,1
532812,111,1000,227,-136,944,282,310,942,-135,1
532875,111,1000,217,-145,944,262,320,952,-155,1
532937,101,1029,227,-127,953,242,300,961,-155,1
533000,111,1009,207,-127,944,252,310,952,-184,1
533062,101,990,217,-136,953,242,320,942,-155,1
533125,101,1019,207,-145,962,252,310,942,-174,1
533187,121,1009,217,-127,953,252,310,942,-155,1
533250,121,1029,198,-127,962,242,310,952,-184,1
533312,111,1009,227,-136,953,262,310,952,-174,1
533375,90,1019,207,-127,944,242,320,933,-165,1
533437,111,1009,217,-136,944,262,300,942,-174,1
