B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11
603437,40,1049,69,-254,962,30,194,1009,-19,1
603500,40,1029,79,-245,944,30,194,980,-29,1
603562,40,1039,69,-263,962,60,174,1009,-9,1
603625,40,1039,69,-245,953,30,174,1000,-38,1
603687,40,1019,69,-263,953,30,184,980,-29,1
603750,40,1039,69,-254,953,20,174,1009,-9,1
603812,40,1029,69,-263,953,30,184,1000,-58,1
603875,50,1029,59,-245,962,10,174,990,-58,1
603937,40,1049,79,-254,953,10,165,1000,-48,1
604000,30,1049,69,-263,962,40,165,1000,-48,1
604062,20,1049,39,-272,962,10,184,971,-48,1
604125,40,1029,49,-245,953,40,174,990,-67,1
604187,50,1039,59,-245,953,40,174,1009,-58,1
604250,30,1029,69,-263,953,10,194,980,-67,1
604312,60,1029,69,-254,953,30,165,1000,-58,1
604375,40,1039,39,-263,962,30,184,990,-87,1
604437,40,1039,59,-254,962,40,184,1000,-77,1
604500,70,1039,49,-254,944,10,174,1000,-48,1
604562,50,1039,39,-245,962,10,165,1000,-87,1
604625,50,1029,29,-254,981,-10,174,980,-67,1
604687,40,1029,29,-254,944,-10,165,1000,-67,1
604750,60,1039,49,-254,953,0,165,1000,-77,1
604812,70,1019,39,-245,972,20,165,1000,-67,1
604875,40,1039,49,-245,953,10,155,1000,-67,1
604937,50,1039,59,-254,962,0,165,990,-87,1
605000,50,1029,39,-254,962,10,165,1000,-58,1
605062,50,1029,49,-263,953,10,155,1000,-67,1
605125,60,1019,59,-254,972,10,155,1009,-58,1
605187,50,1039,59,-254,962,0,174,1000,-87,1
605250,50,1039,59,-254,972,20,145,1009,-48,1
605312,40,1039,19,-227,953,0,155,1000,-67,1
605375,50,1039,39,-245,953,-10,165,980,-58,1
605437,60,1039,59,-254,962,20,155,1009,-48,1
605500,30,1039,49,-254,962,0,165,1009,-77,1
605562,50,1029,39,-254,972,-10,165,990,-77,1
605625,40,1049,49,-254,962,10,165,990,-38,1
605687,50,1039,39,-245,953,0,165,1000,-77,1
605750,30,1039,39,-245,953,10,155,1009,-48,1
605812,40,1039,49,-263,962,30,155,1000,-58,1
605875,50,1039,49,-254,972,0,155,1019,-77,1
605937,40,1039,49,-245,962,-10,155,1009,-58,1
606000,40,1049,39,-254,962,10,145,1009,-58,1
606062,50,1049,49,-245,972,20,155,990,-58,1
606125,40,1029,59,-245,962,20,145,1000,-67,1
606187,50,1039,49,-245,953,20,155,952,0,1
606250,30,1039,59,-263,962,0,145,1009,-67,1
606312,40,1029,49,-263,953,20,145,1000,-67,1
606375,40,1039,49,-254,972,20,135,1000,-38,1
606437,40,1039,49,-263,953,10,145,1000,-48,1
606500,60,1039,39,-254,972,10,135,1019,-58,1
606562,40,1039,49,-263,962,0,135,1000,-58,1
606625,40,1039,29,-263,972,30,145,1009,-48,1
606687,40,1039,49,-254,962,20,135,1028,-58,1
606750,40,1039,49,-245,953,-10,126,1009,-48,1
606812,40,1049,49,-263,953,-10,126,1009,-48,1
606875,40,1029,49,-254,953,30,135,1000,-87,1
606937,50,1039,49,-254,962,20,135,1019,-97,1
607000,60,1039,59,-254,953,10,116,1000,-67,1
607062,70,1039,69,-245,953,20,116,1009,-58,1
607125,50,1039,39,-254,972,-10,126,1019,-87,1
607187,60,1039,49,-236,962,-20,145,1019,-77,1
607250,40,1039,49,-254,953,0,126,990,-38,1
607312,30,1049,39,-263,944,0,126,1009,-38,1
607375,40,1029,39,-263,944,0,165,971,-48,1
607437,40,1029,29,-263,972,20,155,1009,-29,1
607500,50,1029,29,-254,962,10,126,1009,-29,1
607562,50,1049,49,-263,944,-10,135,1019,-19,1
607625,30,1029,39,-263,962,-30,155,1000,-58,1
607687,60,1049,29,-236,953,-10,155,1000,-58,1
607750,70,1039,19,-218,962,0,135,1009,-77,1
607812,60,1029,9,-245,981,-40,145,1000,-87,1
607875,70,1039,19,-245,962,0,135,1000,-77,1
607937,70,1039,9,-245,962,-20,126,1019,-67,1
608000,50,1039,9,-245,962,-30,116,1000,-97,1
608062,70,1009,29,-227,972,-40,126,1009,-106,1
608125,90,1029,29,-218,972,-30,126,990,-106,1
608187,90,1029,9,-209,944,0,135,1000,-106,1
608250,70,1039,9,-236,990,-30,135,1000,-116,1
608312,80,1029,9,-236,972,-10,97,1000,-126,1
608375,80,1039,9,-227,962,-10,126,1000,-116,1
608437,70,1049,29,-236,972,-30,126,990,-97,1
608500,70,1029,9,-236,962,-20,106,990,-106,1
608562,70,1029,19,-227,972,-10,126,1009,-126,1
608625,70,1029,9,-227,972,-30,116,1000,-106,1
608687,70,1029,19,-227,953,-30,116,1000,-87,1
608750,70,1029,19,-245,981,-30,106,1009,-77,1
608812,60,1049,9,-263,962,-20,97,1009,-87,1
608875,70,1029,19,-236,944,-10,106,1000,-67,1
608937,70,1039,9,-236,962,-20,116,1000,-87,1
609000,60,1039,39,-254,972,-20,97,1000,-97,1
609062,60,1039,29,-227,953,-20,106,1009,-97,1
609125,60,1039,19,-245,962,-20,97,1009,-87,1
609187,80,1039,19,-236,981,-20,106,1009,-87,1
609250,60,1058,9,-245,953,-20,97,1019,-97,1
609312,40,1058,19,-281,944,-10,87,1000,-87,1
609375,20,1068,49,-336,981,-40,116,1000,-58,1
609437,10,1098,39,-409,944,30,126,990,-77,1
609500,-30,1147,79,-509,1009,-60,155,1000,-87,1
609562,60,960,198,-281,953,-20,87,933,-116,1
609625,-282,735,-39,36,916,80,-58,1076,-97,1
609687,-20,1000,128,-318,787,171,9,961,-106,1
609750,454,1127,89,-363,833,80,-29,1009,-58,1
609812,-858,617,-138,-381,1009,-474,145,1133,-38,1
609875,10,1009,178,-81,1018,70,165,1000,-19,1
609937,161,1019,158,-218,1009,10,320,1009,-29,1
610000,121,1029,158,-227,944,111,281,961,-19,1
610062,101,1039,138,-227,1009,161,349,952,-58,1
610125,70,1029,148,-290,944,131,155,971,155,1
610187,40,1029,178,-300,916,121,252,952,87,1
610250,40,1029,198,-281,944,161,271,1000,77,1
610312,70,1009,207,-236,944,181,213,971,77,1
610375,60,1019,198,-281,925,151,233,961,77,1
610437,101,1009,198,-172,944,171,213,1009,38,1
610500,80,1029,207,-236,907,181,203,990,77,1
610562,90,1029,207,-318,879,171,135,942,38,1
610625,101,1039,227,-390,842,202,77,961,67,1
610687,242,1313,138,-81,1101,161,203,1114,-233,1
610750,121,1450,128,-500,1027,50,349,1095,-87,1
610812,131,1411,277,-418,1138,30,116,1038,-155,1
610875,464,745,277,236,1074,373,77,933,-135,1
610937,-191,529,59,63,898,202,97,980,-116,1
611000,242,882,198,36,898,90,48,942,-106,1
611062,171,1264,138,-36,833,111,0,971,-77,1
611125,525,1509,138,-372,879,171,-58,971,-67,1
611187,727,1078,99,-981,814,101,-9,952,-9,1
611250,-424,1323,-356,172,638,212,-87,1066,-67,1
611312,-30,1441,-29,-400,1064,10,203,1438,38,1
611375,262,1147,148,518,1185,232,174,1133,-174,1
611437,-50,1029,99,-190,1027,101,320,1028,58,1
611500,10,1000,198,-345,888,171,291,876,38,1
611562,-101,1009,178,-372,888,101,223,923,97,1
611625,0,1029,217,-318,935,202,252,990,87,1
611687,10,1019,217,-209,962,242,194,1009,87,1
611750,60,1000,217,-209,944,202,174,980,87,1
611812,40,1039,227,-227,935,202,223,980,48,1
611875,50,1019,237,-227,944,171,174,990,58,1
611937,70,1000,237,-209,935,181,165,990,48,1
612000,80,1019,207,-227,953,232,135,990,48,1
612062,90,1009,217,-236,907,212,106,971,29,1
612125,131,1019,247,-236,916,222,106,1000,38,1
612187,191,1078,287,-45,1027,202,97,1019,9,1
612250,202,1274,108,-390,1046,101,252,1200,29,1
612312,151,1303,89,-454,981,70,184,1009,-116,1
612375,272,1235,287,-281,981,90,155,961,-126,1
612437,414,941,227,-27,1074,232,194,857,-116,1
612500,-262,441,198,200,1111,151,126,1066,-77,1
612562,-181,607,89,63,935,131,165,1000,-87,1
612625,121,833,178,72,888,101,135,952,-77,1
612687,121,1245,29,72,842,60,116,971,-67,1
612750,616,1627,118,-100,805,303,0,904,-48,1
612812,1010,1225,198,-1209,935,-70,87,971,-29,1
612875,444,1382,178,-581,925,0,135,1171,-48,1
612937,161,1098,128,81,1027,50,126,1114,-58,1
613000,20,1068,158,-63,1074,161,310,1019,0,1
613062,40,1029,178,-154,990,111,203,952,9,1
613125,-60,1029,188,-327,907,151,184,933,38,1
613187,0,1029,207,-318,925,222,184,1000,67,1
613250,0,1029,217,-272,935,202,184,1000,77,1
613312,-10,1009,207,-254,935,191,194,980,67,1
613375,0,1009,198,-245,925,181,184,1000,48,1
613437,40,1019,227,-172,944,232,145,1019,58,1
613500,60,1009,237,-163,953,191,165,1028,87,1
613562,40,1029,227,-227,953,212,194,990,58,1
613625,60,1009,237,-200,953,202,145,990,67,1
613687,101,1029,237,-181,953,242,135,1019,29,1
613750,80,1019,257,-190,935,202,174,1038,9,1
613812,141,1029,217,-109,972,232,155,990,9,1
613875,202,1009,207,-36,1009,181,184,1019,-29,1
613937,161,1039,148,-81,990,171,145,1038,-48,1
614000,171,1019,158,-81,972,161,135,1019,-48,1
614062,232,1000,148,-27,962,151,165,971,-77,1
614125,262,1000,138,-27,981,141,116,1000,-58,1
614187,282,980,138,-45,972,121,155,980,-87,1
614250,323,970,118,18,981,131,126,1009,-87,1
614312,323,970,138,-9,981,121,145,990,-58,1
614375,313,1000,108,-109,981,101,155,1000,-87,1
614437,303,1019,99,-136,990,90,165,1000,-97,1
614500,343,1039,118,-136,1000,40,165,990,-97,1
614562,323,1068,118,-218,981,80,194,990,-97,1
614625,505,901,217,-36,1000,131,145,961,-126,1
614687,50,637,49,190,981,151,126,1000,-116,1
614750,-60,764,59,-9,944,111,145,961,-145,1
614812,343,1058,108,-63,1000,20,126,980,-106,1
614875,727,1127,158,-136,990,40,135,1000,-97,1
614937,848,1098,188,-109,925,70,126,1000,-48,1
615000,222,1147,-306,-190,1055,80,184,1047,-38,1
615062,20,1098,148,-272,972,151,233,1019,-38,1
615125,80,1029,69,-127,972,131,155,971,-19,1
615187,121,1039,138,-200,990,101,223,1009,19,1
615250,161,1000,168,-127,972,131,194,990,9,1
615312,151,1029,148,-154,962,131,203,1000,19,1
615375,90,1029,158,-190,953,141,223,980,38,1
615437,141,1000,158,-181,962,151,213,990,58,1
615500,141,1019,158,-145,972,161,194,1009,38,1
615562,161,1009,178,-136,981,161,213,1000,58,1
615625,151,1019,158,-154,953,171,213,980,9,1
615687,141,1009,178,-154,972,151,213,980,19,1
615750,151,1019,158,-127,981,161,223,1000,9,1
615812,141,1019,188,-145,972,191,203,990,9,1
615875,151,1009,168,-136,972,191,213,990,29,1
615937,161,1019,198,-127,972,161,223,990,9,1
616000,161,1000,188,-127,962,171,233,990,29,1
616062,141,1019,217,-100,990,171,213,1000,29,1
616125,171,1009,227,-127,962,212,203,1009,58,1
616187,141,1009,207,-172,972,191,203,971,67,1
616250,111,1019,237,-190,944,212,194,990,67,1
616312,111,1009,237,-172,962,202,223,1009,58,1
616375,141,1019,227,-145,962,242,155,1019,67,1
616437,151,1000,247,-145,962,212,174,1009,67,1
616500,151,990,247,-118,953,222,194,1000,67,1
616562,151,1009,247,-154,944,212,174,990,67,1
616625,151,1000,227,-218,935,232,145,990,77,1
616687,161,1039,247,-109,944,272,165,1019,19,1
616750,313,1029,198,9,1037,212,165,1057,97,1
616812,232,1088,207,-254,1018,151,242,1028,0,1
616875,191,1166,128,-336,972,90,194,1019,-9,1
616937,252,1186,188,-318,962,80,233,942,-67,1
617000,343,1127,287,-163,1027,222,203,914,-87,1
617062,202,764,198,127,1148,202,106,1000,-48,1
617125,-202,588,29,118,944,202,126,1009,-48,1
617187,-40,921,99,-109,972,171,135,990,-38,1
617250,171,1186,138,-54,925,111,67,990,-29,1
617312,222,1303,178,-100,898,111,38,990,-48,1
617375,696,1254,603,-700,851,40,-19,952,-19,1
617437,747,1000,336,-300,731,161,97,1047,-67,1
617500,686,1382,0,-736,1064,30,67,1085,-29,1
617562,111,1098,-89,109,1000,141,213,1009,-29,1
617625,151,1078,148,-118,1055,252,252,1152,9,1
617687,90,1009,158,-272,953,70,203,895,67,1
617750,30,1000,207,-345,907,141,223,980,58,1
617812,40,1029,207,-254,935,191,223,952,29,1
617875,90,1019,217,-227,953,202,87,1000,77,1
617937,90,1019,247,-263,935,171,145,942,67,1
618000,50,1009,217,-190,944,181,126,971,97,1
618062,90,1009,247,-172,944,191,97,990,77,1
618125,151,1019,257,-154,953,202,77,961,19,1
618187,121,1029,227,-290,870,242,67,961,58,1
618250,151,1196,198,-263,1166,131,145,1161,-9,1
618312,111,1401,89,-581,972,40,349,1123,-38,1
618375,111,1480,237,-390,1111,90,194,961,-58,1
618437,373,1000,237,236,1185,313,116,971,-58,1
618500,-373,303,89,172,990,191,223,1076,-29,1
618562,-191,637,99,90,981,262,174,942,-77,1
618625,191,1019,118,163,870,90,116,933,-9,1
618687,252,1352,158,45,796,151,58,942,-38,1
618750,474,1470,277,-318,842,131,19,961,0,1
618812,909,1235,445,-936,814,20,48,1009,-29,1
618875,595,990,69,-145,601,-90,-58,971,0,1
618937,484,1068,237,-1227,888,-262,291,1419,38,1
619000,333,1078,207,281,1138,363,116,1104,-67,1
619062,-30,1029,118,-163,1046,111,330,933,48,1
619125,60,1009,217,-354,898,191,223,933,38,1
619187,-60,1039,178,-327,925,131,262,933,67,1
619250,90,1019,227,-200,962,222,194,980,58,1
619312,40,1039,217,-227,935,202,135,952,58,1
619375,70,1009,188,-209,953,141,145,1000,58,1
619437,101,1019,217,-181,944,202,135,942,97,1
619500,101,1039,217,-290,916,202,67,942,0,1
619562,60,1019,227,-518,796,303,87,952,48,1
619625,151,1450,148,-500,1398,0,213,1295,48,1
619687,-10,1598,89,-409,1064,-30,310,961,-106,1
619750,171,1117,366,-9,1138,161,77,990,-77,1
619812,-292,313,118,172,1185,242,126,1009,-19,1
619875,-212,500,89,109,935,303,203,990,-77,1
619937,222,911,207,118,861,242,106,923,-58,1
620000,222,1284,168,100,842,50,67,952,-38,1
620062,343,1500,207,-118,814,181,-38,942,0,1
620125,777,1441,237,-772,944,30,9,980,0,1
620187,747,1009,178,-872,712,191,48,990,0,1
620250,-515,1509,-891,-918,1370,-333,126,1314,97,1
620312,131,1215,59,427,1074,444,97,1028,-213,1
620375,343,1186,89,18,1120,181,330,1123,87,1
620437,-50,1029,108,-345,935,111,233,885,-9,1
620500,20,1029,237,-327,888,191,223,971,67,1
620562,-10,1039,138,-127,990,212,203,990,48,1
620625,80,1029,217,-263,935,181,145,942,48,1
620687,101,1000,217,-227,935,181,116,961,77,1
620750,111,1009,207,-181,953,191,126,952,87,1
620812,101,1000,227,-290,925,181,116,933,9,1
620875,111,1029,217,-390,861,181,19,933,77,1
620937,90,1490,188,-654,1259,70,174,1209,29,1
621000,-30,1813,79,-463,1194,-111,446,1085,-97,1
621062,101,1156,435,72,1333,292,58,980,-77,1
621125,-181,539,198,245,1101,212,184,1047,-19,1
621187,-303,431,59,172,898,252,203,885,-87,1
621250,-20,686,178,172,814,151,87,847,-19,1
621312,212,1000,188,254,740,60,58,952,-48,1
621375,222,1274,138,-100,805,262,-19,942,-19,1
621437,606,1745,198,-1145,814,-50,38,961,-9,1
621500,1090,1068,158,-181,907,0,19,1019,-48,1
621562,-1111,1529,-465,409,1018,191,165,1304,9,1
621625,303,1098,405,390,1148,222,281,1161,19,1
621687,20,1009,118,-463,925,70,262,828,58,1
621750,-30,990,168,-309,861,202,233,990,19,1
621812,0,1058,188,-236,972,202,174,952,87,1
621875,141,1019,267,-236,944,191,165,942,58,1
621937,111,1009,237,-172,953,181,135,971,48,1
622000,131,1009,237,-145,962,202,145,952,97,1
622062,161,1009,237,-236,935,161,106,971,-19,1
622125,141,1078,188,-390,907,202,-19,971,58,1
622187,171,1441,277,-618,1138,191,126,1114,77,1
622250,-20,1725,29,-572,1157,0,466,1295,-126,1
622312,171,1313,386,27,1240,333,194,923,-58,1
622375,-323,490,158,181,1175,252,145,1095,0,1
622437,-343,490,89,209,916,272,252,866,-97,1
622500,161,823,237,281,814,222,126,923,-19,1
622562,191,1088,128,418,694,30,97,904,-67,1
622625,464,1754,326,-72,666,313,-29,876,0,1
622687,1313,1294,792,-1345,657,-20,48,904,9,1
622750,797,1735,-861,-1036,1564,-292,213,1380,67,1
622812,424,931,297,845,1166,646,67,1104,-145,1
622875,343,1117,108,72,1194,191,378,1009,87,1
622937,-90,1000,118,-418,888,121,242,885,0,1
623000,20,1039,227,-209,944,222,174,942,77,1
623062,101,1029,198,-245,925,151,116,961,87,1
623125,60,1009,207,-254,935,181,106,952,67,1
623187,141,1000,198,-181,935,171,106,933,106,1
623250,101,1068,178,-372,888,141,116,942,9,1
623312,121,1186,188,-481,879,131,-9,904,116,1
623375,0,1931,39,-918,1194,60,213,1276,87,1
623437,-60,1715,316,-609,1240,-141,417,1161,-87,1
623500,606,764,198,409,1296,404,87,1009,-145,1
623562,-515,294,9,263,879,191,300,933,-29,1
623625,-101,686,178,172,972,202,155,933,-58,1
623687,323,1137,158,281,814,121,135,857,-48,1
623750,252,1490,-19,218,777,90,58,961,-48,1
623812,909,1245,415,-1054,879,10,0,933,29,1
623875,979,1058,198,-718,768,131,67,1000,-9,1
623937,-323,1137,-128,-1163,1222,-252,359,1304,29,1
624000,333,1441,-217,563,1268,464,97,1247,9,1
624062,-30,1029,128,-100,1092,161,378,923,87,1
624125,40,1039,138,-354,898,141,233,952,48,1
624187,10,1058,198,-200,935,242,194,914,67,1
624250,80,1009,217,-318,916,151,184,933,38,1
624312,111,1009,198,-218,935,181,135,952,77,1
624375,151,1019,188,-100,972,181,135,952,87,1
624437,111,1049,227,-336,898,161,194,914,58,1
624500,90,1166,158,-490,851,161,38,866,87,1
624562,-30,1882,29,-936,1231,50,310,1285,-67,1
624625,50,1617,356,-390,1231,101,466,1114,-67,1
624687,-151,568,237,354,1314,323,87,1028,-77,1
624750,-545,313,-9,290,814,181,262,923,-48,1
624812,-50,686,168,181,925,222,203,895,-77,1
624875,212,1068,158,245,824,40,126,895,-67,1
624937,171,1450,99,245,722,262,48,952,-77,1
625000,929,1509,207,-1109,898,20,0,933,9,1
625062,989,1078,158,-909,731,191,106,1009,-67,1
625125,-2171,1539,-1316,-690,1638,-494,48,1361,126,1
625187,272,1382,257,390,1268,10,194,1057,-174,1
625250,222,1029,138,-36,1120,80,339,1057,97,1
625312,-101,1009,168,-409,916,131,271,942,-9,1
625375,60,1049,217,-181,953,191,203,914,29,1
625437,90,990,227,-272,935,171,184,961,58,1
625500,50,1009,227,-245,935,181,135,952,48,1
625562,121,1009,237,-154,953,191,135,961,29,1
625625,131,1029,237,-236,935,202,106,980,0,1
625687,111,1078,207,-336,879,232,-38,895,48,1
625750,70,1529,326,-472,1064,272,339,1380,-203,1
625812,-60,1843,79,-863,1185,-181,252,1133,9,1
625875,20,1441,465,-190,1138,252,359,952,-106,1
625937,-323,372,237,263,1407,353,0,1123,-58,1
626000,-313,470,-9,163,898,313,252,904,-58,1
626062,111,833,217,190,888,282,174,933,-38,1
626125,282,1107,158,300,787,30,29,876,0,1
626187,424,1549,207,245,722,303,0,933,-67,1
626250,1060,1294,465,-954,935,0,9,1000,-19,1
626312,1030,1009,207,-227,592,40,58,1009,-9,1
626375,494,1313,198,-1445,1027,-181,407,1495,126,1
626437,393,970,425,545,1185,353,194,1095,-58,1
626500,-101,1019,89,-263,972,0,262,847,106,1
626562,40,1049,237,-363,879,212,223,971,19,1
626625,20,1029,207,-254,1009,191,116,990,67,1
626687,121,1029,247,-218,935,202,126,933,67,1
626750,70,1019,217,-181,944,181,106,933,58,1
626812,70,1029,207,-254,935,191,135,923,87,1
626875,50,1039,237,-418,861,191,126,933,-29,1
626937,141,1107,188,-290,944,161,-38,933,87,1
627000,90,1715,128,-781,1222,121,242,1361,-116,1
627062,20,1647,297,-581,1148,-20,446,1190,-29,1
627125,565,892,178,427,1314,333,48,933,-87,1
627187,-494,441,-158,245,925,252,281,980,-38,1
627250,-232,607,128,100,953,272,242,876,-106,1
627312,242,1000,207,290,842,121,87,895,-38,1
627375,151,1254,118,345,722,151,58,895,-38,1
627437,696,1862,326,-627,805,171,-9,961,-29,1
627500,1404,1098,564,-1136,703,111,67,961,-48,1
627562,262,1705,-1049,-1036,1759,-262,184,1485,155,1
627625,161,950,574,927,1074,686,223,933,-203,1
627687,323,1176,49,-109,1101,121,300,980,145,1
627750,-141,990,128,-372,898,171,271,904,-9,1
627812,40,1049,247,-181,962,202,174,933,58,1
627875,40,1000,198,-263,916,181,165,952,58,1
627937,10,1029,207,-254,944,161,155,971,58,1
628000,101,1029,227,-163,962,202,135,933,106,1
628062,131,1009,237,-236,925,191,126,952,0,1
628125,111,1058,188,-309,907,181,9,942,87,1
628187,171,1264,207,-381,1083,222,233,1190,-29,1
628250,30,1656,39,-600,1111,-60,145,1066,48,1
628312,151,1568,415,-272,1157,222,213,914,-29,1
628375,555,745,297,300,1287,262,29,1047,-48,1
628437,-414,460,-118,218,916,242,233,1000,-29,1
628500,-202,529,128,136,925,292,194,914,-67,1
628562,252,882,257,272,814,161,87,904,-38,1
628625,242,1107,188,336,712,101,58,923,0,1
628687,141,1450,158,-827,888,101,29,971,-38,1
628750,1101,1362,376,-1018,861,202,87,1000,-29,1
628812,959,1058,79,-945,1203,-202,233,1504,67,1
628875,212,980,594,436,1287,292,242,1019,-135,1
628937,434,1107,79,-245,990,111,271,942,97,1
629000,-151,1019,128,-363,907,191,223,971,-9,1
629062,80,1029,257,-181,935,191,203,914,38,1
629125,121,1009,227,-227,925,212,165,1000,58,1
629187,40,1019,198,-172,953,181,97,933,87,1
629250,111,1000,207,-127,981,191,116,971,58,1
629312,90,1009,217,-281,916,181,116,933,58,1
629375,60,1039,227,-427,842,232,0,857,67,1
629437,181,1598,198,-400,1277,151,203,1161,-58,1
629500,-111,1725,69,-509,1129,-80,524,1247,-58,1
629562,-50,1372,346,209,1231,232,135,885,-116,1
629625,-303,500,158,263,1268,252,135,1095,-9,1
629687,-333,490,19,127,907,262,233,885,-106,1
629750,121,833,178,245,824,151,106,923,-29,1
629812,161,1147,59,409,722,60,87,933,-77,1
629875,909,1843,396,-527,824,141,-67,895,-9,1
629937,1242,1068,306,-1209,777,50,135,980,-9,1
630000,-787,1392,-326,-1163,1268,-90,184,1342,38,1
630062,444,1362,247,554,1342,242,184,961,-135,1
630125,181,1107,69,-236,1055,181,359,1066,145,1
630187,30,1000,138,-400,870,131,194,885,19,1
630250,-40,1049,188,-300,953,171,233,923,19,1
630312,131,1029,237,-154,972,202,97,990,97,1
630375,90,1000,217,-218,953,222,126,980,48,1
630437,131,1019,217,-127,981,161,135,990,87,1
630500,101,1019,247,-218,953,191,126,952,97,1
630562,121,1019,188,-309,888,212,58,904,29,1
630625,121,1362,217,-418,1018,212,233,1133,-116,1
630687,10,1627,49,-627,1175,30,310,1352,19,1
630750,151,1333,316,-336,1074,90,262,904,-116,1
630812,565,715,247,354,1203,303,38,1019,-38,1
630875,-272,490,59,154,916,222,174,980,-38,1
630937,-10,647,217,163,944,232,145,961,-48,1
631000,252,941,227,209,842,101,67,933,-38,1
631062,222,1235,158,0,805,151,67,952,-67,1
631125,363,1549,227,-463,907,171,48,961,9,1
631187,656,1372,326,-972,851,101,97,1028,19,1
631250,707,1019,207,-427,768,141,-116,961,-9,1
631312,-1383,1470,-1108,-1345,1175,-262,320,1400,67,1
631375,161,1009,306,309,1064,454,135,980,-174,1
631437,80,1098,69,-9,1120,141,300,1047,58,1
631500,0,1000,158,-318,916,191,203,933,-9,1
631562,-60,1029,217,-345,916,161,252,923,38,1
631625,70,1009,267,-200,944,212,155,990,87,1
631687,20,1019,227,-236,925,212,135,980,77,1
631750,80,1029,237,-190,953,161,155,1000,48,1
631812,121,990,267,-154,944,202,145,971,67,1
631875,141,1000,277,-172,944,222,116,971,29,1
631937,161,1058,217,-227,935,242,77,952,48,1
632000,141,1166,217,-336,1018,252,155,1142,0,1
632062,121,1490,79,-509,1120,111,184,1104,9,1
632125,60,1460,267,-500,1064,20,300,1047,-29,1
632187,292,1127,227,-127,1203,333,174,904,-48,1
632250,-363,382,49,145,1287,242,233,1114,38,1
632312,-242,529,79,227,962,262,184,961,-48,1
632375,232,852,227,300,777,232,126,952,-48,1
632437,373,1235,138,372,722,131,19,885,-19,1
632500,1373,1372,722,-654,861,-40,19,885,-9,1
632562,2333,1911,-613,-1409,1064,-70,203,1123,-38,1
632625,262,921,0,272,981,60,97,1133,-9,1
632687,50,1029,178,-163,1148,171,359,1057,106,1
632750,90,980,198,-300,898,111,252,885,67,1
632812,30,1019,188,-254,944,181,223,933,38,1
632875,90,1009,227,-209,953,202,77,1009,87,1
632937,80,1009,237,-300,935,161,97,980,77,1
