B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11
424156,-1272,0,376,400,1259,-131,126,1200,106,1
424187,-595,313,465,-27,916,-101,97,1028,29,1
424218,-303,637,158,200,990,-10,67,961,19,1
424250,-393,1078,0,281,953,-90,38,1009,67,1
424281,-262,1343,-19,100,870,-70,19,942,135,1
424312,20,1549,59,27,972,-191,-38,952,67,1
424343,262,1715,118,-63,870,-262,-87,942,174,1
424375,1252,1784,0,136,675,90,-165,866,77,1
424406,1838,1656,-356,-481,833,919,-155,876,135,1
424437,1646,1382,-524,-636,851,363,-67,1047,116,1
424468,1707,1470,-841,-590,768,101,-58,1133,0,1
424500,-1070,1225,386,-336,1185,-262,87,1390,194,1
424531,181,843,158,-300,638,-20,-145,885,-38,1
424562,1030,1215,534,-90,1342,262,184,1419,29,1
424593,191,950,148,-45,1018,10,281,1114,19,1
424625,10,1088,198,-209,1027,252,194,1019,-38,1
424656,101,1019,227,-181,972,232,145,1019,-19,1
424687,40,1029,237,-190,1009,151,145,952,-19,1
424718,60,1039,198,-136,1018,101,145,1038,48,1
424750,70,1029,217,-236,953,171,116,1019,38,1
424781,60,1029,227,-300,925,222,116,961,29,1
424812,20,1019,237,-309,888,222,106,933,9,1
424843,101,1019,237,-209,944,181,77,971,38,1
424875,60,1009,237,-263,944,141,77,971,38,1
424906,80,1009,247,-181,981,171,77,971,67,1
424937,90,1019,277,-209,962,171,97,1000,77,1
424968,30,1039,237,-336,907,222,87,961,77,1
425000,101,1000,267,-209,962,171,67,980,77,1
425031,90,1009,237,-236,944,212,38,961,97,1
425062,101,1009,237,-190,953,212,9,952,106,1
425093,90,1019,207,-190,944,151,-48,990,97,1
425125,70,1058,227,-290,907,202,-9,1019,87,1
425156,60,1039,267,-390,851,282,58,961,67,1
425187,141,1068,277,-318,879,303,67,942,106,1
425218,222,1049,237,-36,1009,191,-9,1000,87,1
425250,242,1088,237,-36,1064,80,-77,1076,38,1
425281,151,1264,326,-309,1037,303,58,1161,106,1
425312,30,1490,188,-863,962,454,174,1276,174,1
425343,-141,1558,99,-909,972,424,67,1066,9,1
425375,-121,1578,287,-800,962,313,0,914,-9,1
425406,292,1529,455,-336,1018,212,87,933,0,1
425437,191,1147,346,136,1009,272,67,885,48,1
425468,252,558,306,618,1231,161,38,904,135,1
425500,-1020,49,386,418,1240,20,87,1219,116,1
425531,-555,401,386,18,916,50,77,1047,106,1
425562,-313,617,316,136,981,50,48,990,106,1
425593,-242,921,108,254,944,-10,0,1019,106,1
425625,-70,1215,168,136,888,-20,-29,952,135,1
425656,0,1392,188,-90,935,-101,-29,923,155,1
425687,101,1588,257,-136,796,-171,-29,942,135,1
425718,313,1696,247,-254,833,-70,-67,961,116,1
425750,777,1715,168,-345,777,636,-155,923,77,1
425781,1515,1558,-99,-672,777,535,-194,914,77,1
425812,1474,1156,-49,-627,638,212,-145,971,213,1
425843,1222,1107,-356,-300,722,232,-116,904,203,1
425875,606,1303,-69,-481,1416,202,29,1695,0,1
425906,-696,1166,-118,-1154,546,-70,242,1752,233,1
425937,646,1107,356,736,1305,-202,-38,1076,-77,1
425968,161,1000,227,-90,1018,30,0,1180,0,1
426000,-131,1058,168,-554,907,161,213,1019,38,1
426031,-70,941,207,-254,925,383,194,1085,58,1
426062,40,1029,306,-290,898,323,67,980,-38,1
426093,40,1058,237,-54,1092,121,38,885,-87,1
426125,111,1029,178,-136,1018,101,126,1076,0,1
426156,50,1009,198,-336,916,202,87,942,97,1
426187,40,1009,227,-318,879,212,67,923,77,1
426218,40,1029,227,-318,898,212,29,961,87,1
426250,70,1039,227,-281,925,171,29,942,77,1
426281,50,1009,198,-209,962,121,29,952,77,1
426312,90,1019,217,-236,962,171,29,904,97,1
426343,50,1049,247,-309,962,232,-67,933,106,1
426375,40,1068,227,-281,907,242,-58,980,135,1
426406,80,1049,247,-400,870,282,19,961,77,1
426437,101,1078,217,-300,870,161,19,942,106,1
426468,202,1068,207,-109,1000,121,-38,990,87,1
426500,181,1117,267,-409,1055,373,9,1095,9,1
426531,131,1401,287,-545,1055,393,58,1333,58,1
426562,-20,1529,207,-700,1009,393,38,1161,126,1
426593,-161,1607,217,-745,1000,414,48,1047,77,1
426625,10,1558,435,-554,1018,151,29,1057,19,1
426656,393,1598,277,-90,870,474,77,914,-77,1
426687,383,1019,207,390,1027,262,116,828,87,1
426718,484,872,237,509,1416,292,77,1009,155,1
426750,-636,323,316,145,1148,141,58,1171,77,1
426781,-666,421,396,45,944,10,29,933,48,1
426812,-404,480,356,163,981,80,38,990,97,1
426843,-323,607,277,263,990,-50,-9,1009,77,1
426875,-282,813,168,209,879,-60,-48,914,87,1
426906,-70,1098,217,145,888,-161,-38,904,116,1
426937,10,1323,287,45,787,-181,-48,876,126,1
426968,151,1549,336,-127,787,-252,-106,866,58,1
427000,898,2009,405,-209,703,484,-194,933,9,1
427031,1121,1872,0,-709,962,797,-106,1009,48,1
427062,1585,1421,-326,-827,703,444,-9,1104,97,1
427093,1282,1725,-1287,-909,962,313,0,1152,213,1
427125,-969,1088,396,-190,1083,-484,29,1495,233,1
427156,-30,696,277,400,870,-60,-242,1057,-135,1
427187,525,1254,306,-27,1231,262,106,1200,-87,1
427218,787,1352,69,-309,990,-272,300,1076,77,1
427250,-212,1009,-59,-109,1027,50,252,1076,87,1
427281,101,1019,277,-254,888,414,48,952,-126,1
427312,90,1098,287,-45,1120,222,97,904,-19,1
427343,70,1039,198,-136,990,80,116,1057,48,1
427375,60,1000,237,-309,916,171,38,923,9,1
427406,70,1019,247,-336,907,181,58,914,48,1
427437,80,1009,247,-290,916,181,48,914,48,1
427468,60,1039,227,-327,898,161,67,885,67,1
427500,70,1000,227,-172,962,141,67,933,77,1
427531,161,1039,237,-172,1009,202,-9,895,106,1
427562,121,1098,247,-354,925,272,-87,933,106,1
427593,101,1068,237,-345,879,242,-48,990,165,1
427625,121,1058,257,-363,851,262,19,1000,145,1
427656,171,1078,247,-290,888,222,19,1019,116,1
427687,111,1362,287,-345,1101,292,19,1161,-38,1
427718,121,1470,267,-472,1092,323,-29,1285,48,1
427750,-80,1539,198,-654,1009,383,38,1057,135,1
427781,80,1372,346,-400,1101,161,0,1076,97,1
427812,444,1460,267,-200,1027,262,-38,1066,-135,1
427843,80,1225,287,-18,953,373,184,904,9,1
427875,333,990,138,300,1305,171,213,1000,87,1
427906,-616,294,346,236,1407,-121,116,1152,116,1
427937,-959,323,455,-190,953,-20,87,1066,38,1
427968,-313,480,415,-36,888,10,87,923,9,1
428000,-222,627,207,263,1083,-151,58,980,48,1
428031,-272,813,-49,281,972,-90,38,980,77,1
428062,-343,1039,-79,154,851,-90,-9,914,48,1
428093,-151,1274,-49,190,851,-70,-87,895,77,1
428125,30,1490,79,181,805,-121,-97,942,106,1
428156,272,1774,148,-18,833,-252,-116,904,145,1
428187,1000,1764,158,-109,620,424,-97,942,67,1
428218,1939,1715,-118,-836,1009,919,-194,1038,19,1
428250,1898,1284,-29,-809,694,272,-58,1114,38,1
428281,1494,1470,-683,-345,722,313,-174,952,97,1
428312,-2020,1254,237,-1227,1370,-171,174,1733,203,1
428343,535,931,257,-54,740,-353,-58,952,67,1
428375,363,1009,297,454,1222,121,-135,1190,-48,1
428406,545,1431,99,-436,1064,222,262,1228,-58,1
428437,-90,1068,257,-209,953,333,262,990,19,1
428468,20,1039,257,-327,962,292,67,857,-58,1
428500,121,1019,188,72,1092,151,106,1066,19,1
428531,70,1019,188,-90,1083,111,165,1057,58,1
428562,50,1009,237,-254,898,202,126,933,0,1
428593,90,1019,237,-181,962,181,87,923,38,1
428625,50,1009,227,-309,916,171,106,904,29,1
428656,80,1009,237,-245,935,191,97,933,38,1
428687,121,1019,227,-190,953,121,97,952,29,1
428718,111,1000,217,-218,925,141,97,942,58,1
428750,171,1019,257,-245,898,202,67,914,48,1
428781,131,1049,217,-227,935,222,-9,866,106,1
428812,151,1078,237,-254,944,252,-48,1000,145,1
428843,222,1049,198,-172,935,161,-29,990,97,1
428875,222,1127,168,-118,981,111,0,1038,87,1
428906,232,1186,128,-227,1055,202,58,1076,67,1
428937,151,1313,217,-463,1027,353,38,1180,9,1
428968,151,1411,326,-609,1027,383,-29,1180,9,1
429000,60,1500,257,-572,1064,434,-48,1123,106,1
429031,-40,1509,336,-563,1027,242,0,1019,58,1
429062,333,1588,217,-490,1009,272,9,961,-29,1
429093,60,1352,227,-200,861,494,67,885,-19,1
429125,494,892,277,490,1194,171,106,942,48,1
429156,-20,362,584,372,1361,-60,135,1171,87,1
429187,-868,333,366,336,1259,30,155,1104,0,1
429218,-535,509,336,36,916,-111,135,933,9,1
429250,-383,803,158,154,981,10,77,990,58,1
429281,-252,1147,79,218,898,-20,-9,923,29,1
429312,-90,1411,49,127,925,-101,-38,923,106,1
429343,161,1529,178,118,898,-161,-67,933,87,1
429375,252,1745,128,-54,814,-161,-87,923,165,1
429406,1161,1950,554,27,685,252,-194,866,29,1
429437,1616,1421,-148,-827,879,727,-165,990,58,1
429468,1818,1274,-346,-727,712,393,-87,1019,106,1
429500,1696,1401,-584,-600,861,161,-38,1161,29,1
429531,-30,1598,396,-300,1138,-212,77,1428,281,1
429562,-101,843,-168,81,731,-121,-145,961,-106,1
429593,565,1196,356,-54,1250,292,242,1419,-67,1
429625,-60,1352,-128,18,1037,-30,300,1209,38,1
429656,10,1049,108,-163,1000,313,252,1028,29,1
429687,10,1049,207,-209,972,202,77,1009,-48,1
429718,101,1000,148,-18,1111,70,126,1009,9,1
429750,141,1039,158,-45,1083,80,155,1095,38,1
429781,101,1029,207,-209,962,212,106,952,0,1
429812,60,1019,198,-254,935,212,116,933,48,1
429843,90,1000,217,-281,907,191,106,914,48,1
429875,60,1009,207,-245,907,171,87,923,48,1
429906,111,1029,217,-236,944,131,77,961,67,1
429937,121,1019,198,-209,953,131,48,942,58,1
429968,161,1029,217,-227,944,141,9,942,58,1
430000,111,1039,217,-245,953,181,0,961,97,1
430031,121,1049,247,-327,879,272,0,895,106,1
430062,121,1078,247,-427,861,303,9,961,155,1
430093,181,1068,207,-209,962,161,-48,980,145,1
430125,262,1107,108,45,1083,80,-38,1057,106,1
430156,161,1264,188,-254,1120,292,38,1209,-29,1
430187,161,1372,306,-654,1000,393,67,1219,77,1
430218,-60,1568,227,-854,935,565,135,1066,145,1
430250,0,1607,237,-754,1027,303,38,990,29,1
430281,141,1450,326,-336,972,262,9,990,-155,1
430312,0,1392,386,-9,944,393,145,933,0,1
430343,545,872,198,445,1148,181,106,971,87,1
430375,222,441,366,418,1333,80,58,1161,87,1
430406,-797,274,356,172,981,30,58,1076,38,1
430437,-272,441,326,81,870,70,67,952,38,1
430468,-191,617,178,190,990,-20,58,961,48,1
430500,-232,852,69,218,972,-30,29,1009,67,1
430531,-90,1088,108,145,907,-40,19,952,58,1
430562,-50,1284,237,109,898,-121,-9,933,29,1
430593,80,1549,326,-27,851,-131,-38,933,67,1
430625,222,1754,267,-136,861,-20,-48,923,116,1
430656,707,1794,128,-336,750,313,-87,895,97,1
430687,1545,1637,-207,-572,777,525,-203,923,9,1
430718,1424,1254,-297,-654,824,565,-126,1095,97,1
430750,1474,1411,-693,-600,740,363,-116,961,155,1
430781,-1808,1480,405,-963,1296,-70,87,1514,19,1
430812,292,882,99,-527,907,-181,-135,923,-29,1
430843,515,1088,356,481,972,121,-97,1095,-126,1
430875,40,1107,217,-145,1185,171,271,1266,-29,1
430906,-272,970,148,-354,1018,151,262,980,-9,1
430937,90,1009,267,-245,972,202,97,1028,-67,1
430968,111,1019,237,-145,1009,141,77,961,-106,1
431000,60,1029,257,-45,1055,181,126,1000,-48,1
431031,30,1009,188,-154,1009,141,116,1000,48,1
431062,80,970,237,-245,944,212,87,971,19,1
431093,90,1009,257,-245,935,242,77,942,29,1
431125,70,1019,257,-300,898,222,67,923,0,1
431156,90,1009,257,-245,907,191,67,942,19,1
431187,151,1039,227,-209,944,171,38,961,67,1
431218,151,1029,227,-227,953,161,19,923,77,1
431250,90,1049,267,-290,898,313,9,876,126,1
431281,101,1039,247,-354,888,292,-67,904,126,1
431312,121,1088,237,-318,898,242,-77,971,97,1
431343,202,1078,198,-190,935,161,-29,1057,38,1
431375,151,1225,188,-190,953,232,97,990,-29,1
431406,90,1509,346,-709,1083,484,135,1076,-9,1
431437,-90,1676,207,-854,1064,454,19,1209,165,1
431468,-70,1637,287,-681,1120,303,-38,1076,48,1
431500,-30,1549,405,-445,1009,252,38,990,-29,1
431531,-20,1333,316,-18,907,505,58,961,-77,1
431562,282,950,247,536,1083,161,126,904,29,1
431593,-191,245,504,681,1203,242,135,1019,58,1
431625,-1070,-9,514,218,1055,-40,97,1180,58,1
431656,-444,509,396,9,944,-30,135,990,9,1
431687,-333,578,336,136,935,30,87,933,38,1
431718,-181,960,148,263,953,-30,9,971,38,1
431750,-111,1264,148,245,879,-121,-48,933,77,1
431781,303,1411,227,172,861,-101,-67,904,77,1
431812,60,1578,29,-9,777,-141,-48,895,126,1
431843,252,2058,29,-245,953,-282,-58,895,116,1
431875,1757,2088,-178,-445,666,929,-174,980,48,1
431906,1737,1284,-198,-636,1000,525,-77,1057,116,1
431937,1595,1460,-584,-672,814,161,-87,1190,-48,1
431968,10,1470,504,-900,981,292,-67,1428,-58,1
432000,-313,725,-425,227,1240,-707,-38,1076,271,1
432031,909,1039,524,-63,907,141,-48,1114,-77,1
432062,-151,1019,-29,263,1342,-90,203,1333,29,1
432093,40,1098,138,-181,990,90,165,961,-48,1
432125,111,1019,297,-254,935,333,38,980,-48,1
432156,40,1049,237,-245,962,232,87,876,-77,1
432187,111,1039,237,-90,1037,191,116,1009,38,1
432218,70,1000,227,-236,953,171,106,933,0,1
432250,101,1019,227,-245,935,181,67,895,38,1
432281,101,1039,247,-290,925,202,106,914,9,1
432312,131,990,207,-218,944,151,116,914,67,1
432343,121,1029,227,-263,916,171,135,952,58,1
432375,181,1019,227,-163,953,151,106,904,77,1
432406,131,1078,237,-200,972,262,48,885,155,1
432437,161,1058,237,-263,925,252,-9,961,126,1
432468,191,1107,207,-236,953,161,-48,1019,106,1
432500,222,1166,217,-281,990,181,-58,1114,126,1
432531,151,1303,178,-527,962,424,19,1085,-38,1
432562,151,1441,336,-636,1055,414,-97,1180,29,1
432593,50,1490,217,-500,1064,292,48,1104,126,1
432625,30,1470,405,-500,1092,313,77,1038,19,1
432656,363,1598,237,-363,990,383,97,971,-29,1
432687,60,1254,237,-218,953,434,116,904,48,1
432718,444,813,168,509,1212,70,67,1019,77,1
432750,111,117,435,554,1388,30,67,1171,126,1
432781,-818,235,297,390,1222,-80,48,1219,67,1
432812,-444,382,316,163,1000,-90,67,971,9,1
432843,-181,735,227,100,851,-30,58,1000,29,1
432875,-60,960,178,190,907,20,9,980,58,1
432906,50,1284,178,200,861,-60,-29,895,38,1
432937,111,1529,217,127,851,-70,0,895,77,1
432968,212,1666,366,-36,796,-20,-38,885,77,1
433000,656,2029,99,-227,962,20,-87,933,116,1
433031,1565,1686,-297,-336,722,646,-174,895,145,1
433062,1060,1215,-306,-481,935,555,-165,971,155,1
433093,1040,1303,-564,-718,759,171,-165,1057,155,1
433125,1040,1852,-1326,-381,916,262,-184,1066,87,1
433156,-626,1294,-207,-872,1148,-30,106,1561,252,1
433187,222,872,495,-45,870,-313,116,1104,97,1
433218,101,1009,346,281,1157,202,-48,1028,-135,1
433250,50,941,356,-418,1018,70,213,1114,-29,1
433281,40,980,277,-127,1018,181,213,1038,38,1
433312,-80,1049,227,-372,916,292,29,914,0,1
433343,70,1009,267,-100,962,191,29,961,-58,1
433375,101,1029,227,-9,1101,141,106,1076,9,1
433406,40,990,188,-181,1000,121,87,1000,9,1
433437,90,1009,287,-200,935,212,67,961,38,1
433468,30,1029,257,-300,907,252,87,933,29,1
433500,90,1009,237,-227,944,212,77,961,48,1
433531,101,1019,247,-227,953,161,38,952,58,1
433562,121,1029,257,-218,944,161,19,961,67,1
433593,121,1039,217,-300,907,212,29,904,106,1
433625,80,1049,247,-300,907,272,-29,857,135,1
433656,121,1068,267,-236,962,212,-126,933,126,1
433687,171,1049,247,-109,990,121,-135,1047,97,1
433718,222,1058,247,-172,935,90,-38,1047,38,1
433750,181,1088,227,-345,935,262,106,1047,19,1
433781,50,1323,247,-681,972,474,87,1190,38,1
433812,70,1539,297,-709,1027,484,29,1257,58,1
433843,-141,1666,257,-754,1138,373,-48,1228,116,1
433875,-50,1441,217,-354,1092,101,-48,1047,106,1
433906,323,1431,217,-300,990,303,48,980,-19,1
433937,70,1264,267,-163,861,474,67,895,-19,1
433968,585,990,207,327,1083,303,116,866,58,1
434000,-171,343,514,500,1287,202,97,1095,106,1
434031,-969,245,267,400,1185,40,67,1161,67,1
434062,-606,431,297,163,888,-90,67,952,48,1
434093,-353,696,247,109,898,10,38,933,38,1
434125,-181,921,297,136,935,0,19,971,106,1
434156,70,1274,247,227,888,-90,-19,942,77,1
434187,171,1450,267,163,898,-121,-19,952,87,1
434218,90,1686,326,9,777,-70,-48,904,97,1
434250,757,2039,178,-81,759,10,-106,895,67,1
434281,1242,1745,-9,-381,712,848,-242,857,97,1
434312,1484,1294,-138,-618,777,434,-116,1000,194,1
434343,1393,1274,-524,-590,722,353,-77,1009,58,1
434375,444,2313,-1762,-818,1148,232,-116,1076,67,1
434406,131,1362,-495,-836,907,-363,281,1695,262,1
434437,-40,784,524,1018,1000,-121,-252,923,-67,1
434468,40,1049,415,-190,1175,353,48,1266,-116,1
434500,353,1470,188,-436,1129,292,330,1228,9,1
434531,30,1019,207,-200,962,121,165,980,-29,1
434562,-30,1049,168,-136,1018,80,48,952,-87,1
434593,131,1049,277,-9,1037,111,126,1038,-19,1
434625,-20,1000,227,-72,1037,161,116,923,0,1
434656,10,1009,198,-281,935,171,106,933,29,1
434687,70,1019,267,-309,898,161,58,933,67,1
434718,10,1019,237,-263,935,171,38,942,67,1
434750,70,1009,227,-236,935,141,9,971,48,1
434781,80,1039,227,-263,925,191,9,961,58,1
434812,70,1029,257,-254,907,191,9,914,67,1
434843,50,1068,267,-354,870,262,-9,857,126,1
434875,80,1049,277,-300,888,282,-29,857,165,1
434906,131,1058,227,-190,990,202,-126,971,165,1
434937,131,1058,188,-227,907,161,-135,1047,97,1
434968,151,1078,217,-381,888,262,77,980,48,1
435000,111,1274,217,-490,888,505,116,1200,19,1
435031,30,1529,396,-600,1231,343,0,1380,48,1
435062,-10,1460,89,-363,1157,141,-194,1190,135,1
435093,10,1441,306,-400,1018,323,-38,1009,97,1
435125,151,1411,386,-472,962,343,67,1009,29,1
435156,10,1480,297,-81,925,363,77,942,-77,1
435187,393,950,138,463,1138,181,97,1000,58,1
435218,20,529,366,536,1305,121,87,1200,135,1
435250,-1010,-29,425,390,1185,70,97,1161,106,1
435281,-565,401,366,118,879,-20,67,904,19,1
435312,-282,568,297,190,907,-20,48,914,67,1
435343,-171,823,148,263,870,-40,0,933,106,1
435375,-90,1147,158,136,870,-131,-19,933,87,1
435406,-10,1431,178,36,925,-222,0,904,155,1
435437,90,1637,217,-118,796,-171,-29,904,106,1
435468,101,2000,-59,-72,898,101,-87,933,145,1
435500,1151,2000,-59,-736,712,989,-174,933,126,1
435531,1454,1294,-188,-827,787,333,-145,1047,155,1
435562,1565,1196,-316,-527,731,222,-174,1019,106,1
435593,1343,1784,-1336,-654,1018,-30,-155,961,9,1
435625,-898,1254,-188,-781,990,-90,252,1590,213,1
435656,414,941,435,490,1064,131,-97,1019,-106,1
435687,262,980,405,245,1259,141,106,1333,-126,1
435718,191,911,79,36,1083,-101,233,1104,48,1
435750,-30,1088,128,-172,1009,60,184,1019,0,1
435781,101,1009,287,-254,879,333,87,885,-97,1
435812,90,1068,257,-100,1055,313,106,980,9,1
435843,30,1039,198,-136,1037,151,67,1009,48,1
435875,50,1019,217,-254,935,202,19,933,19,1
435906,121,1019,247,-318,907,181,48,942,29,1
435937,40,1019,227,-254,898,191,67,923,48,1
435968,70,1009,207,-245,935,191,67,961,29,1
436000,111,1049,217,-200,953,161,58,942,87,1
436031,111,1009,217,-163,953,181,29,895,126,1
436062,212,1000,267,-181,972,242,-58,885,97,1
436093,181,1049,227,-300,925,252,-77,990,97,1
436125,131,1068,227,-300,870,171,9,1066,58,1
436156,161,1117,178,-245,935,151,58,1047,58,1
436187,141,1313,168,-290,1009,313,116,1104,19,1
436218,171,1411,287,-509,1055,404,-48,1228,87,1
436250,50,1519,207,-654,1046,414,-29,1190,126,1
436281,10,1490,267,-500,1055,292,0,1152,97,1
436312,161,1382,326,-309,1037,181,19,1047,-29,1
436343,80,1558,247,-200,898,515,126,904,-9,1
436375,343,1137,217,163,1000,333,126,866,9,1
436406,-60,519,376,481,1194,161,106,971,67,1
436437,-909,98,485,436,1212,10,106,1171,67,1
