B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11
672093,-80,1000,267,-245,953,10,-116,1009,-87,1
672125,-70,990,287,-263,953,40,-126,1009,-87,1
672156,-90,1009,287,-254,953,20,-116,1000,-87,1
672187,-90,1009,277,-263,962,50,-106,1000,-97,1
672218,-90,1019,257,-245,962,50,-126,1000,-106,1
672250,-70,990,287,-263,962,30,-106,980,-77,1
672281,-101,1009,267,-245,953,40,-106,1009,-77,1
672312,-80,1000,257,-254,972,30,-97,1009,-77,1
672343,-70,1009,267,-263,962,40,-126,1000,-87,1
672375,-70,1000,267,-263,962,10,-116,1009,-106,1
672406,-70,1000,267,-254,953,30,-126,1000,-87,1
672437,-80,980,277,-218,953,30,-116,1019,-106,1
672468,-70,1000,267,-236,962,50,-116,1009,-87,1
672500,-80,1019,287,-254,962,50,-106,990,-106,1
672531,-80,1000,267,-245,953,50,-106,1019,-97,1
672562,-70,1000,287,-227,962,30,-116,1000,-97,1
672593,-80,1009,267,-254,972,20,-106,1009,-87,1
672625,-111,1009,267,-245,953,50,-126,1009,-106,1
672656,-80,1000,267,-236,972,0,-116,1000,-116,1
672687,-80,1000,257,-254,981,30,-116,1000,-87,1
672718,-80,1000,267,-254,944,30,-126,1000,-97,1
672750,-80,1009,277,-254,972,50,-126,1038,-106,1
672781,-90,1009,287,-245,953,20,-106,1000,-87,1
672812,-70,980,267,-236,972,30,-106,1009,-77,1
672843,-80,1000,277,-236,953,40,-116,1009,-106,1
672875,-70,1019,247,-245,953,20,-106,1019,-97,1
672906,-80,1009,257,-272,953,30,-116,1000,-87,1
672937,-101,1009,277,-263,953,50,-126,1038,-116,1
672968,-80,1029,247,-236,962,60,-116,1009,-116,1
673000,-60,1000,267,-218,944,40,-135,1009,-97,1
673031,-80,1009,257,-236,962,30,-97,1019,-106,1
673062,-70,990,287,-245,962,40,-106,1009,-116,1
673093,-80,1019,267,-245,972,20,-116,1009,-97,1
673125,-80,990,287,-254,962,30,-116,1009,-67,1
673156,-80,1000,267,-245,962,40,-116,1000,-106,1
673187,-80,1000,257,-254,962,20,-116,1009,-87,1
673218,-60,1000,277,-236,962,0,-106,1000,-87,1
673250,-80,1019,257,-254,962,30,-106,990,-87,1
673281,-60,1000,277,-245,953,30,-106,1009,-97,1
673312,-90,1009,267,-245,972,30,-116,1000,-87,1
673343,-70,1019,257,-227,953,20,-106,1000,-106,1
673375,-90,1000,267,-245,962,10,-135,1019,-87,1
673406,-70,1009,257,-254,972,30,-135,1028,-77,1
673437,-80,1000,277,-254,972,30,-126,1000,-87,1
673468,-80,1009,247,-263,972,40,-126,1000,-97,1
673500,-70,1000,277,-245,962,40,-126,990,-106,1
673531,-70,1000,257,-236,972,40,-106,1000,-87,1
673562,-70,1019,267,-245,944,20,-116,1000,-87,1
673593,-70,1009,267,-245,972,30,-116,980,-97,1
673625,-80,1009,257,-254,962,40,-116,1019,-97,1
673656,-70,1000,277,-245,944,50,-116,1000,-87,1
673687,-70,1009,257,-236,925,40,-135,1000,-97,1
673718,-60,1000,267,-236,953,30,-126,1009,-97,1
673750,-70,1009,267,-254,972,30,-126,1009,-106,1
673781,-70,1009,267,-227,962,30,-116,1009,-97,1
673812,-80,1009,267,-218,962,40,-116,1009,-106,1
673843,-70,1000,257,-263,972,40,-106,980,-87,1
673875,-60,980,277,-245,953,30,-126,990,-106,1
673906,-80,1009,277,-254,953,40,-116,1009,-106,1
673937,-60,990,257,-263,972,20,-116,1000,-77,1
673968,-70,1019,267,-245,962,40,-106,1009,-87,1
674000,-60,1000,257,-227,981,30,-116,1028,-106,1
674031,-80,1000,277,-236,962,40,-126,1019,-97,1
674062,-80,1009,277,-245,953,50,-145,1009,-77,1
674093,-60,1000,277,-236,935,10,-126,980,-106,1
674125,-70,1000,267,-236,953,40,-135,1009,-106,1
674156,-80,1019,267,-263,962,30,-126,1009,-97,1
674187,-80,1000,277,-254,981,50,-126,1009,-106,1
674218,-60,1009,277,-245,972,30,-116,1019,-106,1
674250,-70,1009,277,-245,981,30,-126,1000,-87,1
674281,-90,1019,267,-245,953,60,-126,1000,-87,1
674312,-70,1029,277,-245,953,30,-126,1000,-106,1
674343,-90,1000,277,-254,944,30,-126,1019,-87,1
674375,-60,1009,277,-245,953,10,-97,1000,-97,1
674406,-80,1009,257,-245,962,60,-126,1000,-97,1
674437,-80,1019,257,-245,972,30,-126,1019,-116,1
674468,-70,1019,257,-254,953,20,-116,1000,-97,1
674500,-70,1009,277,-254,953,30,-97,990,-87,1
674531,-70,990,267,-236,944,30,-126,1009,-77,1
674562,-90,1009,267,-218,953,40,-126,1009,-106,1
674593,-70,1009,257,-236,935,40,-126,990,-97,1
674625,-90,1019,267,-245,962,20,-135,1019,-97,1
674656,-70,1000,257,-245,962,40,-126,1009,-97,1
674687,-80,1019,237,-245,944,40,-116,1009,-87,1
674718,-80,1019,267,-236,944,40,-116,1009,-87,1
674750,-70,1000,277,-236,953,50,-126,1009,-106,1
674781,-80,1000,277,-263,953,40,-126,1009,-97,1
674812,-80,990,267,-254,953,50,-116,1009,-126,1
674843,-80,1009,247,-245,981,20,-116,1009,-97,1
674875,-60,1009,257,-245,962,50,-116,1019,-97,1
674906,-90,1029,277,-254,953,40,-106,1009,-87,1
674937,-70,990,267,-245,962,40,-106,1000,-116,1
674968,-90,990,287,-254,944,30,-135,1000,-87,1
675000,-70,1019,267,-227,962,10,-116,1009,-97,1
675031,-80,1009,267,-254,953,30,-116,1009,-67,1
675062,-101,1000,267,-245,962,10,-116,1009,-97,1
675093,-70,1000,267,-263,972,40,-126,1009,-106,1
675125,-90,1000,287,-236,953,30,-97,980,-97,1
675156,-90,1019,277,-254,972,40,-126,1000,-77,1
675187,-90,1019,277,-254,935,20,-106,1000,-97,1
675218,-80,1009,287,-245,962,40,-116,1019,-87,1
675250,-70,1000,257,-236,972,30,-106,1000,-87,1
675281,-101,1019,247,-245,972,20,-116,1009,-97,1
675312,-80,1000,267,-236,972,20,-116,1000,-67,1
675343,-80,990,267,-254,972,40,-106,1000,-116,1
675375,-80,1009,237,-245,962,40,-116,1009,-97,1
675406,-80,1000,267,-236,944,20,-126,1019,-97,1
675437,-90,1009,277,-263,962,30,-116,1000,-97,1
675468,-90,1009,267,-245,935,40,-116,1000,-87,1
675500,-70,1009,277,-245,972,60,-126,990,-77,1
675531,-80,1000,257,-236,953,40,-116,1009,-97,1
675562,-80,1000,267,-254,962,10,-106,980,-77,1
675593,-70,1000,277,-245,972,40,-106,990,-87,1
675625,-70,1000,257,-236,972,0,-97,1009,-77,1
675656,-80,1009,247,-245,972,30,-116,1009,-97,1
675687,-80,1009,277,-236,944,40,-116,1000,-87,1
675718,-70,980,277,-245,953,50,-126,1028,-97,1
675750,-80,1000,267,-245,953,30,-126,1009,-97,1
675781,-90,990,267,-272,972,20,-116,1000,-77,1
675812,-60,1029,267,-245,962,40,-126,1000,-87,1
675843,-101,1000,277,-254,953,10,-116,1009,-106,1
675875,-90,1009,267,-245,944,40,-116,1019,-77,1
675906,-80,1000,277,-236,981,20,-116,1000,-106,1
675937,-80,1009,287,-254,962,40,-106,1009,-106,1
675968,-70,990,257,-254,962,10,-106,990,-77,1
676000,-80,1000,267,-245,972,40,-106,980,-87,1
676031,-80,1009,267,-245,962,20,-106,1009,-87,1
676062,-60,1009,257,-254,953,40,-135,1009,-87,1
676093,-90,1000,267,-245,935,20,-126,990,-97,1
676125,-90,1019,267,-254,944,30,-116,990,-106,1
676156,-80,1019,257,-245,962,20,-116,1000,-87,1
676187,-80,990,287,-263,962,40,-106,990,-77,1
676218,-80,1009,277,-263,972,20,-135,1009,-87,1
676250,-80,1009,287,-263,962,20,-126,1000,-87,1
676281,-80,1000,277,-245,953,10,-106,1009,-97,1
676312,-80,1009,277,-263,953,40,-106,1009,-77,1
676343,-80,1009,287,-245,953,40,-106,1000,-87,1
676375,-60,1019,247,-245,962,30,-116,1009,-87,1
676406,-70,1000,267,-236,962,40,-126,1019,-106,1
676437,-90,1019,267,-236,962,40,-106,1000,-97,1
676468,-90,990,267,-254,962,30,-116,1000,-97,1
676500,-70,1000,257,-236,962,60,-126,1009,-106,1
676531,-80,1009,267,-236,962,30,-116,1000,-87,1
676562,-70,1000,277,-236,962,20,-135,1019,-106,1
676593,-80,1019,247,-254,972,30,-116,1019,-97,1
676625,-70,1000,257,-236,962,40,-116,1000,-87,1
676656,-70,1000,267,-254,962,30,-106,1019,-97,1
676687,-60,990,267,-245,953,20,-116,1009,-97,1
676718,-80,1000,267,-263,953,20,-106,1019,-87,1
676750,-90,1000,267,-245,972,20,-116,1009,-87,1
676781,-90,1019,287,-245,962,10,-116,1028,-87,1
676812,-80,1019,267,-254,962,40,-106,1000,-87,1
676843,-80,1000,277,-263,953,40,-106,1009,-97,1
676875,-80,1000,267,-245,962,30,-126,1009,-77,1
676906,-80,1019,267,-236,944,50,-126,1019,-106,1
676937,-90,1009,277,-245,972,60,-116,1009,-87,1
676968,-80,1000,267,-236,972,30,-106,1019,-97,1
677000,-80,1000,267,-245,962,20,-116,1009,-67,1
677031,-90,1009,267,-263,962,30,-106,990,-87,1
677062,-80,1000,267,-254,962,20,-126,1009,-97,1
677093,-90,1009,267,-245,935,40,-87,980,-87,1
677125,-90,1009,267,-245,944,40,-106,1009,-97,1
677156,-70,990,277,-254,962,60,-126,1009,-97,1
677187,-70,1019,247,-245,944,40,-106,1000,-87,1
677218,-60,1000,277,-245,962,30,-106,1000,-97,1
677250,-90,1009,277,-263,953,30,-97,1000,-97,1
677281,-80,1000,277,-263,962,40,-106,1009,-77,1
677312,-60,990,267,-245,972,30,-106,1009,-77,1
677343,-80,1009,257,-254,962,20,-106,1000,-106,1
677375,-90,1019,277,-263,962,30,-116,1000,-77,1
677406,-80,1009,287,-245,962,40,-126,1019,-58,1
677437,-80,1000,287,-245,962,40,-116,1009,-97,1
677468,-80,1000,267,-254,962,40,-97,1000,-67,1
677500,-111,1009,287,-254,953,30,-116,1019,-106,1
677531,-101,1000,277,-263,962,20,-116,1019,-77,1
677562,-80,1009,267,-272,953,20,-106,1000,-87,1
677593,-80,1000,267,-263,953,40,-116,1019,-97,1
677625,-80,1009,277,-245,953,20,-126,1009,-77,1
677656,-90,1009,267,-263,962,40,-97,1009,-67,1
677687,-90,1009,287,-245,953,30,-106,1000,-77,1
677718,-80,1000,267,-254,962,30,-97,1009,-87,1
677750,-80,1009,277,-254,962,50,-106,1009,-87,1
677781,-80,1000,267,-263,981,20,-116,1009,-116,1
677812,-90,1009,277,-254,953,20,-116,1009,-97,1
677843,-90,1009,267,-245,953,30,-116,1009,-77,1
677875,-90,990,287,-254,953,60,-116,1019,-77,1
677906,-101,1019,267,-254,953,30,-116,1009,-87,1
677937,-80,1000,267,-236,962,0,-116,1000,-97,1
677968,-90,1000,277,-263,953,30,-126,1019,-87,1
678000,-90,990,267,-272,962,30,-116,1019,-106,1
678031,-80,1000,267,-245,962,40,-135,1000,-97,1
678062,-90,1009,257,-245,962,40,-126,1000,-67,1
678093,-80,1000,267,-254,972,50,-106,1009,-87,1
678125,-101,1000,287,-263,953,20,-106,1009,-77,1
678156,-80,990,306,-254,981,20,-106,1000,-67,1
678187,-80,1019,247,-245,935,50,-116,1009,-87,1
678218,-90,1019,287,-245,953,20,-126,1009,-97,1
678250,-101,1009,277,-263,953,40,-116,1000,-87,1
678281,-101,1009,257,-254,972,50,-135,1019,-77,1
678312,-90,990,277,-254,953,20,-116,1019,-97,1
678343,-80,1000,277,-236,962,60,-106,1009,-77,1
678375,-80,1000,277,-263,962,40,-87,1000,-87,1
678406,-80,1009,257,-254,944,40,-116,1009,-87,1
678437,-90,1009,257,-245,962,40,-126,990,-77,1
678468,-80,1009,287,-272,953,40,-116,1019,-67,1
678500,-101,1000,297,-245,972,50,-106,1019,-97,1
678531,-70,990,267,-236,962,30,-106,990,-97,1
678562,-70,1019,267,-236,953,40,-126,1000,-77,1
678593,-90,990,277,-236,953,40,-116,1009,-87,1
678625,-80,1009,267,-218,925,30,-116,1019,-87,1
678656,-80,980,267,-245,962,20,-106,990,-87,1
678687,-70,1009,267,-254,972,40,-116,1009,-87,1
678718,-80,1000,267,-245,972,20,-126,1000,-97,1
678750,-80,1000,287,-245,953,40,-116,990,-77,1
678781,-101,1000,287,-254,962,40,-106,1009,-67,1
678812,-80,1009,277,-227,953,20,-106,990,-97,1
678843,-70,990,267,-245,953,20,-97,1000,-106,1
678875,-80,1000,267,-254,972,30,-126,1019,-87,1
678906,-80,990,277,-272,953,30,-106,1009,-77,1
678937,-80,1000,257,-245,962,40,-116,990,-116,1
678968,-70,1000,277,-254,953,40,-126,1009,-97,1
679000,-80,1019,297,-254,944,40,-116,990,-77,1
679031,-90,1009,267,-254,962,40,-126,1009,-106,1
679062,-90,1019,277,-245,972,40,-135,1000,-77,1
679093,-80,1000,277,-227,962,10,-126,990,-87,1
679125,-80,1009,267,-245,962,40,-126,1019,-97,1
679156,-70,1019,267,-245,944,20,-106,971,-58,1
679187,-80,1000,267,-254,953,20,-116,1000,-87,1
679218,-60,980,267,-236,944,30,-106,990,-97,1
679250,-70,1009,267,-236,962,30,-135,1009,-87,1
679281,-90,1019,257,-236,962,50,-126,1009,-97,1
679312,-80,1009,257,-218,981,20,-126,1019,-67,1
679343,-80,1009,277,-236,962,30,-126,1000,-106,1
679375,-80,1000,267,-245,972,30,-116,1000,-87,1
679406,-70,1000,267,-245,944,20,-126,990,-106,1
679437,-80,1009,257,-236,972,60,-126,1000,-97,1
679468,-80,1019,277,-245,962,30,-126,1019,-116,1
679500,-80,1019,247,-236,953,30,-97,980,-106,1
679531,-70,1000,257,-245,953,30,-126,1000,-87,1
679562,-60,1029,247,-218,962,60,-126,1019,-106,1
679593,-70,1009,267,-245,972,10,-126,1000,-87,1
679625,-70,1000,267,-245,972,20,-126,1000,-97,1
679656,-80,1000,247,-227,962,30,-135,1019,-116,1
679687,-60,1009,277,-227,972,40,-135,1009,-97,1
679718,-80,1000,257,-236,953,30,-126,1000,-106,1
679750,-70,1009,267,-236,953,40,-126,1000,-106,1
679781,-80,1019,287,-245,962,20,-145,1000,-106,1
679812,-70,990,277,-245,962,30,-135,1000,-106,1
679843,-60,1009,267,-245,962,40,-126,990,-106,1
679875,-60,1009,257,-236,962,20,-126,1000,-116,1
679906,-70,1009,277,-227,953,30,-116,1000,-87,1
679937,-70,1009,267,-227,953,30,-126,1000,-97,1
679968,-70,1000,287,-236,962,20,-126,1019,-106,1
680000,-80,1009,257,-245,962,20,-126,1009,-97,1
680031,-70,1009,267,-263,962,30,-106,990,-106,1
680062,-80,1000,277,-245,962,40,-116,1000,-106,1
680093,-70,1000,277,-227,972,30,-126,1009,-77,1
680125,-70,1000,267,-227,972,40,-126,1009,-97,1
680156,-70,1019,267,-227,953,60,-116,1000,-48,1
680187,-70,1000,267,-245,953,50,-126,1009,-87,1
680218,-70,1019,267,-236,972,20,-126,1009,-106,1
680250,-70,1009,277,-254,962,20,-135,1009,-116,1
680281,-70,1009,247,-227,972,40,-106,980,-97,1
680312,-70,1009,267,-227,962,20,-126,1009,-97,1
680343,-70,1019,267,-245,962,10,-116,1019,-106,1
680375,-60,990,267,-245,944,20,-126,1019,-97,1
680406,-80,1009,287,-254,962,50,-126,1009,-87,1
680437,-70,1009,277,-254,953,20,-116,1019,-87,1
680468,-70,1000,257,-236,953,30,-126,1000,-87,1
680500,-80,1009,257,-254,972,20,-126,1000,-106,1
680531,-70,990,277,-236,953,20,-116,1009,-116,1
680562,-90,1009,267,-227,953,40,-135,1019,-97,1
680593,-80,1000,247,-245,972,40,-126,1019,-116,1
680625,-80,1019,277,-254,953,30,-126,1009,-97,1
680656,-80,1009,277,-227,972,30,-116,1009,-97,1
680687,-70,1000,277,-245,953,30,-116,1009,-106,1
680718,-80,1009,257,-245,972,10,-126,1019,-97,1
680750,-70,1009,257,-236,962,50,-116,1009,-67,1
680781,-90,1009,277,-245,953,30,-116,1000,-97,1
680812,-90,1009,247,-254,962,30,-116,1019,-97,1
680843,-70,1009,257,-245,972,30,-126,1000,-87,1
680875,-90,1009,267,-236,953,60,-116,990,-97,1
680906,-60,1009,287,-236,953,20,-116,1009,-97,1
680937,-90,1009,267,-245,962,30,-116,1019,-97,1
680968,-70,1009,267,-245,981,10,-126,1009,-77,1
681000,-80,1000,267,-254,962,50,-116,1000,-67,1
681031,-80,1009,277,-245,962,40,-116,1009,-77,1
681062,-80,1009,277,-254,962,20,-135,990,-77,1
681093,-80,1000,267,-245,972,50,-126,1000,-97,1
681125,-80,990,277,-254,962,20,-116,1000,-116,1
681156,-90,1019,247,-245,962,50,-126,1019,-87,1
681187,-90,1009,277,-236,972,20,-116,1009,-87,1
681218,-90,1009,277,-254,953,30,-116,1009,-106,1
681250,-90,1009,267,-236,953,30,-116,1009,-116,1
681281,-70,1009,277,-245,953,50,-126,1000,-97,1
681312,-90,990,277,-245,953,30,-106,990,-67,1
681343,-80,1009,277,-236,962,20,-126,1000,-106,1
681375,-80,1019,247,-245,953,40,-135,1028,-87,1
681406,-80,1000,247,-236,953,10,-97,1000,-97,1
681437,-80,1009,277,-254,962,20,-126,1000,-97,1
681468,-80,1009,277,-245,962,50,-126,1000,-97,1
681500,-70,1000,267,-245,953,20,-126,1000,-87,1
681531,-70,1009,257,-245,962,20,-116,1000,-97,1
681562,-80,1009,267,-254,953,40,-126,1000,-97,1
681593,-60,990,277,-254,962,30,-106,990,-87,1
681625,-70,1000,257,-254,962,30,-126,1009,-106,1
681656,-70,1009,257,-245,981,20,-135,1019,-97,1
681687,-70,1009,267,-254,953,40,-106,1000,-97,1
681718,-80,1009,277,-254,953,40,-106,1000,-97,1
681750,-90,1009,277,-263,962,40,-106,1019,-97,1
681781,-80,1000,277,-245,953,30,-106,1000,-97,1
681812,-70,1000,287,-236,944,20,-116,1009,-67,1
681843,-90,1009,277,-254,944,40,-106,990,-67,1
681875,-90,1009,277,-245,972,10,-106,1009,-87,1
681906,-90,1000,267,-263,953,40,-126,1000,-87,1
681937,-90,1000,277,-245,972,20,-116,1009,-87,1
681968,-80,1009,247,-263,953,30,-126,1009,-87,1
682000,-70,1000,257,-236,953,30,-106,990,-87,1
682031,-90,1000,287,-254,962,30,-116,1019,-87,1
682062,-80,1009,277,-245,962,30,-116,1000,-77,1
682093,-101,1000,277,-263,972,20,-126,1000,-97,1
682125,-70,1009,257,-281,962,30,-126,1019,-77,1
682156,-90,1009,257,-263,962,30,-106,1000,-77,1
682187,-80,1009,287,-236,953,60,-106,1000,-87,1
682218,-80,980,277,-254,972,40,-116,1000,-106,1
682250,-80,1000,257,-245,944,20,-126,990,-106,1
682281,-90,1009,277,-263,962,30,-116,1009,-116,1
682312,-90,1000,267,-254,962,40,-126,1009,-106,1
682343,-80,1000,287,-254,972,40,-106,1009,-77,1
682375,-90,1009,267,-263,962,40,-116,1000,-77,1
682406,-90,1019,267,-254,962,10,-116,1000,-48,1
682437,-80,1000,247,-254,981,10,-106,1019,-77,1
682468,-90,1000,267,-254,953,20,-106,1019,-97,1
682500,-101,1009,257,-263,953,40,-106,1009,-97,1
682531,-90,1000,287,-263,944,20,-106,1000,-106,1
682562,-101,1009,277,-281,953,30,-116,1019,-77,1
682593,-80,990,267,-245,944,30,-106,1000,-67,1
682625,-101,1000,267,-263,962,0,-106,1000,-97,1
682656,-90,1009,257,-263,953,50,-116,1019,-106,1
682687,-90,1000,277,-263,944,10,-116,1000,-106,1
682718,-80,990,277,-254,962,30,-106,990,-87,1
682750,-90,1000,257,-254,981,10,-116,1019,-77,1
682781,-101,1009,277,-263,944,40,-106,1009,-106,1
682812,-101,1000,277,-263,962,20,-106,980,-67,1
682843,-101,1009,257,-272,962,30,-116,1000,-77,1
682875,-101,1000,287,-272,935,20,-106,1009,-87,1
682906,-80,1000,257,-254,953,10,-126,1009,-77,1
682937,-90,990,277,-263,953,40,-97,1009,-97,1
682968,-90,1009,277,-272,962,20,-126,1019,-87,1
683000,-80,1000,267,-263,962,30,-126,1028,-67,1
683031,-80,1000,277,-254,962,50,-97,1000,-87,1
683062,-101,1019,247,-272,953,20,-116,1019,-87,1
683093,-90,1009,267,-254,953,20,-97,1009,-77,1
683125,-70,980,287,-254,962,20,-97,990,-67,1
683156,-70,1000,257,-245,962,40,-106,1000,-106,1
683187,-90,1009,257,-254,953,20,-126,1009,-77,1
683218,-90,1009,267,-263,962,40,-135,1000,-87,1
683250,-80,1009,297,-272,953,40,-116,1009,-77,1
683281,-90,990,277,-245,944,50,-116,1009,-106,1
683312,-80,990,267,-245,962,30,-106,971,-97,1
683343,-90,1019,287,-272,953,10,-126,990,-97,1
683375,-80,1009,257,-272,972,40,-145,1019,-116,1
683406,-101,1019,297,-263,953,20,-126,1019,-87,1
683437,-101,1000,287,-272,953,20,-126,1009,-48,1
683468,-101,990,277,-281,935,10,-106,1000,-58,1
683500,-90,1000,237,-272,962,0,-135,990,-58,1
683531,-101,1009,277,-290,953,30,-77,990,-77,1
683562,-90,1000,297,-272,962,30,-97,1009,-77,1
683593,-70,990,287,-272,972,40,-126,1000,-106,1
683625,-80,1000,287,-263,972,40,-106,1019,-126,1
683656,-80,1000,267,-254,972,20,-116,980,-97,1
683687,-70,1000,277,-245,962,30,-87,933,-97,1
683718,-80,1009,267,-236,972,40,-67,1038,-87,1
683750,-60,1029,267,-209,981,50,-155,1114,-106,1
683781,-70,1019,267,-227,981,80,-126,1009,-106,1
683812,-80,1009,267,-263,944,50,-97,1028,-97,1
683843,-90,1000,287,-281,953,70,-106,1000,-106,1
683875,-111,1000,267,-327,935,10,-106,1028,-116,1
683906,-101,1009,277,-272,962,0,-106,971,-67,1
683937,-90,1009,257,-236,962,10,-106,952,-67,1
683968,-70,1009,237,-209,972,-20,-97,1000,-77,1
684000,-80,1009,227,-218,981,10,-116,1000,-77,1
684031,-90,1029,217,-245,962,-20,-145,1028,-97,1
684062,-111,1000,237,-300,944,-50,-165,1019,-77,1
684093,-141,1039,227,-345,925,-90,-194,1000,-77,1
684125,-111,1000,227,-327,925,-80,-184,990,-87,1
684156,-121,960,237,-81,1027,60,-213,971,-97,1
684187,50,960,158,45,1000,101,-223,952,-116,1
684218,-101,1058,198,-227,990,-70,-194,1047,-106,1
684250,-101,1029,207,-272,953,-90,-174,1095,-87,1
684281,-121,1078,237,-354,990,-90,-194,1009,-97,1
684312,-191,1058,306,-436,935,-80,-135,980,-106,1
684343,-252,1147,366,-663,1009,-212,-106,990,-97,1
684375,-191,1166,346,-563,953,-171,-145,980,-106,1
684406,121,960,386,-363,1000,-10,-271,1009,-29,1
684437,222,970,346,0,981,0,-359,1009,-38,1
684468,0,754,485,-172,888,313,-262,1085,-19,1
684500,111,745,326,72,907,303,-213,1057,-9,1
684531,131,696,108,127,768,232,-223,990,-48,1
684562,222,813,-99,90,777,131,-223,952,-67,1
684593,181,823,-207,300,851,20,-223,847,-87,1
684625,777,1235,-346,500,1203,-363,-223,819,-116,1
684656,-1575,2500,-79,-2300,1990,-979,-213,809,-135,1
684687,101,921,217,372,879,191,378,1133,-320,1
684718,262,901,485,-181,1046,555,-271,1266,0,1
684750,90,1107,118,-81,1148,-50,-436,1142,-203,1
684781,30,1068,138,-136,990,-40,-38,885,-281,1
684812,70,970,267,-236,916,111,-97,961,-97,1
684843,-10,1019,198,-227,990,-80,-310,876,-155,1
684875,-60,1039,227,-290,981,-60,-291,885,-242,1
684906,0,1019,257,-200,953,60,-145,819,-116,1
684937,50,1039,247,-127,1000,101,29,1104,-38,1
684968,30,1039,336,-227,981,282,155,1295,-106,1
685000,60,1019,316,-236,972,161,9,1123,-155,1
685031,-40,1000,297,-290,935,131,-19,933,-165,1
685062,-70,980,356,-381,916,101,-38,857,-155,1
685093,-90,1009,316,-436,888,30,-29,895,-135,1
685125,-121,1029,336,-563,898,10,-19,952,-213,1
