B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11
752750,-30,980,316,-54,972,212,-19,1000,58,1
752812,-50,1000,316,-54,972,171,29,1038,48,1
752875,-60,980,326,-109,962,202,-9,1019,-38,1
752937,-50,990,316,-81,962,202,-67,980,48,1
753000,-40,990,346,-63,944,232,-9,1019,38,1
753062,-30,970,366,-63,953,171,-19,1028,0,1
753125,-20,1000,326,9,990,171,-29,1019,38,1
753187,-50,980,326,-63,972,191,-19,1009,38,1
753250,-80,990,336,-109,962,191,9,1009,9,1
753312,-40,980,316,-154,981,151,-29,1019,0,1
753375,-50,970,336,-72,962,262,-58,1019,0,1
753437,20,1019,316,118,981,171,-58,1000,29,1
753500,-70,980,346,-54,972,222,19,1047,19,1
753562,-90,1019,277,-245,972,161,0,1000,38,1
753625,-40,931,346,-127,916,171,-58,1009,-29,1
753687,-10,1000,376,36,990,202,-106,1038,0,1
753750,-70,1000,336,-36,981,171,19,1028,38,1
753812,-70,990,326,-72,981,151,9,1009,19,1
753875,-90,990,336,-136,962,202,-19,1038,0,1
753937,-60,990,326,-100,981,212,-48,1019,-19,1
754000,-50,990,316,-36,972,181,-9,1019,0,1
754062,-50,980,326,-81,972,202,-9,1028,29,1
754125,-40,960,297,-45,972,151,-19,1038,9,1
754187,-60,1009,326,-72,990,191,-9,1028,-19,1
754250,-90,1000,306,-209,953,181,-19,990,19,1
754312,-40,1000,306,-100,972,171,-58,1019,-29,1
754375,-40,1009,316,-36,972,202,-48,1038,-67,1
754437,-50,1000,326,-63,981,181,-38,1009,-9,1
754500,-80,1019,297,-136,1009,181,-19,1038,-19,1
754562,-90,990,336,-90,962,181,-38,990,-9,1
754625,-40,1009,326,-63,981,202,-58,1009,-19,1
754687,-80,960,356,-136,972,222,-29,1047,-38,1
754750,-40,1000,287,-100,972,161,-58,1000,-48,1
754812,-70,980,356,-90,981,212,-38,1009,-29,1
754875,-70,980,306,-136,962,171,-29,1000,0,1
754937,-50,980,326,-81,962,181,-67,1028,-38,1
755000,-60,990,336,-72,990,171,-48,1019,19,1
755062,-90,1029,297,-145,962,212,-48,1009,-48,1
755125,-50,960,306,-145,953,151,-67,1000,-19,1
755187,-60,990,326,-72,972,202,-58,1028,9,1
755250,-70,970,366,-172,972,181,-38,1028,-9,1
755312,-60,990,336,-63,972,191,-67,1028,-9,1
755375,-40,980,356,-72,962,202,-38,1009,19,1
755437,-70,1009,336,0,1009,171,-38,1047,-9,1
755500,-111,1009,257,-272,962,161,9,971,9,1
755562,-111,960,336,-154,935,202,-67,1019,0,1
755625,-20,980,346,0,981,202,-106,1028,0,1
755687,-40,1000,356,-27,981,212,-9,1019,0,1
755750,-70,1000,326,-136,981,171,0,1028,9,1
755812,-80,980,346,-109,972,222,-48,1019,9,1
755875,-40,980,316,-127,953,141,-58,971,19,1
755937,-60,1000,346,-54,981,232,-67,1057,-9,1
756000,10,1009,316,-100,972,222,-48,1028,-9,1
756062,-70,980,356,-118,962,171,-29,1019,0,1
756125,-60,1009,316,-81,953,202,-58,1019,-29,1
756187,-30,1000,356,-18,972,222,-48,1076,-29,1
756250,-101,1009,297,-181,944,171,-29,1000,-9,1
756312,-50,990,306,-90,972,222,-67,1038,-19,1
756375,-60,980,326,-45,972,181,-38,990,-9,1
756437,-30,990,297,-127,972,181,-19,1009,0,1
756500,-80,990,336,-118,944,222,-67,1019,-9,1
756562,-50,1000,316,-54,962,171,-58,1019,19,1
756625,0,1019,326,-127,1000,181,0,1028,-19,1
756687,-60,1000,287,-118,972,161,-38,1000,-29,1
756750,-70,1000,356,-63,981,222,-67,1038,-9,1
756812,-50,990,316,-90,972,141,-19,1019,9,1
756875,-70,1000,336,-154,962,181,-19,1009,9,1
756937,-80,980,326,-109,953,171,-77,1009,-9,1
757000,-40,1009,306,-118,953,181,-38,1028,-19,1
757062,-70,980,306,-100,981,181,-38,1028,-58,1
757125,-70,990,316,-90,972,141,-48,971,-67,1
757187,-70,990,326,-118,972,202,-48,1019,-9,1
757250,-111,1009,287,-154,1000,171,-38,1047,9,1
757312,-40,970,306,-109,972,161,-29,1009,-9,1
757375,-80,980,316,-109,953,191,-67,990,-9,1
757437,-70,990,326,-118,962,212,-77,1000,-29,1
757500,-80,1009,336,-127,981,202,-58,1038,-48,1
757562,-90,990,297,-163,981,141,-48,971,-38,1
757625,-111,1000,316,-136,972,202,-58,1019,29,1
757687,-20,1000,326,-9,981,161,-67,1047,-9,1
757750,-90,1000,326,-118,935,161,-29,1019,-38,1
757812,-131,1000,336,-145,953,212,-29,1019,0,1
757875,-80,1000,306,-136,981,161,-29,1019,9,1
757937,-90,970,336,-109,962,232,-67,1009,0,1
758000,-60,1009,316,-72,990,151,-77,1104,-29,1
758062,-101,1000,297,-181,972,151,9,961,29,1
758125,-101,980,306,-172,925,161,-29,990,-19,1
758187,-60,1000,316,-90,990,191,-77,1028,-9,1
758250,-60,1000,287,0,981,202,-67,1047,-48,1
758312,-111,1000,297,-200,962,151,-19,961,-29,1
758375,-90,1000,306,-127,962,181,-58,1009,-19,1
758437,-80,1000,316,-18,981,181,-38,1047,-19,1
758500,-121,980,297,-145,953,141,-38,1000,-38,1
758562,-101,1000,306,-136,972,181,-58,1038,-38,1
758625,-70,980,306,-90,944,171,-48,971,-19,1
758687,-30,1009,287,-36,972,181,-19,1038,-19,1
758750,-90,1009,306,-63,972,171,9,1019,-9,1
758812,-121,990,306,-209,962,171,-48,1009,29,1
758875,-80,990,297,-100,953,181,-87,1009,-29,1
758937,-70,1000,277,-100,981,151,-48,1019,-48,1
759000,-70,980,316,-127,981,202,-29,1009,-19,1
759062,-90,1000,297,-145,972,141,-67,1000,29,1
759125,-101,1000,316,-136,962,171,-38,1009,-29,1
759187,-60,1000,297,-81,972,191,-19,1019,9,1
759250,-50,1019,267,-18,990,141,-38,1047,-19,1
759312,-131,970,326,-190,990,181,-19,990,-19,1
759375,-80,990,306,-136,962,212,-87,1028,-9,1
759437,-40,990,326,-54,981,171,-9,1057,-29,1
759500,-131,1009,326,-54,981,151,0,1019,-9,1
759562,-70,980,297,-181,962,161,-77,990,-48,1
759625,-70,1009,326,-81,962,212,-58,1019,9,1
759687,0,990,306,54,972,212,-9,1047,9,1
759750,-161,1009,287,-200,962,171,9,990,-9,1
759812,-50,990,287,-163,953,181,-77,1000,-9,1
759875,-80,980,297,-81,972,171,-48,980,-9,1
759937,-50,980,316,-81,962,212,-38,1085,-67,1
760000,-60,1000,306,-45,972,171,-48,1028,-9,1
760062,-50,1009,326,-27,981,191,-58,1057,-19,1
760125,-131,1000,287,-190,962,131,-19,990,-19,1
760187,-90,1009,287,-127,981,181,-67,1028,-9,1
760250,-101,990,356,-54,962,222,-58,1009,-19,1
760312,-90,1029,257,-90,990,161,-38,1028,-19,1
760375,-111,941,306,-200,953,171,-38,933,29,1
760437,-50,1000,316,-45,972,191,-58,1028,19,1
760500,-101,1019,287,-127,990,151,-58,1038,-9,1
760562,-121,990,326,-163,962,161,-48,1019,-48,1
760625,-111,1000,287,-154,962,171,-48,1000,19,1
760687,-60,1019,336,-9,990,212,-38,1038,-48,1
760750,-40,1029,277,-27,981,141,0,1009,-58,1
760812,-141,1009,287,-236,962,181,-29,1009,0,1
760875,-70,960,306,-145,962,202,-77,971,-19,1
760937,0,1009,297,63,1009,191,-48,1066,-19,1
761000,-111,980,297,-109,944,161,-19,1009,-29,1
761062,-121,1000,297,-190,972,141,-19,1019,-29,1
761125,-111,1000,297,-127,962,151,-29,990,-29,1
761187,-101,990,297,-109,981,212,-67,1047,-19,1
761250,-121,980,287,-136,953,181,-38,1019,-29,1
761312,-70,1039,257,-72,990,161,0,1038,-19,1
761375,-90,1000,297,-90,972,151,-48,990,-19,1
761437,-90,1000,336,-54,972,212,-29,1038,-19,1
761500,-40,1019,267,-90,1009,101,-58,1038,-29,1
761562,-141,960,297,-209,944,191,-19,961,-29,1
761625,-141,990,306,-190,962,191,-67,1009,-9,1
761687,-70,960,346,36,981,202,-19,1095,-29,1
761750,-80,1049,247,-154,981,121,-29,990,-48,1
761812,-101,941,336,-181,935,212,-77,980,-9,1
761875,-40,1039,277,-81,981,151,-58,990,29,1
761937,-50,950,415,-18,953,262,19,1028,0,1
762000,-90,1019,267,-109,990,131,-58,1019,-48,1
762062,-101,990,297,-145,962,181,-48,1009,-29,1
762125,-131,960,316,-172,944,151,-67,971,0,1
762187,-30,1009,306,-54,972,171,-58,1009,-19,1
762250,-70,1009,326,-9,990,202,-58,1085,-67,1
762312,-121,970,306,-190,953,171,-9,942,-9,1
762375,-101,980,297,-190,953,171,-67,1019,-19,1
762437,-50,990,316,-90,981,171,-38,1009,-9,1
762500,-80,1009,306,-109,1009,151,-38,1047,-9,1
762562,-111,1000,306,-136,953,171,-48,1019,-58,1
762625,-70,1000,306,-127,953,202,-67,1000,-9,1
762687,-80,970,306,-118,972,181,-67,1019,-9,1
762750,-40,1009,306,-81,962,191,-29,1028,-38,1
762812,-90,1009,316,-45,962,161,-58,1028,-38,1
762875,-101,960,346,-190,953,252,-116,1009,-48,1
762937,-50,990,287,-72,972,181,9,980,0,1
763000,-101,1009,336,-72,962,171,-48,1057,-9,1
763062,-101,990,306,-163,972,171,-29,1038,-58,1
763125,-90,980,306,-127,962,222,-116,1000,9,1
763187,-80,980,336,-118,972,222,-67,1009,-29,1
763250,-60,980,316,-81,981,202,-67,1019,-9,1
763312,-101,960,336,-127,944,202,-48,1009,0,1
763375,-101,970,336,-145,981,171,-19,1028,-9,1
763437,-70,980,326,-109,962,191,-67,1019,-9,1
763500,-101,1000,326,-118,962,161,-29,1009,-9,1
763562,-90,980,336,-118,953,202,-48,980,-38,1
763625,-70,990,356,-90,981,191,-48,1038,0,1
763687,-80,990,326,-127,962,181,-48,1019,-19,1
763750,-101,970,336,-154,962,212,-77,1009,9,1
763812,-131,1019,386,-145,962,212,-58,1028,-29,1
763875,-121,970,386,-136,944,212,-77,1019,-29,1
763937,-70,1000,316,-118,981,181,-116,990,-9,1
764000,-151,960,356,-200,953,202,-77,1085,-48,1
764062,-101,1000,316,-163,962,181,-116,1000,-9,1
764125,-90,980,405,-100,953,242,-97,1000,-29,1
764187,-121,980,366,-154,953,232,-58,1057,-106,1
764250,-80,990,316,-118,953,191,-126,942,-48,1
764312,-60,1009,366,-163,972,212,-87,990,-29,1
764375,-101,980,376,-163,962,252,-87,1057,-58,1
764437,-101,960,376,-172,953,222,-87,990,-19,1
764500,-101,990,326,-145,981,202,-87,1000,-29,1
764562,-90,1009,326,-136,981,212,-87,1028,-9,1
764625,-121,980,336,-172,953,222,-126,971,-19,1
764687,-90,1000,336,-154,972,191,-87,1000,-9,1
764750,-70,980,356,-63,981,181,-97,1057,0,1
764812,-80,960,366,-154,944,262,-97,1019,-29,1
764875,-111,980,326,-154,972,191,-97,980,48,1
764937,-101,980,336,-136,953,191,-77,1009,-9,1
765000,-80,980,346,-172,981,202,-67,1028,19,1
765062,-101,990,316,-154,962,191,-126,1019,0,1
765125,-60,980,356,-118,953,171,-77,1028,-19,1
765187,-141,970,366,-190,962,252,-87,1066,-67,1
765250,-90,970,316,-154,944,222,-106,990,-9,1
765312,-90,980,306,-145,953,161,-87,990,0,1
765375,-90,980,336,-127,953,212,-77,1000,19,1
765437,-60,990,366,-127,962,222,-67,1047,-29,1
765500,-80,990,366,-109,953,212,-116,1009,-9,1
765562,-131,970,366,-181,935,212,-126,971,-29,1
765625,-60,1029,356,-200,990,212,-48,1028,0,1
765687,-50,980,336,-81,962,181,-19,1028,9,1
765750,-70,980,366,-100,972,232,-106,1019,-9,1
765812,-90,980,356,-181,962,202,-97,1009,-29,1
765875,-101,980,306,-200,944,161,-67,1000,-29,1
765937,-70,1000,326,-136,981,181,-58,1066,-58,1
766000,-70,980,356,-136,944,222,-58,980,-29,1
766062,-40,980,356,-54,972,191,-58,1019,9,1
766125,0,1009,386,-100,962,222,-38,1009,-19,1
766187,-111,990,346,-190,935,242,-48,1019,-19,1
766250,-40,980,356,-136,953,181,-58,990,-38,1
766312,-40,990,326,-72,972,202,-77,1009,19,1
766375,-111,1000,356,-127,972,242,-38,1066,-29,1
766437,-50,1000,326,-109,962,171,-48,990,0,1
766500,-80,980,316,-154,953,171,-19,1000,19,1
766562,-90,990,356,-172,962,191,-97,1000,-58,1
766625,60,1029,306,-72,972,222,-67,1019,19,1
766687,-70,960,366,-127,944,191,-38,1057,-29,1
766750,-60,970,336,-109,962,171,-29,961,48,1
766812,-60,980,366,-63,944,232,-48,1000,-38,1
766875,-90,1009,316,-154,981,242,-87,1047,9,1
766937,-80,970,346,-118,962,232,-77,1000,-9,1
767000,-60,990,306,-109,981,141,-29,980,38,1
767062,-60,980,356,-90,962,222,-48,1057,0,1
767125,-70,970,366,-172,962,202,-38,1000,0,1
767187,-80,1009,316,-109,962,212,-97,1047,-29,1
767250,-90,990,316,-136,972,191,-97,1000,0,1
767312,-101,1000,316,-136,990,191,0,1028,0,1
767375,-70,970,306,-109,953,181,-58,1009,-9,1
767437,-90,980,356,-163,962,212,-87,1038,-9,1
767500,-111,990,346,-163,944,212,-77,1038,9,1
767562,-70,980,326,-90,962,191,-77,990,9,1
767625,-80,990,336,-127,962,232,-48,1009,-9,1
767687,-101,1009,326,-127,972,202,-77,1038,0,1
767750,-90,980,366,-109,953,191,-58,1019,-19,1
767812,-111,1029,326,-154,972,191,-67,1009,9,1
767875,-111,980,336,-181,953,202,-67,1009,-48,1
767937,-90,980,346,-118,981,212,-77,1047,-29,1
768000,-80,960,326,-72,981,191,-97,1019,29,1
768062,-131,990,316,-190,953,181,-29,990,-19,1
768125,-90,1000,326,-118,953,212,-67,1028,-19,1
768187,-60,990,336,-127,972,212,-67,1019,-48,1
768250,-60,980,346,-81,962,191,-67,1019,-9,1
768312,-111,980,326,-163,953,202,-67,1047,-67,1
768375,-90,980,336,-154,953,222,-67,1009,-9,1
768437,-60,970,326,-109,972,202,-29,1019,-9,1
768500,-101,1000,316,-136,953,202,-67,1019,-48,1
768562,-60,960,336,-127,962,212,-97,1019,-29,1
768625,-70,1000,326,-118,962,171,-58,1009,-19,1
768687,-80,980,316,-127,962,191,-38,1019,-19,1
768750,-60,1000,326,-81,962,202,-58,1019,-38,1
768812,-90,990,316,-190,953,202,-58,1019,-9,1
768875,-70,970,336,-118,962,222,-58,1028,-29,1
768937,-60,980,346,-90,972,191,-9,990,19,1
769000,-80,980,336,-127,962,181,-58,1009,-29,1
769062,-101,980,356,-163,953,212,-48,1047,-9,1
769125,-70,990,326,-136,972,191,-38,1009,-9,1
769187,-50,980,346,-90,972,191,-48,1028,38,1
769250,-70,990,326,-90,981,222,-67,1028,-19,1
769312,-101,990,405,-154,972,252,-38,1009,19,1
769375,-60,990,326,-90,962,161,-58,1009,19,1
769437,-50,970,356,-127,962,222,-67,1038,19,1
769500,0,1000,386,-145,962,222,-67,1047,-9,1
769562,-80,990,326,-154,962,232,-87,990,9,1
769625,-80,980,336,-72,972,202,-77,1028,0,1
769687,-90,990,376,-136,962,212,-29,1028,-19,1
769750,-20,1009,346,-118,962,191,-77,1019,-19,1
769812,-90,970,336,-145,953,222,-87,990,0,1
769875,-80,990,346,-145,962,212,-87,1019,9,1
769937,-50,990,356,-63,981,181,-67,1019,-29,1
770000,-70,950,366,-154,944,212,-29,1028,9,1
770062,-90,970,297,-181,944,191,-48,1000,-48,1
770125,-101,980,356,-118,962,222,-87,1009,-29,1
770187,-60,990,326,-118,981,171,-58,1000,-9,1
770250,-80,1009,346,-136,962,222,-19,1019,-58,1
770312,-80,990,326,-118,962,212,-67,1009,-9,1
770375,-50,1000,336,-100,972,161,-67,1019,0,1
770437,-131,1009,336,-181,962,232,-97,1038,19,1
770500,-70,980,336,-154,972,191,-87,1038,-9,1
770562,-70,970,346,-81,962,191,-58,990,-19,1
770625,-60,1000,336,-154,962,202,-67,1028,-9,1
770687,-70,1000,336,-127,962,202,-48,1047,-38,1
770750,-50,980,297,-127,953,191,-77,1000,-9,1
770812,-90,980,336,-163,944,212,-77,1019,-48,1
770875,-90,990,326,-145,962,212,-77,1019,-48,1
770937,-70,980,316,-109,962,181,-67,1009,-38,1
771000,-101,980,336,-127,962,191,-58,1009,-9,1
771062,-90,980,316,-154,972,202,-58,1028,-48,1
771125,-80,990,346,-127,962,222,-87,1009,-29,1
771187,-101,980,326,-163,962,232,-77,1038,-29,1
771250,-70,980,326,-118,962,171,-48,1000,0,1
771312,-90,990,326,-127,962,181,-48,1009,-19,1
771375,-101,970,346,-154,962,222,-87,1009,-9,1
771437,-70,980,346,-118,962,212,-58,1019,-38,1
771500,-60,990,326,-172,953,191,-58,1009,-9,1
771562,-101,970,326,-145,953,202,-38,1009,-58,1
771625,-70,990,316,-127,962,171,-48,990,-38,1
771687,-90,990,346,-154,962,202,-48,1009,-19,1
771750,-60,1000,346,-127,972,202,-77,1009,-29,1
771812,-60,1000,336,-118,990,232,-77,1000,9,1
771875,-80,990,336,-127,972,191,-58,1009,-19,1
771937,-141,980,346,-236,962,242,-67,1009,-29,1
772000,-50,980,336,-100,944,171,-106,1009,-29,1
772062,-60,990,316,-100,972,181,-97,1019,0,1
772125,-131,1000,336,-200,972,232,-58,1066,-19,1
772187,-50,1000,326,-100,972,171,-77,1000,0,1
772250,-20,990,376,-127,953,212,-67,1019,-9,1
772312,-111,990,346,-209,935,212,-97,1000,-29,1
772375,-70,1000,356,-72,972,202,-106,1019,9,1
772437,-90,980,346,-81,962,222,-58,1028,-29,1
772500,-111,970,316,-190,962,171,-48,1009,-38,1
772562,-90,960,336,-209,953,202,-77,980,-19,1
772625,-80,980,326,-136,981,202,-97,1047,-38,1
772687,-70,990,336,-72,953,202,-67,1028,0,1
772750,-70,980,356,-154,944,202,-19,1000,-48,1
772812,-70,990,326,-100,972,181,-77,1047,-9,1
772875,-90,990,326,-118,944,202,-58,1009,-29,1
772937,-101,980,376,-218,1027,191,-77,1019,19,1
773000,-60,970,316,-127,953,191,-77,1028,-29,1
773062,-60,1000,336,-109,981,191,-48,1038,-29,1
773125,-80,990,366,-118,944,191,-67,1000,-29,1
773187,-101,990,346,-163,972,212,-87,1028,-19,1
773250,-121,1000,336,-181,953,222,-67,1019,-19,1
773312,-80,990,346,-100,953,181,-77,1009,0,1
773375,-111,980,336,-145,962,212,-48,1009,-38,1
773437,-70,980,336,-136,962,171,-77,1009,-29,1
773500,-111,1000,326,-172,944,212,-58,1009,-19,1
773562,-80,1000,336,-109,962,171,-67,1028,-19,1
773625,-111,990,316,-118,981,171,-48,1038,-29,1
773687,-101,990,336,-172,962,222,-87,1038,-29,1
773750,-90,980,316,-127,953,191,-106,1019,-29,1
773812,-101,1049,306,-200,981,222,-29,1038,-9,1
773875,-80,980,326,-118,962,202,-87,1009,-48,1
773937,-70,1000,336,-163,981,191,-77,1000,-48,1
774000,-101,980,316,-145,972,181,-48,1019,0,1
774062,-60,970,316,-118,972,222,-67,1028,-9,1
774125,-60,1000,326,-154,962,232,-77,1000,-19,1
774187,-70,990,257,-136,935,121,-97,961,19,1
774250,-121,970,336,-200,972,262,-77,1038,-58,1
774312,-90,1000,396,-163,953,252,-58,1057,38,1
774375,-50,980,326,-36,972,151,-19,1028,-19,1
774437,-111,980,287,-163,953,131,-67,942,-38,1
774500,-101,980,336,-172,944,262,-116,1028,9,1
774562,-70,1000,336,-81,962,212,-67,1019,9,1
774625,-70,990,316,-100,972,202,-58,1019,-9,1
774687,-101,980,326,-154,972,191,-87,1038,-9,1
774750,-90,980,336,-145,972,222,-67,990,-29,1
774812,-70,990,316,-154,953,202,-29,980,19,1
774875,-80,980,336,-81,953,181,-29,1019,-67,1
774937,-80,960,336,-163,944,191,-116,980,-29,1
775000,-90,990,366,-136,953,191,-77,1019,29,1
775062,-70,990,316,-163,953,212,-58,990,0,1
775125,-70,980,376,-72,981,212,-77,1019,-29,1
775187,-101,970,326,-154,953,191,-97,980,9,1
775250,-80,990,287,-181,953,242,-87,1000,19,1
775312,-80,1000,326,-72,972,161,-58,1028,19,1
775375,-90,980,316,-127,953,202,-67,1047,-9,1
775437,-151,990,356,-227,953,252,-97,1009,-9,1
775500,-60,1009,336,-118,953,161,-67,1047,0,1
775562,-70,1000,326,-163,981,191,-87,1028,-29,1
775625,-101,990,306,-136,962,212,-77,990,-19,1
775687,-101,1049,326,-127,990,212,-48,1019,-9,1
775750,-90,980,306,-154,953,202,-77,1000,9,1
775812,-111,960,326,-163,962,202,-67,1009,-9,1
775875,-60,1000,346,-118,981,242,-77,990,0,1
775937,-50,990,366,-172,944,242,-58,1019,0,1
776000,-80,960,326,-100,972,191,-87,1009,-38,1
776062,-90,960,376,-172,953,252,-77,1019,19,1
776125,-111,1000,316,-172,953,171,-48,1000,-9,1
776187,-60,970,366,-136,953,191,-67,1019,-19,1
776250,-101,980,336,-127,953,202,-97,1028,-29,1
776312,-80,990,326,-100,972,191,-48,990,-29,1
776375,-70,990,336,-90,972,181,-48,1009,-9,1
776437,-90,980,356,-200,953,232,-67,1028,9,1
776500,-101,970,316,-136,944,222,-97,1019,-19,1
776562,-111,970,326,-127,972,212,-58,1038,-9,1
776625,-90,960,356,-136,944,222,-58,1009,-9,1
776687,-80,970,336,-100,953,191,-77,1009,-9,1
776750,-131,980,336,-181,990,181,-58,1047,0,1
776812,-111,970,326,-172,962,212,-87,1019,-9,1
776875,-60,980,326,-109,962,191,-77,1000,9,1
776937,-90,980,346,-109,972,191,-38,1009,0,1
777000,-80,1000,346,-145,944,191,-48,1009,-9,1
777062,-90,990,336,-118,972,212,-67,1028,-29,1
777125,-80,1000,336,-127,972,212,-87,1009,-9,1
777187,-80,1000,336,-118,972,191,-48,1019,0,1
777250,-90,990,356,-136,944,212,-48,1009,9,1
777312,-60,980,336,-90,981,181,-106,1009,-9,1
777375,-111,970,356,-163,953,232,-58,1009,-9,1
777437,-60,970,336,-109,972,202,-48,1019,-48,1
777500,-90,980,346,-172,981,202,-58,1000,-9,1
777562,-80,990,356,-127,953,202,-77,1009,0,1
777625,-80,1000,326,-136,981,191,-48,1009,9,1
777687,-90,960,356,-136,935,232,-67,1019,-38,1
777750,-50,990,336,-127,962,212,-116,1009,-19,1
777812,-101,1009,326,-127,962,202,-48,1009,-38,1
777875,-101,990,326,-136,962,191,-77,1009,-29,1
777937,-70,990,356,-100,953,202,-58,1019,-19,1
778000,-60,970,346,-109,962,212,-87,1019,-29,1
778062,-30,970,376,-136,981,212,-48,1009,0,1
778125,-90,990,346,-118,962,191,-87,1028,-29,1
778187,-90,970,346,-145,953,202,-87,1028,-19,1
778250,-70,980,346,-136,972,202,-29,1028,-38,1
778312,-70,1009,326,-90,953,202,-77,1009,0,1
778375,-101,980,346,-172,953,222,-87,1028,-9,1
778437,-80,1009,297,-127,981,191,-67,1009,-9,1
778500,-60,1000,316,-100,981,212,-48,1019,-9,1
778562,-80,1009,316,-163,972,191,-58,1019,-19,1
778625,-80,990,346,-154,944,191,-77,1019,-9,1
778687,-80,1000,356,-109,972,222,-67,1019,-48,1
778750,-111,980,306,-154,972,202,-87,1009,-9,1
778812,-101,1000,336,-154,981,181,-48,1028,-9,1
778875,-90,970,316,-163,953,191,-48,1019,-38,1
778937,-50,1000,326,-127,972,202,-77,990,-9,1
779000,-111,980,346,-163,962,212,-38,990,0,1
779062,-60,990,316,-109,972,202,-48,1009,-67,1
779125,-80,1000,336,-109,962,212,-38,1038,-29,1
779187,-70,980,326,-154,962,202,-77,1009,-9,1
779250,-70,980,326,-145,962,191,-38,1028,-29,1
779312,-90,990,336,-109,972,181,-48,1000,9,1
779375,-90,970,346,-154,962,212,-58,1038,-19,1
779437,-70,990,316,-100,972,171,-48,1009,-19,1
779500,-80,970,316,-109,972,191,-67,1000,-9,1
779562,-121,990,346,-200,1000,222,-29,1019,-9,1
779625,-70,980,326,-127,962,161,-67,1038,-38,1
779687,-80,980,346,-145,953,202,-87,1009,-19,1
779750,-50,990,326,-109,972,222,-58,1019,-9,1
779812,-90,970,316,-145,944,202,-29,990,-19,1
779875,-80,970,336,-127,972,181,-106,1038,-38,1
779937,-111,980,346,-154,962,232,-48,1019,0,1
780000,-70,1000,336,-109,972,202,-38,1019,-29,1
780062,-90,970,346,-145,972,202,-67,1019,-9,1
780125,-111,980,336,-136,962,202,-87,1000,9,1
780187,-80,980,346,-100,981,222,-38,1028,-9,1
780250,-101,1029,306,-81,962,232,-38,1000,-9,1
780312,-90,970,346,-181,944,191,-67,1028,-9,1
780375,-70,990,306,-90,962,202,-77,1019,-19,1
780437,-90,970,356,-145,962,222,-58,1019,0,1
780500,-50,980,326,-118,962,202,-48,1009,-38,1
780562,-90,990,346,-136,953,212,-48,1019,-9,1
780625,-70,1009,316,-118,981,181,-58,1009,-19,1
780687,-80,980,336,-118,953,191,-29,1000,-67,1
780750,-111,980,346,-163,962,242,-58,1038,-38,1
780812,-60,980,346,-109,962,181,-58,1019,-29,1
780875,-90,970,336,-118,944,222,-48,1019,-29,1
780937,-90,990,326,-136,953,191,-87,990,-38,1
781000,-70,970,346,-81,935,212,-38,1009,-29,1
781062,-80,1000,336,-181,962,191,-29,1009,9,1
781125,-70,950,346,-127,953,222,-87,1019,-38,1
781187,-80,970,356,-118,972,181,-77,1009,-77,1
781250,-80,990,306,-127,981,222,-29,1019,-9,1
781312,-80,980,316,-163,962,191,-38,1000,-19,1
